,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X601600.SH,X600688.SH,X600547.SH,X300072.SZ,X600362.SH,X600795.SH,X601991.SH,X600309.SH,X600660.SH,X600188.SH,X601992.SH,X600027.SH,X600157.SH,X600886.SH,X600111.SH,X000898.SZ,X600489.SH,X600339.SH,X000709.SZ,X002466.SZ,X601158.SH,X600299.SH,X000959.SZ,X000792.SZ,X000630.SZ,X600583.SH,X000408.SZ,X600219.SH,X600352.SH,X000883.SZ,X000539.SZ,X000983.SZ,X002460.SZ,X000825.SZ,X000723.SZ,X000027.SZ,X002092.SZ,X600021.SH,X600098.SH,X601699.SH,X600623.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600362.SH,0,0,0,0,0,0,0,0,0.112644921261138,0,0,0,0,0,-0.150175898582567,0.05035760292137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400698905212664,0,0,0,0,0,0,0,0.0487743834451353,0.0402595069172662,0,0,0,0,0,0.495881490151603,0,0,-0.00736735286478658,0.00680647042131759,0,0,0,0,0,0
X600795.SH,0,0,0,-0.0468672054537128,0.0802296468590001,0,0,0,0,0,0,0.065363908999405,0,0,0.00417500944836176,0.0163661109760963,0,0,0,0.0606804538935942,0,0,0,0,0,0,0,0,0,0,0,0,-0.0044042157728478,0,0,0,0,0,0,0,0,-0.0322397887902932,0,0,0.0117642010541004,0,0.0400108335798854,0.117972331523843,0,0,-0.00697054927668137,0.00379492766851614,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,-0.0645580870745118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00758566128566915,0,0.0230843197548118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759185631200434,0,0.0792080186979688,0.0262418561320289,0,0,0.203462332020945,0,0.000813797658230318,-0.00975718612288532,0,0,0,0,0,0
X600309.SH,0,0,0,-0.0509773739344296,0,0,0,0,0,0,-0.00908658181566512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192994347089339,0,0,0.400283775317864,0,0,0,0.0147592373605746,-0.0492957896846532,0,0,0.116228912068877,0,0,0,0,0,-0.0115854182521233,-0.0076524277102494,0,0,0,0,0,0
X600660.SH,0,0.113646978844325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0799569475489217,0,0,0,0,0,0,0,0.0450689804698608,0,0,0,0.145546460306267,0,0,0,0.0242942261692352,0,0,0.00787472262286275,0,0,0,0,0,0
X600188.SH,0,0,0,-0.0237860949480252,0,0,0,0,0,0,0,0.0362961069392628,0,0,0,0.0281275642368013,0,0,0.0487490852657892,0,0,0,0,0.0146724087925653,0,0,0,0,0,0,0,0.166297857840075,0,0,0,0,0,0,0,0.397965220575672,0,0,0,0,0,-0.0713975154230508,0,0.0660253221787489,0,0.104968294301804,0.0160240724600961,-0.00433111713174194,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164146446602996,0,0,0,0,0,0,0,0,0,0,0.178546340511496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253205396561044,0,0,0,0,0,0.0465348425661704,0.0167163567624035,0,0.0288060450591311,-0.0183341672833592,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.087119111392987,0,0,0,0.0304955736164105,0,0,0,0.0352747471221769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.00805230918304603,0,0.0221434034159227,0,-0.0525107534682637,0,0,0,0.00771981409439091,0.00146446056800607,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0234227481606425,0,0,0,0,0,0,0,0,0,0,0.0113884152405859,0,0.107025483508583,0,0.00518522491305075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00623426278896404,0,0,0,0,0.203046860590003,-2.16840434497101e-19,0,-0.00244044435634399,0.00553323367896344,0,0,0,0,0,0
X600886.SH,0,0.166296951364289,0,-0.0170725957185858,0,0,0,0,0.0903977270667154,0,0,0,0,0,0,0.0882599441882076,0.0798610749421623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131132046137966,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0761136240343186,0.0372268490896339,0,-0.000262412395095619,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0514003663402607,0,0,0,0,0,0,0,0,0,0,0.0973245343388701,0,0,0,0.0687084592040052,0,0,0,0,0.0606503727476914,0,0,0.067482890730804,0,0,0,0.0421558412760116,0,0,0,0,0.0406958452007401,0.0475769952912083,0.0124039294741905,0,0,0,-0.012150001398648,0.00541873532939584,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.026077552829362,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265893516289451,0,0,0,0,0,0,0,-0.0322574105452704,0,0,0,0,0,0,0.310433720867925,1.73472347597681e-18,0,0,0.158637514447615,0,0,0,0,-0.0342303087440132,0.024035263953726,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.638955997663253,0.0257284617045299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500311938935236,0.0497657680767454,0,-0.0127538637535204,0.000917819404257539,0,0,0,0,0,0
X600339.SH,0,0.101459987201928,0,0,0,0,0,0,0,0,0,0.118427635966285,0,0,0.236278942392738,0,0,0,0.0476195290807581,0,0,0,0,0.0607957497864629,0,0,0,0,0,0,0.109273443893438,0,0,0,0,0,0,0,0,0,0.197342183221728,-0.0891162620018419,0,0,0,0,0,0,0.258637678942325,0,0.0287911550177287,-0.0166460567274645,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0856907965685891,0,0,0,0,0,0.11177340258328,0,0,0,0,0.448973891269428,0,0,0,0,0,0,0,0,0.0173757436390387,0,0,0,0,0,0,0,0,0.0357557767889607,0,0,0,0,-0.0116464839763359,0,0,0,-0.00397699419935576,-0.00453297947980089,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.118114037252885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211216266254318,0,0,0,0,0,0,0.139018814513915,0.206323308591941,0,-0.00534720881773997,0.00275895687790138,0,0,0,0,0,0
X601158.SH,0,0,0,-0.0245707237875029,0,0,0,0,-0.0559458187806372,0,0,0,0,0,0,-3.46944695195361e-18,0,0.000499753676370046,0,0,0,0,0,0.0805651470679682,0,0,0,0,0,0,0,0,0,0.0182803273806138,0,0,0,0,0,0,0.00144800183939266,-0.0144421546165035,0,0,0,0,0.0869350216593698,0,0.192671371133282,0,-0.030309542871667,0.011158351674406,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0.00729813465800638,0.223327375911253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0986349964761851,0.0642961368622892,0,0.0760787595732487,0,0,0,0.0255584135911425,0,-0.0087671284572581,0.00224378375778173,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0678570156712526,0.0535271578921284,0,0,0,0,0,0.131395131563791,0,0,0,0,0,0,0.236916453447698,0,0,0,0,0,0.217227333754054,0,0,0,0,0,0,0,0,0.117364268370124,0,0.0333803706060957,0,0,-0.0767931257809209,0,0,0,0,-0.00135312262288452,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12704187513841,0,0,0,0,0,0,0,0.031582210542597,0,0,0,0,0.0555917660661827,0,0.14153382344709,0,0,0,0,0,0,0.111113318593082,0.0520707726392974,0.00266319993845583,0,0,0,0,0,0,0.0379772016600623,0.0927124684360619,2.16840434497101e-19,0.0033055186179294,0,0,0,0,0,0
X000630.SZ,0,0,0,0.0741768189812795,0,0,0,0,0.0285045276280033,0,0,0.0493844511434635,0.341485015661103,0,0,0,0,0,0,0,0,0,0,0.101551500804422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162420990542604,0,0.0177483849526563,-0.0158082720751425,0,0,0,0,-1.73472347597681e-18,0,0,-0.0240237190798101,0.00689842828819489,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.171684539204429,0,0.0128913856150821,0,0,0,0,-0.124115319686108,0.00310210118830451,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0.102441694197068,0,0,0,0,0,0,0,0,0,0,0,-0.0151128932591516,0,0.183048862912771,0.131233140355595,0.0233818296801699,0,0,0,0.00787442530412743,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0191117921572287,0,0,0,0,0,0,0.0450389410792634,0,0.0488016656407125,0,0,0,0.227091312573446,0,0,0,0,0.043328547536163,0,0,0,0,0,0,0,0,0,0,0,-0.0211078774993576,0,0,0,0,0,0,0.0950527540881924,0,-0.0121852887826967,0.00540049843940357,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.152648201065575,0,0,0,0.178137171553483,0,0,0,0,0,0,0,0,0,0.020652652698169,0.0945695022659158,0,0,0,0,0,0,0.0126996634240305,0,0,0.028819235390894,0,0,0,0,0,0.0996618705636467,0.0447850111904305,0,0,0,0,0,0,0,0,0,0,-0.00131014646952863,0,0,0,0,0,0
X600352.SH,0,0,0,-0.0801529680621932,0,0,0,0,0,0,0,0,0.0733420573553869,0,-0.0132049182931997,0.114540610572428,-0.101037442827367,0,0.0903943523844876,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509119046786048,0,0,0,0,0,0,0,0.00746967901032458,-0.0392648383216119,0,0,0,0,-0.0253230228903209,0,0,0,0.00413547048846135,-0.00484006087108769,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0366262379440193,0.0585214879093932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192918985178966,0,0,0.105000712025788,0,0,0,0.160102131387001,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0.048295230725944,0,0,0,0,0,0,0,0,0,0,0,0,0.0254515221014402,0,0.083340341142493,0,0,0,0,0,0,0,0,0.108437269493902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154343915603553,0,0,0,0.0128921299225511,-0.00167860905429048,0,0.118940281207583,0,0.00349784557719507,-0.00296510991619646,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259091634745783,0,0.121640261434627,0,0,0,0,0,0,0.141471585046544,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138864563874631,0.461267424756342,0.0249480251664626,0,-0.00726570236669973,0.00579851773691021,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,-0.0998982280731934,0,0,0.0986819701070921,0,0,0,0,0,0,0,0,0,0,0,0.0388304626291387,0,0,0,0.580509169414993,0,0,0.15451658895863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00654319640294934,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365364737787448,0,0,0,0,0.0527937371289398,0,0,0,0,0,0,0.0124928813793261,0,0,0,0,0,-0.0642035164892618,0,0,0,0,0,0.294189867933971,0,0,0,0,0,0.0917334304862033,0,-0.0156777963243696,-0.00742505840281959,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0.763371525962345,0,0.340115411983471,0,0,-0.0302937464349769,0,0,0,0,0,0,0,0,0,0,-0.147637592026984,0,0,0,0,0,0,-0.0258234350278161,-0.0343971314312241,0,0,0,0,0,0.159912148572923,0,0,0,0,0,0.262497254221566,0,1.73472347597681e-18,0,-0.0212055610339369,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0763940605193817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068756487568939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210377574016245,0,0,0.0032599400071816,0,0,0,0,0,0
X002092.SZ,0,0,0,-0.0460710615985858,0,0,0,0.215132854810302,0,0,0,0,0,0,0,0.0190439227464219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10040664243604,0,0,0.230677930620649,0,0,0,0,0,0,0,0.0270934224587916,-0.0028510887594286,0,0,0,0,0,0.464276806557393,-0.0218362664844325,-0.0294997917850163,0.00772737989161564,0,0,0,0,0,0
X600021.SH,0,0,0,0.0700923123730981,0,0,0,0,0,0.301929051157818,0,0.12815395190142,0,0,0,0,0,0,0,0,0,0,0,0.187907579300506,0,0.126950651819218,-0.0164637557513211,0,0.0609023825503069,0,0,0,0,0,0.0170645389268049,0,0,0,0,0,0.0952950208265288,0,0.081277730898075,0,0,0,0.123460567550158,0,0,-0.100849470322004,-0.0428187866292555,0.0181999678051621,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0.0747863175600907,0,0,0,0,0,-0.105964889931077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625278585510428,0,0,0,0,0,0,0,0,0,0,0,-0.023602019434088,0.0727140084656215,0.0513351761019417,0,0,0,0,0,0,0,0.0510204516224385,-0.036346999684365,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.168696691759914,0,0,0,0,0,0.0879937030469947,0,0,0,0,0,0,0,0,0.0280382801957141,0,0,0,0,0,0,0,0,0,0,0,0.580641443531543,0,0,0,0.124381514887268,0,-0.00919398749129753,0,0,0.0101440063113339,0,0.00396954000567585,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0.100337275418499,0,0,0.0747570111008344,0,0,0,0,0,0,0,0,0,0,0.19245785150207,0,0.0378728464215912,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.236316824200273,-0.12320693909338,0,0,0,0,0.0214690071905596,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0699207945195403,0,0,0,0,0,0,0,0,0.101536768398614,0,0,0,-0.106965371819149,0,0,0,0,0,0,-0.0937416430484215,0,0,0,0,0,0,0,0.122415495232184,0,0,-0.0161355759194065,0,0,0,0.0500240970044667,0.302848705987829,0,0,-0.553891365564372,0,0,0,0,0,0.0321238115830719,0.0097036411071664,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0.263693194060238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.494116535313195,0,0,0,0,0,0,0,0,0,0,0,0,0,0.659151622992689,0,0,0,0,0.304619527059319,0,0.715957073740374,0,0,0,0.320977334545808,0,0,0,0,0,0
TED,0,0,0,0.623302998151006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.232048737534295,0,0,0,0,0,0,0,-1.352594973677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.57431132022396,-1.61303173008675,1.25693723575313,0,0,0,0,12.401848197829,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123391809935022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0642318199025012,0,0,0,0,0,-0.0425394050664229,0.0121560170092899,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.0153873238365449,0.116348356279392,0,0,0,0,0,0,0,-0.0438561048491747,0,0,0,0,0,0,-0.0114539693581109,0,0,0,-0.00938898177905927,0,0,0,0,0,0,0,0,0,0,-0.0257722210065242,0.0349695390063846,-0.0612006324773361,0,-0.0518395810015104,0,-0.0326565900822728,0,0,0,0.000992565881338454,0.00136038276829778,0.0649005241253142,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-0.00399057078145636,0,0,0,-0.00200642963582015,0,0,0,0,0,0,0,5.61872297163999e-05,0,0,0,0,0.000432901354307905,0,0,0,0,0,0,0,0,0,0,0,-0.000274636415577251,0,0,0,0,0,0.000153517392739655,0,0.0026576120424838,0,-0.000381605840675002,-0.000483168421357312,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00767289598530176,0.0127320081674661,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,-0.0331430645716044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011224068587477,0,0,0,0,0,0.0118551719776737,0,0.0040657003535595,0,0.0154894737483701,-0.0149731222757121,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155189167045271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00295037773244614,0,0,0,0,0,0,0,0.0052597984603179,0.00123675446672229,0,-0.0100856488219534,0.00646315927368364,0,0,0,0,0,0
