,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X601898.SH,X600547.SH,X601600.SH,X600660.SH,X600886.SH,X000792.SZ,X002466.SZ,X002460.SZ,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X600426.SH,X600795.SH,X600362.SH,X000877.SZ,X002271.SZ,X601699.SH,X000983.SZ,X600489.SH,X600803.SH,X600176.SH,X600027.SH,X000807.SZ,X601991.SH,X000786.SZ,X000932.SZ,X000630.SZ,X600160.SH,X000933.SZ,X600219.SH,X600985.SH,X000408.SZ,X000629.SZ,X600688.SH,X002080.SZ,X300037.SZ,X002353.SZ,X002128.SZ,X601168.SH,X600801.SH,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0.0499846560446721,0,0,0,0,0,0,0,0,0,0,0,0,0.082193187420123,0,0.120431250559341,0,0,0,0,0.167791234169083,0,0,0,0,0,0.101175410308432,0,0.347218242863964,0,0,0,0.0119861127256638,0,0,0,0,0,0,0,0,-0.0540243594005971,0,0,0.0380627437411132,0,0,0,-5.77153723535905e-05,0,0,0,0,0,0,0
X600660.SH,0,0,0.0830478056306684,0,0,0.0159296206809225,0.238401482680425,0,0,0,0,0,0,0,0.0381032958975961,0.00450326852969007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0986290234374116,0,0,0,0.0187828758262205,0,0,0,0,0,0.10769502586344,0,0,0,0.059134758002014,0,0,0,0,0.00150874071088856,0,0,0.0336856350993168,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0174088792605071,0,0.299280443688905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569678484369588,0.204999806026958,0,0,0,0,0,0,0,0,-0.0184427738884968,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00535806763493218,0.062105062217147,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.125285219717112,0,0,0,0,0,0,0,0,0,0.333853178033495,0,0,0.00817933631382592,0,0,0,0,0,0,0,0.0177236234570508,0,0.00268800135935288,0,0,0,0,0,0,0,0,0,0,0,0.0255768861553365,0,0,0,0,0,0,0,0,0,0,0.0020517477253246,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769349049704192,0,0,0,0,-0.0358524854361188,0,0,0,0.101161351076693,0,0,0,0,0,0,0,0,0,0,0,-0.0503273154348118,0,0,0.0273906685600023,0,0,0,0,0,0,0,0,0,0.105223378559082,0,0,0.010985833604073,-0.0474930384420203,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0.010773121948145,0,0,0,0,0,0,0,0.0277491470694124,0.793445086738114,0,0,0,0,0.0546881682506944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13390240545222,0,0,0,0,0,0,0.00887656069513084,-0.0334951139238564,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.0321927119507596,0,0,0,0,0.227942302416998,0,0,0.0513958904275112,0,0,0,0,0,0,0,0,0,0.121341624655651,0,0.0441619003320225,0,0,0,0,0,0,0,0,0,0,0.325023473111047,0,0.0706631875840583,0,0,0,0,0,0,0,-0.0106255392078501,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0384504342862239,0,0,0,0,0,0,0,0,0.204830117659809,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405549276739071,0,0,0,0,0.00172801449663118,0,0,0.0485195463682995,0,0,0,0,0,0,0,0,0.0759973335754937,0,0.00224814532370797,0.0612007352238171,0,0,0.00777291874564487,-0.0136668823689582,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.160801288723914,0,0,0,0,0.0679178601362183,0,0,0,0,0.00364011711117582,0,0,0,0,0,0.0345711079452645,0,0,0.194465808525988,0,0,0,0,0.0454912349377826,0,0,0,0,0.0300917570459181,0,0,0.0144268416598881,0,0,0,0,0,0.0430968206439261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184629071023807,0,0,0.0219583127860171,0,0,0,0.117082302785889,0,0.0753156303238357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13026300559991,0,0,0,0.0651318733279126,0.0279400001667774,0.00193030769657206,-0.0103615957920131,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.26583731277893,0,0,0,0,0,0,0,0,0,0,0,0.020242239748369,0,0,0,0,0,0,0,0.181323385475007,0,0,0,0,0,0,0,0,0,0,0,0,0.206002736990846,0,-0.0295939100902218,0,0,0,0,0.015761892113263,0,0,0.0508740690720301,-0.0962497159887124,0,0,-0.0438960424828771,0.0675380550720195,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0837059063238059,0,0,0,0,0,0,0,0.0768823623055811,0.0113634039161069,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214223295257607,0,0.0155883173819248,0,0,0,0,0,0,0,0,0.0638211316463398,0,0,0.176220168439934,0,0,0,0,0,0,0,0.0449744769594964,-0.0441384123552917,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,-0.0447714964232643,0,0,0,0,0,0,0.0222529098993776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00197566978461533,0,0,0.0351153065650399,0,0,0,0,0,0,0.146694957610197,0,0,0,0.117954788209944,0,0.200962897792807,0,0,0,0.0100922997421029,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0.157147244667447,-0.088024409454836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018845431776994,0,0,0.119090262998414,0,0,0,0,0,0,0,0,0,0,0,0.0448674536268396,0,0,0,0,0.328367129934731,0,0,0.0207296431809304,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0.158318071422245,0,0,0,0,0,0,0,0.234888914952356,0,0,0,0.212152317353537,0,0,-0.261740774672869,0,0,0,0,0,0,-0.0221067329901869,0,0,0,0,0.2001674348154,0,0,0,0,0,0.0234813959398929,0,0,0,0.139434231722941,0.0273108642721005,0,0,0,0.247302307663625,0,0.0828574149902777,0.0120173669578026,0.0168898369568987,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.417906394862661,0,-0.109948102974865,0,0,0.249653985638999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0961745816308923,0,0,0,0,0.0717313348961187,0,0,0,0,0,0,0,0,0,0,0,-0.0907910668555792,-0.0144174285845023,0,0,0,0,0.184515826346841,0,-0.0156647322415459,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.244367436412345,0,0,0,0.0666010401197343,0,0,0,0,0,0,0,0,0,0.0365983536680606,0,0,0,0,0,0.0318311674969564,0,0,0,0,0,-0.0129230078823854,0,0,0,0,0,-0.0151359216327518,0,0,0.161299632572085,0.0635785290239225,0,0,0,0,0,0.109729822264796,0,0,0,0,-0.00436386292300689,-0.021279703271558,0.0907211695548387,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.574638144772498,0.15257759724011,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106266546105743,0,0,0,0,0,0,-0.0608884542942069,-0.00675178054634066,0,0,0.175407674592768,0,0,0,0,-0.0168961807912619,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,-0.0917239659117009,0,0,0,0,0,0.0502765490606394,0,0,0,0.421834970713975,0,0,0,0,0,0,0,0,0.124195961104253,0.0467141035734471,0,0,0,0,0,0.0851297235359729,0,0,0.217184824309015,0.105578107542822,-0.0858819517084473,0,0,-1.73472347597681e-18,0,0,0.00883787092353653,0,0.102973873352006,0,0,0,0,0.14355477568666,0,0,0.0221578789803325,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.173293038267963,0,0,0,0.0586680740206269,0.11634408112636,0,0,0,0,0,0,0,0,0,0.194626796865764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00626814522903695,0,0,0,0,0,0,0,0,0,0.0606202674223027,0,0,0,0.00971250336661902,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.470178311166922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0251052676019245,0,0,0,0,0,0.178493964667542,0,0,0,0,0,0,0,0,0,0,0,0,0.0101487259313244,0,0.141798528470318,0,0,0,-0.00531224139341744,-0.0135624249415706,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,-0.179552331753965,0,0,0.175837643254366,0,0,0,0,0,0,0,0,0,-0.107563777116497,0,0,0,0,0,-0.0359211603761066,0,0,0.18644238371866,-0.0597742425924827,0,0,0,0,0.218087090422626,-1.73472347597681e-18,0.222003420017238,0,0,0,0,0,0,0,0,0,0,0.229062587027743,0,0,-0.00378548851700179,0,0,0,0,0,0,0
X601991.SH,0,0.0134812582398929,0,0,0,0,0,0.0764172249604278,0,0,0,0,0,0,0.0226781000434593,0,0,0,0,0,0,0.0276363377362403,0,0,0,-0.0377328426750068,0,0,0.196623373616738,0,0.318571562601844,0,0,0,0,0,0,0,0,0,0,0.00569588043770304,0,0.0839403384414413,0,0,0,0,0.0745897616782832,0.0161580692635227,0,0.00298956739899147,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.142905756925184,0,0.0421883218882513,0,0,0,0,0,0,0,0,0.061874842612281,0,0,0,0,0,0,0,0,0.30392767248358,0,0.170451225159338,0,0,0,0,0.00872826032084782,0,0,0,0,0,0,0,0,0.0445663238078208,0,0,0,0,-0.0901759926592251,0,0,0,0,0,0.0246931157847334,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0.314925102706458,0.191123772613817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00397108311196717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211411963284152,0.00993817449284183,0,-0.000950646788778206,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0.337969130248498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0924747810985942,0,0,0.177627354077314,0,0,0.0174498874958082,0,0,0,0,0,0.00193049626887676,0,0,0,0,0,0,-0.00472705571681442,0,0,0,0,0,-0.0436979359218833,-0.0169398066758872,-0.00801196334875002,0,0,0,0,0,0
X600160.SH,-0.109263067150708,-0.232263260832398,0,0,0,0,0,0,0,0,0,0,0.124938695647822,0,0,0.0122268974396333,0,0,0,0,0.192606516629239,0,0,0,0,0,0,0.102843606907252,0,0,0,0,0,0.00317546870034348,0,0,0,0,0,0,0.209847129967736,0,0,0,0,-0.0689074157472075,0,0,0,0,0.112475166383234,0.041305966277341,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.16482942821923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464728139544774,0,0.0554877311142262,0.0775679372954239,0,-0.0128264109664428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00177200195043772,-0.0130968673101416,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0.0939351010223849,0,0,0,0,0.0893023766891555,0,0,-1.73472347597681e-18,0,0.0355069104723716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343437310491983,0,0,0,0,0.113626555916874,0,0,0,0,0,0,0,0.00307881396497135,0,-0.00609741360389752,0,0.0142093255371435,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0.135487646905786,0,0,0,0,0,0,-0.0270730576006994,0,0,0,0,0,0,0,0.168212328544772,0,0.118485024476843,0.315456555476379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519134745475042,0,0,0,0,-0.0408339194023003,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123037331859978,0,0.242760378798208,0,0,0,0,0,0,0,0,0.0624804621276898,0.193922672397158,0,0,0,0,0,0,0,0.19841733488148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012418245180812,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0.0209357650520892,0,0,0,0.120249645427356,0,0,0,0,0,0.251399523395594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0801658122680133,0,0.0230704097966722,-0.0157162782716371,0,0,0,0,0,0
X600688.SH,0,0,0,0,0.103735685163369,0,0,0,0,0,0,0,0,0,0.0507497741883281,0,0,0,0,0.0678014004678646,0,0.0726283878378707,0,0.0990660270255503,0,0,0.00580918913330403,0,0,0,0,0,0,0.0217631506523769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348880042683391,-0.0199581053621031,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23351816397908,0,0,0,0,0.0164148382263419,0,0,0,0.124530975727415,0,0,0,0.00802364033165768,0,0,0.229802197881001,0,0,0,0,0.0939782641741417,0,0,0,0,0,0,0,0.0269612927848713,0.152188910876822,0,0,0,0,0,0.0429842151788241,-0.0833330716907524,0,0,0,0,0,0
X300037.SZ,0,0,0,0,-0.168713261712611,0,0,0.0513295619453636,0,0,0,0,0,0,0,0.180312285080638,0,0,0,0,0,0,0,0,0.0873054773408996,0,-0.0489198822618191,0,0.0331812759355877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742263748854039,0,0,0,0,0,-0.0711004410171477,0,-0.060137725929051,0.0864389913346176,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,-0.292051894936495,0,0,0.0794013272384222,0.272474860246056,0,0,0,0,0,-0.281198105646826,0,0,0,0.495606565705791,0,0,0,0,0.106324910712627,0.0871724923434144,0,0,0.348218718655794,0,0,0,0,0,0,0,-0.24565806763332,0,0,0,0,0,0,0,0.0283723195360869,0,0,0.121641290196714,0.202509237444339,0,0,0.0287497481079824,0,0,0,0,0,0,0
X002128.SZ,0,0.0562295302127571,0,0,0,0.0199269033127933,0,0,0.387630297399261,0,0.0856741175230978,0,0,0,0,-0.0528396795532566,0,0,0,0,0,0,0,0,0,0,0.0879661055108178,0.0372764048783708,0.0371789888317547,0,0,0,0,0,0,0,-0.0122239760908132,0,0,0,0,0,0,0,-0.00540590501103058,0,0,0,-0.0307070186376695,0,0,0.0121885728257087,-0.0204630566046159,0,0,0,0,0,0
X601168.SH,0,0,0,0,0,0.0444673356691495,0,0,0.110006687837068,0,0,0,0,0,0,0,0,0,0,0,0.150375755446677,0,0.173552460652943,0,0,0,0,0.143508457381121,0,0,0,0,0,0,0.00678788390057018,0.0178246827098609,0.0396091310495424,0.122459368326013,0,0,0,0,0,0,0,0,0,0,0,0.159283109208435,0,0,-3.46944695195361e-18,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0.426706381025942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0905397700418818,0,0,0,0,0,0,0,0.049679864938371,0,0,0.131238607802983,0,0,0,0,0,0.0489766373603361,0,0,0,0.018920705641219,-4.33680868994202e-19,0,0,0,0,0,-0.00480013124714732,0.0244877382244525,-0.100327336545223,0,0,0,0,0
X600612.SH,0,0,0,0,-0.086764960065083,0,0,0,-0.0481635582559031,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183016658522264,-0.145698098096108,0,0,0,0,0,0,0.0430496282844054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156014936344118,0,0,0,0,0.0483009850281418,0.0248052969892699,-0.028403364932021,0,0,0,0,0,0
Change_TY3M,-0.101337799652338,0,0,0,0,-0.0594810454911832,0,0,0,0,-0.0258792547303049,-0.547994886261976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0573710802468726,0,0,-0.0433582622607226,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.218905557120795,0,0,0,-0.508811850582383,0,0,0,0,0,0.156327287905039,0,0.746209830210899,0,0,0,0,0.747111510184991,0,0,0,0,0.200252269767475,0,0,0,0,0,0,0,0,0,0,0,0,0.856358339138765,0,0,1.16424099415921,0.443177660905426,0,0,0,0,0
TED,0,0,0,0,0,0.174442621533204,0,0,0,0,0,0,0,0,0,-0.0756241423763156,0,0,0,0,0,0,0,0,0,-0.276411018390454,0,0,0,0,-0.138486780937781,0,0,0,0,0,-0.119295496727506,0,0,0,0,0,0,0,0,0,0,0,0.130129918210775,0,0,0.692625902120303,0,-0.0783858178940763,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.0491264170292233,0,0.144696565948696,0,0,0,-0.148695734373868,0,0,0,-0.0339495421241967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.183347396185831,0.0956328941733817,-0.112568026588132,0,0,0,0,0,0,0,0,0,0.0588064251442181,0,0.0300945984198823,0,0,0,0,0,0,0.0101747197583008,0,0,0,0,0,0
MKreturn,0,0,0,0,0.0406107562727517,0,0,0,0,-0.0620266276629296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00522738121845092,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0.00187453529148012,0,0.000689428379767641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00085307474871178,0,0,0.000818201997484101,0.00132607485260743,0,0,-0.00103427011417716,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.00251457337547172,0,0,0,0,0,0,0,0,0,0,0,0,-0.00569244220821021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00590199645917543,0,0,0,0,0,0,0,-0.00867568984038343,0.00624492937765008,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0.00342253683331352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000812827266050772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00158304538586135,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0.00123241653933042,0,0,0,0,0,0,0,0,0,0.00297900857488368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00875626658942381,0,0,-0.0013171621549277,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130428142535004,0.0083380439628809,0,0,0,0,0,0
