,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002460.SZ,X600011.SH,X002271.SZ,X600886.SH,X600660.SH,X601898.SH,X600801.SH,X600010.SH,X601600.SH,X600362.SH,X600489.SH,X600188.SH,X600352.SH,X601991.SH,X600688.SH,X600795.SH,X000786.SZ,X600126.SH,X002466.SZ,X600529.SH,X600111.SH,X600027.SH,X600299.SH,X601992.SH,X600176.SH,X600315.SH,X002353.SZ,X600426.SH,X002075.SZ,X002080.SZ,X000723.SZ,X600486.SH,X600612.SH,X600219.SH,X601158.SH,X600516.SH,X000898.SZ,X000932.SZ,X000883.SZ,X002409.SZ,X000959.SZ,X300037.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539632827390431,0,0,0,0.192634649907965,0,0,0,0.000925221477073938,0,0,0,0,0,0,0,0.0843752721657384,0,0.00309942518633,0,0.0227391119603954,0.041637630628833,0,0,0,0,0,0,0,0,0,0,0.00551301409343889,0.00143398944072442,-0.013171331362149,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309783277964053,0,0,0,0,0,0,0.0559618315042494,0,0,0.103735653148975,0,0.0399289754345582,0,0,0,0.0406860602110383,0,0,0,0,0.0563306027920046,0,0,0,0,0,0,0,-0.00129690835221453,0.0024467785970016,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.0545394128773297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133375389109815,-0.0107193659157346,0,0,0,0,0,0.226869882128786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446764698999586,-0.0280015383288519,0.0144908784771772,-0.00545497890728446,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.108356754712541,0,0,0.068053198415039,0,0.000406690381312236,0,0.520737534688309,0,0,0,0,0,0,0,0,0,0,0.0411551128910831,0,0,0,0.0464131854201037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00851042070629077,0,0,0,-0.00515409595710446,0.00664115186021752,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0573247799065157,0,0,0,0.0604993990629866,0,0,0,0,0,0,0,0,0,0,0,0.070885314891307,0,0.0520932280301171,0,0,0,0,0,0.107407596515415,0.0110813012728025,0.0148332147383545,0.256402031936756,0,0,0,0,0,0,0,0,0,0,0,0.100881793634324,0,0.0129140018871753,0,-0.0131628739801578,0.0146073963992703,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302031507768126,0,0,0,0,0,0,0,0.0535525226639837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0967604668650204,0,0,0,-0.0360128786840842,0,0,0,-0.00105080401608657,-0.000503969200185782,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0.0438307369824828,0,0,0,0,0,0,0,0,0,0,0,0.0588345952062239,0,0.0272262823177436,0,-0.0231528527120914,0,0,0.0168010382798003,0,0,0.113358625481502,0,0,0,0,0,0.0464010977986951,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00436993012729325,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142715500888829,0,0.0482227951330745,0,0,-0.120517382324493,0,0,0.185000906517814,0,0,0,0.00724041442656283,0,0,0,0,0,0,0,0,0,0,0,0,-0.0272427415610959,-0.0323712036151747,-0.0117922456562025,-0.00440386147687127,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0229159308189572,0.102494056211559,0,0,0,0.0606994670546516,0,0,0.0335718561072598,0,0,0.0449336211044833,0,0,0,0,0,0,0,0,0,0,0.147295526506914,0,0.156970393223224,0,0,-0.00539736851857188,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.0421420015180715,0,0,0.0442757281105533,0,0.156796241380024,0.108237835741915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297857639451445,0,0.0617467703710162,0,0.0108882270604268,-0.00349686713582006,0,0,0,0,0,0
