,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600660.SH,X600019.SH,X600188.SH,X600585.SH,X601600.SH,X600886.SH,X600011.SH,X600547.SH,X000792.SZ,X600010.SH,X600795.SH,X600111.SH,X002460.SZ,X600362.SH,X600160.SH,X600803.SH,X000708.SZ,X600489.SH,X600027.SH,X000301.SZ,X002466.SZ,X601991.SH,X000807.SZ,X600426.SH,X000786.SZ,X000983.SZ,X600176.SH,X600219.SH,X002128.SZ,X601699.SH,X000877.SZ,X000408.SZ,X600157.SH,X000630.SZ,X600096.SH,X601168.SH,X600985.SH,X000933.SZ,X002353.SZ,X600352.SH,X600995.SH,X000883.SZ,X600688.SH,X600378.SH,X002271.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.0356734946221378,0,0,0,0.0961100609438014,0,0,0.0176536986950823,0,0,0,0,0.12238163572872,0,8.67361737988404e-19,0,0,0,0.207412977520256,0,0.21378265447438,0,0,0,0,0,0,0,0,0,0.00583274870319709,0,0,0,0,0,0,0,0,0,0,0.037064632668749,0,0,0,0,0,0,0,0,0,0,0,0,-0.0194368779548737,0,0
X601088.SH,0,0,0,0,0.468551966922227,0,0,0,0,0,0,0,0,0,0,0,0,-0.025543597496314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701541454531683,0.0497595371630149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0304253143787671,0,0,0,0,-0.00689823385377597,0,-0.0198873389163082,0,0
X600028.SH,0.408845905352205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203847668980707,0,0,0.0239026375291743,0,0,0,0.0266839204721703,0,0,0,0,0,0,0,0,0,-0.017739121009779,0,0,0,0,-0.0320203723726747,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654251736991873,0,0,0,0.222756521256148,0,0,0,0.0217928298251351,0,0,0,0,0,0,0,0,0,0.0903618531616651,0,0.00324814894149531,0.0652920639866561,0,0,0,0,0,0,0,0,0,0,0.0896371966266571,0,-0.0341932899650181,0,0,0,0,0,0,0
X601898.SH,0,0.157228295537596,0,0,0,0,0.0523382176557887,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0861410700914181,0.08173091514303,0,0,0,0,0.0218350635450341,0,0,0,0,0,0,0,0.00812621580447661,0,0,0,0,0,0,0.246155109164835,0,0,0,0,0,0,0,0,0,0.0367759829621654,0,0,0,0,-0.0482765824471431,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239628045505437,0,0,0.163595376293211,-0.0419844098574854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.203978324439392,0.10956285499058,0,0,0,0,0,0,0,-0.0197233161259242,0,0,0.123891492889254,0,-0.0381304490846616,0,0
X600019.SH,0.0960118460591404,0,0,0,0,0,0,0,0,0.242226978541437,0,0,0,0,0,0,0,0,0,0,0.0747351364241635,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0885582330265809,0.118025713099944,0,0.0649384276694324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149652511663689,0,0
X600188.SH,0,0,0,0.0239355604815594,0,0,0,0,0,0,0,0,0,0,0,0,0.0591513031001916,0,0,0,0,0,0,0,0,0,0,0,0.04974853496115,0,0.0932247120564317,0,0,0,0.260162964458644,0,0,3.46944695195361e-18,0.133490179365953,0,0,0,0,0,0,0.101882501531364,0,0,0,0,0,-0.00762567829739915,0,0,0,0,-0.0272164187175061,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00220603167483561,0,0,0,0,0.0371136182373584,0,0,0.000708343551198253,0,0,0,0,0,0,0,0,0,0,0,0,0.257923902280351,0,0,0,0,0,0.193685355909151,0,0,0,0,0,0,0,0.0118214910380593,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.335518533756276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432139636660599,0,0.206074070798742,0,0,0.194466881803735,0,0,0,0,0,0,0,0.126803964578415,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.0101061853920327,0,0,0,0,-0.0224300806925104,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0995977478233383,0.42732912873314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459077089938889,0,0,0,0,0,0,0,0.0166651222825633,0,0,0,0,0,0,-0.109415625210818,0,0,0.0286044319876522,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.0259555330561692,0,0,0,0,0,0,0,0,0,0,0,0.24667630049208,0,0,0,0,0,0,0,0,0,0,0,0,0.103250223911071,0,0,0.0949415960801699,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0229803258613112,0,0,0,0,-0.00984256872790415,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0.0830267854257168,0,0,0,0,0.0274192218531803,0,0,0,0,0,0,0,0.639748374361094,0,0,0,0,0,0,0,0,0,0,-0.119203959341494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120455563449045,0.0883007608383927,0,0.0646243049338819,0,0,0,0,0,0.135707165963617,0,0,0,0,0,0,0,0,0,0,0.13063445811536,0,0,0,0,0,0.0616847427265784,0,0,0,0,0,0,0.0858904969857207,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294379268647924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331496326305797,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.158596093777127,0,-0.0147158525081993,0,0,0,0,0.0521240926607433,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0.012305500976507,0.240227629055308,0,0.125751646564839,0,0,0,0,0,0,0,0,0,0,0.0881431661880715,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132017892456239,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110054609326009,-0.043794599886043,0,0,0,-0.0148158428418095,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261888450230619,0,0,0,0,0.132303044815765,0,0,3.46944695195361e-18,0,0.107809441194727,0,0,0,0,0,0,0,0,0,0.200677300563788,0,0,0,0,0.0787922638149116,0,0,0,0,0,0,0.0148106443675698,0,-0.0194544313483039,0,0,0,0,0.0419798271622943,0,0
X002460.SZ,0,-0.0312673658864681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699442214833033,0,0,0,0,0.753835911884039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141645161064831,0,-0.0187161643062952,0,0.106224165576014,0,0,1.73472347597681e-18,0,0
X600362.SH,0,0,0,0.0645166020526442,0,0,0,0,0,0.188716583994771,0,0,0,0,0,0,0,0.0411366480064877,0,0,0,0.280356439466339,0.0226168646543183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16588332305507,0,0,0,0,0,0,0,0,0,0,0,0,-0.00118801231496131,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0.157686352696894,0,0,0,0,0,0,0,0,0,0,0,0.0713812584926646,0,0,0,0,0,0,0.0700285587483286,0.0647782507841673,0,0,0,0.0354056889410354,0,0,0,0,0,0,0,0,0,0,0,0,0.178093998974319,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0206858552656969,0,0
X600803.SH,0,0,0,0.376991686323838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190058574904497,0,0,0,0,0,0,0,0,0.169440467200641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00681794870126064,0,0,0,0,-0.0927936788134575,0,0
X000708.SZ,0,0,0,0.0285727821566664,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0890995487690851,0,0,0,0,0,0,0,0,0,0,0.0134635663268391,0,0.467196859418602,0,0,0,0,0,0,0.0579188513539198,0,0,0,0.0780199817848623,0.0903026690795976,0,0,0,0,0,0,0,0,-0.0250990961189622,0,0,0,0,-0.0107427488089878,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.86110387590269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0887124783575447,0.0340810078231866,0,0,0.13731585504734,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121561871705925,-0.0746413097528099,0,0,0,-8.67361737988404e-19,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.250128294476316,0,0,0,0,0,0.0112769928298566,0,0,0,0,0,0,0,0.0247333425557898,0,0,0,0,0,0,0.137150097296961,0,0,0,0,0.0190856889309275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186957681389201,0,0
X000301.SZ,0,0,0,0,0,0,0,-0.0789313975873598,0,0,0,0,0,0,0.111230279093588,0,0,0.131993434078988,0,0,0,0,0,0,0,0,0,0.259575072039952,0,0,0,0.392208765411183,0,0,0,0,0,-0.0845430152153088,0,0,0,0,0.0236862457850569,0,0.299150932340278,0,0,0,0,0,0,-0.0308291446788284,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.0315940506004435,0,0,0,0,0,0,0,0,0,0.702741027386933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132886812061802,0,0,0.0649924905118986,0.182413544642206,0,-0.034587089321191,0,0,0,0,-0.035963169102884,0,0
X601991.SH,0,0,0,0.011671001645319,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289088381894841,0,0,0.00804368588544001,0.0379269398917649,0,0,0,0,0,0,0,0,0.0396411478492171,0,0,0,0.0653638359692239,0,0,0,0.181445141620936,0,0,0.0929367597724704,0.0170339363824693,0,0,0.0739075102124419,0,0,0,0,0,0,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,-0.00447272751908803,0,0,0.207804326405769,0,0,0,0,0,0,0.0383516812906587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0506855755294756,0,-0.0481947707490421,0,0,0,0,0.583126747589756,0,0,0,0,0,0,0,0,0,0,0.0243629463017136,0,0,0,0,0
X600426.SH,0,0,0,0.0331280633550989,0,0,0,0.0192825402531676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0995916616226076,0,0,0.23821911297923,0,0,0.0310237725885973,0.0241746932325341,0,0,0,0.0790568216915073,0,0,0,0,0,0,0.184748816105499,0,-0.00159293622578025,0,0,0,0,-0.00887391383356698,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0.170112011460188,0.204938337140076,0,0,0.0685919173864536,0,0,0,-0.0466616502396159,-0.0359834357814338,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303676066151612,-0.0568758388920818,0,0,0,0,0,0.0243859140984845,0,-0.0325682434401855,0,0,0,0,0.00285767200524851,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0.00422239749823128,0,0,0,0,0,0,0,0,0,0,0,0.177549945255694,0,0,0,0,0,0,0,0,0,0,0,0,0.237353038056585,0,0,0,0.171451481576258,0,0,0.0652122507171542,0,0,0,0,0,0,0,0,0,-0.0174220246877739,0,0,0,0,-0.0229821933720269,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643520127067981,0.0838737223976656,0,0,0,0,0.0126312454830164,0,0,0,0,0,0,0.0733004938996621,0.0789278985669538,0,0,0.125880224543191,0,0.133564396489484,0,0,0,0,0,0.0510537830543374,0,-0.0124998203359615,0,0,0,0,0,0,0
X600219.SH,0,0.0187612466077462,0,0,0,0,0,0,0,0.439933888055387,0,0,0,-0.0549029078094789,0,0,0,0,0,0,0,0,0,0.0543933026545058,0,0,0,0,0,0,0,-0.0121445634820974,0,0,0,0.126177534841532,0,0,0,0,0.234812151653467,0,0,0,0,0.0857157842452531,0,0,0,0,0,-0.00459725967635989,0.0471580549081522,0,0,0,-0.0307281587820534,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122511832208113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217845426312317,0.00899966551168641,0,0,0,0,0,0.150917857586296,0.0617654397731143,0.0409391835597966,0,0,0,0,0,0,0,-0.00622102809257431,0,0,-0.0531846629840205,0,0.0155956491236517,0,0
X601699.SH,0,0.0567329567744252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00958959056638239,0,0,0,0,0.083337962402108,0,0,0,0.096059009265391,0,0.40731319720785,0,0,0,0,0,0.0727254071733494,0.0251781744659782,0,0,0.0314977905942038,0.0767864283767389,0.0883211041701348,0,0,0,0,0,0,0,0,-0.00207597823103029,0,0,0,0,0.0156296492862107,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0.0573705071604799,0,0,0,0,0,0,0,0.0230377113951409,0,0,0,0,0,0,0,0.148268054918353,0,0,0,0,0,0,0,0,0,0,0,0,0.115881746765027,0,0,0,0,0,0,0,0,0,0,0,0.420022035966027,0,-0.0226374009385401,0,0,0,0,-0.032414973695428,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0.1369365547016,0,0,0,0,0,0,0.0588230717340681,0.0961751271525861,0,0,0,0,0,0,0,0,0,0,0,0,0.0453431660893904,0,0,0.0815054248637071,-8.67361737988404e-19,0,0,0,0,0,0.0443687472504698,0.0556081519989639,0.203521200318077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.000544956384655203,0,0,0,0,0.385895091939235,0,0,0,0,0,0,0,0.0240075000584368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334851362447536,0,0,0,0,0,0,0.00781970886613857,0,0
X000630.SZ,0,0,0,0,0,0,0.106441393021771,0,0,0,0,0,0,0,0,0,0,0.0475240397815601,0.359735953709995,0,0,0.0294346875629244,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0621532720320754,0,0.0209794480560314,0,0,0,0,0.143255895495936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319639224756271,0,0,0.076501443094743,0,0.080165078031687,0,0,0,0,0,0,0.000305796297456335,0,0,0,0,0,0.126327404514215,0,-0.0312389809970804,0,0,0,0,-6.99158820515643e-06,0,0
