,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X600010.SH,X601898.SH,X601600.SH,X600688.SH,X600547.SH,X600362.SH,X600795.SH,X600309.SH,X601991.SH,X300072.SZ,X600188.SH,X600027.SH,X600157.SH,X601992.SH,X600886.SH,X600660.SH,X600111.SH,X000898.SZ,X600489.SH,X000709.SZ,X600339.SH,X600299.SH,X601158.SH,X000959.SZ,X000630.SZ,X600583.SH,X000792.SZ,X002466.SZ,X000408.SZ,X600352.SH,X600219.SH,X000883.SZ,X600098.SH,X000983.SZ,X000825.SZ,X000539.SZ,X002092.SZ,X600021.SH,X601699.SH,X000723.SZ,X000027.SZ,X600623.SH,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.339808956799499,0,0,0,0,0,0,0,0,0,0,0,-0.00442643066457707,0,0,0,0,0,0,0,0.00586565756909525,0,0.0486160630597393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0644024457665043,0,0,0,0,0,0,0.0576896066609196,0,0,-0.00253516838009478,-0.005021815118058,0,0,0,0,0,0
X600028.SH,0.78234510139342,0,0,0,0,0,0,0,0,0.0617711371056477,0,0,0,-6.93889390390723e-18,0,0.0463629058197211,0,0,0,0,0,0,0,0,0,-0.0106252397267159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0239613924673574,0,0,0.0368557415676208,0,0.0126015422445288,0,0,0,-0.128015628534166,0.023783629364665,-0.00928664777846277,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.0681574253369673,0,0,0,0.0104111750725085,0,0,0,0,0,0,0,0,0,0.0498994716223625,0,0.13013312725834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.173378978255851,0,0,0,0.0115328557192791,0,-0.0230418217494161,0.00987796016050328,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,-0.0244874229011898,0,0.291106253192518,0,0,-0.0512099055874394,0,0.0844532802700562,0,0,0,0,0,-0.0656642806811891,0,0,0.0201266038898075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0959986666903059,0.0606705210397371,0,0,0,0,-0.047849857422468,0.0279507585767676,-0.016952762689747,0.0139049576489122,0.089173462014298,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,-0.0212766503161621,0,0,0,0,-0.00403365765832558,0,0,0,0,0,0,0,0.239276334495001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.050171808954528,0,0,0.0693326374196797,0,0,0,-0.137317925044947,0,0,-0.0281649226606689,0.0187267824653487,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235971608828385,0,0,0,0.228502239054495,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.121929581172243,0,0,0,0,-0.0816617422420197,0,0,-0.116083423272926,-0.174520345796959,0,0.003944419871457,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.124975759176323,0,0,0,0,0,0.0586573997460488,0,0,0,0,0,0,0,0,0.191625591056845,0,0,0.0387062058555542,0,0,0.00123797453621002,0,0,0,0,0,0,0,0,0.08832279972281,0.0429224844040512,0,0,0,0,0,0,0,0.0757244377910199,0,0,-0.0185865700789713,0.00126700875594734,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0.0532922064881087,0,0,0,0,0.166625678941598,0,0,0,0,0,0,0.0198334926447827,0,0,0,0,0,0,0.0794320733355833,0,0,0,0,0,0,0,0,0.0250780124266993,0,0,0,0,0.195769197603557,0,0,0,0.0857574179065105,0,-0.00800844160201622,0.000631256368761589,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.200993558480372,0.0332948437003936,0,0,0,0,0,0,0,0,0,0,0.00614818729706379,0,0,-0.073202773894923,0,0,0,0,0,0,0,0,0,0.176451659323943,0,0.0466053326657866,0,0,0,0.0233524897530208,0.12957021465734,0.0346454635521997,0,0,0,0.187260987577674,-0.209023629893542,-0.00318725794009705,-0.000851126231117367,0,0,0,0,0,0
X600688.SH,0,0.446858058098749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392103032893607,0,0,0,0.141217419563338,0,0,0,0,0,0,0,0,-0.0249039431044157,0,0.0998180471518124,0.0385559903283584,0,0,0,0,-1.73472347597681e-18,-0.0342690889849287,-0.00508406048665874,0.00602139767047,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,-0.022859022820012,0,-0.0293811635371663,0,0,0,0,0,0,0,0,0,0,0.826113771238489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00146721813971159,0,0,0,0,0.0205823624909552,0,0,0,-0.0552745415192482,-0.0211550359833531,0.0104403370430797,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0519362699724993,0,0,0,0,0,-0.0853128494648671,0.103839669071607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496130709384059,0,0,0,0,0,0,0,0,0,0,0,0,-0.0761171999802549,0.183491830104435,0,0,0,0.0436078075276195,0,-0.0471621897711423,0.00955330155150162,0,0,0,0,0,0
X600795.SH,0,0,0,0.307853756298569,-0.0242091296738201,0,0,0,0.0301101447389079,0,0,0,0,0,0,0.012652748222357,0,0,0,0,0,0,0,0,0.044355731918297,-0.0341046908714076,0,0,0,0,-0.0142698644383814,0,0,0,0,0,0,0,0.0554938083826173,0,0,0,0.040250955389664,0,0,-0.0164322975315716,0,0.0684281554639631,0,0,-0.00376685956977427,0.00367709297813771,0.0598909001931542,0,0,0,0,0
X600309.SH,0.0565795129127614,0.0372199278651734,0,0,0,0,0,0,0,0,-0.165664669743307,0,0.0270537675309732,0,0,0,0,0,0.0723214180080982,0,0.115918713644815,0,0,0,0,0,0.0421974968906792,0,0,0.196666100547084,0,0,0,0,0,0,0,0,0,0,0,0,0.0346543174078396,0,0,0,0.0399352598048461,0.0151936354064972,0,0,0,-0.0135985302625801,0.0979471904304717,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0855852448968217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830578688549599,0,0,0.00146424321647048,0,0,0,0,0,0,0,0,0,0,0.0726095558525686,0,0.0686119623226079,0,0.00337904061653444,0.0393317508994358,0,0.0708979012366746,0,0,0.0119196627670253,-0.0169350411739788,0,0,0,0,0,0
