,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X000708.SZ,X002460.SZ,X600660.SH,X002271.SZ,X600011.SH,X600362.SH,X601600.SH,X000786.SZ,X600886.SH,X600176.SH,X601898.SH,X600426.SH,X600010.SH,X600188.SH,X600801.SH,X600111.SH,X600352.SH,X000301.SZ,X600489.SH,X601991.SH,X600795.SH,X600688.SH,X002466.SZ,X600803.SH,X600486.SH,X600027.SH,X300037.SZ,X002353.SZ,X600299.SH,X601992.SH,X600219.SH,X000932.SZ,X002080.SZ,X601168.SH,X000898.SZ,X600529.SH,X000630.SZ,X000723.SZ,X002409.SZ,X000807.SZ,X000027.SZ,X002075.SZ,X000878.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600011.SH,0,0,0,0,-0.219653180395534,0,0,0,0,0,-0.0134560011442152,0,0,0,0,0.221255027309933,0,0,0,0,0,0,0.0289539274140167,0.181788031944686,0,0,0,0,0,0,0,0,0.0932156282739915,0,0.0738523368537866,0.0199431161001347,0,0,0,0,0,0,0,0,0,0,0,0,-0.0739066924671525,0,0,0,-0.00921483315287134,0,0,0,0.0110592711335942,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0328987620261424,0,0,0.00839169245918718,0,0,0.0210691050982977,0,0,0,0,0,0,0,0.247303223130562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0994062251943902,0,0.173375327694744,0,0,0.239404917239119,0,0,-0.0418877340457491,0,0,0,-0.0276155557698178,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0911913714526377,0,0,0,0,0,0,0.19691342141379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150496729649929,0,0,0,0,0,0.123499460566254,0,0,0.129493621455216,0,0,0.0931895081275377,0,0,0,0,0,0,-0.018944822450106,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0.0533750400993879,0,0,0,0,0,0.105905038075675,0,0.180933468831836,0,0,0,0,0,0,0,0,0,0,-0.171791274839347,0.0743165956255912,0,0,0,0,0,0,0,0.173608465968718,0,0,0,0.244024282392595,0,0,0,0.0322785463122978,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.000442886283541157,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,-0.0192674745636429,-0.0332103752042091,0.256092582187668,0,0,0.193597513432538,0,0,0,0.0463771240067217,0,0,0,0,0,0,0,0.031306375294025,0,0,0,0.0144321647999307,0,0,-0.0209444574501047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635155773511425,-0.049538156757978,0,0,0,0.0187496048497803,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.0378251234758363,-0.0972647483355782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103446133380488,0,0,0,0,0,0.209622312811899,0,0,0,0.212855561771035,0,0,0,0,0,0.310809115737471,0,0,0.0640002205697599,0,0,0,0.0155342815661793,0,0
X601898.SH,0,0,0,0,0.0287731710861117,0,0,0.0342758424492032,0,0,0,0,0.0704207440142709,0.0150044477058305,0,0,0,0,0,0,0.22668090038063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0769016513791136,0,0,0,0,0.00907459434178388,0.0121668015123104,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.242432730614686,0,0,0,0,0,0,0,0,0,0.198931411279794,0,0.0982650640830826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18380791917531,0,0,0,0,0,0,0,0.07000936961441,0,0,0,0,0,0,0,0,0.0352991104164281,0,0,-0.00351516053469839,-2.16840434497101e-19,0,0,0,-0.00246527607971201,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139080495070417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130809618845494,0,0,0.0226019936854198,0,0,0,0,0.00828961326330682,0,0,0,0,0.30294491579909,0,0,0,0,0.0123115336575519,0.0280433261083754,0,0.0136329022556302,0,0,0,0,0.0138582505660967,0,0
X600188.SH,0,0,0.0310739065077341,0,0,0,0,0,0.0951873380469427,0,0,0,0,0,0,0,0,0.576890427279681,0,0,0,0,0,0,0,0,0,0,0,0.0105288991510798,0,0,0,0,0,0,0,0,0,0,0.028168496071558,0.0610947443288621,0,0,0.0733913980766172,0,0.0633178655020239,0,0,0,0,0.00492240817783493,0,0,0,0,0.0134150025117833,0,0
X600801.SH,0,0,0,0.290405314750265,0,0,0,0,0.0893232440861514,0,0,0,0,0,0,0,0,0,0.0111983279363774,-0.0990302454615613,0,0,0,0,-0.0705047752093534,0,0,0,0,0.0623688171544087,0,0,0,0,0.00697826633977452,0,0,0,0,0.0554863695040284,0.0475525887536709,0,0.106326772955874,0,0,0,0,0,-0.0280394272626264,0,0,0,0.0306905569782744,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.0502072283323121,0,0.0205032950051115,0,0,0,0.000943115806183402,0,0,0,0.0964313321844514,0,0,0,0,0,0.185241192587824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040156028509102,0,0,0.0305520987352565,0,0,0,0.0194140548912568,0,0,0.117525120807929,0,0.0270162627998718,-0.0734319970920757,0,0,0,-0.00155402119432728,0,0
X600352.SH,0,0,0,0,0,0,0,0,-0.0121025482327046,0.0947250530596482,0,0,0,0,0,0,0.101451482689344,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0140335957940434,0,0,0,0,0,0,0,0,0,-0.0252782857818978,0,0.219785331765865,0,0,0,0.110133390727928,0,0,0.1753043170615,0,0.075410186025188,0,0,0,0,0.0392474316332158,0,0
X000301.SZ,0,0,0,0,0.0829406552487999,0,0,0,0,0,0,0,0,0,0,0,-0.0885238093165851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0726956810922948,0.059968143039685,0,0,-0.0579794260077423,0.0885141386771152,-0.00511003874774731,0,0,0,0,0.0445347040229576,0,0,0,-0.0399436595799298,0,0
X600489.SH,0,0,0,0,0,0,0.726280938193354,0,0.0638802332887812,0,0,0,0,0,0,0,0.0572226132927481,0,-0.0334355584704059,0,0,0,0,0.0478342138237623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759523094536478,0,0,0,0,0,0,0,-0.031994982852946,0,0,0.00479238366244134,-0.00852015404801308,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0284895722350125,0,0,0,0,0.0144862659378677,0,0,0,0,0.0410458271614014,0.346688000903334,0,0,0,0,0.00499548804833525,0.0322923258740585,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113433449985691,0,0,0,0,0,0,0.0561150255192427,0,0,0,0,0.00731147188011909,0,0,0,0,0.00839506159197236,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209954706719457,0,0,0,0.0151400809344826,0,0.102045377140364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0794342084447688,0,0,0,0.000838344326135999,0,0,0,0,0.00481430155466528,0,0
X600688.SH,0,0,0,0,0.128261464862709,0,0,0,0,0,0,0,0,0,0,0,0.00393320164339768,0,0,0.245930004612277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540813504850238,0,0,0.0062217733335742,0,0.044243428827517,0,0,0,0,0,0,0,0,0,0,0,0.00246911636314831,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.184080794425423,0,0,0,0,0,0,0.167419803142443,0,0,0,0,0,-0.0128629103609608,0,0.197907909580665,-0.131125389585927,0.396303818610113,0,0,0,0,0,0,0,-0.349205447428905,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113865015046865,0,0
X600803.SH,0,0,0,0,0,0,0,0,0.0226642483887253,0,0,0,0,0,0.111497001141911,0.00751011985175639,0.0517460235256304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115321672794089,0.015828865060501,0.123285399634959,0,0,0,0,-0.034177309211098,0,0,0,0,0,0,0,0.15583552156538,0,0,-0.0313337564130155,0,0,0,0,0.0179627339916043,0,0
X600486.SH,0,0,0,0,0.190200870569612,0,0,0,0,0,0,0,0,0.0592982110719276,0,0,0,0.0609455774369676,0,0,0.0831612238589064,0,0,0,0,0,0,0,0,0,0,0,0,-0.0234141831746246,0,0,0,0,0.0678929319342856,0,0,0,0.0426819039282744,0,0,0,0.00122079110388022,0,0,-0.011002657330128,0,-0.0664492062444807,0.0801186011948043,0,0,0,-0.009937841985426,0,0
X600027.SH,0,0,0,0,0,0,0,0.152156390234374,-0.0249897394954806,0,0,0,0.00931779489492514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133438754926148,0,0,0.0703427002699265,0,0,0,0,0,0,0,0,0,-0.0330871654948932,0.125649337606058,0,0,0.00514751983613059,0,0,0.051018923952578,0,0,0,0,0.00926063053658612,0,0,0,0.00290074632588643,0,0
X300037.SZ,0,0,0,0,0,0,0,-0.413325567282472,0.241938682115987,0,0.273116683999001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137101164545556,0,0,0,0,0,0,0,0,0,0.312565132817837,0,0,-0.0366621722109592,0,0.0377329508740115,0.195437476083871,0,0,0,0,0,0,-0.0187646174706714,0,0,0,0.0138328062821254,0,0
X002353.SZ,0,0,0,0,0.171714962314155,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0298624184812595,0,0,0.224315811737931,0,0,0,0,0,0,0,0.113278307579891,0.250371296137389,0,0,0,0.161167858800846,0,0,0,0,0,0,0.195634945213247,0,0,0,0,0,0,0,0,0.0178608940666971,-0.0924599120969314,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205453258572278,0.00438476934238999,0,0,0,0,0,-0.167303954481435,0,0,0,0,0,0,0,0,0.00470845702369116,0,0,0,-0.0900162778079439,0.375645524737184,0,0,0,0,0,0,0,0,0,0,0,0,0.093414390484381,-0.0333207420175584,0.0510238554249336,0,0.00786610276511107,0.0294772967062509,0,0,0,-0.0252855657947996,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0.00153813857344362,0,0,0,0,-8.67361737988404e-19,0,0,0.141057372606633,0,0.128318662925698,0,0,-0.0692079226440781,0,0.0786189053775638,0,0,0,0,0,0,0,0.0305418280523171,0,0,0.0597222540095838,0,0.0269149576192638,0,0,0,0,0,0,0,0,0,0,0,0.00390403303066676,-0.000102908177519657,0,0,0,0.00963082229422641,0,0
X600219.SH,0,0,0,0,0.101980822743725,0,0,0.119260191831951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663352197887829,0.0468186370158104,0,0,0,-0.0238003776534503,0,0,0,0,0,0,0,0,0,0,0,0.212227304106152,0,0,0.132441777954583,0,-0.0350312991004492,0,0,0,0,-0.0388558195703498,0,0
X000932.SZ,0,0,0,0,0,0,0,0.386895196146762,0.114768369169265,0.0729902901961708,0,0.0216725791909709,0,0,0.00337444671837992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247223950534901,0,0,0,0,0,0,0,0.0200135164434106,0,0.0971891634710397,0,0.198028944525914,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.00779203053942281,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,-0.0633971414007004,0,0,0,0,0,0,0,0,0.253075451656246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202551588139468,0,0,0,0,0,0.0928324747918661,0,0,0,0,-0.0729014178319536,0,0,0.105081267828868,0,0,0.0623195255729962,0,0,0,0,-0.0351182062419216,0,0
X601168.SH,0,0,0,0,0,0,0,0,0.0511849662302568,0,0,0,0,0,0,0,0,0,0,0,0.0923709217543964,0.0410220230328609,0,0,0,0,0,0,0,0,0,0,0,0,0.0156482075723476,0,0,0,0,0.0418355387413778,0,0,0,0.314711719637842,0,0,0.0557441358441246,0,0.0413095974322785,0.214736906929823,0,-0.0161997926504868,0,0,0,0,-0.00483876990981804,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135422401569348,0,0,0.254983925841732,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029522101624159,0,0,0,0,0.0758170831869822,0,0,0,0,0,0.112937768394219,0,0,0,0.0345844671731389,0.0898556800251596,0,0.0019040139630394,0,0,0,0,-0.0147914152542878,0,0
X600529.SH,0,0,0,0,0,-0.404267025291438,0,0,0,0,0,0,0,0,0.0335191298462453,0,0,0,0,0,0,0,0.0453035407454478,0.0911955620931621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161593184306671,0.123782564980472,0,0,0,0,0,0.0205120347446294,-0.10444970987834,-0.0464118224423212,0,0,0,0.105570223880365,-0.170313191632825,0,0,0,0.053113135364533,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339521248791307,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638207152219658,0,0,0,0,0,0,0.0817393071351657,0,0,0,0,0,0.07279529542252,0,0.116887224235004,0.127283140305624,0,-0.00185809717808011,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0.134801422356145,0,0,-0.257659810114148,0,0,0,0,0,0,0,0.226009836995414,0.143588526500836,0,0,0,0.18243510020026,0,0,0,0,0.0557114676724896,0,0,0,0.0196950609470404,0,0,0,0,0,-0.0172662004132247,0,0,0,0,0,0,0,0,0,0,0,-0.00742624544098869,-0.0347629371254725,0,0,0,-0.014454236110711,0,0
X002409.SZ,0,0,0,0,0,0,0,0,0,0,0.38317480280984,0,0,0,0,0,0,0,0,0,0,0,0.147338280714861,0,0,0,0,0,0,0.0489984648193073,0,0.164126796519508,0,0.237386794901452,0,0,0,0,-0.123350500709043,-0.282189231755324,0,0,-0.0484258322288889,0,0,0,-0.113136614473698,0,0.139293900408088,0,0,0,0.0248089222350203,0,0,0,0.0332649572001913,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.310990455015185,0,0,0,0,0,0,0,0.144398411856666,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218653470599598,0,0,0.175402347183381,0,0,0.0180129678522974,0,-0.036854307770351,0,0,-0.086366665430935,0,0,0,0.111402753961714,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.0113583888206038,0,0,0,0.0270164454736787,0,0,0,0,0,0,0,0,0.0828842271827444,0,0.117415573019027,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.141254141361626,0,0,0,0,0,0,0,0.0231647427239136,0,0,0,0,0.0143003942257588,0,0,0,0,0,0.00459544791672143,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0.460743527661368,0,0,0,0,0,0,0,-0.317589590607102,0,0,0,0,0,0,0,0,0,0,0,0.271252529139001,0,0,0,0,0,0.0232465720313123,0,0,0,0,0,0,0,0.388063065401159,0,0,0,0,0.0733996514259476,0,0,0,0,0,0,0,0.0132371900789679,0,0,0,0,-0.0493148385581858,0,0
X000878.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0472324452168961,0,0,0,0,0,0,0,0,0,0,0.242929114319408,0,0.0763120481503841,0,0,0,0,0,0,0,0,0,0,0,0.0890479113890329,0,0,0.301595206105386,0,0.0537585293520098,0,0,0,0.224541853570651,0,0,0,0,0.0354450321775701,-0.0430031413294537,0,0,0,0.00878737521040987,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0.0621230767350572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103888242043163,0,0,0,0,0.013247676317423,0,0,0.0168057310631724,0,0,0,0.00497626257142725,0,-0.0375351510082652,-0.0520064884652584,0,0,0,-0.0494146964776932,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.403333261920652,0,0,0,0,0,0,0,0,-0.316960214486556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192056952165483,0,0,0,0,-0.106407758797422,0,0,0,0,0,0,0.655951399617385,0,0,0,-0.244982432550862,0,0
TED,0,0,0,0,0,0,0,0,0,0.205851179894079,0,0,0,-0.01990573579804,-0.176354272497848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0439431778628778,0,0,0,0,-0.152775057678793,0,0,0,0,0,-0.795356022999273,0.813444554274942,0,0,0,0,0.234406368148687,0,0
RealEstate_excess,0,0,0,0,0,-0.0754060785343247,0,0,0,0.126854439404864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129038735494723,0,0,0,-0.0540045507381368,0.00335247844212156,0,0,0,0,0,0,0,0.0970845084143776,0,0,0,0,0,0,0,0,0.00991339655026732,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.102128787858712,0,0,-0.0800671935029366,0,0,-0.0290878182605713,0,0,0,0,0.0234041923107044,0,0,0,0,0,0,0,0,0,0.0658003727119122,0.0983874086370879,0,0,0.0350348672055385,0,0,0,0,0,0,0,0,0.0119318237389264,0,0,0,0,0,-0.00742073852963528,0,0,0.000379962649419346,0,0,0,0,0.00951602610439701,0,0
MKvol,0,0,0,0,0,0,0,0,0.00264724129173775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110533433784066,-0.00309176947882854,0,0,0,-0.00288217181399333,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.186834604314929,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.00152528312224968,0,0,-0.00629897927583822,0,0,0.000271003142827419,0,-1.6940658945086e-21,0,0.000769382391663968,0,0,0,0,0.00447821466123588,0.00544148061598457,0,0,0,0,0,0,0,0,0,0,0.0100750305633573,0,0,0,0,0,0,0,0,0,0.00116624632945297,0,0,0,0,0,-0.00856338288521932,0.00325134462647762,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00143593141252727,-0.00302293950323865,0,0,0,0.00125542147422038,0,0
