,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X600660.SH,X601991.SH,X600688.SH,X600188.SH,X601600.SH,X600795.SH,X600362.SH,X600886.SH,X002466.SZ,X000898.SZ,X600516.SH,X600547.SH,X601992.SH,X300072.SZ,X600111.SH,X600027.SH,X002460.SZ,X600176.SH,X600352.SH,X000553.SZ,X600299.SH,X002110.SZ,X600426.SH,X000786.SZ,X000932.SZ,X600801.SH,X600808.SH,X000709.SZ,X000883.SZ,X600339.SH,X601158.SH,X600583.SH,X600219.SH,X601699.SH,X601003.SH,X000830.SZ,X000408.SZ,X002271.SZ,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002110.SZ,0,0,0,0,0.195807382994871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463377467960438,0,0,0,0,0,0,0,0,0,0.157942021611877,0,0,2.16840434497101e-19,0,0,0.00997806338124438,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0571828938871533,0,0,0,0,0,0,0,0,0.0495520670395746,0,0.042357005184794,0,0,0,0,0,0.00235077744201833,0.0774108940868461,0,0,0,0,0,0,0,0,0,0,0.784460789011759,0.0694810908305288,0,0,0,0.00588545826285278,-0.00588849418527381,0,0,0,0,0,0
X000786.SZ,-0.0413653196330928,0,0,0,0,0.152504195982768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198486772937824,0,0,0,0.0407175528536772,0,0,0,0.209744233567247,0,0,0,0,0,0,0,0,0.115663036045655,0,-0.125427979751679,0.0995739422997027,0,0,0.0582670347070088,0.0766312117050914,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0350228837240544,0,0,0,0,0.01814251555806,0,0,0,0,0,0,0,0,0,0,0,0,0.118179242593175,0.126547009249216,0,0,0,0,0,0,0,0,0,0,0,0.508100040426918,0,0,0,0,0,0.0199149754287369,0.0295366965980006,0,0,0,0,0,0
X600801.SH,0,0,0,0.263433868157746,0,0.0265311760076298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102914420892349,0,0,0,0,0.0607769374919885,0.0283485403515455,0.148856241893424,0,0,0,0,0,0,0,0,0,0,0,0,0.15968945798848,0,0,0,0.0358580289521717,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.0849543877500111,0,0,0,0,0.0218259536864943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0935326523607675,0,0.0894395772662781,0,0.0884101449208989,0,0,0,0,0,0,0,0.00247097548829347,0.22318232868424,0.126917289574502,0,0,0,0,0,0.00162697572674991,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106150895662003,0,0,0,0,0,0.0748337642788162,0,0,0,0,0,0,0,0.037655684681627,0,0,0,0,0,0,0.102828968017882,0.137088620571388,0.181998860698667,0,0,0,0,0,-0.0120403518215432,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519262747602146,0,0,0.0369876732853717,0,0,0,-0.0256083328293364,0,0,0,0,0,0.12187993135694,0,0,0,0,0,0.0356359361544314,0,0,0,0,0,0,0,0.11847967491828,0.129024831937253,0,0,0.00909124440971108,0,0,0,0,-0.00548844366673867,-0.0141584377314196,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0.109321055663044,0,0,0,0,0,0,0,0,0,0,0,0.1192542088256,0,0,0.0309128311159167,0,0,0,0,0,0,0,0,0.0302491331119991,0,0,0,0,0,0,0,0,0.363275029662294,0,0,0.192258014637125,0,0,0,0,0,-0.0124159817404016,-0.0417590749602208,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0970957562387608,0,0.0949196815415802,0,0,0,0.0110565771912178,0,0,0,0,0,0,0,0,0,0,0,0,0.0339266128153053,0,0,0,0,0,0.172172310089979,0,0,0,0,-0.00323418502779597,-0.00329400937852197,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0834265380446076,0,0,0,0,0,0.270905319133979,0,0,0,0.00424362081792206,0,0,0.0289150658198912,0,0,0,0,0.100555686779335,0,0,0,0,0.023333184646001,0,0,0,0,0,0,0,0.0663114696993848,0,0,0,0.0684699410697407,0,0,0,0,0,-0.0934652419883435,0.011203348675537,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163039632673087,0,0,0,0,0.0298124205572382,0,0,0,0,0,0,0,0.0353971372527551,0.278026710572238,0,0.0364825304162887,0,0,0,0.00236290820945689,0,0,0,0,0,0
X601699.SH,0,0,0.0471295672839394,0,0.195928773514083,0,0,0,0.0151926974831873,0,0,0,0.398062693878446,0.0364320793077088,0,0,0,0,0,0,0,0.0646379241319912,0,0,0,0.0269533758641599,0,0,0,0,0,0,0,0,0,0,0.167696056986093,0,0,0,0,0,0,0.10733561672704,0,0,0,0,0,-0.00709547179148465,0,0,0,0,0,0,0
X601003.SH,0,0,0,0,0,0,0,0.0504354644436953,0,0,0,0,0,0,0,0,0,0,0.170959536343787,0,0,0,0,0,0,0,0,0,0,0,0.264660245425018,0,0,0.254021304697567,0.235359804707412,0,0,0,-0.0373119622721762,0,0,0,0,0,0,0,0,0,0,-0.0291903462760497,-0.0263371929004433,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0.0541379333361785,0,0,0,0,0,0,0,0.146143497014131,0,0,0,0,0,0,0,0.0085332805962483,0,0,0,0.111910979716843,0,0.44306852690901,0,0,0.0525621825276564,0.307589100161822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00600529891739294,0,0,0,0,0,0,0
X000408.SZ,0,0,-0.057579650001027,0,0,0,0,0.0600619532336328,0,0,0,0,0,0,0,0,0,0,0,0.189724058428167,0.278802863249775,0.355823152218062,0,0,0,0,0,0.0465534250099779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118341941583232,0,0.0570727223871572,0,0,0,0,-0.0113387926826307,0.0149224245599485,0,0,0,0,0,0
X002271.SZ,0,0,0,0.0681072410319629,0,0,0,0,0,0.0570945411079989,0,0,0,0.302781233442575,0,0,0,0,0,0,0,0,0,0,0,0,0.0501315442987347,0,0,0,0,-0.0466689460801459,0.491292029582987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248268222660443,0.0268066007747138,0.0113003491457829,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0.0879315368139505,0,0,0,0.0277739287599033,0,0,0,0,0,0,0,0,0.0869469808444816,0,0,0,0,0,0.0265330009671883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187559687613167,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.000315007177565507,0.00335018467846719,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.276676508576359,-0.178029518026827,-0.136301216980203,0,0,0,0,0,0,0,0,0,0,-0.355452981463071,0,0,0,0,0,0,0.332237020286811,0,-0.138707401011952,-3.46944695195361e-18,-0.289067396649397,0,0,0,0,-0.290308107873051,0,0,0,0,0,0,0,0,0.284960477551664,-0.011721752496352,0,0.0195197007731723,0,0,0,-0.016638829117258,0,0,0,0,0,0
Slope,0,0,0,0,0,0.38132301286964,-0.041047846607776,-0.773334695314282,0,0,0,0,0,0,0,1.23578449097927,0,0,0,0,0.212264378758918,0,0,0,0,0,0.480428436382438,0,-0.455884523681502,0,3.43386169979302,0,0,0,0,0,0,0,0,0,0,0,0,-1.49617123048564,0,-1.9570944935249,0,0,0,0,-0.36269191039982,0,0,0,7.15176551473622,0,0
TED,0,0,0,0,0,0.524551866067745,0,0,-0.00211723482953787,0,0,0,0,0,0,0,0,0,0,-0.6120952177258,1.45071763519938,0,0,0,0.545504470842903,0,0.0190973068808491,0,0,0,0,0,0,0,0,0,0,0,-0.196770741020036,0,0,0,0,0,0,0,0.738912006862372,0,0,-0.305136621907497,0,0,0,0,-1.38608348484578,0,0
RealEstate_excess,0,0,0,0,0,0,0.00199782538026484,0,0,0,0,0,0,0,0,0,0.0880724793499404,0.0919801229640819,0,0,0,0,-0.0542785702240691,0,0,-0.0635540595307921,0,0,0,0,0,0,0,0,-0.146385106131185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00847524697687324,0.0261383453469546,0,0.0995178821310672,0,0,0,0
MKreturn,0,0,0,0,0,0.0481796790104722,-0.0881106135179315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0247298610880745,0,-0.0255862613421233,0,0,0,0,0,-0.0538186706576927,0,0,0,0,-0.00737110503487126,0,0,0,0,0,-0.0644321791577583,0.126307927015621,0.0145281135225215,0,0,0.0109994313109238,0.00425133035802771,0.380701899082614,0,0,0,0,0
MKvol,0,0,0,0,0,0,-0.00166771082552275,0.00175757323599022,0,0,0,0,0,0,0,0,0,0,0,0,-0.0018299218337433,0,0,0,0,0.000979379357221339,0,0,0,0,0.00115110388296738,0,0,0,0,0,0,0,0,0,0,0,0.000746362467837374,0,0.000517160852957581,0.00247675689155681,0,0,0,0.000939607654521641,-0.00291760621888423,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000177483740439362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0887431188738666,0,0,0,0,0,0,0,-0.142081000418467,0,0,0,0,0,0,0,0,0,0,0.0100198156642503,-0.0608852913244574,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00957503983871494,0,-0.00819695449820643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00141157322416292,0.0106703664059644,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108866832812746,0,-0.00550310935425462,0,-0.00560787098347158,0,-0.00139594312854346,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124400116774208,0.00163649528463641,0.00767769065201968,0,0,0,0,0,0
