,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600019.SH,X600111.SH,X000792.SZ,X600010.SH,X002466.SZ,X000301.SZ,X601600.SH,X600188.SH,X600011.SH,X601898.SH,X600660.SH,X000708.SZ,X002271.SZ,X600547.SH,X600362.SH,X600886.SH,X600176.SH,X600426.SH,X002080.SZ,X601991.SH,X000825.SZ,X600795.SH,X300037.SZ,X600141.SH,X600295.SH,X000408.SZ,X600219.SH,X000807.SZ,X000786.SZ,X600803.SH,X002326.SZ,X000959.SZ,X600096.SH,X600027.SH,X000932.SZ,X000983.SZ,X000898.SZ,X600801.SH,X600688.SH,X000831.SZ,X000723.SZ,X600352.SH,X000630.SZ,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002466.SZ,0,0,0,0,0.31578754430013,0,0,0.114707985150024,0,0.126363322452752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339400866682893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0086828384553368,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,-0.0493504011820914,0,-0.0735941388237579,0,0,0,0,0,0,0,-0.0802912527690074,0,0,0,0,0,0,0,0,0,0,0,0,0.0543493062013725,0,0,0,0,0.206329337603207,0,0,0,0,0.413363940967944,0,0,0,0,0,0.221123730872844,0,-0.135495333847099,0,0.050424654745981,0,0,0.0142106814611044,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0.114990022279554,0,0,0,0,0,0,0.276189438147731,0,0,0,0,0,0,0,0,0.173041398084419,0,0,0,0,0,0,0.130332909185419,0.0214774987051949,0,0.0418961970497211,0,0.0376506800972681,0,0,0,0,0,0,0.0116479101160325,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0.15374850185717,0,0,0,0,0.0099309807779446,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.366402052442931,0,-0.0279408249478682,0,0,0,0,0,0,0.00609209941405377,0,0.0408640346486932,0,0,0,0.229114288730184,0,0,0,0.0659570188708113,0,0,0.306166148539674,0,0,0,-0.0308449307306135,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.0526785233370278,0,-5.42101086242752e-20,0,0,-0.035459133142234,0,0,0,0,0,0,0,0,0,0,0,0,-0.0306983354712181,0,0,0,0,0.095094599320515,0,0,0,0,0.0461927827179033,0,0,0.366955072830839,0,0,0,0,0,0,0,0,0,0.0536890184762256,0,0,3.46944695195361e-18,0,0,0,-0.0606216490053829,0,0
X601898.SH,0,0,0,0,0.0932637321639088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296020328305113,0.0280749514772227,0,0,0,0,0,0,0,0,0,0.119681332511087,0.243623827139295,0.0101310337957229,0,0,0,0.0845226350931087,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.000990185141128616,0,0,0,0,0,0,0,0,-0.00885621227957476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119475877066056,0,0.0329994527282053,0,0,-0.0510611674891676,0,0,0.0297041011943346,0,0.0698982589613184,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00517100661868398,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.0736200147009916,0,0,0,0,0,0.0149896151321453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481028806547776,0.0644577735860783,0,0,0,0,0,0.0895399483662239,0,0.0100381863834739,0,0,0,0,0,0,0,0.118992684054213,0,0,0,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0.0547875168571298,0,0,0,0.0329898555359316,0,0.142178675393603,-0.034655118798347,0,0,0,0,0,0.207774754024236,0,0,0,0,0,0,0.121360815506396,0,0,0,0.278369945465602,0,0.0237461894375824,0,0,0,0,-0.0420876797535308,0,0,0,0,-0.0568144095170355,0,0,0,0,0,0,0,0,0,-0.187414598594925,0,0
X600547.SH,0,0,0.0268085693403671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398748310690147,0,0,0,0,0,0,0,0,0,-0.0566142688701287,0,0,0.0484951848941812,0,0,0.0345436192832508,0,0,0,0,0.0139560937772439,0,0,0,0,0.107411289948746,0,0,0,0,0,-0.0164890640201976,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0278544697494144,0,0,0.0255194601645152,0,0.0327235522482956,0.00493801736593278,0,0.219264953062981,0,0,0,0,0,0,0,0,0,0,0.114701227067083,0,0,0,0,0,0,0,0,0.123207756617753,0,0,0,0,0,0.0148726248640148,0,0,0,-1.0842021724855e-19,0,0,0.0291740597641573,0,0,0.181623550657691,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233508657162509,0,0,0,0,0,0,0,0,0.128945700638729,0.0931105864444767,0,0,0,0,0,-0.0305346084189485,0.0658610217664684,0,0,0,0,0,0.0465084786402534,0.0336630997847976,0,0,0.0376934679176063,0,0,0,0,-0.155822160156407,0,0,0,0,0,0,0.00812520774417604,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0309222836598083,0,0,0,0,0,0,0,0.123601729581867,0,0,0.160550092678324,0,0,0,0,0.0243685580039177,0.022720238891015,0,0,0,0.106894172793357,0,0,0.125057305490202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00970571891426476,0,0,0,0,0,0
X600426.SH,0,0,0,0.681201215314758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399036489390189,0.0955830703865943,0.0610229693646041,0,0.0355652186538116,0,0,0,0,0,0.0596628461232912,0,0,0,0,0,0,-0.0324610104736371,0.0609732278323809,0,0,0.126770111936514,0,0,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0914228693838482,0,0,0,0,0,0,0,0,0,0,0.1127837637682,0,0,0,0,0,0.137980135878502,0.109649932718016,0,0,0,0,0,0,0,0,0.0250062195787173,0,0,0,0,0,0,0.00214178140044755,0,0,0,0,0,0.00970173492584437,0,0,0,0,0,0,0
X601991.SH,0,0,0,0.0684503127116728,0,0,0,0,0,0,0,0,0,0,0.152359739033082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00950629616587551,0,0,0.104414352080147,0,0,0,0,-8.67361737988404e-19,0,0.152063571212285,0,0,0,0,0,0,0.0124942239550323,0,0,0,0,0,0.0105132724007508,0,0,0,0,0,0
X000825.SZ,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0194881877936637,0.0201445868592241,3.46944695195361e-18,0.131713705956862,0,0.164082491598206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143509661104702,0.0139544986086886,0,0,0,0,0,0,0.513159341062291,0,0.0895232896528647,-0.0285208160084328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.131869083864461,0,0,-0.00976484809636498,0,0,0.0401076052396353,-0.0133847233106451,0,0,0,0,0,0,0,0,0.0241680213872789,0.181231141516689,0,0,0,0,-0.0216680649965379,0,0.0292815112913506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216899983053963,0,0,0,0.00185281758256083,0.00181310737027627,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0.00463422669497986,0,0,0.14937048665097,0,0,0,-0.0390662928675222,0,-0.0125973558662717,0,-0.0995942541969256,0.161805550802001,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0881372747601391,0,0,0,0,0,0.035318218881715,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.426424218929804,0,-0.04838718568999,0,0,0,0,0,0
X600141.SH,0,0,0,0,0.183479627582222,0,0,0,0,0,0,0,0,0.0304756600035711,0,0,0,0.0577931841982279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222988828972334,0.206832920801112,0,0.134238731272031,-0.0628635444861758,0,0.465119052012853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600295.SH,0,0,0,0,0,0,0,0,0.0709822074180748,0.260012066989415,0,0,0,0,0,0,0,0.128600728483359,0,0,0,0,0,0.488614947564987,0,0,0,0,0,0.0704043701119992,0,0,0,0,0,0,0,0,0.0582408576387745,0,0,0,0,0,0,0,0,0,0,0,0,0.00615124188164152,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.152849448196344,0.0730969525088073,0.0505967932519928,0.527649832851991,-0.00323673627923936,0,0,0,-0.0694822574514298,0,0,0,0,0,0,-0.104677039227428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524994091324265,0,-0.0657154116288287,0,0,0,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.217158778742029,0,0,0,0,0,0,0,0.465449426929532,0,0,0,0,0,0.00893865622223083,0,0,0,-0.0284868677706853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0894257832470976,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0.0569461670640964,0,0,0,0,0.011889639673365,0,0,0,0,0,0,0,0.222143394089591,0,0,0,0,0,0.129805705140888,0,0,0,0.136097646029566,0,0.129138985541237,0,0,0,0,0.0480827612305105,0,0,0,0,0,0,0,0.0859605960036808,0.0736339049350006,0,0,0,0,0.0523285892588118,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0.0236483068115883,0,0,0.0353343795125941,0,0,0.0425437116207509,-0.09163797535156,0,0,0,0,0.391324983206015,0,0,0,0,0.100478579096681,0,0,0,0,0,0,0,0,0,0,0,0,0.0339720306355798,0.0171806634606613,0,0,0,0,0,0.352392490660614,0,3.46944695195361e-18,0,0,0,0,0,-0.0326165054045823,0,0,0,0,0,0,0
X600803.SH,0,0,0.136564577560665,0,0,0,0,0,0,0,0,0.107817448030593,0,0.0663232514391431,0,0,0,0.117066254063717,0,0,0,0,0.0419096647324535,0,0,0,0,-0.102103607908224,0,0,0,0,0,0,0,0,-0.0527204998201737,0,0,0,0,0,0,0,0.301646973987819,-0.0474842676213889,0.0966086314347434,0,0,0,0,0.0265586413315979,0,0,0,0,-0.0260639677617076,0,0
X002326.SZ,0,0,0,0,0.0345854586723636,0,0,0,0.101532769802526,0.377245394419551,0.0679365457978297,0,0,-0.00158141125363901,0,-0.149651495158943,0,0,0,0,0,0,0.674853025863289,0,0,0,-0.00633542295693529,0,0,0,0,0,0,0,0,0,0,0.065846005655331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0564630980225032,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0.13677914715253,0.0293154782292507,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157791813093151,0,0,0,0.11695094178349,0,0,0.0926398587304978,0,0,0,0,0.0284079484347408,0,0,0,0,0,0,0,0,0,0,0,0,-0.0396787732335398,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0.0786059988482641,0.0461152431740033,0.0526025549950905,0,0,0,0.221439164041438,0,0,0,0,0,0.324014590218726,0,0,0,0,0,0.357038004548245,0,0,0,0,0,0,0,0,0,0,0,0.0793166900511939,0,0,0,0,0,0,0.0312085543214482,0,0,-0.000281082986992846,-0.0151423919037815,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195128995954723,0,0,0,0,0,0,0.161261622973194,0,0,0,0,0,0.0627930941546889,-0.0164378955056051,0,0.00768503992851359,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0209588685791927,0,0,0,0,0,0.0503363024823349,0,0,0,-0.0827746037301327,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145375491865124,0,0,0,0,0,0,0,0,0,0,0.045307945610661,0,0,0,0,0,0,0,0,0,0,0.0660006193538731,0,0,0,0.0487167230149071,0.44744257910673,0,0,0,0,0,0,0,0,0.0313604259366817,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231503183198122,0,0,0,0,0,0,0,0,0,0,0.00437533306491936,0,-0.0801442390259464,0,0.172484950040749,0,0.312018640130417,0,0,0,0,0,0,0.0572109788953417,0.157034565250375,0,0,0,0,0,0,0,0,0,0,-0.0154156888160336,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0.0930434083311856,0,0,0.172750487056217,0,0.0627955239756951,0,0.019658455317051,0,0,0,0,0,0,0,0,0,0,0,0,0.139331728256068,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.32077340708447,0,0,0,0,0,0,0,0,0,0,0.00938629472135793,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0.505269366898957,0.0409389570764424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020674932650547,0,0.00261031929596166,0,0,0,0,0.160446203490537,0,0,0,0,0,0,0,0,0,0,0.019106884424207,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0.0480571962542258,0,0.0142166063644207,0,0,0.0785155120130849,0,0,0,0,0,0,0,0,0.0627047978898175,0,0,0,0,0.02704691605787,0,0,0,0,0,0,0,0,0,0,0,0,0.0993422412651537,0,0,0,0,0,0,0,0.120724812211089,0,-0.0165247586773495,0,0,0,0,-0.0984116827213108,0,0
X000831.SZ,0,0,0,0,0,0,0,0.469081634319027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189469517495547,0,0.164994077208148,0,0,-0.00701823032890551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00939403209504325,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2061302827636,0,0,0,0,0,0,0.226355427870693,0,0,0.217360453219002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0955038437496673,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0353977648487471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376501901358137,0.0521060035639007,0,0,0,0,0,0,0.0962234273599544,0.141330224778503,0,0.056043422773283,0,0.130046970334522,0,0,0,0,0,0,0,0,0.00641712121942859,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.0314097556702316,0,0,0.0195488104731681,0,0,0.163300472566095,0.224506675058794,0,0,0,0,0,0,0,0,0.0172265169646362,0,0,0,0,0,0,0,0,0,0,0,0,0.0719628002911236,0,0,0,0,0,0,0,0.15793789703798,0,0,0,0,0,0,0,0,0,0.012955615273696,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,-0.0201927927701178,0,0,0,0,0,0,0,0,0,0,0,0,0.0513501526958533,0,0,0,0,0,0.140314805225339,0,0,0,0,0,0.168619171204483,0,-0.159263378889586,0,0,0,0,-0.00766882563345042,0,0,0,0,0,0,0,0,-0.14744284263924,0,0,0,0,0,0,-0.00275009064260117,0,0,0,0.0463949149429688,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,-0.115831292016429,0,0,0,0,0,0.0179690477578855,0,0,0,0,-0.0725955131192831,0,0,0,0,-0.0611626950839856,0,0,-0.0418379608245791,0,0,0,0,0,0,0,0,0.0690976841538878,0.0798465277012208,0,0,0,0,0,0,0,0,0,-0.00473326589055521,0,0,-0.0373891513826156,0,0,0,0,-0.104409365119649,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0.0504767894382605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736308767813399,0,0,0,-0.0611557773304742,0,0,0,0,0,0,0,0,-0.0553749767428502,0,0,0,0,0,0,0,0,0.842873760677195,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0965101439796381,0,0,0,0,0,0.722666335096225,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0.0671033410479808,0,0,0,-0.00206840029829492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235030476630331,0,0,0,0,0,-0.0362497113782522,-0.0125869803023933,-0.0485633901253843,0,0,0,0,0,0,0,0,0,0,0.106703727358152,0,0,0,0,0,0,-0.0371272876520074,0,0
MKreturn,0,0,0,0,-0.0606301016065047,0,0,0,-0.034494678858518,0,0,0,-1.0842021724855e-19,-0.0170758617105562,0,0,0,0,0,0,0,0,0,0,0,0,0.0414300616879235,0,0,0,-0.00316241305574305,0,0,0,0.00229031479328135,0,0.0578478814774398,0.0584291515297942,0,0,0,0,0,0,0,0,0.0408982015355506,0,0,0,0,-0.00925283788776497,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-0.000510165640919465,0,0,0,0,0,-0.000917044375058527,0,0,0,0,0,0,0,0,-0.00067957739370904,0,0.00126644470557269,0.000592402154782667,0,0,0,0,0,0,0,-1.545610072772e-05,0,0,0,0,0,0,0,0.000308762472254351,0,0,0,0,0,-0.00409553400054774,-0.00179924750202796,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0110980106939155,0,-0.11167404252929,0,-0.0034594185675806,0,0,0,0,0,0,0,0,0,0,0,-0.0586019123746651,0,0,0,0,0,0,-0.00762671703851673,0,0.0820049649384458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.175475332216894,0.127827658097509,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,-0.00139354404301508,-0.000754154013033549,-0.00180401037968173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00316313651868743,0,0,0,0,0,0,0,0,0,0.0017157189736623,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,-0.0104290997058736,0,0,0,0,0.0139978577951609,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00974680748298657,0.00331642927878988,0,0,0,0,0,-0.00135735526355442,0,0,0,0,0,0.000472544113999179,0,0,0,0,0,0,0,0,-0.00305560287642534,0,0,0,0,0,0.0136165062902459,0,0,0,0,-0.0141773287052927,0,0
