,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600010.SH,X600585.SH,X601600.SH,X600309.SH,X600011.SH,X601898.SH,X002466.SZ,X601992.SH,X600795.SH,X600688.SH,X002460.SZ,X600362.SH,X600188.SH,X600111.SH,X600516.SH,X600547.SH,X601991.SH,X300072.SZ,X600660.SH,X000898.SZ,X000709.SZ,X600886.SH,X600157.SH,X600027.SH,X600339.SH,X600489.SH,X600808.SH,X000408.SZ,X000959.SZ,X000723.SZ,X600549.SH,X600219.SH,X000983.SZ,X000792.SZ,X002092.SZ,X600352.SH,X000553.SZ,X601699.SH,X601158.SH,X000807.SZ,X000883.SZ,X000630.SZ,X600299.SH,X600008.SH,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.0300643438320913,0,0,0,0,0,0,0,0,0,0.038863959069938,-0.0204228848272518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197777575128095,0,0,0,0,0,0,-0.0116743713970155,0.0168320937119861,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.0784012704988529,0,0.0504735127922536,0,0,0,0,0,0,0,0,0,0,0,0.00509206408501862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108552119128559,0,0,0,0.0720804339711667,0,0,0,0,0,0,-0.0422008815418264,-0.00781557969368729,0,0,0,0.00615308772643076,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128724504941188,0,0,0,0,0,0,0.249940900117029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110496072453474,0,-0.02069135093377,0.00393928823534634,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182037139720409,0,0,0,0.113029828822584,0,0.0636329502913863,0,0.0123433000997313,0,0,0,0,0,0,0,0,0,0,0,-0.0112964714880416,0,0,0,0,0,0,0
X600585.SH,0,0.369819973472416,0,0,0,0,0,0.154798336435958,0,0,0,0.100973117817692,0,0,0.0683449849703325,0,0,0,-0.117895702628879,0,0,0,0,0,0,0,0,0,0.163353310419665,0,0,0.02433828131035,0,0,0,0,0,-0.0669267101312781,0,0,0,0,0,0,0,0,0,0,-0.02221642367436,-0.0189199024489908,0.00595883190081812,-0.0259202222864505,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0906016605363388,0,0,0,0,0,0,0.0515888332841456,0,0,0,0.114005603703762,0,0.132209235910094,0,0,0,0,0,0,0.156175705723645,0,0,0,0,0.232458188792272,0,-0.0286506229601842,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15855612079809,0,0,0,0,0,0.00637313033546875,0,0,0,0,0,0,0,0,0,0,0,0.137723166340136,0,0,0,0,0,0,0,0,0.0453957750196141,0,0,0,0,0,0,0,0.017300233942228,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0202354068561966,0,0,0,0,0,0,0,0,0,-6.7762635780344e-21,-0.0429923043108459,0,0,-0.0186005470065429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798501236872124,0.0879014655867861,0.0926203224802314,0,0,0,0,0,0,0,0,0,0.0158235906853827,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.0553568052247652,0,0,0,0,0,0,0,0,0.035141583933855,0,0,0,0,0,0,0,0.275891016511398,0,0,0,0,0,0,0.0399456857736529,0,0,0,0.0544135263870082,0,0.155841956981918,0,0,0,0,0,0,0,0,0,0,0,0.0552864363481309,0,0,0.00373099169537751,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45261950632588,0,0,0,0.00521890502845108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557197343707918,0,0,0.0299738842041415,0,0,0,0,0,0,0,0,0,0,0,0,-0.015974633261621,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0.0358819169580787,0,0,0,0,-0.144024771080955,0,0,0,0,0,0,0.0513062825186801,0,0,0,0,0,0.0398403305385217,0.148155061930254,0,0,0,0,0,0,0.0207048491159586,0,0,0,0,0,-0.0157184748635474,0,0,0,0,0,0,0,0,0,0.616037059467809,0,0,-0.00308309136569138,-0.00248089991858964,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0.0220448671626145,0,0.167953456648027,0,0,0,0,0,0,-0.0156880148461954,0,0,0,-0.0285710211329232,0,0,0,0,0,-0.07755094202555,0,0,0,0.126374033855406,0,0.0450790754265642,-0.256692958971443,0.103196167709393,0,0,0,-0.00540053150905716,0,0,0,0.0191027025524471,0,0,0.0666088607372802,0,0,0,0,0,0,-0.0108869383664552,0,0.101192685994295,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.519954788247357,0,0,0,0,0,0,0.220274829777395,0,0,0,0,0,-0.00605951359913271,0,0,0,0,0,0,0,0.117221451632426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171217888691143,0.0439041910466245,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.0394290236891893,0,0,0,0,0,0,0,0,0,0.472909083503921,0.0949225239680909,0,0,0,0,0,0.0667460443843596,0,0,0,0,0,0,0,0,0,0,0,0,0.0442997552584163,0,0,0,0,0.0354897911050968,0,0,0,0,0,0,0.0386456517395074,0,-0.0179224385867545,-0.0094821046097737,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014205306424307,0.115983517549301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164554609982098,0,0,0,0,0,0.194045519571987,0,0,0,0,0.145658597637795,0,0,0,0,0,0,0,0,-0.0172650242497537,0.0319513748529684,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989016682519843,0.0436475439005647,0,0,0,0,0,0,0,0,0.12730280065859,0,0,0,0,0,0,0,0,0,0.315312880584546,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0681853469951602,0,-0.0318604909773854,0,0,0,0,0,0,0
X600516.SH,0,0,0.251654260296701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00176011779370347,0,-0.587378632897777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391346916781796,0,0,0.23329981045889,0,0,0,0,0,-0.122807815523576,0,0,0,0,0,0,-0.00261919995562378,-0.0982150004675164,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547977305266388,0,0,0,0,0,0,0,0,0,0,0,0.668427879392699,-0.043881123529,-0.0471747599795497,0,0,0,-0.0467092367970148,0,0,0,0,0,0,0,0,0,0,-0.127099864044835,0,0,0,-0.0020080880930049,0.00310171404434116,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.052877991328598,0,0.0285616397330606,0,0,0,0,0,0,0.115703182680797,0,0,0,0,0,0,0,0.0229953075776153,0,0.00921432107365771,0,0,0.0216103900856429,0,0,0.136225642810187,0.0738899846591867,0,0,-0.00206636419182317,0.0108226423562358,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.265902677928551,0,0,0,0,0,-0.0233059526416159,0,0,0,0,-0.127550926176749,0,0,0,0,0,0,0,0,0.00866123130568195,-0.236029720350796,0,-0.187933672532507,0,0,0,0,0,0,0,0,0,0,0.114062412471491,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.112507153772475,0.0710141464628755,0.0174393742415105,0,0,0,0,0,0,0.100014878357479,0,0.0933140394865677,-0.114692802876851,0,0,0.0338829218262133,0,0,0,0,0,0,0,0,0,0,0.038064144780788,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255713794864931,-0.0188126048389078,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0.166405151353847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.515921035211865,0,0,0,0.0293275956383887,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420847837029995,0,-0.0192370643804395,-0.00988552837036996,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.120298321932304,0,0,0,0,0,0,0,0,0,0,0,0,0.0213548092667005,0,0,0,0,0,0,0,0,0,0,0,0,0.109977202752636,0,0.25183650683783,0,0.119446677418397,0,0,0.00894585786624154,0.0912756303031875,0,0.0574050140065321,0,0,0,0,0,0,0,0.0035947260074302,0,8.67361737988404e-19,0.0102382249657652,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.109664218530555,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365443369428924,0,0.0237331852506486,0,-0.0369429462550468,0,0,0,0,0,0,0,0,0,0,0,-0.0166480483370912,0,0,0,0,0,0,0,-0.00411835234946137,0,0,0,0,0,0,0,0.00368803101357977,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031609797653466,0,0,0,0,0,0,0.0396733814169425,0,0,0,0,0,0.110723218460885,0,0,0,0.0607170026371258,0,0,0.07855511546822,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0.0723082067068267,0,0,0.0208084224438736,0,0,0,0,0,0
