,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600011.SH,X600019.SH,X600585.SH,X600188.SH,X601898.SH,X600547.SH,X002460.SZ,X601600.SH,X000792.SZ,X002466.SZ,X600886.SH,X600660.SH,X600111.SH,X600010.SH,X000301.SZ,X000708.SZ,X000877.SZ,X002271.SZ,X600426.SH,X600362.SH,X600795.SH,X600027.SH,X600176.SH,X600803.SH,X601991.SH,X600489.SH,X000807.SZ,X601699.SH,X000983.SZ,X000786.SZ,X600160.SH,X000932.SZ,X000539.SZ,X000408.SZ,X600219.SH,X002080.SZ,X000629.SZ,X300037.SZ,X600688.SH,X000723.SZ,X000630.SZ,X600995.SH,X000933.SZ,X600378.SH,X600157.SH,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002271.SZ,0,0,0,0.0182262247491719,-0.0703294021253788,0,0.214421715226005,0,0,0,0,0,0,0,0,0,-0.191688852981764,0,0,0,0,0,0.0219396082274268,0,0,0,0,0,0,0,0,0,0,0.616047825616559,0,0,-0.0368495035566091,0.058779579165726,0,0,0,0,0,0,0,0,0.0765128169317689,-0.0946917875349442,0,0,0,0,0.0686845021669515,0,0,0,0,0,0
X600426.SH,-0.00774008525480741,-0.0140457285417551,0,0.0525509137746667,0,0,0.10417856529763,0.355109954229122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571307882596285,0.0304921555745361,0,0.0234196736795166,0,0,0,0.170740401027061,0,0,0,0,0,0,0,0.0553524811299182,0,0,0,0.0609824429716143,0,0,0,0,0,0
X600362.SH,0,0.0850450547701351,0,0,0,0,0,0,0,0.0133773846002077,0,0.148799370930741,0,0,0,0,0,0,0,0,0,0,0.0301753373033305,0,0,0.0235246115778136,0,0.0505713134330989,0,0.0403530140464725,0.00130209544773411,0,0,0,-0.0422632267331006,0,0,0,0,0,0.106183968933948,0,0,0.0888236334660081,0,0,0,-0.00628578884202749,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0.0368672970923112,0,0,0.257637333998427,0,0,0.100917310694483,0,0,0.0280326879462233,0,0,0,0,0,0.0247295248837706,0,0,0,0,0,0,0,0,0.0273015423891181,0,0.0439621544581648,0,0,0,0,0,0,0,0,0.000648081970225314,0,0,0,0,0,0,0,0,0.232800071474005,0,0,0,0,0,0.0165889849278663,-0.0112091951457574,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.488526954903641,0,0,0,0,0.0719675523459842,0,0.050031857340087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414209593485825,0,0,0,0,0,-0.0324990021151511,0,0.158852793055174,0,0,0,0,0,0,-0.0302659216464472,0,0,0,-0.0909269934864399,0,0,0,0,0.0338470250225046,0,0,0,0,0,0
X600176.SH,0,0,0.382448981676469,0,-0.0637578766972504,0.118294995172284,0.0882464421706001,-0.188564756969829,0,0,0,-0.0357346101379617,0,0,0.0255871068475173,0,0,0,0,0,0,0.0959270609211837,0.00822474757766156,0,0,0,0,0,0.190673404233058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265486440323259,-0.108915148498217,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0.00351506867477289,0,0,0,0.134258921482482,0,0,0.48566594243729,0,0,0,0,0,0,0.101608976843835,0,0,0,0,0,0,0,0,0,0.0802980387485826,0,0,0.0725048209427765,0,0,0,0,0,0,0,0,0,0,0,0.174970442690045,0,0,0,0,-0.0858648004809554,-0.0313832137864727,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338430765027457,0.0432041558838395,0,0,0,0,0,-0.064707737855153,0,0,0,0.16397960210004,0,0,0,-0.14234342656715,0,0,0.0599747307781613,0,0,0,0,0.109556445187503,0,0,-0.0165321355767819,0,0,0,0,0,0,0
X600489.SH,0,-0.0137162457988159,0,0,0,0,0,0,0,0.714277779992022,0,0,0,0,0,0,0,0,0,0,0,0.0860096027259682,0,0,0,0,0,0,0,0,0.0629998366612877,0,0,0.0108927634092983,0.0703556632358494,0,0.034519293267832,0,0,0,0,0,0,0,0,0,0,0.0380217699232017,0,0,0,0.0261403997095124,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,-0.210008612673653,0,0,0,0,0,0,0.297251912112262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263778442093919,0,0,0,0,0,0,0,0.448622749790724,0,0.255918891089268,0,0,0,0,-0.0135485168312175,0,0,0,0,0,0,0
X601699.SH,0.0373512766354146,0,0,0,0,0,0,0.237694897200567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675181899750006,0,0,0,0,0,0,0,0.100714897920658,0,0,0,0,0,-0.114495039994447,0,0,0,0,0,0,0,0,0,0.142938084507783,0,0,0.0223270931247177,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0.143703538255693,0,0,1.73472347597681e-18,0.0730786522922005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674306627461605,0,0,0,0,0,0,0,0,0,0,0.220608221252191,0,0,0,0,-0.00212829567999194,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,-0.0560562134156221,0.260632324167551,0.0584135473745004,0,0,0,0,0,0,0,0,0,0.373711292593769,0,0,0,0,0,0.00618738897598486,0,0,0.0542273389196735,0,0,0,0,0,-0.0505269068225959,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0.0356530599520804,0.0478281869827758,-0.105815407182897,0,0,0,0,0,0
X600160.SH,0,-0.190592840910055,0,0,0.109852700359947,-0.191269510877689,0,0,0,0,0,0,0,0.140561817051155,0,0,0,0,0,0,0,0.0869140980584387,0.074244093104858,0,0,0,0,0.102924838270275,0,0,0,0,0.183566197954533,0,0,0,0,0.0403233548934864,0,0,0,0,0,0,0,0,0,0,0,0.0702230434302227,0,-0.0439273363687661,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00983817643117166,0,-0.0373201372084124,0,0,0,0.0477995482667685,0.0161777817478327,0,0,0,0,0,0,0,0,0,0,0.0393196164013768,0.201190784549529,0,0,0.0667925674046355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00724435985266831,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0.149946944903449,0,0,0.141368018373935,0,-0.0886573511000809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133479375971242,0,0,0.388326453612395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462229789831532,0,0,0,0,0,0.0241591051963362,0,0.0377753483214906,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0.184676639391902,0,0.307328553481207,0.0514066539031908,0,0,0,0,0,0,0,0.148958727926468,0,0,0,-0.0361604015075119,0,0,0,0,0,0.144551855731782,0,0,0,0,-0.0314184131163717,0,0,0,0,0,0,0.0249453593854539,0,0,0,0.0800511139397055,0.0262405261808116,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.209948018852996,0,0,0,0,0.0723448869058374,0,0,0,0,0,0,0,0,0,0.0663940592073063,0,0,0,-0.0164592412077022,0,0,0,0,0,0.0553661722305117,0,0,0,0,-0.030788885799076,0,0,0,0,0,0,0,0,0.120021736773652,0,0,0,0,0,0,0,0,0,0,0,0,0
X002080.SZ,-0.128410170953964,0,0,0,-0.00713154788266036,0,0.138362644921962,0,0,0,0,0,0,0,0,0,0,0,0.249829529613996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341034069797022,0,0,0,0,0,0,0,0,0,0,0,0.111295957856691,0,0,0,0,0,-0.0213181805680139,0,0,0,0,0,0,0
X000629.SZ,0.0887323672474101,0,0,0,0,0,0.233199486372133,0.0236663376313402,0,0,0,0,0,0,0,0,0.497935356367313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109624995833417,0,0,0.0279714445700187,0,-0.00966952977967803,0,0,0,0,0.133479773383528,0,0,0,0.010652511196172,0,0,0,0,0,0,-0.0466627134280015,0,0,0,0,0,0
X300037.SZ,0,-0.177655081308713,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734630520732428,0,0,-6.93889390390723e-18,0.0361977092996739,-0.234519835941047,0.208609241493211,0.216660104175189,0,0,0.0864959880006344,0,0,0,0,0,0,0,0,0.0287122028983169,0,0,0,0,0,0,0,0,0,0,0,0,0.00268773900941234,0.0849970692340467,0,0,0,-0.0321926484938936,0,0,0,0,0,0
X600688.SH,0,0.158507923514992,0,0,0,0,0.0673351131593738,0,0,0,0,0.0522620482709173,0,0,0,0,0.0145892253775901,0,0,0,0,0,0.0836347862126725,0,0,0,0,0,0,0,0,0,0,-0.0495911628374602,-0.00560246395777084,0,0,0,0.00331832243673805,0,0.0483905212129786,0,0,0,0,0.0406715100846981,0,0,0.0336576410744568,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0.153094204973684,0,0,0,0.0185590007674638,0,0,0,0,0,0,0,0,0.13600942293112,0.101291031695252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287587732268786,0,0,0,0.0924308696725505,0,0,0.0277436654113771,0.0144714859922766,0.088147444375781,0.105412589103273,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0
X000630.SZ,0.0276889538262357,0,0,0,0,0,0,0,0,0,0,0.0223863756860748,0,0,0,0,0,0,0,0,0,0,0.0598929156367971,0,0,0,0,0,0,0,0.179416004493007,0,0,0,0,0,0,0,0,0,0.159389381511942,0,0,0.0550555276022937,0,0.0384854500094272,0,0,0,0,0,0,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0613021791482758,0,0,0,0,0,0.351630387154135,0,0,0,0.197566146394442,0,0,0,0,0,0,0,0,0,0,0.0240202305911907,0,0,0,0,0,0,0,0,0,0,0,-0.0207750820838458,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0.0659008614401235,0.0439757999735207,0,0,0.158804587408512,0,0,0,0,0,0,0,0.118126212319611,0,0,0,0,0,0.0302122146538984,0,0,0,0,0.428329371306319,0.00441328535160618,0,0,-0.0306933657298173,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409732831343327,0,0,0.00381662191264557,0,0,0,0,0,0,0
X600378.SH,0,-0.411627498485697,0,0,0,0.0324198006199832,0,0,0,0,0,0,0,0,0.153119308203835,0,0,0,0.204670216200813,0,0,0.155320218836399,0,0,0,0,0,-0.0294621996565056,0,0.116727931796954,0,0,0,0,0,0,0,0,0,-0.217572705666367,0,0,0,-8.67361737988404e-19,0,0.00174764538192278,0,0,0.108149823970814,-0.0966033867874704,0,-0.112935067182111,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.00895172806639756,0,0,0,-0.0743251117370623,0,0,0,0.0453436794527624,0,0,0,0,0,0.0237785049281893,0,0,0,0.143290567864528,0,0,0.0769155606143605,0,0,0,0,0,0,0,0,0.17392017181874,0,0,0,0,0,0,0,0,0,0,0,-0.0580410709360528,0,-0.0347748991048165,8.67361737988404e-19,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,-0.0556462332277378,0,0,0,0,0,0,0.087306466966506,0,0,0,0.0628256763482755,0,0,0,0,0,0,0,0.0964522163322882,0,-0.0229279581055915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129730550450347,0,0,0,0,0,-0.00373363270563051,-0.0361485635198424,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.169090588643849,0,0,0,0,0,0,0.336020115618714,-0.0811991497779329,0,0,0,0,0,0,0.102023022505869,0,-0.0769928901777417,0,0,0,0,0,0,-0.124903883416669,0.121066456786098,0,0,0,0,0,0,0,-0.0476037226944856,0,-0.198007748040025,0,0,0,0,0,0,0,0,0,-0.0870049019571508,0,0.0651657552871237,-0.105797211478763,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0.450963628201457,0.0925179756162272,0,-0.401282931814251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100120075473323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0428937027964351,0,0,0,0,0,0,0,0,0.0456037814712176,0.259150654352477,0,1.19141379683985,0.183470064062775,0,0,0,0.36111082501159,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135891530421307,0,0,0,0,0,0,0,0.120387174229431,0.242585157227354,0,0,0,0,0,0,0,0,0,0,0,0.143837943755989,0,0,0,0,0,0,0,0,-0.118613533104225,0,0,0,0,-0.316716719827697,0,-0.43726622443684,0.652148643012671,0,0,0,0,0,0,0
RealEstate_excess,-0.140526303312866,0,0,0,0,0,0.004551495926515,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0951224635568386,-0.00320765519389238,-4.33680868994202e-19,0,0,0,0,-0.0609911841039191,0,0,0,-0.0259836788042355,0.0477214417613763,0,-0.0549298461203271,0,0.0246888646902796,0,0,-0.0543615601724201,0,0,0,0,0,0,0,-0.0918773369889251,0,0,0,0.0148106942021762,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0.209724552791856,0,0,0,0.039740766864523,0,0,0,0,0,0,-0.0165496534544942,0,0,0,-0.106926880872303,0,0,0,0,-0.0125574754182106,0,0,-0.0474402028763784,0,0,0,0,0,0,0,0,0,-0.0373238685117481,0,0,-0.0315869840689152,3.56223437269132e-05,0,0,0.11977188483114,0.0087901565056505,-0.0170607977297159,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.00206623097745614,-0.000539306414410171,0,0,0,0,0,0,0,0,0,0,0.000617617836814837,0,0,0,0,0,-0.000245480635773317,0,0.00052536463840074,0,0,0,0,0.000360298914866103,0,0,0,0,0,0,0,0,0,0,-0.000975759989242563,0,0,0,0,0,-0.000767769543590598,0.00337942645321093,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,-0.0140534160140884,0,0,0,-8.32407020963601e-05,0,0,0,0,0,0,0.000501376381573966,-0.0126504803620736,0.00866271778770315,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216153454635178,-0.0233244693615955,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.0016371494389287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00517116683580978,-0.00336654800522876,0,0,0,0,0,0
