,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X601600.SH,X600688.SH,X600547.SH,X600362.SH,X600795.SH,X300072.SZ,X600309.SH,X600188.SH,X601991.SH,X600157.SH,X600027.SH,X600886.SH,X600660.SH,X601992.SH,X600111.SH,X600489.SH,X000898.SZ,X600339.SH,X600299.SH,X000709.SZ,X000959.SZ,X601158.SH,X600583.SH,X000630.SZ,X000792.SZ,X002466.SZ,X600098.SH,X600352.SH,X000408.SZ,X600219.SH,X000883.SZ,X000723.SZ,X000539.SZ,X000825.SZ,X002092.SZ,X000027.SZ,X601699.SH,X000983.SZ,X600021.SH,X000937.SZ,X600623.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.721849703956948,0,0,0,0,0,0,0,0.0225366846354544,0,0,0,0,0,0,0,0,0,0,0.0901564273585569,0,0,-0.0998601127708619,0.00896838199658631,-0.0156489062159426,0,0,-0.0382060457441836,0.019087247426317,0,0,0,0,0,0
X600362.SH,0,0,0,-0.0454459392661704,0,0,0,0,0.172223167306478,0,0,0,0,0.142409366631209,0,0,0,0,0,0,0,0,0,0,0,-0.034416427943466,0,0,0,0,0,0.425867177266966,0,0,0,0,0,0.248848129447694,0,0,0,0,0,0,0,0,-0.097767465105689,0.231218996953144,0,0,-0.00406634886750119,0,0,0,0,0,0,0
X600795.SH,0,0,0,-0.0550083883523409,0.1951625240064,0,0,0,0,0,0,0.0365006873727065,0,0,0,0,0,0,0,0,0,0,0,0.0346371039714382,0,0,0,-0.012929135649427,0,0,0,-0.0305459855414677,0,0,0.0385243987740335,0,0,0,0,-0.0211431592247177,0,0,0.0307393746847144,0,0,0,0,0,0.077131931727609,0,0,0.0022525918559716,0.0349911804797836,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,-0.0110398921910206,0.119802594871544,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0780135504366883,0,0,0,0.0991360639681234,0,0,0,0,0,0,0,0,0,0.00243981448353996,0,-0.0221030163861998,0,0,0,0,0,0,0.116738563913972,0.098737794355346,-0.0160928328966847,0.0173490993959918,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.052242594875162,0,0,0,0,0,0.0446734794396852,0,0,0,0,0,0,0,0,0,0,0,0,0.0291127029502652,0.0716981798677414,0,0.129479756669475,0,0,0.00446457648414095,0,0,0,0,0,0,0.25564111672497,0.0408192698076723,0,0,0.0843420861522437,0,0,0,0,-0.0916202578780515,0,0.0212455430204455,-0.00541016955660616,-0.00833590658152552,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.329323749879797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376995888051,0,0,0,0,0,0,0.0334493195697045,0,0,0,0,0,0,0,0,0,0.0405555125544969,0,0,0,0,-0.067606862949681,0.213620732137124,0.118738691992289,0,0.0133406223480755,-0.00711429924714753,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0.0451908024125906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374907781190482,0,0,0,0,0,0,0,0.0210944499648364,0,0,0,0,0,0,0,0.0646261856440142,0,0,0.0123367683824259,0,0,0,0.160283295710172,0,0.00275462104887772,-0.0103650456885114,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0.0555305649828237,0,0,0,0.254108708285937,0,0,0,0,0,0,0,0,0,0.266500726716392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158970144338356,0.0571383367121605,0,0,0,0,0,0,0,0,0.0107316575748407,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.0308958172110908,0,0,0,0,0,0,0,0.13045275119587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394823611310251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528435454443584,0,0,0.00833758101976902,0,0,0,0,0,0,0
X600886.SH,0.0390838769709598,0,0,0,0,0,0,0,0.0237897040013332,0,0,0,0,0,0,0,0,0,0,0,0.246019899171434,0,0,0,0.0841138983115862,0,0,0,0.065966514805267,0,0,0,0,0,0.00909256887846934,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415638816033088,0,-0.00450001476200037,0.00279039887486893,0,0,0,0,0,0
X600660.SH,0.142446724406337,0,0,0,0,0,0,0,0.0483340704764513,0,0.00835268736736126,0,0,0,0,0,0,0,0,0,0,0.0259637294059073,0,0,0,0,0,0,0.129547623327227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068739886629518,0,-8.67361737988404e-19,0.0602321347326195,-3.46944695195361e-18,-0.0198934742044605,0.0191581781233133,0,0,0,0,0,0
X601992.SH,0.0487655802586395,0,0.0411573558114729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581115553709745,0,0,0,0,0,0,0,0,0,0,0,0,-0.0647494257528253,0,0,0,0.0590046983251268,0,0,0,0,0.0203430324183848,0,0.306208624232118,0,0,-0.00393471802260621,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.104114799574005,0,0,0,0,0,0,0,0,0.0308134850067361,0,0,0,0,0,0,0.0871981324589061,0,0,0,0,0,0,0.0445783346487986,0,0,0,0,0,0.107424635875869,0,0,0,0.0420811025210461,0,0,0,0,0,0.0657471438277907,0,0,-0.0161572800102364,0.00246977524721868,0,0,0,0,0,0
X600489.SH,0,0,-0.00332287539169612,0,0,0,0,0,0,0,0.694028210015368,0,0,0.029430166156581,0,0,0,0,0,0,0,0,0,0,0,0,0.0359875252072303,0,-0.082174330212743,0,0,0,0,0,0,0,0.0189108199291338,0,0,0,0,0,0,0,0,0,-0.0177927470690673,0,0.148765847652729,0,-0.0101871891622977,0.0038296826521886,0,0,0,0,0,0
X000898.SZ,0,0,0,0.206937702113081,0,0,0.285289571293401,0,0,0,0,0.098841059820157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.580200652876127,0,0,0,0,0,0,0,0,0,0,0,-0.102434878480148,0,0.146836326936472,0,0,0,0,0.0351816649667686,0,0,0,-0.00940808330697423,0.0113802775141335,0,0,0,0,0,0
X600339.SH,0,0,0,-0.02745115616728,0,0,0,0,0,0,0,0,0,0.0571648690108305,0,0.283313222840934,0,0,0,0,0,0,0,0,0,0,0,0,0.0389657081199982,0,0,0,0,0.241018381176806,0,0,0,0,0,0,0,-0.0859216215087233,0,0.197892299366589,-0.0651266310250186,0,-0.0204460104074542,0,0.11113062038663,0,0.0660285186713356,-0.0442655099578184,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,-0.0222249155748318,0.00166005933546964,0,0,0,0,0.109052849750887,0,0.154929513501279,0.0159114293353349,0,0,0.0533532920146266,0,0,0,0,0,0.0458326049490073,0,0,0,0,0,0.164800721871941,0,0,0,0,0,0,0,0,0,0.0572826625531097,0,-0.0575952285163629,0,0,0,0,0,0,0,0,-0.0101448674505569,-2.71050543121376e-20,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.119581943230429,0,0,0.0242086951245552,0,0,0,0,0,0,0,0,0,0,0,0,0.3219179435415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671866217269649,0,0,0,0,0,0.082023682712687,0,0,-0.00524786209635979,-0.0110637091484876,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159993621800111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471459646182208,0,0,0,0,0,0,0.341944591234647,0,0.0233140328475697,-0.0152512055325678,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0.0468731410462311,0,0.135743299888608,0,0,0,0,0,0,0,0,0,0,0.00455936581825308,0.0285785418187068,0.0634568917107507,0,0,0,0,0,0,0,0.0493707520348609,0,0,0,0,-0.0454246569595345,0,-0.0128327283111059,0.0259361047324654,0,0,0,0,0,0.0701774470626367,0,-0.0226032256445733,0.0161646631520713,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.0149970250330072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506779608875313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0631936214006234,0,0,0,0,0.00548335574019688,0,0,0,0,0,0.0108006087936709,0.000194964858848475,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.125330942374565,0,0,0.423537946191767,0,0,0,0,0,0,0,0,0,0,0,0.10287698333469,0,0,0,0,0,0,0,0,0.0258451805240207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0226213414744621,0.000849146097733319,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,-0.0063314442443857,0,0,0,0,0.209697303463808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0773625795377864,0,0,0,0,0,0,0,0,0,0.0814942112161427,0,0,3.46944695195361e-18,0.0596616727520403,0,0,0.127459466552626,0,0.0393555521384978,-0.0237544351288951,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,-0.0267586906882612,0.132518107728434,0,0.0474144296771283,0,0,0,0,0,0,0,0,0,0,0,0.0617801690962603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195303524022492,0.074916546430366,0,0,0,0,0,0.217509872537505,0,-0.00705993729496424,0.0129558428211524,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0.0158459542851021,0,0,0,0,0,0,0,0,0,0.330377047154351,0,0,0,0,0,0,0,0,0,0,-0.107712598134794,0,-0.0311416240101904,0,0,0,0,0,0.136634167941972,0,0,0.00426166674954353,0,0,0,0,0,0.104191370139674,0.0594549096976969,0.0231178216915063,-0.0200725568157534,0,0,0,0,0,0
X600352.SH,0,0,0,-0.00187743715526329,0,0,0,0,0,0.0297131599900321,-0.0352828467626039,0.0562923375804726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553145629219707,0,0,0,0,0.0604487964293034,0,0,0,0,0,0,0,0,0,-0.0124821573663936,0,0,0,0,0,0,0,0.0324595517589603,0,0.00474525267509124,0.121407732251382,0,0,0,0,0
X000408.SZ,0,-0.0853008585143872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390345084705596,0,0,0.0118499063424755,0,0.149319405657249,0,0,-0.0302076056847391,0,0,0,0,0.0671685632139635,0,0,0,0,0,0,0,0,0,0,0,0,-0.0784048733432736,0,0.025846271895956,-0.0176440274925701,0.013032461793487,-0.0135351102968083,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.0656860922656755,0,0,0.0401407087482112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237799556199737,0,0,0,0,0,0,0,0,0,0,0,0,0.116443717767207,0,0,0.0201972001207994,0,0,-0.0211378133562706,0.0102461409172567,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0.03533318017299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262475961555838,0,0.0193344597489864,1.73472347597681e-18,0,0,0.188053330761577,0,-0.0123040799411114,0.00363871271626635,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,-0.073463640612872,0,0.0612468044041995,0.207623353410695,0,0.219045252704678,0,0,0,0,0,0,-0.564127598054597,0,0,0,0,0,0,0,0,0,0,0.106832033980712,0,0,0,0,0,0,0,0,0,0.0129970653323114,0,0,0,0.0120452811486419,0,0,0.0627234446963121,0,0.0495235698478333,-0.0521513696045381,0,0,0,0,0,0
X000539.SZ,0,0.116897847358687,0,0,0,0,0,0,0,0,0.0332182634528484,0,0,0,0,0,0,0,0,0,0.0640588564542083,0,0,0,0,0.0324367961123783,0,0,0,0,0,0.00121893999394804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351213844862179,0.124646731252141,0,-0.000679369336307034,-0.00198557710717012,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0420783087017395,0,0,0,0,0,0,0,0,0,0,0,0,0.185341862061809,0,0,0,0.151612249637847,0,0,0,0,0,0,0,0,0,0,0.119270804500081,0,0,0.091992753531254,0,0,0.078626858821883,0,0.00856105075245854,0,0,0.0271898632464081,-0.0376676643146412,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,-0.228506804035812,0,0,0.0321024115222936,0,0,0.161007455663815,0,0.0732752097827314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212530779979165,0,0.0704475504693101,0,0,0,0,0.0410209645490569,0,-0.050368017434615,0,0.13081291139046,0,0,0,0,0,0,0.342867188930221,0,-0.0385438489414067,0.0180122257961307,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0384461267415865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813962645806677,0,0,0,0,0.0522383756387609,0,0,0,0,0,0,0,0,0,0,0.0165241967588066,0.0291673184317081,0,0,0.180941099503353,0,0,0.00356831326505247,0,0,0,0,0,0
X601699.SH,0,0,0,0.0727096206078607,0,0,0,0.0663863867712614,0,0,0,0,0,0,0,0,0,0,0,0,0.0781143567218458,0,0,0,0,0,0,0,0,0,0,0,0,0.0213251364072328,0,0,0,0,0,0,0,0,0.0741328520067827,0,0,0.0221362086524454,-0.0665639345077656,0.678661765303424,0,0,-0.00923146020445723,0.00331094327044172,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00679771230081823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429069944132194,0,0,0.293223654317931,0.0926381154379234,0,-0.0154719600743672,0.00169301186912683,0,0,0,0,0,0
X600021.SH,0,0,0,0.233976916376233,0,0,0,0,0,0.241164651566531,0,-0.0106259954152417,0,0.0403329819898599,-0.247161384257184,0,0,0,0,0,0,0,0,0,0.227926963694551,0.207977601814706,0,0,-0.115769188083727,0,0,0,0,0,0,0,0,0,0,0.0374688831169254,0,0,0,0,-0.0798395681809518,0,0,0,-0.0532754564839497,-0.0855189749056203,0.0289856562461772,-0.0139303709271764,-0.0633066094422615,0,0,0,0,0
X000937.SZ,0,0,0,0,0,0,0,0,0,0,0,0.127473000471831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427420098304809,0.476477339207302,0,0,0,0,0.0207262764562948,-0.0041024431299321,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142598688927714,0,0,0,0,0,0,0,0,0,0.142484519653107,-0.00154406669003376,0.221177216800973,0,0,0.0759550826602897,0,0,0.0844322934631935,0.338156181647676,0.104014325217246,0,0,0,0,0,0.195693175504518,0,0,0.117022831151748,0,0,0,-0.150867775319162,0,0,0,0,0.000350151698892937,0,0,0,0,0,0
Change_TY3M,0,0,0,0.183521649031316,0,0,0,0,0,0,-0.128263627899013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.190914989332819,0,0,0,0,0,0.0100755380200821,0,0,0,0,0,0,0,0,0,0.124385282450945,-0.239708055863224,0,0,0,0,0,0,0,0.0386158205977495,-0.0152702342782507,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.90677449863795,0,0,0.326127023386907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0294975205733933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817932881873489,0,0,1.11802989147244,0,0.499387672718998,0,0,0,0,0,0
TED,0,-0.330658724069724,0,0.633359101519532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289652258449166,0,0,0,0,0,-0.644805919589175,-1.51525946946932,1.14189280884428,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086424686079557,0,0,0,-0.0767204447288026,0,0,0,0,0,0,-0.0447148404974645,0.0331334532715339,0,-8.67361737988404e-19,-0.0168377166829576,-4.69559615069742e-05,0,0.333698426557788,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.0634446549843362,0.0693489451604182,0.0766633634550813,0,0.034472602150753,0,0,0,0,0,0,0,0,0,0.0186589164947967,0,0,-0.0195109708473212,-0.0939561039617535,0,0,0,0,0,0,0,0,0,0,0,-0.0400602608015337,0,0.00359235197029906,-0.0120925871700634,0,0,0,-0.0580295773102779,0,0,0,-0.00539449963829972,0.00724066357745483,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0.00147788684074998,0,0,-0.000959881088960928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00174656509590472,0.000222408286376781,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112334094449574,0,0,0,0,-0.0692735698663701,0,0,0,0,0,0,0,0,0,0,-0.0703693090696163,0,0,0.00740801665938216,0,0,0,0,0,-0.0293199786938209,0.0506312779379751,-0.0679999818451081,0.0377215055145868,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00959868706987294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00537054866528118,0.015372718840718,-0.0142434631460223,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.0078797283758089,0,0,0,0,0,0,0.0108343300174271,0,0.0277136598845216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.00880256979169772,0,-0.0112447024185639,0.00676174210136467,0,0,0,0,0,0
