,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X000792.SZ,X002460.SZ,X600019.SH,X601898.SH,X002466.SZ,X002271.SZ,X600111.SH,X600011.SH,X000877.SZ,X600660.SH,X000708.SZ,X600547.SH,X600010.SH,X601600.SH,X000301.SZ,X600886.SH,X600426.SH,X600176.SH,X600362.SH,X000983.SZ,X600795.SH,X000786.SZ,X600096.SH,X600803.SH,X600801.SH,X601699.SH,X000723.SZ,X600486.SH,X601991.SH,X000408.SZ,X600219.SH,X000932.SZ,X600141.SH,X600295.SH,X000830.SZ,X600027.SH,X000630.SZ,X000807.SZ,X600985.SH,X600489.SH,X002080.SZ,X000959.SZ,X300073.SZ,X600352.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002271.SZ,0,0,0,0,0,0,-0.0209747086271943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434450415243938,0,0,0,0,0,0,0,0,0,0.0876723960103674,0,0,0,0.0744314969698153,0,0,0.0996420213364087,0.106212614239209,0,0,0,0,0,0,0.0091951177229859,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.266942100908309,0,0,0,0,0,0.0492900767745461,0,0,0,0,0.462702171432311,0,0.0768149792530056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0796992606987285,0,0,0,0.160934887093692,0,0,0,0,0,0,0,0,0.0328260883902765,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,-0.0503194956645872,0,0,0,0,0,-0.0926989493582845,0,0,0.207112486648517,0,0,0,0,0,0,0.658724935312173,0,-0.0834800243862501,0,0,-0.00907337683026432,0,-0.00948036792801554,0,0,0,0,-0.128546162620672,0,0,0.377675704219957,0.0431240119231595,8.67361737988404e-19,0,0,0,0,0.351155879584422,0,0,0.0369731736615826,0,-0.0439762337860219,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711800675048397,0,-1.73472347597681e-18,0,0.0701022997375931,0,0,0,0,0,0,0,0.0102646356190411,0,0.340846655274283,-8.67361737988404e-19,0,0,0,0,0,0.0591140045006142,0,0.0229947177642707,0,0,0,0,0,0,0,0,0,0,0,0.0230511793396645,0.00715980094771054,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,-0.0402683942288403,0,0,0,0.172445112938632,0,0.0207446123171669,0,0,0,0,0,0,0,0.205858553902403,0,0,0,0,0,0,0,0,0.206835565244326,0,-0.0507504819956381,0,0,0,0,0,0,0,-0.0247452588499711,0,0,-0.0194952462523463,0,0,0,0.247050641016847,0,0,0,0,0.0715703130399355,-0.0557929581506966,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502954676816086,0,0,0,0,0,0.142675899049634,0,0.268406535977605,0,0.068448459725115,0,0,0,0,0,0,0,0,0,-0.0105234551812966,-0.0157874316871713,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0.0234635287261002,0,0,0,0,0,0,0,0,0,-0.0725073242095332,0,0,0,0,0,0,0.155115839614816,0,0,0,0,0,0.0216750888407255,0,0,0,0,0,0,0.0551915639213811,0,0,0,0.0138558407063618,0,0,0,0,0,0.696957863750178,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0.0339257464322226,0.307357033305033,0,0,0,0,0,0,-3.46944695195361e-18,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.130575541965674,0,0,0,0,0.174156164176535,0,0,0,0,0.107086898046761,0,0,0.0351316942835325,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236785836964194,0,0,0,0,0,0,0,0,0.0396192758751921,0,0,0.143599712841677,0,0,0.0469115591377724,0,0,-1.73472347597681e-18,0.478347278854213,0,0,0,0,0,0,0,-0.0156471896871748,0.00706866429425037,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165186608017141,0,0,0,0,0,0,0,0,0,0,0,0.185856182793373,0,0,0.042747373796184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181106573066464,0,0.500369222509205,0,0,-0.0183015581397642,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235125003894383,0,0,0,0,0,0,0,0,0,0,0.115232852561465,-0.0370067133310596,0,0,0,0,0,0,0,0,0,0,0,0,0.107930947843626,0,0,0,0,0,0,0,0,0.0240175880624347,-0.0276423378725359,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0.0498437465209959,0,0,0,0,0,0,0.0490450946780872,0,0,0,0,0,0,0,0.0494119535225381,0,0,0,0,0,0,0,0.032357131828987,0,0,0,0,0,0,0,0.206861282558325,0,0,0,0,0,0.153555947816173,0,0,0,0,0,0,0,0,-0.0381955706427717,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202466512674034,0,0,-4.33680868994202e-19,0.150229101476885,0,0,0.0338676702447136,0,0,0,0.117815723114918,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0232974787176,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36628967082701,0,0,0,0,0,0.0515792672533318,0,0,0.0101059394831729,0,0.0240052575284536,0,0,0,0,0,0,0,0,0.106680246703458,0.0718660190444465,0,0.159082947649075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,-0.106198402396515,0,0.185580122609497,0,0.0633235974874835,0,0.637123687706811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216519183995006,0,0,0,0,0,0,0.138724074825296,0,0,0,0,0,0,0,0,0,0,0,0,0.028489035218059,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0.0274707593511045,0,0,0,0.252368705691456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851709906305139,0,0,0.156522427491478,0,0.0208422869412737,0,0.104588915059054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0.131479009910166,0,0,0,0,0.16389066850391,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185383732146937,0,0.151446488241953,0,0,0,0,0,0,0.0880671013408971,0,0.0738200949852823,0,0.0137285250608445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.130176602509354,0.0825026149503851,0,0,0,0,0,0,0.165371705309062,0,0,0,0,0,0,0,0,0,0,-0.10400283984518,0,0,0,0.121544532370502,0,0,0.657379753486394,0,0,0,0,0,0,0,0,0,0,0,-0.0585659294785013,0,0.006223544144457,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101661860148615,0,0,0.076139225666949,0,0,0,0,0,0,0,0.0581620362470037,0,0,0,0,0.0335076848082406,0.160110837619174,0,0,0,0.147435022069509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289523397396141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800296815642205,0.0703077686713718,0,0.0417940008922032,0,0,0,0,0.117652267928592,0,0,0,1.73472347597681e-18,-0.0169216833888515,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447096087235163,0,0,0,0,-0.110280762074483,0,0.143659403407226,0,0,0,0,0,0,0.146327445613083,0,0,0,0,0.30497073018084,0,0,0,0.0131631288138704,0,0,-0.0360380555527164,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0.030111682501412,0,0,0,0,0,0,0,0.118852676817461,0.141777807431917,0,0,0,0,0,0,0,0.224618526182493,0,0,0,0,0,0,0,0,0.0943637816655591,0.0500929127692387,0.0359136035034889,0,0,0,0,0.156065743850315,0,0,0.0675330651879511,0.0118896472689678,0,0,0,0,0.0112474856185581,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0.00739145552046366,0,0,0,0.137931025190638,0,0,0,0,0,0,0,0,0,0,0,0.0523504247470343,0,0.259461193595041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819808857400405,0,0,0.0112021851028515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079032546270046,0,0,0.0622713320663993,0,0,0,0,0,0,0,0,0,0,0,0.0294461870357504,0,0,0.143250208638865,0.074843488567917,0,0,0,0,0.0562559567230448,0,0,0,0.0781837066904947,0,0,0,0,0,0,0,0,0,-0.00226929731971078,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0.31846885629919,0,0,0,0.299421168333904,0,0.0737446878021665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00354152959562418,0,0,0.190357701126462,0.0226584921437503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.0804170076424336,0,0,0,0,0,0,0.0325709256266618,0,0,0,0.0130363117551777,0,0.325209510867172,0,0,0.112374585118187,0,0,0.0779511610203363,0,0,0,0.204466291375205,0,0,0.0624587879022536,0,0,0.0330233090632234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0.117298875512421,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.043183812892436,0,0.0336034907949229,0,0,0,0,0,0.108997191724992,0,0,0.143876937547521,0.0151998524343944,0,0,0,0.467230786252703,0,0,0,-0.00799007608368669,-2.16840434497101e-19,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0.0360939960728533,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,0.0718849333050917,0,0,0,0,0,0,0,0,0.398861816119719,0,0,0,0,0.167039321229605,0,0.264251991375649,0,0,0,0,0,0,0,0,-0.0153091376656065,0,0.0439761179059211,0,0,0,0,0,0,0,0,0,0,0,0
X600295.SH,0,0,0,0,0,0.161251020899113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136640897058958,0,0,0,0.179364407572029,0,0.202208176575226,0.156343976814185,0,0,0,0,0,0.166794828538444,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.171515924910307,0.0804242375001778,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144253822164901,0.0715299292572089,0,0.294419578068952,0,0,0,0,0,0,0,0,0.0376822972008501,0,0,0,0,0,0,0,0,0,-0.035521816157399,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.212719097516996,0,0.157385494795832,0,0,0.137800018564247,0,0,0,0,0.0464791682224794,0,0,0,0,0.173373802958268,0,0,0,0,0,0,0,0,0,0,0,0,0.00205221307200301,0,0,0,0.0832309099588464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699057595718965,0,0.162656359340009,0,0,0,0,0,0,0,0,0.118519863353671,0,0.142612954008018,0.0536021321030739,0.238434465843462,0,0,0,0,0,0,0.150985779536609,0,0,0,0.0366920950255131,0,0,0,0,0,0,0,0,0.0131344733621518,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.839738330934811,0,0,0,0,0,0.205009488537058,0,0,0.0346344215528471,0,0,0.0193957764684955,0,-0.140777743200731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017985284314876,0,0,0,0,0,0
X600985.SH,0,0.111879828689893,0,0,0,0.104299645997181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110952298282536,0.324974101286178,0,0,0,0,0,0,0,0.0332333686651203,0,0,0,0,0,0,0,0,0,0,0,0,0.0137072511836303,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.0290830082073758,0,0,0,0,0.00500237529751279,0,0,0.409918107334764,0,0,0,0,0,0,0,0,0,0,0,0,0.0392862783946344,0,0,0,0,0,0.0295039200945655,0,0,0,0.0418482720535679,0,0.0837718607576908,0.16341046650844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.106015074359979,0,0,0.132135023231814,0,0,0,0,0.0983102441536043,0,0,0,0.0925167891089049,0,0,0,0.0348786603514209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458765938826804,0,0,0,-0.0108998513251295,-0.0105883850122354,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0281411528282789,0,0,0,0,0,0.00650929475009708,0.10796681404363,0,0,0,0,0,0,0,0,0,0,0,0.143086207723927,0.0589710701974883,0,0,0,0,0.207474565943688,0,0,0,0.14732928139712,0.030360794593254,0,0,0,0.0393127998240343,0,0,0,0,-0.0710138608495442,0.0427830633601405,0,0,0,0,0,0
X300073.SZ,0,-0.106368171618963,0,0,0,-0.0249346539781547,0.132843271572536,0.248509367790463,0,0,0.169126495803611,0,0,0,0,0,-0.0770646824608679,-0.0972396673052241,0,0,0.289849364057755,0,0,0,0,-0.00283577193860963,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134161626269399,0,0,0,0,0,0,0,0,0,0,0,0.0186579171985655,-0.0389118851737486,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.026249928677442,0,0,0,0,0,0,0,0.0878147556657083,0,0.0318314888610307,0,0,0,0,0,0.0793420521983613,0,0,0,0,0.0501074183332298,0,0.264107249915134,0.0154894585269346,0,0,0,0,0,0,0.0682143686188065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00551132001006425,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.071788479363491,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.134652352236489,0,0,0,0,0,0,0,0,0,0,0,0,0.0139127729863529,0,0,0,0,0.119921152191423,0,0,0,0,0,0,0,0,-0.0191174466570266,0,0,0,0,0,0,0
Slope,-0.0823099987086114,0,0,0,0,0,0,0,0,0,0,-0.116048410642887,0,0,-0.000215926686738629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0210863650072087,0,0,0,0,0,0,0,0,-0.201469618563685,0,0,0,0,0,0,0,0,0,0,0,0,0.661573808928639,0,0,0,-1.49143917642723,0,0
TED,0,0,0,0,0,0,0,0,0,0,-0.583095480163417,0,0,0,0,-0.203794415993355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.190965509964964,0,0,0,0,0,0,-0.452548339577047,-0.0276612289207429,0,0,0,0,0,1.12004933506211,0,0,0,0.600975868473621,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,-0.0330132290093059,-0.00732876539066852,0,0,0,0,0,0,0,0,0,0.0452201422609391,0,0,-0.178402087833188,0,0,0,0,0.100152322106639,0,0,-0.0584889476155018,0,-0.0354097304859703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198371294227389,0.019719846237397,0,0,0.0974929566384301,0,0,0,0
MKreturn,0,0,0,0,0,0.0598848474481115,0,0,0,0,0,0,0,-0.0617126676631227,0,0,0,0,0,0,0,0,0,-0.144619078200443,0,0.0595931620833846,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120082251731771,0,0,0,0,0,0,0,0,-0.0552592853202776,0,0,0,0,0.0507177422160529,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00154995839189829,-0.00426835343769764,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0.00702838402328656,0,0,0,0,0,0,0,0,0.00923977856774744,0.00307358674923188,0,0,0,0.00345294467358486,0,0,0,0,0,0,0,0,0,0.011348348835672,0,0,0,0.023034417921546,0,-0.0348656247992683,0,0,0,0,0,0,0.0166887958134312,5.42101086242752e-20,0,0,-0.0128697186421611,-0.0083231003275224,0,0,0,0,0,0,-0.00907683215078739,-0.0361646308307796,0.0356499625141907,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122459609255552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00441813636454603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00791481129400232,-0.0101168058084256,0,0,0,-0.12389343497642,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00323867533027055,0,0,0,0,0,0
