,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601600.SH,X601898.SH,X002466.SZ,X600188.SH,X600688.SH,X600660.SH,X601991.SH,X600362.SH,X600795.SH,X002460.SZ,X300072.SZ,X601992.SH,X600176.SH,X600547.SH,X600886.SH,X600111.SH,X000786.SZ,X600516.SH,X000898.SZ,X000709.SZ,X002271.SZ,X600352.SH,X600027.SH,X600299.SH,X000792.SZ,X000825.SZ,X000553.SZ,X000408.SZ,X601699.SH,X601158.SH,X600219.SH,X600489.SH,X600808.SH,X000883.SZ,X000630.SZ,X000959.SZ,X600583.SH,X600426.SH,X002092.SZ,X002110.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600188.SH,0,0,0.302861475124993,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274103784573917,0,0,0,0,0,0,0.14149950204895,0.023126154955016,0,0,0,0.0116239226964643,0,0,0,0,0,0,0.520211421896475,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000993192952425158,0,0,0,0,0,0
X600688.SH,0,0.328219916952142,0,-1.73472347597681e-18,0,0.0750413196569224,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0178570704214937,0,0,0,0,0,0,0,0,0,0,0,-0.0488399827605138,0,0,-0.0185553110942333,0,0,0,0,0,0,0,0.0786565962265674,0.168542284741863,0,0,-0.022206438524642,0,-0.0446458196012526,0.0432416464205027,0,0.185165850134056,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.0715131587400505,0,0,0,0,0,0,0,0,0.0187926180186436,0,0,0.141840647121333,0,0,0,0,0.012840278258353,0,0,0.0526348193538207,0,0,0.00692074553126127,0,-0.003065863209048,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144672184777825,0,0,0.0038033953608106,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0.00693144378369398,0,0,0,0,0,0,0.0562898105580981,0.162731447725873,0,0,0,0.0955524506740287,0,0.0718461645093656,0,0,0,0,0,0,0,0,0,0,0.0257987416740151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172595834461097,0.179524285846452,0,0,0,0,0,0,0,0.0709218214453309,0,0,0,0,0,0,0.368679752549264,0,0,0,0,0,0.776451012514503,0,0,0,0,0,0,-0.0231334150872039,0.0354036862418288,0,0,0,0,0,0
X600795.SH,0,0.0657682835584874,0,0,0,0,0,0,0.033652649923235,0,0,0,0,0,0,0,0,0,0,0,0.0908955775603989,0,0.0458165558377932,0,0,0,0,0,0,0,0,0.00861409326957736,0,0.107736195347322,0,0,0,0,0,0.0843288778819371,0,0,0.0112310170093731,0.012132830989567,0,0,0,0,0.0148770857241576,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.753431185159106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195866624817017,0,0,0.0321287120640691,0,0,0,0,0,0,0,0,0,0.0391458058533892,0.106027754985813,0,0,0.00612535362604747,0,0,0,0,0,0
X300072.SZ,0.175270667966885,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303878286848076,0,0,0,0.0547358217219248,0.114067073407269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220561136100409,0.11852353813336,0,0,0.00140210779374034,0,0.0801262568063723,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0.14814711541341,0,0,0,0,0,0,0,0,0.211794471873715,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129281540798016,0,0,0,0,0,0,0,0,0,0,0,0.039636072864553,0,0.176509927830566,0,0,-0.0131941025905393,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313568709980938,0.0154143889292542,0,0,0,0.1261115644206,0,0,0,0,0.174447043180967,0.182275404015567,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0289436525358772,0,0,0,0,0,0,0
X600547.SH,0,0.138485840967316,0,0,0,0,0,0,0,0,0,0,0,0,0.0825255631298551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0180668312488024,0,0,0,0,0,0.747093978427894,0,0,0,0,-1.38777878078145e-17,-0.036278715865467,0,0,0,-0.00524507964946831,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.0159340674684078,0,0.0453095659526178,0,0,0.0675692625284924,0,0,0,0,0.0263399469966107,0.0305636456322917,0,0,0,0,0,0,0,0,0.101292164193107,0,0,0,0,0.0280346534570708,0,0,0,0,0.0167539370947118,0,0,0,0,0.0227194245566086,0,0.103216232387102,0,0,-0.0031197998898823,0.0123522128698694,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.0260700419233012,0,0,0,0,0,0.0715465799617083,0,0,0,0,0,0,0,0.163490126562591,0,0,0,0,0,0,0.0453002144830018,0,0.0175848444745071,0,0,0,0,0,0.133148828169159,0,0,0,0,0,0.224969357980209,0,0,-0.0112371125416313,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.273377012533081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100198209180416,0,0,0,0,0,0,0,0.226609031564754,0.184176014821763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120542650053901,0,-0.0235763186362423,0.00591880384761033,0.144151870040143,0,0,0,0,0
X600516.SH,0,0,-0.34884092380646,0,0,0.161328630450231,0,0,0,0.393880937599563,0,0,0,0.107656359351762,0,0,0,0,0,0.14454105455998,0,0,0.232797343349347,0,0,0,0,0,0,0,0,0.164965980889407,0,0.233155333065691,0,0,0,0.0514827167694086,0,0,0,0,0,0,0.046309923249117,0,0.283098578850071,0,-0.01641807523338,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0.104388492800077,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03073804448455,0,0,0,0,0,0,0,0.0152428080848874,0,0,0.00802320217015758,0,0,0,0.597082397429401,0,0,0,0.0203221406730029,0,0,-3.46944695195361e-18,0,2.16840434497101e-19,-0.0156773805238516,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0.0426485428718388,0,0,0,0,0,0.0292555322213319,0,0.145370598302921,0,0,0,0.0361265657173396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206428393803105,0,0,0.200692485704971,0,-0.0105316546317669,0,0,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433852396307757,0.208023433180528,0,0,0,0,0,0,0,0.0363211133886298,0,0,0,0.0103948926734864,0,0,0,0,0,0,0,0,0.22847447196594,0,0,0,-0.027073779628229,0.0153727384128572,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728447783618295,0,0,0,0.0348753394380613,0,0,0,0,0,0,0,0,0.108625702181981,0,0,0,0,0,0,0,0,0,0,0,0.182348757197518,0.392180684302124,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0364432398118172,0,0,0.280152638371856,0,0,0,0,0.0832694913276248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0785271212155771,0,0,0,1.73472347597681e-18,0,-4.33680868994202e-19,-0.00516814253809772,0,0,0,0,0,0
X600299.SH,0,0,0,0,0.0888873406213404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309086161674658,0,0,0,0,0,0,0,-0.0422204822710652,0.210864222059776,0,0,0,0,0,-0.0238431917881704,0,0,0,0.099265227398258,0.07987461658982,0,0,0,-0.0115136863416733,0.0272394229571832,0,0,0,0,0,0
X000792.SZ,0,0,0,-0.0686393244501737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360402070797804,0,0,0.150987811448571,0,0,0.231266682468452,0,0,0.41098296394833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0427942869346732,0.0701105245295987,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130537053410082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186742078344408,0,0,0,0.425738981629355,0,0,0,0,0.000322910387152382,0,0.0224634852458607,0,0,-0.0316867766745047,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0397346956826346,0,0,0,0,0.196862813572923,0,0,0.161309643689521,0,0.0482729479440318,0,0,0,0,0,0,0.188190449727432,-0.00532074695082401,0,0,0,0,0,0,0,0,0,0,0,0.0428486770880838,0,0,0,0.0111260608270524,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0.195245094669557,0.0243758019199224,0,0.269541178585278,0,0,0,0,0,0,0.00340066189271564,0,0,0,0,0.0256818571810829,0,0,0,0,0,0,0.0844585787034064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061499984677898,0,0,0.00330968246923846,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0.604768821167585,0,0,0,0.144241048313634,0,0.0751677634809135,0,0,0,0,0,0,0,0.00761412704392623,0,0,0,0,0,0,-0.0125343356771767,0.163604940155385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00271076524873643,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0.0816986066876572,0,0,0,0,0,0,0,0,0,0,0,0,0.0679868505047847,0,0,0,0,0,0.00327728643606695,0,0,0,0,0,0.0365156713786155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0946013935563938,0.0228298242602133,0,0.00643262515454457,-0.000457820227123605,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0.0568345857013702,0,0,0,0.0377474965858824,0,0,0,0.0453999857503445,0,0,0,0.0513852655494995,0,0.0358735248771617,0,0,0,0,0,0,0.163742100301532,0,0,0,0.0894232398441672,0,0,0,0,0,0,0,0,0,0.0279148117984067,0,0,-0.00132429899672511,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.0294709362737871,0,0,0,0,0,0,0,0,0.0287818295236487,0,0.665441545904875,0,0.0017964740195841,0,0,0,0,0,0,0,0,0.0762421984394701,0,0.0409431798855109,0,0,0,0,0,0,0,0,0,0,0,0.0257841812729406,0,0,-0.00392117724852828,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697155383210714,0,0,0,0.0279383128437588,0,0,0,0.083954317888719,0.0667694591167848,0,0.420879857881845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0709571825162936,0.12640460795184,0,-0.00422017158548075,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0.00658226261226665,0,0,0,0,0,0.0101199171751474,0,0,0,0,0,0,0,0.0177982882316058,0,0,0,0.0273089873107151,0.247492335283682,0,0.0691210403258014,0,0,0,0,0,0.0307041762407761,0,0.0560572057260741,0,0,0,0,0,0.101170091181542,0.0210409105292879,0,9.43832217556482e-05,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10930702711952,0,0.0602177015428008,0,0,0,0,0,0,0,0.0060213841827557,0,0,0,0,0,0,0.0810681102209585,0.0441317574006757,0,0,0.00363019175381725,0,0,0.114665067435553,0,0,0,0,0,0,0.114092635942949,0,0,-0.00760256257229055,0.00957559158677662,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0.136337567078418,0,0.165653325335029,0,0,0,0,0,0,0,0,0,0,0,0,0.016829014869201,0,0,0.110423131605884,0,0,0,0,0,0.123684334184432,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.00995747083386892,0,0,0,0,0,0,0
X600583.SH,0,0.0566845394916314,0,0,0,0,0,0,0.0314284262575061,0,0,0,0,0,0.160630372488997,0,0,0.132769446647712,0.0703546895204605,0.109336236178914,0,0,0,0,0,0,0,0,0.0592084065381181,0,0,0.0621761160738241,0.0155840471556972,0.072582704826063,0,0,0,0,0,0,0,0,0,0,0,0.105221935940139,0,0,-0.00488388151601146,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443735483791736,0.183679468409632,0,0,0,0,0,0.170295978542057,0.0348122672121582,0,0,0.0864260786474948,0,0,0,0,0,0.0839558677635226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0060791361883684,0,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791081661097561,0,0,0,0,0.258051336140073,0,0,0,0,0,0.1661870337796,0,0,0.17192711023421,0,0,0,0,0,0,0,0.260742800110347,0,0,0.132961141725216,0,0.111591297675824,0,0,0,0,-0.011155436880359,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.152745699758182,0,0,0,0,0,0,0,0,0,0,0,0.150184633302135,0,0,0,0,0,0,0.0520926417065181,0.305663475272431,0.113648282686977,0,0,0,0,0,0,0,0,0,0.27608786050366,0,0,0,0,0,0,0,-0.0682577730187971,0.222025128208798,0,0,0,0,0.0569205343353726,0,0,0,0,0,0
Change_TY3M,0,-0.0817183798757899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112443964826633,0,0,0,0,-0.000382594269479603,0,0,0,0,0,-0.0349736306209864,-0.0291636473800909,0,0,-0.288848358107238,0,0,0,0,0,0,0,0,0,-0.0687368388346149,-0.0915337111650358,0,0,-0.0647203027152323,0.0667071940358024,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129114896583147,0,0,0,0,1.18516462215742,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302909966823926,0,0.172727620921411,0,0,0,0,0,0,0,0,0,0,0.380549514151183,0,0,0,0,0,-0.174460313620933,-0.0844551180987595,0,0,0,0,0,0,0,0,0,0,0,-0.160078076911802,0,0.77389707243172,0,0,0,0,0,0,0
RealEstate_excess,0,0.0151374652819798,0,0,0,-0.15084876670163,0,0,0,0,0,0,-0.0748706211678083,0,0,0,0,0.168882751907617,0,0,0,0,0,0,0,-0.105932333288026,0,0,0,0,0,0.0127436256537597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438382106453836,0,-0.0442083606265237,0.0420828031839115,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.189505903602209,0.036122256623179,0,0,0,-0.00476719588316803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00956105629734107,0,0.0199650763361947,0,0,0,0.0972366716592081,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00259976907739538,0.00580522205414907,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,-0.00605447615620115,0,0,0,0,0,0,-0.00325219325978179,0,0,0,0,0.00810613676114895,0,0,0,0,0,0,0,0,0,-0.0201218067750539,0,0.0350567612439205,0,0,0,0,0,0,0,0,0,0,0,0.00302950321536722,0,-0.0280675811594512,0.0339798628127943,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00279918828921899,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00391194030414156,0,0,0,-0.000351326086540903,-0.016066401763578,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,-0.0576339770829365,0.074755518631719,0,0,0,0,0,0
