,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600547.SH,X600688.SH,X600188.SH,X600795.SH,X601600.SH,X300072.SZ,X601991.SH,X600157.SH,X600027.SH,X600362.SH,X600111.SH,X600309.SH,X600886.SH,X601992.SH,X600660.SH,X600489.SH,X600623.SH,X002466.SZ,X601158.SH,X000723.SZ,X600299.SH,X000792.SZ,X002075.SZ,X000709.SZ,X000408.SZ,X000898.SZ,X600583.SH,X000983.SZ,X000883.SZ,X000959.SZ,X600352.SH,X600549.SH,X600758.SH,X000539.SZ,X600176.SH,X000027.SZ,X000630.SZ,X600021.SH,X600126.SH,X601699.SH,X002470.SZ,X000012.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0173388484082659,0,0,0.0406475666822355,0,0,0,0.00221193331186208,0,0,0,0.0240030165882161,0,0,0,0,0,0,0,0,0,0,0,0.00265405361700681,0,0.0482921679043481,0.00789732394705474,0,0,0,0,-0.0028526850833971,0,0.0561580088570125,0.00584081941547463,0,0,0,0,0,0,0,0.0379663975274828,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0.065070012327316,0,0,0,0.0266765916647465,0,0,0.051976696628576,0,0,0,0,0,-0.011047402006721,0,0,0,0,0,0,-0.0172923776399389,0,0,0,0,0,0,0,0,0.0680209078454801,0,0.0151573910114906,0,0,0,0,0,0,0,0,0,0,0,0.0373789208177335,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.0764493739360847,0,0,0,0.0371593830765208,0,0,0,0,0,0,0,0,0,0.00215360061597112,0,0.00524307582320459,0,0,0,0,0,0,0,0,0,0.063909921563182,0,0.00963156399811915,0,0,0.040230356613413,0,0,0,0,0,0.063125607845334,0,0,0,0,0.0365647158136842,0.017909935657717,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0.0781479838946063,0,0,0.0333665807417753,0,0,0.0541666829935576,0,0,0,0.126617004606233,0,0,0,0,0,0,0,-0.156054318375763,0,-0.0558081500154868,0,0,0,0,0,0,-0.0370007062527456,0.0397110844294593,0,0,0,0,0,0,0,0.0192103388749312,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223715930416611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261145141300145,0,0,0,0,0,0.103082025248852,0,0,0,0.0570769407780437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034952321510459,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.192374690434248,0,0,0.0392980847696608,0,0,0,0,0,0,0,0.0595334858642391,0.167993081384821,0,0,0,0,0,0,0,-0.198385708362305,0,0,0,0,0,0,0,0.0638455404382797,0,0,0,0,0,0,0,0,0,0,0,0,0.0846354472941764,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00918635372370389,0,0,0,0,0,0,0,0,0,0.0176858890926647,0.0571771797532563,0,0,0,0,0,0,0,0,0,0,0.106762353311367,0,0,0,-0.0667804525052648,0.0353733404955106,0,0,0,0,0,0,0.316621970767704,0,0.0987449595552037,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,-0.0774336406273445,0,0,0,0,0,0,0,0,-0.0890107147759475,0,0,0,0.915111662363539,0,0,0,0,0,-0.091762780219337,0,0,0,0,0,0,0,0.0047836010074667,0,0,0.0407935505490414,0,0,0,0,-0.443988892266388,-0.0550832530228112,0,0.0876238641409667,0.0624132822978264,0,0,0.0251678721917676,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161019449609634,0,0,0,0,0,0.0125002070166824,0,0,0,0,0,0,0,0,0,0,0,0.0452961096726628,0,0,0,0,0,0,0,0.108614302706162,0,0,0.0562812613768717,0.0388402510799661,0.204438651064244,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.0650884360409424,0,0,0,0,0,0,-0.0582498472723356,0,0,0,0.3196690644958,0,0,0,0,0,0,0.0436158836101853,0,0,0,0,0,0,0,0,0,-0.0572297292855529,0.624621464555244,0,0,0,0.10220954428987,0,0,0,0,0,0,0,0,-0.159150624791818,0,0,0.0147645582084061,0,-0.0252930083053586,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00316857801569839,0,0,0,0.0302655265167407,0,0,0.0951703951891645,0,0,0,0,0,0.0149926563473318,0,0,0.0664529629165563,0,0,0,0,0,0,0,0.0210799347639986,0.0193795137492302,3.46944695195361e-18,-0.013439351659685,0,0.0327668540888178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100186546019022,0,0,0,0.199158901007025,0.0388396077160855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013399809068075,0.0186746082350635,0,0,0,0,0,0,0.010681261440805,0,0.140918165908064,0.142472428766435,0,0,0.0040768540559686,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0.221207678055108,0.14004340371557,-0.0658799601344808,0,-0.135352297044011,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.338512466531471,0,0,0.138498566487913,0,0,0,0,0,0,0,-0.0946037626917589,0,0,0,0,0,-0.0687070207928044,0,0,0.119368106625301,0,0,0,-0.265361269668584,0.0295761578174173,0,0,0.317823291359252,-0.561321294540573,0.411285222367239,0,0.234562200531542,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226671413604073,0.0573714518813338,0,0,0,0,0,0.00831850861014504,0.0665756917680432,0.0185640254064197,0.00316642030383526,0,3.46944695195361e-18,0,0,0,0,0.150493854254433,0.0298185862256545,0,0,0,0.0209276328371655,-2.16840434497101e-19,0,0,0,0,0,0.0127605171337276,0,0,0,0,-0.00958580553531504,-0.00810942938829087,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0.0587106441326015,0,0,0.00140862290230382,0,0,0,0.0546189428242507,0,-0.0182961272609421,0,0.0597465702962234,0,0,0.0759367929104564,3.46944695195361e-18,0,0.0264606610252254,0,0.202650402795753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510211810782079,0.181866040327054,0,0,0,0,0.0331226132414034,0,0,0,0,0,0
X600027.SH,0,0,0,0.135675690655385,0,0,0,0,-0.0140249960001739,0,0,0,0,0.00633785699273296,0,0,0,0,0,0,0.422509770854068,0,0,0,0.0384011999727824,0,0,-0.00072628071029337,0,0,0,-0.0259836205725265,0,0,0,0,0,0,0.0538654078211882,0.0116055138699612,0,0,0,0,0,0.0247660285679293,-0.0136205579101999,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0795560262186565,0,0,0.023791314449104,0,0,0,0,0,0,0,0,0,0,0.0726436834207554,0,0.0639778911736125,0,0,0,0.0347622757415713,0,0.167504369659043,0,0,0,0,0,-3.46944695195361e-18,0,0.0198147542490815,0,0.0949108181979697,0,0,0,0,0.452767024395843,0,0,0.0355657507870632,0,0,0,0.0291721926295203,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0275252381622893,0,0,0,0.0883702522628383,0,0,0,0,0,0,0,0.131995749612992,0.095754419885795,0,0,0.189422217793584,0,0,0,0,0,0,0,0,0,0.183437718430062,0,0,0,0,0,0,0,0,0,0.190107703291334,0,0.0306491901881422,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0885285224887491,0,0,0,0,0,0,0,0,0.200123095353119,0,0.00274283219515087,0,0.142777446758593,0,0,0,0,0,0.00310862386223651,-0.0973244227217761,0,0,0,0,0,0.154690944201305,0.088603699331284,0,0,0,0,0,0,0.0521572786529291,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262777951940465,0,0,0.0193529993078787,0,0,0,0,-0.00239330994371745,0,0,0,0,0,-0.00249422572447183,0,0,0,0,0,0,0.0236524633593909,0,0,0,0,0,0,0,0,0.0181506500719422,0.216831783041758,0.0160805013899694,0,0,0,-0.0699716540711405,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,-0.0524244666631863,0.10857136956344,0,0,0,0.0305830713709812,0,0,0,0,0,0,0.132386410517897,0.0247566152876403,0,0,0,0,0,0.0686252774552934,0,0.106834714397352,0,0,0.0502108136679877,0,0,0,0,0,0,0,-0.039871477778056,0,0,0,0,0,0,0,0,0,0.0444243894088673,0,0,0,0.0278836490955898,-0.025728631633043,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.132565361759905,0,0,0,0,0,0,0,0,0,0,0,0,0.254507340347851,0,0,0,-0.012875063333604,0,0,0,0,0.0266455017227965,0,-4.33680868994202e-19,0,0,0,0.0788743458439791,0,0,0,0,0,0,0,0.140546483932538,0,0,0,0,0,0,0,0,0,-0.0182968537046711,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.693905374117808,0,0,0,0,-0.0430214022202453,0,0,0,0.287220310892996,0,0,0,0,0,0,0,0,0,0,0,0,0.0280022029800062,0,0,0,0,0,0,0,0,0.015306422506678,0,0,0,0,0,0,0,0,0,0,0,0,0.0682208905824438,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0.010108116355708,0,0,0,0,0,0,0,0,0,0,0,0.143826079323361,0,0.111636303208937,0.0513650223732403,0,0,0,0.156678569008446,0.103051504782229,0,0,0.02401700532421,0,0.371960498944127,0,0,-0.206597502339776,0,-0.105228841763496,0,0,0,0,0,0,0,0.0278324726455636,0,0,0,0,0,0.0714574020016712,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,-0.325046813548453,0,0,0,0.221168942058892,0,0,0.0467552255490481,0,0,0,0.0712320976793703,0.052690316494567,0,0,0,0,0,0.335556967949807,0,0,0,0,0,0.0180905441164984,0,0,0,0.0556408455070615,0.0319641103559951,0,0.0254076317204274,0,0,0,0,0,0,0,0,0.0372884970380546,0,0,0,0,0,0.0677540939133685,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0670481071304602,0,0,0,0,0.0917468689243669,0.0313796905288267,0,0.0219266667490466,0.0164369392382007,0,0,0,0,0.184878357688388,0,0,0,0,0,0,0,0,0,0.030961286028087,0,0.0297610454711772,-0.0155095567651295,0,0.250215478919517,0,0,0,0,0.000223010879123476,0.0594887113418029,0,0,-0.0304624893360652,-0.00255433687443388,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,-0.022028383311482,0.0909006359938904,0,0,0,0,0,0,0,0,0,0,0.129299906136017,0,0,0.0488463456392806,0,0,0,0,0,0,0,0,-0.023765536847761,0,0,0,0,0,0,0,0,0,0.148628165531899,0,0,0,0,0,0,0,0,0,0,-0.0193660903234611,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185448878484211,0,0,0,0,0,0,0,0,0,-0.0160210277687597,0,0,0,0,0,0,0.0788511212184559,0,0.196692216429498,0,0,0,0,-0.0731060395009342,0,0.189434937775835,0.0394300897466438,0,-0.128321592899806,0,0,0,0.011232622621206,0,0,0,0,-0.0114537633682321,0.0263099489253497,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,-0.00904164478929756,0.199502588733209,0,0,0,0,0,0,0,0,0.577442713471386,0,0,0,0,0,0,0,0,-0.0210254531282589,0,0,0,0,0,0,0,0,0,0.00255753074270233,0,0,0.138764659713811,0,0.0911840399458442,0.0608643039145105,0,0,0,0.0720827403149878,0.0505021624493351,0.0971231078296244,0,0,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,-0.285354065451625,0,0,0,0,0,0,-0.119769469274457,0,0,0,0.261576867073163,0,0,0,0,0,0.033787284907681,0,0,0.135668498700891,0.0619702443885885,0,0,0,0,-0.27373597573546,0,0,0.263962561561731,0,0.0341867719731368,0,-0.0693686710142316,0,0,0,0,0,0,0,0,0,0,0,-0.0184246441658954,0.0266051319038041,0,0,0,0.0613517903343818,0,0
X000709.SZ,0,0,0,0,0,-0.07534766764969,0,0,0,0,0.107168301131889,0,0,-0.0114420305775639,0,0,0,0,0,0.103866621376663,0,0,0,0,0,0,-0.0201408865419219,0,0,0.0305136979874035,0,0,0,0.441660009874524,0,0,0,0.21076979314305,0,0,0.0793253794728554,0,0,0,0,0,0.114752148826274,0,0,0.00313168977066304,0,-0.0695716374303731,-0.0363577497546647,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,-0.0928714471110618,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0237268408311718,0,0,0,0,0,0.296395463803006,0.0347897761700888,0,0,0,0.25410880704012,0,0,0,0,0,0,0,0,0,0,0,0,0.0914134739568386,0,0,0,0,-0.0796034909635551,0.0761419088221349,0.248946765272535,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125962373904593,0,0,0,0,0,0,0,0,0,0,0.055019240575315,0.119389179371549,0,0,0,0,0,0.256506508476796,0.0848119811640551,0,0,0,0,0.10045032001683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.106221565529641,0.0747358774449339,0,0,0,0,0,0,0,0,0,0,0,0.0743218222148959,0.0733755172027429,0,0,0.0208049287894058,0,0,0,0,0,0.0113596336384077,0,0,0,0.215554394838706,0.0234907767461655,0,0,0,0,0,0.0045543283701044,0,0,0.00145882580714077,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0.309039795155838,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146514286914011,0,-0.0863250877514456,0,0,0,0.185925586319469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53102924988307,0,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0.0481463151547726,0,0.0184835592685425,0,0,0,0,0,0,0,0,0,0,0.0708990515351754,0,0.0209149524953727,0,0,0.0447425360750652,0,0.0270528740051046,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00757051831501184,0,0,0.184413034530687,0,0,0,0.0687629514604467,0.018449097901356,0,0,0,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.320838495887836,0,0,0,0,0,0,0,0,0,0,0,0.109326682460576,0,0,0,0,0,0,-0.0093102112985074,0,0,0,0,0.0490472248553241,0,0.400071304217292,0,0,0,0,0,0,0.128570991501701,0,0.145492142766895,0,0,0,0,0,-0.0576975407901539,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123429936427079,0,0,0.0124663058102649,0.279151469569473,0,0,0,0.0631932250243606,0.0634477218764296,0.0681118058978733,0,0,0,0,0,0,0,0,0,0,0,0,0.0246787558779221,-1.73472347597681e-18,0,0.219351806748004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0.16183379605792,0,0,0,0,0,0,0,0.640480774686841,0,0,0,0,0.112934584346545,0.130925851435639,0,0,0,0.0801885233031648,0,-0.0600761260306912,0,0,0,0,0,0,0,0,0,0.120080064343664,0,0.259683530139174,0,0,0,0,0,0,0,0,0,0.0866569931110016,0,0,0,0,0,0
X600758.SH,0,0,0,0,0,0,0,0,0.109513617400789,0,0.0659857108503031,0,0,0,0,0,0,0,0,-0.075627230042153,0,0,0,0,0,0,0,0,0,0.254321276013209,0,0.254574267831286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.351877303609022,0.127992337212555,0,0,0,-0.135614278102371,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267962014231905,0,0.0953493105353467,0,0,0,0,0,0,0.0445250732884509,0,0,0,-0.000179388703978978,0,0,0,0,0,0,0,0,0.0283068139020955,0.00635193471553016,0,0,0.0695003826599638,0,0,0,0.040987592493267,0,0,0,0.00896142261972344,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069819211738987,0,0,0,0,0,0,0,0,0.224747603352426,0,0,0,0,0,0,0.290831097410974,0,0,-0.0131550267904698,0,0.030464761090696,0,0,-0.0464604245800807,0,0,0,0,0,0,0,0,-0.052560235587327,0,0,0.175962128062352,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0984380125221738,0,0,0,0,0,0,0.0295872321325864,0,0.0328627869715048,0,0,0.124294396564766,0,0,0,0,0,0.0154843552590696,0,0,0,0,0.00554198699241709,0,0,0,0,0,0.0206035335396019,0,0.0170003408648453,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419334899802239,0,0,0,0,0,0,0,0,0,0,0,0,0.0267847336868457,0,0,0,0,0.0873807962510572,0,0,0,0,0.0137275357379904,0,0,0,0,0,0,0.0124265683764841,0.0238833169679503,0,0,0.000460279139242902,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208665727340748,0,0,0,0,0,0,0,0,0.0602515762789935,0.0141168361762571,0,0,0.0436161501170836,0,0,0,0,0,0,0,0,0,0,0,0,0.0126588239393103,0,0,0.126855389388785,0,0,0,0.0138317748397505,0,0,0,0,0.0806209557764661,0.0550564167590571,0,0,0,0,0,0
X600126.SH,0,0,0,0,0,0,0,0,0,0.68609223748569,0,0,0,0.0695044553380885,0,0,0,0,0,0,0,0,0,0,0,-0.0978647592578868,0,0,0.00967162603501808,0.219558209010251,0,0.00261165951719177,0,0,0,0,0,0,0,0,-0.114731704484991,0,0,0,0,0,0,-0.0886940282857551,0.383622852933541,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0.0607719650899343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270894665757402,0,0,0,0.451622946470757,0,0.106938661426574,0,0,0.0905833655737958,0,0,0,0,0,0,0,0,0.0507025569456044,0,0,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0.189963644479551,0,0,0.425035188337883,0.00365160882743097,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17616677827118,0,0.0716860185186649,0,0,0,0,0,0.0825157327619136,0,6.93889390390723e-18,0,0,-0.0614503205086039,0,0.0134627561058414,0,0,0,0.0721326956366872,0,0,0,0,0,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0.264081950268776,0,0,0.0452503508504627,0,0,-0.0328556820491834,0,0,0,0,0,0,0,0,0,0,0,0,0.112943519379394,0,0,0,0,0,0,0,0,0.0896830355457099,0,0,0,0.381003372850882,0,0,0.00929326264437529,0,0,0,0,0,0,0,0,0,-0.00230294188448265,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.0362485933089872,0,0,0,0,0.0701449492081076,0,0,0.101101540028683,0,0,0,0,0,0,0,0,0,0,-0.0399458398883338,0,0,-0.0493276577103046,0,0,0,0,0,0,0,0,0,-0.0409637722036024,0,0,-0.0367566428657154,0,0,0,0,0,-0.0382991235750602,0,0,0,0,-0.0109689336419893,-0.0536811982722099,-0.0207568164352814,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200174961046741,0,0,0,0,0,0.168109116690489,-0.143722027961789,-0.0460755421832802,0,0,0.135993646295573,0,0,0,0,0,-0.185998921150113,0,0,0,0,0,-0.0395756349388306,-0.188059785625292,0,0,0,0,0,0,0,0,0,0,0,-0.372250844018143,0,0,0.396349460534797,0,-0.622376085493526,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407988587731812,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.365838625886856,0,-0.0555958879041289,0,0,0,0,0,0,0,-0.0238936550618777,0,0,0,0,0,0,0,0,0,-0.142911721413616,0.0894400661219364,0,0,0,0,0.0567847264660554,0,0,0.0387176072411623,0,0,-0.0549055267529412,0,0.0933120051702816,0,0,0,-0.0601827970259043,0,0,0,0,0.0662614028166027,0,0,0,0,0.0388271009110135,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0440700284831932,0,0,0,0,0,0,0.0828109120778781,0,0,0,0,0,-0.1036262712822,0,0,-0.0882882988188109,0,0,0.0325778528402898,0,0,0,0,0,0,0,0,0.0274089542327878,0,0,0,0,0,0.0460554716398596,0,0,-0.0897001500924144,0,0,0,0,0,0,0,-0.0120360778315972,0,0.0467964170743935,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000896678348902342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00244130192911829,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.0139198321660779,0,0.0120462950098708,0,0,0,0,0,0,0,0,-0.014371221958335,0,0,-0.00484082539877647,0,0,0,0,-0.0230177127441525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457335516780664,0,0,0,0,0,0.195801116798618,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000781965937458526,0,0,0,0,0,0,0,0,0,0,0,0.0110463368506245,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00294249426307511,0,0,0,0,0,0,0,0,0,0,0,0.00576787995972021,0.00918096834866818,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.000684745702819662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35525271560688e-20,0,0,0.0082880060124408,0,0,0,0,0,0,0,0,0,0.002333494199402,0,0,0,0,0,0.00667667389342153,0,0,0,0,0.0377559704447851,0,0,0,0,0.158788888420657,0,0
