,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600660.SH,X002271.SZ,X000708.SZ,X002460.SZ,X600011.SH,X600886.SH,X000786.SZ,X601898.SH,X600010.SH,X600362.SH,X600801.SH,X600176.SH,X601600.SH,X600426.SH,X600489.SH,X600188.SH,X600352.SH,X601991.SH,X600795.SH,X600111.SH,X600688.SH,X600299.SH,X600803.SH,X600027.SH,X002080.SZ,X601992.SH,X000932.SZ,X300037.SZ,X000301.SZ,X002466.SZ,X600486.SH,X002075.SZ,X600219.SH,X600315.SH,X600529.SH,X000027.SZ,X000883.SZ,X002353.SZ,X601158.SH,X000898.SZ,X000723.SZ,X600612.SH,X600516.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600362.SH,0,0,0,0,0,0,0,0,0,0,0.0193201065613827,0.0398395086060132,0,0,0,0,0,0,0,0,0,0.150296733455585,0,0.226752594679596,0,0,0,0,0,0,0,0.0251738124174876,0,0,0.0655552020084179,0,0,0,0.138263645392292,0.0101805679382642,0,0,0,0,0,0,0,0,0,0,0,0,-0.04974320646895,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,-0.0358866950667014,0,0.0480771655735864,0,0,0,0,0,0.0661567449220596,0,0,0,0,0.133942014922826,0,0,0,0,0,0,0,0,0,0.0442845978130881,0,0,0.0488758261161315,0,0,0.0059332771804256,0,0.0158676407701547,0,0,0,0,0.0897290865464555,0,0,0,0,0,0,0,0,0,0,0.03337313594239,0,0,0,0.0800615139919225,0,0
X600176.SH,0,0,0,0,0,0,0,-0.0879403915421145,0.151918408756673,0,0,0,0,0,0,0,0.0759450888767566,0.0833797276700718,0,0,0.155051212143798,0,0,0,0,0,-0.196075576850651,0,0,0,0,0.145527832086024,0,0,0,0,0,0,0,0.181620160510583,0.0697578607106812,0,0,0,0.0974561294179908,0,0,0,0.163401246234316,0,0,0.010044172067684,0.0099464209688828,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.0350973741819914,-0.018464345029762,0,0,0,0,0,0,0,0.202793979434047,0.226883547441052,0,0.0371603513453127,0,0.0545658083166769,0,0,0,0,0,0,0,0,0,0,0.0207673896179358,0,0,0,0,0.0387712018052916,0,0,0,0,0,0,0,0,0,0.0375543805621921,0,0,0,0,-0.00406186717982296,-0.00410338658778522,0,0,0,0,0,0
X600426.SH,0,0,0,0.134434231938812,0.241529524857015,0,0,0,0,0,0.0238744412015893,0,0,0.151420278422202,0,0,0,0,0.0308421051303683,0,0,-0.121488121064311,0,0,0,0,0,0,0.0547692179661705,0,0,0.101226396977035,0,0,0,0,0,0,0,0,0,0.0775057930501172,0,0,-0.0569154991480212,0,0,0,0,0,0,0,0,0,0,0,0.0302499121357289,0,0
X600489.SH,0,0,0,0,0.0212654327706146,0,0.986658171266702,0.0643074717314252,0,0,0,-0.0175365118770174,0,0,0,0,0,0,0.0073565067821716,0,0,0,0,0,0,0,0,0,0,0,-0.0566527254031575,0,0,0,0.032864593505849,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.0310846138968277,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,-0.0145307932686381,0,0,0,0,0,0.731124766726878,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,-0.0210403679677578,0,0,0,0,0,0,0,0,0,0,0.0112889224095794,0,0,0,0,0.101780825769225,0,0,0,0.0132652499470503,0.0459328599424056,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160410301287046,0,0,0,-0.00142278772762802,0,0,0,0,0,0.349594906120856,0,0,0,0,0,0,0,0,0,0.162821965403667,0,0,0,0,0.198370572829345,0,0,0,0,0,0,0,0,0,0.0527240353152205,-0.0430964455995411,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,-0.0263531664162745,0,0,0.109981665375382,0,0,0,0,0.275569774167826,0,0,0,0,0.0740582984341389,0,0,0,0,0.0972499034500887,0,0,0.0110862360342161,0,0,0.00988105023126461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135613199190867,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139570776064946,0,0,0.000619825277931837,0,0,0,0,0,0.375508693912773,0,0,0,0,0,0,-0.0366183041557311,0,-0.0235307383037337,0,0.0333793998760855,0.0449869139056354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000103451924508885,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.25314087836214,0,0.0592522432168315,0,0.0673507623300811,0,0,0,0,0,0.217356322647713,0,-0.0561725945190726,0,0,0,0,0.27209681200033,0.0830662937691152,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03866315033369,0,0,0,0,0,-0.0165070143507891,0,0,0,0,0,0,0,-0.0437819264823612,0,0,0,-0.0590733684937001,0,0
X600688.SH,0,0,0,0,0,0,0,0,-0.00949800704843974,0,0,0,0.0915059987072793,0,0,0.174755140059359,0,0,0.0814430394906383,0,0,0,0.0190907418313718,0,0.0105791241348242,0,0.0877864925499339,0,0,0,0,0,0,0,0,0,0.0174190038543909,0,0,0.0737423897071049,0,-0.0488225159077616,0.0967164951190641,0,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.00126179477182432,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0.0315181632175048,0,0,0,0,0,0.0704872076127471,-0.12522607622689,0,0.0277314946959701,0,0,0,0.055427956784734,0,0,0,0,0.0358386641313623,0,0.158680087788312,0,0,0,0,0,0,0,0,0,0.199389750185501,0.502930043697152,0,0,0,0,0,0,0,0,-0.00629312004955393,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0.120734502414942,0.0854642502907526,0,0.0845774047865451,0,0.0856239122432081,0.00269090651233678,0,0,0,0,0.0570002973687291,0,0,0,0,0,0,0,0,0,0.0855365609959322,0,0,0,0,0,0.168621163115609,0,0.0565330914942118,0,0,0,0,0,0,0,0,0,0,0.0836537017899087,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.130250754532089,0,-0.0474088452399889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139981921915437,0,0,0,0,0.127455228423616,0,0.119238980818417,0,0.0203217506767431,0,0,0,0.0630585755422216,0,0,-0.0651570284827089,0,0,0,0,0,0,0,0,0,0,-0.00517826351637676,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,-0.100372963745164,0,0,0,-0.00387477324015189,0,0,0,0,0.2370453624,0,0,0,0,0,0,0.462897792834496,0,0,0,0,0,0,0,0,0,0.113383397072518,0,0,0,0,0.305488518210129,-0.0618951870003445,0,0.0897721340747669,0,0,0,0,0,-0.0211674938802584,0,0,0,0,0,0,0.0251606354258679,0,0,0,0,-0.0675837200675818,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0.0747053417034659,0,0,0,0,0.0482472033946765,0,0,0,0,0,0,0,0,0,0,0,0,0.0391553488012869,0.0265283888453682,0.138986974898526,0.0569214327931659,0,0,0,0,0.0248009107807448,0,0,0,0,0.00451582001739151,0.104278195333645,0,-0.00764489020556533,0,0,0.0464248630990773,0,0,0,0,-0.0148346698633187,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0.0244118538498295,-0.0055718523796558,0,0,0.174602353413165,0.0548439796422963,0.0390629918226646,0,0,0,0,0.0225585463148844,0,0,0,0,0,0,0,0,0,0,0,0,0.0443978740579288,0,0,0,0,0,0,-0.0619148846355324,0.196601554278393,0,0,0,0,0.0169427963638152,0,0.261012675296598,0,0,0,0,0.0130116315728593,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0.174049858400292,0,0.029944107536208,0.0278706725042972,0.258881116568048,0,0.221532183720861,0,0,0,0,0,0,0,0,0,0.0380309434366331,0,0,0,-0.271562238449426,0,0,0,0,0,0,0.0359704470912152,0,0,0,0,0,0,0.0780322808353176,0,0,0,0,0,0,0,0,0.17252555855666,0,0,-0.421613417599107,0.00917402400370323,0.0443406402461585,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0.021042944052028,0,0,0,0,0,-0.000799362411126373,0.101660849984572,0,0,0,0,0,0,0,0,0,0,-0.0631231135609351,0,0,0,0,0,0,0,0,0.0382946129453436,0,0,0,0,0,0,0,0,0,0.0291778681375899,0,0,0,0,0,0,0,0,0,0,0.00572239313851144,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0.661085627642006,0,0,0,0,0,-0.0342118483811317,0,0,0,-0.0462118286888148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1395845623119,0,0,0.115333829276226,0,0,0,0,0,0,0,0,0,0.0631775609352617,0,0,0,0,0,0,0
X600486.SH,0,0,0,0,0.203031874523141,0,0,0,0,0,0,0,0,0,0,0,-0.0947484941176769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.043799613849569,0,0,0,0.00619318351787943,0,0.113914999885646,0.0247449809500076,0,0,0,0,0,0,0,0,0,-0.0173384598349163,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0.0785173672022426,0,0,0,-0.248037746826137,0,0,0,0,0,0,0,0,0,-0.202271713662201,0,0,0.426049207068655,0,0,0,0,0,0,0,0.0912425592137424,0,0.0997191272108474,0,0,0,0,0,-0.0307911400358163,0,0,0.45493601455568,0,0,0,-0.137386751554203,0,0,0,-0.109221533537636,0,0,0,0.0467995541862041,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.146524602150176,0,0,0,0,0,0,0.00780836071335318,0,0,0,0,0.146462552413808,0,0.0486430638032491,0,0,0,0,0,0,0,0,0,0,0,0,0.00551274333610701,0,0,0,0,0,0,0,0,0.0342427142384159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0.0530610916331095,0,0,0,0,0.0556699444646059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306758466585028,0,0,0,0,0.316378426639841,0,0,0,0,0.0254055313053408,0.205918018735472,0,0,0,0,0,0,0,0,0,0.122876038920576,0,0,0,-0.0176605201119451,0,0,0,0,0,0,0
X600529.SH,0,0,0,0,0,-0.608287866711137,0,0,0,0,-0.0551386376824094,0,-0.035158401684224,0.24995077870758,0,0,0,0,0,0,0,0,0,0.233788854098184,0,0,0,0,0.0964799244304663,0,-0.37183091686904,0,0,0,0,0,0,0.156526425668459,0,0,0.159283376541173,0,0,0,0,0,0,0,0,0,0,0.0884318559540712,-0.174733557330231,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0.0169258834300593,0,0,0,0,0,0,0,0,0,0.0595211082233653,0,0,0,0,0,0.202326734401039,0,0,0,0,0,0.0288470075796818,0.0311550063980331,0,0,0,0,0.0409726242269096,0,0,0,0,0,0,0.00658837744708543,0,0,0,0,0,0.014851782563639,0,0,0,0,-0.00584190695595522,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0.102686919496929,0.0606865687045894,0,0,0,0,0,0,0.0710967545392428,0,0.0219816629723433,0,0,0,0,0,0.0818568164089032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0890553094121352,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125131798609602,0,0
X002353.SZ,0,0,0,0,0.195227348287816,0,0.0731947907262681,0,0,0,0.0719963295097356,0,0,0,0,-0.0401703230719448,0,0,0,0,0.281643680685144,0.120594442890695,0,0,0,0,0,0,0.142685591594878,0,0.0808837218467819,0.0992788707039706,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00382242921928456,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.0580135127167063,0,0,0,0,0,0.0374947629853376,0,0,0,0,0.00348002507035466,0,0,0,0,0,0,0.0239780560074722,0,0.0914660569421215,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110109496749016,0,0,0.0316819235288817,0,0,0,0,-0.00158704717057952,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.0494548409831094,0,0,-0.018744231843028,0,0.0713693302109372,0,0,0,0,0.221528093536682,0,0,0.0609561768023412,0,0,0,0,0,0,0,0,0,0,0,0.0573110753687548,0,0,0.109712109121063,0,0,0.0451304753058722,0,0,0,0,-0.000173557752566862,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0030239676574626,-0.00594711317470378,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.154968891017463,0,0,0,0.336365279484757,0,0,0,0,0,0,0.290213132162172,0,0,0,0,0,0,0.0632018580807563,0,0,0,0,0.019513392999291,0.00369253956132644,0,0,0,0.0970404583342519,0.0212923985599759,0,0,0,0,0,0,0,0,0,0,-0.00807039726152324,0.0126028755653104,0,0,0,0,0,0
X600612.SH,0,0,0,0,0.0160111723978894,0,0,0,0.0505157946185094,0,0,0,0,0.000240503913319714,0,0,0,0,0,0,0,0.245757138232932,0,0,0,0,0.226775435310327,0,0,0,0,0,0,0,0,-0.0730879762525809,-0.0368722249699972,0,-0.0155098992158031,0,0,0.0610849996594418,0,0,0,0,0,0,0,0,0,0,-0.0218805441721639,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0.045536031340545,-0.00309709565618431,0,-0.0178912444460306,0,0,0,0,0,0.121345080969788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239555883307587,0,0.0624515206284425,0,0.0234848882142351,0,0,0.00703586013642229,0,0,0.103257966352371,0,0,0.122353223068461,0,0,0,-0.019459296435617,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0971160688762965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0410723109023647,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,-0.145620882423011,0,0,-0.165712906559449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.500925019840336,0.0788167256658541,0,-0.0633799296631719,0,0,0,0,0,0,0,0,0,0,0,0.91781086810859,0,0,0,-1.86698284695442,0,0
TED,0,0,0,0,0,0,0,0.127282409748865,0,0,0,0,0,-0.194698405995316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0476855057918516,0,-0.105051517573518,0,0,0,0,0,0,0,0,0.901489499708946,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.094050778417206,0,-0.00415779556655045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0391459899132138,0,0,-0.00897681326257784,0,0,0,0.0622884006227364,0,0,0,0,-0.0213567121656339,0,0,0.0510158098155963,0,0,0,0,0,-0.0491020811573453,0,0,0,0.00205633630084003,0.00856112482997786,0,0,0,0,0,0
MKreturn,0,0,0,0,0.024165306138173,0,0,0,0,0,-0.0502216036395586,-0.0598889765128207,0,0,0,0.019726179097881,0,0,0.0493058832183291,0,0,-0.00605885791884864,0,0.0477018857333013,0,0,0,0,0,0.123320249138056,0,0.0504350872196491,0,-0.0378214267360517,0.0278933984444921,0,0,0,-0.0580191358256532,0,-0.021583179888578,0,0,0,-0.048666166737452,0,0,0,0,0,0,-0.0273249439766206,0.0447709161156889,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,-0.00394458843238442,-0.00208842273387262,0.00349386686140087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00165765218271305,0,0,0,0,-0.00184895134610998,0,0,-0.00764601696385438,0,0,0,0,0,0,0.000199503897916174,0,0,0.000840236131343035,0,0,0,0,0,0,0.00794338401979242,-0.0017313929393301,0,0,0,-0.012606110908815,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0558968400933526,0,0,0,0,0,0.0447179228289019,0,0,0,0,0,0,0,-0.016688797892354,0,0,0.0163093175018453,0,0,0,0,0,0,0.00419746187966258,0,-0.124621014750918,-0.0158407803753985,0,0.0376984937542011,0,0,0,0,0,0,0,0,0,0,0.0222044081214115,0,0.0645891534286631,0,-0.148068067553551,0.0926257467043562,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.00504472009835519,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00571342777270865,0.0107376222039852,0,0,0,0,0,0,0,0,0,0,0,-0.00853937103728635,0,0,0.0055194932367403,0.00420547642958461,0.000655977156008757,0,0,0.00134717439821303,0,0,0,0,0,0.0104239880887382,-0.0137629768890983,0.0254155327619506,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
