,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X600011.SH,X600188.SH,X600547.SH,X601898.SH,X601600.SH,X600660.SH,X000792.SZ,X600886.SH,X002460.SZ,X002466.SZ,X600010.SH,X600111.SH,X000301.SZ,X000708.SZ,X002271.SZ,X000877.SZ,X600426.SH,X600362.SH,X600795.SH,X600176.SH,X600027.SH,X600803.SH,X600489.SH,X601991.SH,X000807.SZ,X000786.SZ,X601699.SH,X000983.SZ,X600160.SH,X000932.SZ,X000630.SZ,X600219.SH,X300037.SZ,X002080.SZ,X000408.SZ,X000629.SZ,X000933.SZ,X600612.SH,X000539.SZ,X600688.SH,X600157.SH,X600995.SH,X000723.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.844492938981752,0,0,0,0,0,0.0013167399652937,0.0145132732806844,0,0,0,0,0,0,0,0,0,0,0,0.184599998856744,0,0,0,0,0,0.0599308763717526,0,0,0,-0.057487769234287,-0.119696196240663,0,0,0.0615464798908669,0,0,0,0,0,0,0.0597993767448027,0,0,-0.0526474390237546,0,0,0,0.090766806010536,0,0,0,-0.0433749451049716,0,0,0,0,0,0
X600028.SH,0.640407713048751,0,0,0,0.114656815240776,0,0.0382539166716554,0,0.0508810925801967,0,0,0,-0.0160301923798818,0,0,0,0,0,0,-0.0706489874592833,-0.0549997769002181,0,0,0,0,0,0,0.0721606898025371,0,0,0,0,0,0,-0.0865049414071427,0,0,0,0,0,0,0,0,0,0,0,0,-0.0907007690078321,0,0,-0.162810021253079,0,0.03783246037563,0,0,0,0,0,0
X601088.SH,0.0949012664833309,0.019373102985608,0,0,0,0,0,0.237030085824987,0,0,0,0,0,0,0,0,0,0.0650141737715284,0,0,0,0,0,0,0,0.102146502620635,0.0279120886477949,0.049509271132045,0,0,0,0.0275495149008315,0,0.00114266873193443,-0.0365502219302679,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,-0.0391128697419059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159064766428302,0,0.051894636076893,0,0.0840635491803136,0,0,0,0,0,0,0,0,0,0,0,0.0199734686380992,0,0,0,0.0855219787316711,0,0,-0.0240108356801002,0.126332078384033,0,0,0,0,0,0,0,0,0.00214127990950352,-0.00281719145811762,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.134071122404901,0,0.0120923565721082,0,0.00148786573291941,0,0,0,0,0,0,0,0,0,0,0.107078705597995,0,0,0,0,0,-0.120799512230987,0,0,0,0,0,0,0.0564206950422128,0,0,0,8.67361737988404e-19,0,0.180341501139256,0.10896712501327,0,0,-0.0291439309693417,0.0326823676422662,0,0,0,0,0,0,-0.0476171329700389,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0356391032946531,0,0,0.00661505161984276,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0865229722537299,0,0,0,0,0,0,0,0,0.191306480272014,0.0899108259381632,0.127731380514236,0,0,0.0364063287710307,0,0,0,0,0,0.00506982099978052,0,0,0,0,0,0,0,0,0,-0.00238613925594784,0,0.102984114789072,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.697140336618624,0,0,0,-0.131281156475214,0,0,0,0,0,0,0,-0.0322135577982169,0,0,0,0,0,0.0548712932928153,0,0,0,0,0,0,0.0685141900643368,0,0,0,0,0,0,0
X600188.SH,0,0,0.687517111117255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0089449495583609,0,0,0,0,0,-0.217003334053931,0,0,0,0.0967409287862463,0,0,0,0,0,0.0914588131066763,0,0,0,0,0,0,0,0,0,0.18884416266365,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
X600547.SH,0,0.13550851189447,0,0,-0.114324935550924,0,0,0,0,0,0,0,0,0,-0.082411206903205,0,0,0,-0.00582451952137724,0,-0.0189272740921265,0,0,0,0,0,0,0.0989429924245347,0.618874986106191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065199483705504,0,0,0,0.0407485404688479,0,0,0,0,-0.0330138034382028,0,0,0,0,0,0
X601898.SH,0.0930396803164124,0,0,0,0,0,0,0.122853908922851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0635005933008557,0,0,0,0,0.0806770414753806,0,0,0,0,0.287648007691099,0.133357570839906,-0.0925354139536893,0,0,0.141061379654974,0,0.0247785278010469,0,0.0443910662405877,0,0,0,0,0,0,0.0673076217824743,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,-0.0592780019135982,0.036574406333073,0,0,0,0,0,0,0,0,0,0.22373845577683,0,0,0.0412676710953778,0,0,0,0,0,0,0,0,0,0.38146450236607,0.0371428108171126,0,0,0,0,0,0,0,0.00362987469791639,0,0,0.204913051793078,-0.0216978890067097,0,0,0,0,0.0502058007252561,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263257142852934,0,0,0.0392349656846786,0,0.00566402338127756,0,0,0,0,0,0.0271846590760717,0,-0.101112881384832,0,0,0,0,0,0,0.0235961422482307,0,0,0.0180943544025397,0.0957192881383191,0,0.00331437728581875,0,0,-0.0450019783307916,0,0.0211861642520099,0.0458746328898014,0,0,0,-0.0240905808954098,0,0,0,0,0,0,0
