,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601898.SH,X601600.SH,X600886.SH,X600660.SH,X600188.SH,X000708.SZ,X600362.SH,X601991.SH,X600795.SH,X600352.SH,X600688.SH,X600801.SH,X601992.SH,X600111.SH,X600027.SH,X000723.SZ,X002271.SZ,X000786.SZ,X600516.SH,X600489.SH,X002353.SZ,X600176.SH,X600299.SH,X000898.SZ,X002466.SZ,X002460.SZ,X601158.SH,X600612.SH,X000709.SZ,X600426.SH,X000883.SZ,X600219.SH,X600583.SH,X000629.SZ,X000027.SZ,X600315.SH,X000792.SZ,X000630.SZ,X000553.SZ,X600985.SH,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00899112912187641,0.070254951878963,0,0,0,0,0.0354151169988117,0,0,0,0,0.068186724631191,0,0.0501921377102729,0,0,0,0,0,0,0.0514354534484836,0,0,0,0,0,0,0,0,0,0,0,0,-0.0175405908853299,0,0,0,0,0.00648587339784936,0,0
X600028.SH,0,0,0.0372990103657631,0,0,0,0,0,0,0,0,0,0,0.0311520598110143,0,0,0,0,0.11152410013105,0,0,0,0,0,0.104209844386437,0.0147100174925425,0,0,-0.0129680135529827,0,0,0,0,0,0,0,-0.0230617521690139,0,0.0193303218252558,0,0,0,0,0,0,-0.0187395706549333,0,0,0,0,0,-0.00805960578452503,0.0192994670561211,0,0,0,0,0,0
X601088.SH,0,0,0,0.243079228013731,0,0,0,0,0,0,0,0,0,0,0.0991807367110815,0,0,0,0,0,0,0,-0.0278345993682102,0,0.0267139397281377,0,0.169967323180484,0,-0.0366812186677722,-0.0475132150641001,0,0.0729134299895547,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0662785067525206,0,0,0,0,0,-0.00506494416095144,0,0,0,0,0.0102090672859612,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548296405980381,0,-0.0140036596281746,0,-0.0233544729681489,0,0,0,0,0,0,0,0,0,-0.0318486895375051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00258985392454285,0,0,0,0,-0.00468202331979357,0,0
X600309.SH,0,0,0,0,0,0,-0.114241068773091,0,0,0,0,0,0,0.111048633886882,0,0,0,0,0,0,0,0,0,0,0.0222727118660832,0,0,0.0397428608954742,0,0,0,0,0,0.0838980643453172,0,0,0,0,0.0240215345840166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001266071724702,0,0
X600019.SH,0,0,0.157703554157004,0,0,0,0,0,0.0247040332673472,0,0,0,0,0.0096308886611478,0.040097618962151,0,0,0,0,0,0,0,0,0,0,0,0.0816355786696471,0,0,0,0,0.0190703847516528,0,0,0,0,0,0,0,0,0,0.165192811193839,0.0677911122906324,0,0,0,0,0,0.0891244736046918,0,0,-2.16840434497101e-19,0.00889198869313996,0,0,0,-0.0045076471053239,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64224781923832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00388381023275029,0,0,0,0,0.0289194444762971,0,0
X600011.SH,0,0,0,0,0.12607474353764,0,0,0,0,0,0,0,0,0,0.0308318949135734,0,0,0,0,0,0.0792380644911944,0,0,0.310018111322674,0,0.0288951429891628,0,0,0,0,0,0,0,0.0453138970242563,0,0,-0.0306458405259759,0,0,0,0,0,0,0,0.0305961787850384,-0.0250111697625287,0,0,0,0,0,0.0104503485779556,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102755766754846,0,0,0.0324802663962671,0,0,0,0,0,0,0.0439241756032722,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20377322614807,0,0,0.00120432266564861,0,0,0,0,-0.0220857644896104,0,0
X601898.SH,0,0,0,0,0,0,-0.0306087258752373,0,0,0,0,0,0,0.192023710712351,0,0,0,0,0,0,0,0,-0.00413485067980654,0,0.0432871326380109,0,0.0167948386540623,0,-6.93889390390723e-18,0,0,0.16712750475193,0,0,0,0,0,0,0,0,0,0,0,0,0.0710599659752848,0,0,0,0,0,0,-0.0162810272134703,0,0,0,0,0.0322030718082344,0,0
