,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X601600.SH,X600688.SH,X600362.SH,X600547.SH,X600795.SH,X300072.SZ,X600309.SH,X600188.SH,X601991.SH,X600157.SH,X600027.SH,X600660.SH,X600886.SH,X601992.SH,X600111.SH,X000898.SZ,X600489.SH,X000709.SZ,X600339.SH,X600299.SH,X000959.SZ,X601158.SH,X000630.SZ,X600583.SH,X000792.SZ,X002466.SZ,X600219.SH,X600352.SH,X600098.SH,X000408.SZ,X000883.SZ,X000825.SZ,X000539.SZ,X601699.SH,X000723.SZ,X000983.SZ,X002092.SZ,X000027.SZ,X000937.SZ,X600021.SH,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.339535825126341,0,0,0,0,0,0,0.0668812364413976,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0150591845452035,0.0929544011016365,0.100357997177273,0,0.0342007859902413,0.0152502867123936,0,0,0,0,0,0,0,0,0,0,0,0.021266517909207,0,0,0,0,0,0,0,0.0175192018351529,0,0,0,0,0,0.00431867071735699,-0.00969111289007306,0,0,0,0,0,0
X600028.SH,0.759940414848178,0,0,0,0,0.0974382321384726,0,0,0,1.73472347597681e-18,0,0.0319098102949098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00440602405105521,0,0,0,0,0.00795767037306326,0,0,0.0244345648200698,-6.7762635780344e-21,0,0,0,0,0,0
X601088.SH,0,0.00937238072972917,0,0,0,0,0,0.0335588304980096,0.0555638843796207,0,0,0,0,0,0,0,0,0,0,0.0799924461304462,0,0,0,0.113809036327729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146533556003154,0,0,0,0,0.00888137463684168,0,0,0,-0.0287052466420757,0.0134109168334926,0,0,0,0,0,0
X600019.SH,0,0,0.444326653414668,0,0,0,0,0,0,0,0,-0.130012981893896,0,-0.0762070504088997,0,-0.0177076017055983,0,0,0,0,0,0,0,0.125483679878811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134015139821273,0,0.00248613838042745,-0.000519577768300517,0.00689317785452756,0,0,0,-0.202946852168138,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0176742850880624,0.24307996904442,0,0,0,0,0,0,0,0,0,0,-0.0497009495283783,0,0,0,0,0,0,0,0,0,0,0,0.0666857961847134,0,0,0,0,0,0,0.00135082910217858,0,0.110812127887308,0,0,0,-0.040568381268393,0,-0.0120776877045936,0.0142449329318734,0,0,0,0,0,0
X600585.SH,0,0.130741555351597,0,0.0628680330501215,0,0,0,0,0,0,0,0,0,0,0.0259051560115151,0,0,0,0,0,0,0,0,0.176892209622239,-0.0555160962092969,0,0,0,0,0,0,0.0394776870793665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0448821665281963,-0.112268740755497,-0.0103610406826963,0.0126433665689713,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0693589076831233,0,0.130537517594488,0,0,0,0.060424036689773,0,0,0,0,0,0,0.0857252700985592,0,0.121338660203322,0,0,0,0,0,0,0,0,0,0,0,0,0.0604512770029527,0,0,0,0,0,0,0,0.0161831214652208,0,0,0,0,0,-0.0278380156664861,0.0113765732278982,0,0,0,0,0,0
X601898.SH,0,0,0.149049252940481,0,0,0,0,0,0,0,0.123171274621035,0,0,0,0,0,0,0,0,0,0,0,0,0.136686150671456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102944616750237,-0.0166331545469434,0.0923960324831259,0,0,0,0.0314331754007737,0.020972989589681,0,-0.0235460291035529,0.00195739630712692,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0.186483049334144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115009818021572,0,0,0,0.216775701920833,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531188429211609,0,0,0,0.102640135782792,-0.127601548608635,-0.0155860542815679,0.00545752927943039,0,0,0,0,0,0
X600688.SH,0,0.339798999068841,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.0211273951622977,0,0.0194926933399041,0,0,0,0,0.205673273936106,0,0,0,0,0,0,0,-0.00935618273005218,0,0,0.0460094161503277,0,0.0306271089905695,0,0,0.0911846210601264,0.0428283831681082,0,0,0.00413306587136788,0,0,0,0,0,0
