,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X600010.SH,X601898.SH,X600795.SH,X601600.SH,X601991.SH,X600362.SH,X600886.SH,X600188.SH,X600111.SH,X600027.SH,X600688.SH,X600309.SH,X601992.SH,X601158.SH,X000898.SZ,X600583.SH,X000709.SZ,X000792.SZ,X600352.SH,X600157.SH,X600547.SH,X600489.SH,X000629.SZ,X600021.SH,X000539.SZ,X002353.SZ,X600008.SH,X600808.SH,X000831.SZ,X000027.SZ,X600660.SH,X600549.SH,X000630.SZ,X000825.SZ,X600219.SH,X600578.SH,X002470.SZ,X600307.SH,X600315.SH,X000060.SZ,X600098.SH,X600863.SH,X600490.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0,0,0,0,0,0,0.298382365488727,0,0,0.0631819625675224,0,0,0.156436723634592,0,0,0,0,0,0.0824612574617543,0,0,0,0,0,0,0,0.179937554283858,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0794674238822797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.180259320333975,0,0.0881197370224065,0,0,0.0735207254983138,0,0,0,0,0,0,0,0,0.0762406858085122,0,0,0,0,0,0,0,0,0.00201549828893416,0,0,0,0,0,0.0881154139232563,0,0,0,0,0.155314938934816,0,0,0.00939833976559349,0,0,0,0.0383685944904578,0,0,0,0,0,-0.00654338570361998,0,0,0,0,0,0
X600886.SH,0.217201141407361,0,0.196903602828208,0,0,0,0,0,0.156751461308243,0.111415494733299,0.0385874459562666,0,0,0,0,0,0,0,0,0,0,0,0.068544652455613,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0.0231788714549106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0.141499715297339,0,0,0,0.10362627624373,0.313669188048396,0,0.064667088765051,0,0,0.0490407229219352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0829155502327,0,0,0,0,0,0,0,0,0,0,0,0.0742532734995722,0,0,0,0,0,0.0501510909733886,0,0,0,0,0,0
X600111.SH,0.0959718661529925,0,0,0,0,0,0.0472719219923233,0,0,0.192869514554886,0.028002634134506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590755545268,0.0338912119442645,0.0419055416816091,0,0.031010373867633,0,0,0.103898176710226,0,0,0.131677511110518,0,0,0,0,0,0.0607992064010325,0,0,0,0,0,0,0,0.0747982637827854,0,0,0,0,0,0
X600027.SH,0,0,0,0.00510729276083079,0,0,0,0,0.603392791113809,0.0160587825257456,0.0724093147563039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028078788170351,0,0,0,0,0,0,0,0.176327095247654,0,0,0,0,0,0,0,0,0.0219393127671301,0,0,0,0.0285021809526523,-0.00874533520706362,0,0,0,0,0,0
X600688.SH,0.0597964609021701,0,0,0,0,0,0,0,0,0,0,0,0.149800817012813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512411259684192,0,0,0,0,0,0.045441675645709,0,0,0,0,0,0,0,0.334068161610838,0,0,0.0407420971003694,0,0,0,0,0.0167013347168524,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,8.67361737988404e-19,0.126169859014138,-3.46944695195361e-18,0.23012795559707,0,0,0.0238698199056033,0.0166933215496446,0,0,0,0,0,0,0,0,0,0.00592148703944231,0,0,0,0,0,1.73472347597681e-18,0,0,0.00922149999526424,0,0,0,0,0,0,0,0,0.0552799071737828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,0.091141805034254,0,0,0,0.139440630068701,0,0,0,0,0.0146965019719481,0,0.0647695835166857,0,0.0773452166183055,0,0,0,0,0,0,0.0691893033187651,0,0,0,0,0,0.0455085149780663,0,0,0,0,0,0,0,0,0,0,0,0.0998875241126904,0,0,0,0,0,0,0,0,0,0.0170302446490876,0,0.0695349331414496,0.0350650774374194,0,0,0,0,0,0
X601158.SH,-0.0854676192614759,0,0,0,0,-0.122331131087055,0.0636015587576486,0,0,0,0,0,0,-3.46944695195361e-18,0,0.134993411254145,0,0,0,0,0,0,0,0,0.0352084935818902,0,0,0,0,0,0,0,0.527798187412111,0,0.0420332536770614,0,0.0940819219857864,0,0,0,0,0,0.0228991902195892,0,0,0,0,0.145124993591517,0,0,0,0.0218376351481464,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738504215500892,0,0,0,0,0,0,0,0,0.278037715191533,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.172255457871689,0,0,0,0,0,0.253751633434619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,-1.73472347597681e-18,0,0,0.0772722905639602,0.181012037079282,0,0.183330943750261,0,0,0,0,0,0,0.0928155406184945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497822021915649,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.758361893660281,0,0,0,0,0,0,0,0.00190708069528489,0.00991843031281495,0,0,0,0,0,0,0,0,0,0.0533966033959636,0,0.0668573491881686,0,0,0,0,0,0,0,0,0,0.00990925350055138,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.145529312969576,0,0,-0.0179453678199158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371553054471302,0,0.255690663412809,0,0,0.0380656292735431,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0281676507158783,0,0,0,0.342589734477262,0.00639211439422275,0,0,0,0,0,-0.0102276646503383,0.0133459433513956,0,0,0,0,0,0
X600352.SH,0,0,0,0,-0.0769300015743235,0,0,0,0,0,0,0,0,0.15908664061496,0.058978935773452,0.0861305717697455,0,0,0,0,0,0,0,0.0324858265052581,0,0,0.0251180400756863,0,0,-0.163657590447776,0,0.346337723709733,0,0,0,0,0,0,0,0,0,0,0.0275459456924899,0,0.228531693330634,0,0,0,0,0,0.158685245178657,-0.0197845141904349,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0.065893880467268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139988211927219,0,0,0,0,0,0,0,0,0,0,0.0413177985429613,0.0983334770766079,0,0.100638262245719,0,0,0.0268140409454039,0,0.057479541531585,0.0068344477499514,0,0,0,0,0,0,0,0,0,0.00371930964345942,0.0792062455734205,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.0448745956575227,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0.113095955603356,0.102924970947586,0,0,0,0,0,0,0,0.773037016417079,0,0.0250460664078996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427695660545934,0,0,-0.00349115582895453,0,0,0,0,0,0
X600489.SH,0,0,0,0,0.0159261240191745,0,0,0,0,0.0802847255068363,0,0.0873463107366717,0,0,0,0,0,0,0,0,0.0346717199260126,0,0,0,0,0,0.52796124955583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714071624359542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.0293988176699417,0,0,0.28419614477185,0,0.0939738002386455,0.114896212051321,0,0,0,0,0,0,0,0,0,0.149569234951234,0,0,0,0,0,0,0,0,0.047006599424432,0,0,0,0,0,0.0577510959486445,0,0,0,0,0,0,0,0.0672163966593168,0,0,0,0,0,0,0,0.0156289132347291,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0.278303030992185,0,0,0.0567887861415366,0,0,0,0,0,0,0,0,0,0,0,0,0.0706764241839123,0,6.93889390390723e-18,0,0.29365795807273,0,0.13914418522337,0.139396983754317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123457597754125,0.010463655474737,0,0,0,0,0,0
X000539.SZ,0.0047303281720579,0.0957331578667966,0.014101754074146,0.0923973402930729,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.0871423166433126,0,0,0,0,0,0,0,0,0,0.00356530550404722,0,0,0,0,0,0.111597993028256,0,0,0,0.244445565530568,0,0.201429226685046,0,0,0,0,0,0.000178246506847675,0,0,0,0,0,0,0,0,0,0.0183529823118719,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122525181740065,0,0,0,0,0,0.300679006141496,0,0,0,0,0.0483852504135788,0,0.0981588860998679,0,0,-0.0134300122343444,0,0,0,-0.107909488202676,0.0892275117418772,0,0,0,0,0,-0.0388247177101553,0,0.123388666598659,0,0,0,0,0,0,0,0.0429395849223749,0,-0.032618720334759,0,0,0,0,0
X600008.SH,0,0.0639612181813137,0,0,0,0,0,0,0,0,-0.0483061964519637,0,0,0,0,0,0.125439530228479,0,0,0.49436095744629,0,0,0.0843569447660188,0,0,0,0,0,0,0,0,0,0,0.0795897611761611,-0.0891014900799496,0,0.10956940210444,0,0,0,0.0815802826318189,0,0,0,0,0,0,0,0,0,0,-0.0392964925219973,0,0.0114230623064247,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119554914764764,0,0.0558988413318899,0,0,0,0,0,0,0,0.238360310498621,0,0.0490761042858584,0,0,0.086768657359878,0,0,0,0,0,0.200329433704428,0,0,0,0,0,0,0,0,0,0.035382364706097,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0.0334840473039865,0,0,0.0461608304187133,0,0,0,0,0.428684078898645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839085604889964,0,0,0,-0.031322445993907,0,0,0,0,0,0,0.0403884102192909,0,0,0,0,0,0,0.0891963951486795,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0.00248294782520232,0,0,0,8.67361737988404e-19,0.0704385018282115,0,0,0.0874748684553692,0,0,0,0,0,0.0467987192279406,0,0,0,0,0,0,0,0,0,0,0,0,0.00564385130334968,0,0,0.0139003820235111,0,0,0,0,0,0,0,0.0967671500887047,0.300589365291096,0,0,0,0,0.163314707022821,0,0,0,0,0.062537850455257,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0357585907538605,0,0,0,-0.110591937039854,-0.0631858538793911,0,0.251870924451498,0.112531234058013,0,0,0.000270276613639007,0,0,0,0,0,0.102865126596715,0,0,0,0,0,0,0,0,0.0292212162835012,0.0271140906201977,0.0758005213439391,0,0.0738437020990179,0,0,0,0,0,0,0.134355870902308,0,0,0,0,0,0,0,0,0.0437731050924295,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0.104403034662589,0,0,0,0,0,0,0,0.22973384915386,0.0134187259561776,0,0,0,0,0,0,0.159399912739086,0,0,0,0,0,0,0,0,0.0214505946577076,0,0,0,0,0,0,0,0.0559312201628608,0.112829610356988,0,0,0,0,0,0,0,0,0,0.00938256533111741,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.146060792614125,0,0,0.0857640126877844,0,0.147201095866754,0,0.105494121569104,0,0.100264461688795,0,0,0,0,0.0508739069168212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113518516477399,0,0,0.00980905096936484,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0.0778907239844182,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0761715351714395,0,0.427230619287869,0,0,0,0,0,0,0,0,0,0,0,0,0.0399156801425072,0,0,0,0,0.120264209911042,0,0,0.0194012456322482,0,0,0.102150718886351,0,0,0,0,0.0709012765710689,0,0,0,0,0,0
X600219.SH,0.120355405828104,0,0,0,0,0,0,0,0.0737166434460402,0.0837527192889863,0.0370958318527077,0,0.0978622008589344,0,0,0,0.0411311597129841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162789151597696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100513076107814,0,0,-0.0257236789529531,0,0,0,0,0,0,0
X600578.SH,0,0,0,0.470522407067602,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.160135591292979,0,0,0,0,0,0,0.0256833879947026,0,0,0.0289250253253885,0,0,0,0,0,0,0.029072077186068,0.0427608123617512,0,0,0,0,0,0,0,0,0,0.0610926342237206,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0.0157623524306485,0,0,0,0,0,-0.124430994099633,0,0,0,0,0,0,0,0,0,0,-0.050869880790613,0,0,0,0,0.097813810197702,0.0951346023106113,0,0.260072155396529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151527511916609,0,0,0,0,0,0
X600307.SH,0,0,0,0,0.115191029202554,0,0,0,0,0,0,0,0,0,0,0,0.0490348984782487,0,0,0,0.124234856067887,0,0.2212959664145,0,0,0,0,0,0.000333019056907542,0,0,0,0.0718409099727381,8.67361737988404e-19,0,0,0,0,0,0.208341521126852,0,0,0,0,0,0,0,0,0,0,0,0.0339762694420314,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158118234471284,0,0,0,0,0,0,0,0,0,0,0.0351399535226611,0,0,0,0,0,0,0.131169746997218,0,0,0,0,0.101580872580721,0,0,0,-0.0444790761778067,0,0.101370004485143,0,0,0,0.1300741817074,0,0,0,0.0261225710460363,0.0391886754222348,0,0,0,0,0,0
X000060.SZ,0,0,0.0322664624093992,0,0,0,0.0438508411569716,0,0,0,0,0.0319883227522271,0,0.188251595887164,0,0,0,0.0333552861466317,0,0,0,0,0,0,0,0,0,0,0.219761539957512,0,0,0,0.00726011498607475,0.0696626596045719,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600098.SH,0.0599266145813288,0,0,0,0,0,0.0347773449603672,0,0,0,0,0,0,0,0,0,0.00345098469934458,0.125964475283622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100383900804096,0,0.31462379159466,0,0,0,0.296202898562731,0.027704567966393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0.276066295211466,0.109241651590136,0.146142924347105,0,0.0532154821173034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454455533206151,0.177651389142956,0,0,0,0,0.0560921649692463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600490.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148767948028543,0,0,0,0,0,-0.00415328336748548,0,0,0,0,0,0,0,0.143595945822998,0.168807624259692,0,0,0,0,0,0,0,0,0,0,0,0.00174219147911649,0.259837148299616,0,0,0,0.0148843593574053,0.165165704060074,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.00419568915035733,0,0,0,0,0,0,0,0,0.0361456995380856,0,0,0,0,0,0,0,0,0,0,-0.0228779702146312,-0.0450303343183113,0,-0.0667861262629657,0,0,0,0.0604973048240564,0.0342001260505551,0,0,0,0,0,0,0,0,0.0640652872102987,0,0,0,0,0,0,0.0221019339903347,-0.000492015017149256,0,-0.01897510006255,0,0,0,0
Slope,0,0,0,0,-0.285356888488562,0,0.34359981795616,0,-0.262483003385932,0,-0.119244930197417,0,0,0,0,0,0,0,0,-0.135863171284651,0,0,0,0,0,-0.147489396001039,0,0.238839025839888,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495860212821914,0.140516103817321,0,0,0,0,0,0.145821915041277,0,0,0.105126472940122,0,0,0,-0.542940235587665,0,0
TED,0,0,0,0,-0.343577969203617,0,0,0,0,0,0,0,0,0,0,-0.279033580663431,0,0,1.25757021990192,0,0,-1.19235963059447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334617779891146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729536298743512,0,0,-3.6996540044573,0,0
RealEstate_excess,0,0,0,0,0,0,-0.117963318147679,0,0,0,0,0,-0.0801795538559298,-0.0491187189475884,0,0,0,0,0,0,0,0,0,0,0,0.143764245132546,0,0,0,0.0159089155443965,0,0,0,0.167872144643554,0,0,0,0,0,0,0,0,0,0,-0.397222095086202,0,-0.0239457001771174,0,0.0998635803765789,0,0.100348928071278,0.0805876485536679,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.00200903417370555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142699471008973,0,0.0174173428174713,0,-0.329270122097538,0.211671379575917,4.33680868994202e-19,-0.0352837273725124,0,0,0,0,-0.0572447212984266,0,0,0,0,0,0.0212088041299334,0,0,0.0259315760893226,0,0.0195887314888196,0.00749210632732031,-0.271250519746527,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00410043776140661,0,0.00125417755821684,0.00146593051231501,0,0,0,-0.0733919121649401,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.053112014770546,0,-0.00714650022845765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0355968426775471,-0.0256547419956579,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0095750402572175,-0.00309728469074453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024350722947188,-0.0033046216001698,0,0,0,0.0616058843010961,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00229225799567743,0,0.00187460733971229,0.00295924557380179,0,0,0,0,0,0
