,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600019.SH,X600188.SH,X600660.SH,X600585.SH,X601600.SH,X600886.SH,X600011.SH,X600547.SH,X000792.SZ,X600010.SH,X600795.SH,X600111.SH,X002460.SZ,X600362.SH,X000301.SZ,X002466.SZ,X000708.SZ,X600489.SH,X600160.SH,X600803.SH,X600027.SH,X601991.SH,X000807.SZ,X600426.SH,X600219.SH,X000786.SZ,X600176.SH,X000983.SZ,X000877.SZ,X002128.SZ,X601699.SH,X000630.SZ,X000408.SZ,X600157.SH,X601168.SH,X600985.SH,X600096.SH,X000933.SZ,X002353.SZ,X600688.SH,X600352.SH,X600995.SH,X600378.SH,X002271.SZ,X000831.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.353898692433542,0,0.0532316497212808,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.131694076908135,0,0,0,0.083142781229888,0,0,0,0.155041148883247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0159023003625257,0,0,0,0,0,0.00342358509984887,0,0,0,0,0,0,-0.0289224457743603,0,0
X601088.SH,0,0,0,0,0.440960410069524,0,0,0,0,0,0,0,0,0,0,0,-0.027572963570499,-0.0117152600565912,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0296387703016866,0,0,0,0,0,0.0842700408873567,0,0,0.00801939738324684,0,0,0,0,-0.0074093676621406,0,0,-0.00966617263021961,0,0,-2.16840434497101e-19,0,-0.0274191326277252,0,0
X600028.SH,0.603198241149955,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00936105514188215,0,0,0,0,0,0.125374903150966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0344812002872309,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273393024567502,0,0,0.0471651130149909,0.239263380973395,0,0,0,0,0,0,0,0,0,0.0113155977209184,0,0.167322984721063,0,0,0.0926423566406432,0,0.00141630204620374,0,0,0,0,0,0,0,0.0163319068424658,0,0,0.0846256266850445,0,0,0,0,0,0,0,0,0
X601898.SH,0,0.233598883273845,0.237679665041302,0,0,0.0990092846745036,0,0,0.0467300063287422,0,0,0,0,0,0,0,0,0,0,0,0,0.0950848925503101,0,0,0.0721673222594277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202086917271752,-0.0184004588953297,0,-0.00943194959685342,0,0
X600019.SH,0,0,0,0,0.0525258799454995,0,0,0,0,0.250220065212544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0895721906941004,0,0,0,0,0,0,0,0,0.141804970211682,0,0.0310540106433681,0,0,0.0441136960634083,0,0,0,0,0,0,0,0,0,0.00346465308845428,0,0,0,0,0,0,0,-0.00554953183921431,0,0
X600188.SH,0,0,0,0,0.11828806421547,0,0,0,0,0,0,0,0,0,0,0,0.030919398299608,0,0,0,0,0,0,0,0.0292002470538271,0,0,0,0,0,0,0,0,0,0,0.324811190716025,0,0,0,0,0,0,0,0,0,0,0.0744225090997099,0,0,0.137898899821117,0,-0.062190838779397,0,0,0,0,-0.00856967353616108,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591599098809841,0,0,0,0,0,0.140334112248113,0.210667300302561,0,-0.0541139049745594,0,0.0755269584695619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19782194228081,0,0,0,0,0,0,0,0,-0.0121934020875177,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.145022970297688,0,0,0,0,0,0,0,0,0,0,0,0,0.00708802545635046,0,0,0,0.0266313159064269,0.0935137237284313,0,0,0,0,0,0,0,0.0507379867557538,0,0,0.277505498334651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0147212486203836,0,0
X601600.SH,0,0,0,0,0,0.129004182185801,0,0,0,0,0,0,0,0,0,0,0,-0.109925530987734,0,0,0,0,0,0,0,0,0,0.157987289828591,0,0.3869782797866,0,0,0,0,0,0,0,0,0,0.392000395582517,0,0,0.00938719651893305,0,0,0,0,0,0,0,0,-0.00692137856321985,0,0,0,0,0,0,0
X600886.SH,0,0.0716596333276052,0,0,0,0,0,0,0,0,0,0.0177838265117028,0,0,0,0.330315208883273,0,0,0,0,-0.0653672634836843,0,0,0,0,0,0,0.0701080809503388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342927563384758,0,0,0,0,0,-0.120331042211605,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0293410235011426,0.049639845818664,0,0,0,0,0,0,0,0,0,0,0,0,0.113960623604581,0,0.0356995094267793,0,0,4.33680868994202e-19,0,0.267337664692813,0,0,0,0,0,0,0,0,0,0,0,0.0786648154213731,0,0,0,0,0,0,0,0,0,0.0125349420956955,0,0,-0.0263829605516187,0,0.0245028040942576,0,0,-0.00446875503107404,0,0
X600547.SH,0,0,0.0157862373971109,0,0,0.162488152536313,0,0,0,0,0,0,0,0,0.0270055620552152,0,0,0,0,0,0.0279509374170969,0,0.636080905757857,0,0,0,0,0,0,0,0,0,0,-0.0160323508407117,-0.0629740142526583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0322557395341841,0,-0.0104908406500396,0,0,-0.00870205437638867,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416621593160672,0.154691334790146,0,0,0.175402366369871,0,0,0,0,0,0,0,0,0,0.183345408365511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118492749513688,3.46944695195361e-18,0,-0.0457629750841788,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19874455487236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400878620906338,0,0,0,0,0,0,0,0,0,0.110280452801068,0.0297816939635688,0,-0.0536531709985922,0,0,0,0,0.0414248938193161,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.38936679137261,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752417037611003,0.384537596857881,0.00819672980065611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0312403687087668,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.0220964175734484,0,0,0,0,0.0179319487842889,0,0,0,0,0,0.0573849523995559,0,0.0462783881938441,0,0,0,0,0.0510299530603671,0,0,0,0,0,0,0,0,0,0,0.101643048984835,0,0,0,0,0,0,0,0,0,0,0.460929023492682,0,-0.00427973761816191,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,-0.0995528843029692,0,0,0,0.194460854241029,0,0,0,0,0,0,0.649330188746336,0,0,0,0,0,0,0,0,0,0,0.0514653356892549,0,0,0,0,0,0,-0.0272123854465503,0,0,0,0,0,0,0,0.108895291144728,0.13013857231929,0.107942871307969,0,0,0,0,0.106895474961418,0.0478686837421002,0,-0.0138923024961329,0,0
X600362.SH,0.0413217857322022,0.0168390757993452,0,0.22869312646488,0,0,0,0,0,0.214323968017882,0,0,0,0,0,0,0,0.0646944721455319,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104921404097886,0,0.266901584060314,0,0,0.0235375703845777,0,0,0,0.0524856230447725,0,0,0,0,0,0,0,-0.035410910764189,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221273165993441,0,0.040269719165983,0.0732749976812439,0,0,0,0,0.265411975165792,0,0,0,0,0.0787823172776494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146445795309285,0,0,0,0,-0.0800794571546295,0,0,0.00281912207536868,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.054495617074073,0,0,0,0,0,0,0,0,0,0,0.715231559602891,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416530233801303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195131664895116,0.0260403154738896,0.116357210639342,0,0,0,0,0.0369812240354364,0,0,0,0,0
X000708.SZ,0,0,0,0.158149655865506,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0750371118861331,0,0,0,0,0,0,0.0133518632448495,0,0,0,0.10499630124832,0,0,0,0.40514724985231,0,0,0,0,0,0.0766901093306281,0,0,0,0,0,0,0,0,0,0.0313645546681528,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.754083481888534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429079558659626,0,0,0,0,0,0.148306324043151,0,0,0,0,0,0,0,0,0,0,0,-0.0450234777382005,0,0,0,0,0.0022056607465352,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692826988044312,0,0.139450412300881,0,0,0,0,0,-0.00365155212745432,0,0,0,0,0,0,0,0.0829120031120897,0,0.0931290275730422,0,0.0624223779563547,0,0.131719354783876,0,0,0.114880796794708,0,0,0,0,0.323372115241838,0,0,0,0,0,0,0,0,-0.0830544664976738,0,0
X600803.SH,0.466422230581384,0,0,0.14647565015658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264139792835075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0239203901092145,0,0
X600027.SH,0,0,0,0,0,0,0.0821990295170877,0,0,0,0,0,0,0,0,0.121647155262549,0.013545857933558,0,0,0,0,0,0,0,0,0,0,0,0,0.0336475869339024,0,0,0,0,0,0,0,0,0.0979317229289648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0150123837515809,0,0
X601991.SH,0,0,0.0486214448219317,0,0.00998425185679883,0,0,0,0,0,0,0.489879756623741,0,0,0,0,0,0,0,-0.00876841348104555,0,0,0,0,0,0,0,0,0,0,0,0,0.0224971067036202,0,0,0,0,0,0,0,0,0,0.0424349185119525,0,0,0,0.169413006218549,0,0,0,0,0,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,-0.0759890633133735,0,0,0,0.267275262004827,0,0,0,0,0,0,0.01569872420127,0,0,0.00629244667262763,0,0,0,0,0.00514788350353786,0,0,0,0,0,0,0,0,-0.0400503154675855,0,0,0,0,0,0,0,0,0.536697413832274,0.0321248564439155,0,0,0,0,0,0,0,0,-0.00218076065939894,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00541238933916219,0.00284328343832722,0,0,0,0,0,0,0,0,0,0.131609224741668,0.0739321003111696,0,0,0.119643776896885,0,0,0.0406448072736245,0,0,0,0.049944927072868,0,0,0,0,0,0.251913339531294,0,0,-0.0303455057203949,0,0,0,0,-0.000510847470900881,0,0
X600219.SH,0,0.05162680883992,0,0,0,0,0,0,0,0.485102257908935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100429447056097,0,0,0,0,0,0,0,0.104514194293452,0,0,0,0,0,0.0650470039326848,0,0,0,0,0,0,0,0,0,0.0290288482469204,0,-0.0274999093201561,0,0,0,0,-0.0355626290621266,0,0
X000786.SZ,0,0,0,0,-0.0635860746564738,0,0,0,0,0.247511309890763,0,0,0,0,0,0,-0.0490094823727612,0,0,0,-0.00397089560876801,0,0.252074408307003,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136133984547596,0,0,0,0,0,0,0,0,-0.0319583101813303,0,0,0,0,-0.0275201363359038,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106223041657688,0,0,0,0,0.010151031981331,0.115307479499782,0,0,0,0,0,0,0,0.102106265069428,0,0,0,0,0,0,0,0.264961904859623,0,0,0,0.0337638580884662,0,0.00932482402830998,0.11729364929454,0,0,0,0,0.00944377461622194,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0.0518361117165836,0,0,0.00629049323071861,0,0,0,0,0,0,0,0,0,0,0,0.201337966167759,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215086303683287,0.063618620355233,0,8.67361737988404e-19,0,0,0,0.0399381400033418,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0209662046662419,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104991905831983,0.153445113039228,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0284277588807515,0.158744349176466,0,0,0,3.46944695195361e-18,0,0.166619908250657,0,0,0,0.374809029952669,0,0,0,0.0142202449597897,0,0,0,-0.0191319783982009,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234284585314624,0,0,0,0.0885822832174813,0.0468293152565212,0,0,0,0.0362306822086844,0,0,0,0,0.0105107501771088,0,0.199524174659147,0,0,0,0,0.234813699510467,0,0.156034574920749,0,0,0,0,0,0,0,0,0.00677572050576232,0,0,0,0,0.0128250441418446,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0.0105145750283416,0,0,0,0,0,0,0,0,0,0.0637600526974329,0,0.123406013062419,0,0,0,0,0,0,0,0,0,0,0.486808907575878,0,0,0,0,0,0,0,0.0619934848428959,0,0.103278832170147,0,0,0,0,0,0,0,0,-0.0130643523790655,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303561942012593,0.570295568115567,0,0,0,0,0,0,0,0,0,0,0.0579900984871101,0,0.0520230447696276,0,0,0,0,0,0,0.00709271070670656,0,0,0,0.0785560639070639,0,0.0399062754901929,0,0,0,0,0,0,0,0,0,0,0,-0.00773099379095056,0,0
X000408.SZ,0,0,0,0.0533246012922929,0,0,0,0,0,0.101747027185098,0,0,0,0,0,0,0,0.077113539598581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137408628099058,0,0,0,0,0,0.0581093885664006,0,0.206110498220538,0,0,0,0,0,0,0.0779428129723205,0,0,0,0,0,0,0.00369560509404179,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158504203285494,0,0.10586413063179,0,0,0,0.0585586081311526,0,0,0,0,0,0,0,0,0,0,0,0,0.061325338366309,0,0,0.13499274991892,0,0,0,0,0,0.041166111524581,0,0,0,0,0,0.212320833920522,0,0,-0.081492507704873,0,0,0,0,0.0277263366808896,0,0
X601168.SH,0.0535527068651643,0,0,0,0,0,0,0,0,0.0849009016368494,0,0,0,0,0,0,0,0,0,0,0,0,0.0820578815729067,0.176072050100271,0,0,0,0,0,0.0655635202484918,0,0,0,0,0,0,0.137287968415847,0,-8.67361737988404e-19,0,0,0,0.101820660602633,0.0242628214475715,0,0,0,0,0,0.022558624095426,0,0,0,0,0,0,0.0277958346117118,0,0
X600985.SH,0,0,0,0,0,0,0.153486184085595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376344843188823,0,0,0.349853452031525,0,0.0144047395502969,0,0,0,0,0.212238223773682,0,0,0,0,0,0,0,0,-0.0128779830036775,0,0,0,0,-0.00839282584890935,0,0
