,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600688.SH,X600660.SH,X600795.SH,X002466.SZ,X600188.SH,X601992.SH,X300072.SZ,X600362.SH,X600547.SH,X601991.SH,X002460.SZ,X600886.SH,X600111.SH,X000898.SZ,X000786.SZ,X000709.SZ,X600157.SH,X600027.SH,X600516.SH,X600176.SH,X000553.SZ,X000792.SZ,X600352.SH,X600489.SH,X000408.SZ,X600219.SH,X600339.SH,X600808.SH,X002271.SZ,X000959.SZ,X600299.SH,X000723.SZ,X601158.SH,X000883.SZ,X000983.SZ,X002470.SZ,X000630.SZ,X002092.SZ,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.455377619678104,0,0,0,0,0,0,0,0,0,0,0,0.0245778290724577,0,0,0.0205264890897162,0,-0.0209923524480164,0,0,0,0,0,0,0,0,0,0,0,0,0.0106215691886919,0,0,0,0,0,0,0.0279142754154743,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.00870771592546137,0.00815613837492388,0,0,0,0,0,0
X600028.SH,0.518064831513893,0,0,0,0.138357749959339,0.0255171060862417,0,0,0,0,0,0,0,0.016262420611523,0,0,-0.0158842776632176,0,0,0,0,0,0,0.0377221790656912,-0.0400175376543187,0,0,0,-0.021533072972597,-0.03075784284027,0,0,0,0,-0.0161254136273864,0,0,0,0.0187602793775575,0,0,0,0,0,0,0,0,0,0,0,0,0.0039620249951196,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.705797008951078,0,0,0,0,0,0,0,-0.0473827476437949,0,0.227195392197882,0,0.00691186445804694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0963986527057362,0,0.0273301334012462,-0.0135623260796254,0,0,0,0,0,0
X600019.SH,0,0,0.111714007797191,0,0,0,0,2.14313249251073e-05,0,0,0,0.152463000644165,0,0,0,0,0,0,0,0,0,0,0.0848219647432163,0.156172818888375,0,0,0,0,0.0130796444596199,0,0,0,0,0,0,0,0,0.19208329869779,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193822426469787,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.212026797179088,0,0,0,0,0,0,0,0,0,0,0,0.0210211163789195,0,0,0,0.0184456185865042,0,0,-0.0567115588916385,-0.227634706718323,-0.0729994904541532,-5.42101086242752e-20,0,-0.0493744670529803,0.136046214711638,0,0,0,-0.127992018118849,0,0,0,0,0,0,0,0,0,0.0072578812413065,-0.13278392288042,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000221183254185922,-0.0324599530704677,0,0,0,0,0,0
X600010.SH,0,0,0,0,-0.0013837901138167,0,0,0.0331726541094367,0,0,0,0,0,0,0.11727401137743,0,0,0,0,0,0,0,0.00384464457551866,0,0.0341888651511432,0,0,0,0,0,0.0270844436834476,-0.00337615970963113,0,0,0,0,0,0.215114693818525,0,0,0,0,0,0,0.0666697840504307,0,0,0.0909890522653625,0,0,0,0.00807360010558736,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1233648974853,0,0,0,0,0,0,0,0,0,0,-0.109460775152847,0,0,0,0,0.0383801385966,0,0.0179610596325648,0,0,0,0,0,0,-0.372942005608734,0,0,0,0,0,0,0,0,0.443457078630102,0,0,0,0.0321390225141554,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,-0.00731168822071435,0,0,0,0,0,0,0.0933879541047356,0.0384594525219789,0,0,0,0,0,0,-0.0243558888664082,0,0.0173743892330092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292069273633245,0,0,0,0.105514688512698,0,0,0,0,0,0,0.00488702735941282,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299573338253987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000831086147215015,0.0236811337876115,0,0,0,0,0,0.0802193949999933,0,0,0,0,0,0,0.115999519384681,0,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0.00997688594408616,0,0,0,0,0,0,0,0,0,0.0316835350940839,0.0388854854725545,0,0,0,0,0.00820998446388032,0,0,0,0,0,0,0,0,0,0,0.0761112553345012,0.0209578150943492,0.0598605068389686,0,0,-0.0260055305952817,0,0,0.108076643357843,0,0,0.061834547083868,0,0,0,0,0,0,0.00564082006578683,0,0,0,0,0,0,0,0.121393322881699,0,0
X600660.SH,0,0,0,0,0,0.0405772872959952,0,0.0289579155318506,-0.145469774339378,0,0,0,0,0,0,0,0.231506912361728,0,0,0,0,0,0,-0.0553989219474764,1.0842021724855e-19,0,0,0,0.0875918545887518,0.104197330181123,0,0.0613786226040798,0,0,0.0196218016565054,0,0,0,0.0952270072129219,0,0,0,0,0,0,0,0,0,0,0,-0.0183178907576161,0.0237597714395092,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324134212017302,-0.176367359770287,0,0,-0.0416622511998892,0,0,0.0801789237803315,0,0,0,0,0,-0.0120864560424023,0,0,0,0,0,0,-0.134103464063011,0,0,0,0,0,0,0,0,0,0,0,0.251985368704729,0.171787508065716,-0.0162154838449787,-0.005274637817481,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,-0.0131183678384844,0,0,0,0,0,0,0,0,0,0,0,0,0.6482284121693,0,0,0,0,0,0,0,0,0.0682877578924479,0,4.33680868994202e-19,0,0,0.0277922478177936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141284730813296,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0.0950638978285717,0,0,0,0,0,0,0,0.141665622305149,0,0,0.0152704636301904,0,0.0576024077196155,0.0149259199885346,0.00564320892836965,0,0,0,0,0.0502295275225954,0,0,0,0,0.024242878179311,0,0,0.0334712645661637,0,0,0,0.0499620876092263,0,0,0.302286995417292,0,0,0.0022874830930492,0,0,0,-0.00308902860661627,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0.0282111085406749,0.001853524080211,0,0,0,0,0,0,0,0,0,0,0.066943183828049,0.000200298898914481,0,0,0,0,0,0,0,0,0,0.0355873918177374,0,0.130646817739905,-0.0163360480517698,0,0,0,0,0,0,0,0,0,0,0,0,0.12929289080645,0,0,0,0,0,0,-0.00731667603812354,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132727679243273,0,0,0,0.0566601322608888,0.0482562732488521,0,-0.0602883781263491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271608035664706,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249973714966888,0,0.266874701830453,0,0,0,0,0,0,0,-0.0496645041181686,0.0284143516447453,0,0,0,0,0,0,0,0,0,0,0,0,0.0332204079520205,0,0.0751524734039235,0,0,0,-0.0406435433802676,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.0483308089065787,0,-0.115988538719915,0.0574393181306551,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107605681035262,0,0,-0.0836540953020847,0,0,0,0,0,0,0,0,0.630771806368906,0.00859317673395696,0.0375416252635956,0,0,0,0,0,0,0,0,0,0,0,0,0.0351142168454167,0,0,-0.0133000509784219,0,0,0,0,0,0
