,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600795.SH,X600585.SH,X601600.SH,X601898.SH,X601991.SH,X600010.SH,X600688.SH,X600886.SH,X600362.SH,X600111.SH,X600027.SH,X600188.SH,X600157.SH,X600583.SH,X601992.SH,X000709.SZ,X600309.SH,X600021.SH,X601158.SH,X600352.SH,X000898.SZ,X000539.SZ,X600489.SH,X000792.SZ,X600547.SH,X000629.SZ,X000825.SZ,X600660.SH,X600808.SH,X000060.SZ,X000027.SZ,X002353.SZ,X600307.SH,X600578.SH,X600863.SH,X600008.SH,X000831.SZ,X000959.SZ,X002470.SZ,X000630.SZ,X600549.SH,X600219.SH,X000012.SZ,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000898.SZ,0,0,0,0,0,0,0,0.0180784521146778,0,0,0,0,0.0622938947715731,0,0,0,0,0,0,0,0.393411511616454,0,0,0,0,0,0,0,0,0,0,0.00428477083851747,0,0.13029259391845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163520637196364,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0.16579364059374,0,0,0,0,0,0,0,0,0,0.000763001339433418,0,0,0.144174396058959,0,0.0570264884071282,0,0,0,0,0,0,0,0.0872664647652989,0.0654225683253443,0.12924211561232,0.131022062454046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.0339737229766569,0.021056240389646,0,0,0,0,0,0,0,0,0,0.0221094997620396,0,0,0.0167003164022345,0,0,0,0,0,0,0.458551084548267,0,0,0,0,0.0888691037452117,0,0,0,0.0336220397000964,0,0,0,0,0,0,0,0,0,0,0,-0.00553619099484429,0.0084659203586389,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0.148805930226074,0,0,0,0,0,0.0479622780342893,0.120044306085908,0,0,0.120747587074199,0,0,0,0,0,0,0,0,0,0,0.0770534077059675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00439152724652901,0.011494666242834,0,0,0,0,0,0
X600547.SH,0,0,0.0202780419077707,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386791444091505,0,0,0,0,0,0,0,0,0.0162443429258536,0,0.975979585421212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00276635397020994,0.0357764075983861,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271780519475125,0,0,0.0479181877672452,0,0.336932564564716,0,0,0,0,0,0,0,0,0,0,0.0735958436443142,0,0,0.0751945782251605,0,0,0,0.0368834258292821,0,0,0,0,0,0,0,0,0,0,0,0,0.0313689043214249,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0.0725128478684281,0,0,0,0.0692009283422952,0,0,0,0,0,0.0410456622789414,0,0,0,0,0.203036717146987,0,0,0,0,0.311822223989877,0,0,0,0,0,0,0,0,0.0248944643930399,0,0,0,0,0,0,0.0346591007113698,0,0,0,-0.0563818452414825,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0.0231506540882581,0,0,0,0,0.019628562640325,0,0,0.0434864748572789,0,0,0,0,0,0,0.154868721211475,0,0.203724987859381,0,0,0,0,0,0,0,0.129121914594689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600808.SH,0,0,0,0.0929916383890213,0,0,0,0,0,0.177703259128509,0.046523447638569,0,0,0,0,0,0,0,0,0,0.0114412321135327,0,0,0,0,0,0,0,0,0,0.0995661854001522,0,0,0,0,0,0,0,0.162444267703508,0,0,0,0,0,0,0,0,0,0,0,-0.0235166637385479,0.0217763025837543,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0.0310908252651937,0,0,0.108326752329485,0,0,0,0,0,0,0,0,0.0955884054539627,0,0.0642356323026685,0.0317468682140959,0,0,0,0,0.228070411362437,0.0233202525674462,0,0,0,0,0,0,0.0177264963442976,0.0405438329808055,0,0,0,0,0,0,0,0,0,0,-0.00597574180597171,0.0299696466676671,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0.133194955126813,0,0,0,0,0,0.0307802225369485,0,0,0.109287215623357,0,0,0,0,0,0,0,0.198815205537927,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457506296684255,0,0,0,-0.0147707915987814,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0.0226053470499982,0,0,0,0,0,0,0,0.169532561183775,0,0,0,0,0,0.110806200129304,0,0,0,0.121092768474885,0,0,0.0122145213099301,0,0,0.0767563939396817,0,0,0,0.0623180009682262,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0.00678544877410826,0.0117318237075431,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260844958438652,0,0.346096560740165,0,0,0,-0.038985351489068,0,0,0,0,0,0,0.172727537811977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303979366641802,0,0,0,-0.0221910039670156,0,0,0,0,0,0,0
X600578.SH,0,0,0,0.413385554991934,0,0,0,0,0,0,0,0,0,0,0,0.146329067294531,0,0,0,0,0,0,0.084591914147926,0,0,0,0,0,0,0,0.112473319605295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0267464972713923,0.0395583580128081,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0.281791248172409,0,0,0,0,0,0,0,0,0,0.171080532593687,0,0.108996225073178,0.0641144710406472,0,0,0,0.0335544987748974,0,0,0,0,0,0,0,0.133747757689835,0,0,0,0,0,0,0,0.0768034574598647,0,0,0,0,0,0,0,0,0,0,0,-0.00749007773782868,-1.73472347597681e-18,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,-0.0399335791965936,0,0,0,0.0411984252811852,0,0,0,0,0,0,-0.0222859517653654,0,0,0,0.0776427499562175,0.429152717520075,0,0,0.0794518447755518,0,0,0,0,0,0,0,0,0.18895082592582,0,0,0,0,0,-0.0241255316321312,0,0.012274868029467,0,0,0,0,0,0,-0.0125380918834014,0.00108702764477412,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0.0661252162036187,0,0.026527178389664,0,0,0,0,0,0,0.0510472624086338,0,0,0,0,0,0,0,0,0,0,0,0,0.0327515175572922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00202552747385479,2.16840434497101e-19,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0.0916780995886179,0.124117480694938,0,0,0,0.222445956723869,0.0473568879979686,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0837376554943348,0,0,0.0323026969340687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118169708365742,0.0171861188482833,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,-0.140019512003245,-0.0695830810053081,0,0,0,0,0,0,0,0,0,-0.0365494191063768,0,0,0.0197668278839206,0.105768425031247,0,0.0121214274794588,0,0,0,0,0,0.160100152393037,0,0,0,0.0143079625397038,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175443046373364,0,0,0.00250493381353998,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0.0120065506911851,0,0.0229693851005952,0,0,0.0491722670801565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316928884437168,0,0,0,0,0.0208998064269605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00848332438515943,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0.0302700424341254,0,0,0,0,0,0.187172248892048,0,0,0,0,0,0,0.114702708963852,0,0,0,0,0,0,0,0,0,0,0,0,0.0400170422564074,0,0,0,0,0,0,0,0.0794579455490077,0,0,0,0,0.202225079873028,0,0.0128599343409764,0,-0.04312327603038,4.33680868994202e-19,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.00588156659862119,0,0,0,0,0.0468670392812539,0,0,0.0296189406243255,0,0,0,0,0,0.163092394715537,0,0,0,0.0350638061614035,0,0,0,0,0,0.115296173026562,0,0,0.0595382537152954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0260606387704364,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0.093226158482502,-0.00676401986211174,0,0,0,0,0.116896613578177,0,0,3.46944695195361e-18,0,0.00405471691222253,0,0.0814196451427537,0,0,0,0.123208159794198,0,0.273918414623484,0,0,0,0,0,0,0,0,0,0,0,-0.0521267594801723,0.0799721797293411,0,0,0,0,0,0,-0.0218984125464233,-0.0142882153415592,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168668484168359,0,0.029438560287753,0,0.0771110180504524,0,0,0,0,0,0,0,0,0,0.0562146621282603,0,0.0591286921923457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108501678550047,-0.0121998589656935,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0470915118323191,0,0,0,0,0,0,0,0,0,0.0715269792977467,0,0,0,0,0.182689638888782,0,0,0,0,0,0,0,0,0,-0.0934469461106534,0,0,0,-0.0890008280809083,0,0,0,0,0,0,0,0,0,-0.120270708236047,0,0,0,0.0234395386002633,0,0,0,-0.0537618895550934,-0.00875854718524209,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0.0114378057348295,0,0,0.157465182481116,0,0,0,0,0,0,0,0,0,0,-0.115986939702513,0,0,0,0,0,0.744403732891291,0,0,0,0,0,0,0.0598671484050638,0,0,0,-0.356880849580583,0,0,0,-0.628057681602115,0,0,0,0,0,0,-0.388827842138327,0,-0.894219575832626,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.653186014322751,0,0,0,0.359796302970962,0,0,0,0,0,0.184766293501926,0,0,0,0,-0.753229212891411,0,0,0,0,0,0.952859920695224,0.170578559115186,0,0,0,0,0,0,0,0,-0.270827072309494,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,-0.117829302482513,-0.911007275860024,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.115126951344416,0,0,0,0,-0.117964617248205,-0.0692982652400187,0,0,0,0,0,-0.0534386003749691,0,0,0,0,0,0,0,0,0,0.0488742725918352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17829074406917,0,0,0.0323774288827073,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.00253377868491142,0,0,0,0,0,0,0.010114224490084,0,0,0,0,0.0746348292477834,0,0,0,0,0,0,0,0,0,0,0.0927097725660197,0,0,0,0,0,0,0,0,0,-0.149549635912816,0,0,0,0,0,0,0,0.0403497344213952,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00321131789059453,-0.000948592014476285,-0.00446212041146133,0,0,0,0,0,0,-0.000320516418957031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110687534144858,0.00541659566031306,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00913910264637965,0.0215379031899188,0,0,0,0,0.0111735873158811,0,0,0,0,0,-0.0157117387294067,0,0,-0.0131774260520408,0,0,0,-0.0358105646907927,0,0,0,0,0,0,0,0,0,-0.0110797323054258,0,0,0,0,-0.00880490504676707,0.0148409902024042,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.0356181720869778,0,0,0,0.0123822838987339,0,0,0,0,0,0.0414334427141536,-0.0202304487015262,0,0,0,0,0,-0.0157422050570704,0,0,0,0,0,0,0,0,-0.00958996664844972,0,-0.0168658176291569,0,0,0,0,-0.0155471858288895,0,0,0,0,-0.00960417138600615,0,0,0,0,0.017074694650611,-0.0138949918579791,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.0167661814665929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00263021054898245,0,0,0,0,0,0,0,0,0,-0.00204299173065772,0,0,0,0,0.00454820303049129,0,0,0,0,0,-0.0176202522678107,0,0,0,0,0,0,0.0316699731897644,0.0031377483705924,0,0.00341101905032878,0,0,0,0
