,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X600010.SH,X601898.SH,X601991.SH,X601600.SH,X600795.SH,X600886.SH,X600188.SH,X600111.SH,X600362.SH,X600027.SH,X600309.SH,X600688.SH,X601992.SH,X000792.SZ,X600583.SH,X601158.SH,X000898.SZ,X000831.SZ,X600352.SH,X000709.SZ,X000883.SZ,X600547.SH,X600489.SH,X002353.SZ,X000539.SZ,X002470.SZ,X000630.SZ,X000027.SZ,X000825.SZ,X600660.SH,X600008.SH,X600549.SH,X600315.SH,X000629.SZ,X600021.SH,X600808.SH,X600578.SH,X600098.SH,X600307.SH,X000983.SZ,X601699.SH,X600863.SH,X000960.SZ,X000959.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.648169318033455,0,0,0,0,0,-8.67361737988404e-19,0,0.0538871544230857,0,0.0532496968603229,0.0876146451851682,0,0,0,0,0,0.0385508081430511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282573262170621,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.49743804087711,0,0,0,0,0,0,0,0,0,0,0,0.0239281518123603,0,0,0,0,0.400193864955104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0398456270591958,-0.011081996439199,0,0,0,0,0,0
X601088.SH,0,0.0826365914890815,0,0,0.0492247758001466,0,0,0,0,0,0,0.0990420624528526,0.0587013726792507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.455731672672817,0.100296213580295,0,0,0,0,0,0.00103487274541547,0,0,0,0,0,0
X600011.SH,0,0.145172341318939,0,0,0,0,0.0694773035181493,0,0.115876734927435,0.0350374573525994,0.0198683090350431,0,0.0601390569500169,0,0,0.0959526104207188,0,0,0,0,0,0,0.105086891532197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163020268529638,0.163109105124394,0,0,0,0,0,0,0,0,0,-0.00232900800769436,0,0,0,0,0,0
X600019.SH,0.0063457496510475,0.0465712011980018,0,0.0464734273603448,0,0,0,0,0,0,0,0,0,0,0,0.0973362187763464,0,0,0,0,0,0,0.0312926995924567,0,0,0.38371369866521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16547828465435,0,0,2.16840434497101e-19,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0.0442513071692249,0,0,0,0,0,0,0,0.197682174751886,0,0,0,0.0312803953609095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324639728130627,0,0.152725273697648,0,0,0,0,0,-3.46944695195361e-18,0.00828970927698437,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41801727075576,0.102223895210349,0,0,0,0,0,0,0,0,0,0,0.107009442060834,0,0,0,0.188476367955817,0,0,0,0,0,0.0344238950365843,0,0,0,0,0.128422965411339,0,0,-0.0104433110152396,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.0869048811254751,0.0910272728263206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.115727607965635,0,0,0.0145393837713995,0,0.0138705338024925,0.357702388669928,0.22485577484595,0,0,0,0,0,-0.00459166436672934,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.113317984299191,0,0.307284330257712,0.137360596737977,0,0,0,0,0.0649656889166006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2303400421754,0,0,0,0,0,0,0,0,0,0,0,-0.0232648724995275,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.15583815252492,0.2038750374067,0,0,0.167816103707444,0,0,0,0,0,0,0.0139689486860647,0,0,0,0.145257184535805,0,0,0,0,0,0.031329954571049,0,0,0,0,0,0,0,0.0121124587203023,0,0,0.0670180360697134,0,0.00439398808912028,0,0,0,0,0,0,0,0,0,-0.0415175777163041,-0.0310559136987202,0,0,0,0,0,0
X600795.SH,0,0,0,0.0663569876489818,0,0,0,0,0.255116429773669,0.223103783022453,0,0.16967905997063,0,0,0,0.116312873036214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00236881316064038,0,0,0,0,0,0,0.0266138229229988,0,0,0,0,0,0,0,0,0,0,0,-0.0120165162136655,0,0,0,0,0,0
X600886.SH,0.127842830973964,0,0,0,0,0,0,0,0.0595637230253512,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238959502545218,0,0.110071387251399,0,0,0,0.117417015450428,0,0,0,0,0,0,0,0,0,0,0,-0.0235893887209282,0,0,0,0,0,0
X600188.SH,0.301816228124097,0,0.0151940236656735,0,0.0137755413754314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229344464796977,0,0,0,0.214181375305659,0,0,0,0,0,0,0,0,0,0.279826704846792,0,0,0,0,-0.00965922266232982,0.0124363238278555,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.0704310363155342,0,0,0,0,0,0,0,0,0.047156576587129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420535339684698,0,0.0286211389598527,0.517950507682716,0,0,0.00377654886771274,0,0,0,0,0,0,0,0,0,0,0,-0.00725559107009149,0,0,0,0,0,0
X600362.SH,0.00876111965864101,0,0,0,0,0,0,0,0,0.0724998896092863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113535838170811,0,0,0,0.199399072448053,0,0,0,0,0,-0.0122361360925893,0,0,0,0,0,0
X600027.SH,0,0,0,0.394215409288688,0,0,0,0,0.129974913768783,0.136483512614809,0,0,0,0,0,0,0,0,0,0,0,0.0729675952228148,0,0.118083769848399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401168836992295,0,0,0.0471147183841489,0,0,0,0,0,0,0,0,-0.0117502435382314,-0.11167094186585,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.233684614380126,0.136211103561697,0,0,0,0,0,0,0,0,0,0,0.00161693369276427,0.0424143304849261,0,0,0,0,0,0,0,0,0,0,0.209701956784643,0,0,0,0,0.0190697642390222,0,0,0,0,0,0.172229985479575,0,0,0,0,0,-0.00875334460217908,0,0,0,0,0,0
X600688.SH,-1.73472347597681e-18,0.327643778679948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572324875402985,0,0,0.0171565995955124,0,0,0,0,0,0,0,0,0,0.109480028203793,0.12750659326656,0,0,0,0,0,0.0585166671565104,0,0,0,0.0365024658735636,0,0.071568844776872,0,0,0,0,-0.0630899046287512,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.000753029754049945,0,0,0,0,0,0,0,0,0,0.00793806907673245,0,0,0,0,0.179115682014698,0,0,0,0,0,0,0,0,0.0676542949926573,0,0,0,0,0,0.050979591933675,0.0862783128837997,0,0,0,0,0.196662196608087,0,0,0.0137856843539301,-0.0115444550498507,0.13038258920813,0,0,0,0,0
