,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X002460.SZ,X000792.SZ,X600019.SH,X600111.SH,X002466.SZ,X601898.SH,X600011.SH,X002271.SZ,X000877.SZ,X600660.SH,X000708.SZ,X600010.SH,X600547.SH,X000301.SZ,X601600.SH,X600886.SH,X600176.SH,X600426.SH,X600362.SH,X600795.SH,X000786.SZ,X000983.SZ,X600096.SH,X600803.SH,X600801.SH,X000723.SZ,X601991.SH,X600486.SH,X601699.SH,X000408.SZ,X600027.SH,X600219.SH,X000932.SZ,X600141.SH,X600295.SH,X000807.SZ,X300073.SZ,X002080.SZ,X600489.SH,X000630.SZ,X600157.SH,X000830.SZ,X600352.SH,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.10577001451361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976811557910408,0,0,0.0489397247358098,0,0,0,0.0197737292402387,0,0,0,0,0.0754621858804565,0.0737769092233838,0,0,0,0.139311984827885,3.46944695195361e-18,0,0,0,0,0,-0.00369053484640892,-0.0222963948920377,0,0,0,0,0,0
X601088.SH,0.211349103217619,0,0,0,0,0.118979874225012,0,0,0,0,0,0.138888131313236,0,0,0,-0.0605154931810086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635616541660609,0.176212036483424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00151556018163081,0,0,0,0,0,0
X600028.SH,0.0166891556829645,0,0,0,0,0,0,0,0,0,0,0.0633143918526005,0,0,0,0,0,0,0,0,0.0659014078781627,0,0,0.0395305478603501,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0107081800628401,1.38777878078145e-17,0,0,0,0.0181732262527497,0,0,0,0.0495920210198641,0,-0.0237035864735428,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.020414045291098,0,0,0.0404568643325616,0,0.136311963149895,0.00032457369969216,0,0.0918401082956623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055765749417561,0,0.189535157763467,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399405950070363,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0474519842747672,0,0,0,0.438555179503519,0.0274460275586002,0,0,0,0,0,0.0370823091768233,0,0,0,0,0,0,0,0.00532460045409745,0,0,0,0,0,-0.00573213172315905,0,0,0,0,0,0,0
X600188.SH,0,0.932028514385403,0,0,0,0,0.0709996267546006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117966123223835,0.154716297865321,0,0,0,0,0,0,0,0,0.109755919587597,0.0505889024974609,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.0483142094347694,0,0.291540648282427,0.521397709991774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0304962728396095,0,-0.0594470775061482,0,0,0,0,0,0.0239934384810557,0,0,0,0,0,-4.33680868994202e-19,0,0.118754777772462,0,0,0,0,0,0,0,0,-0.0990183689130124,0.0508725087014451,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.0593934618827031,0,0,0,0,0.361096013005463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638652703373677,0,0,0,0,0,0,0,0,0,0,0.248879916146711,0,0,0.0982984512978888,0,0,0.190443877551348,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.00434395138575588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588527979110138,0,0,0,0,0,0,0,0.363570989459884,0,0.0910114249396976,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.0174334516813413,-0.025197559551917,0,0,0,0,0,0
X600111.SH,0,-0.0552266935404123,0,0,0,0,0.320821856001238,0,0,0,0,0,0,0,0,0,0,0.383115374681385,0,0.0418278914619297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0974013153489036,0,0.078953541885129,0,0,0,0,0,0,0,0.0225867655176196,0.037916839943697,0,0,0,0,0,0
