,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X601600.SH,X600688.SH,X600547.SH,X600362.SH,X600795.SH,X600309.SH,X601991.SH,X300072.SZ,X600188.SH,X600157.SH,X600027.SH,X601992.SH,X600660.SH,X600886.SH,X600111.SH,X000898.SZ,X600489.SH,X600339.SH,X601158.SH,X000709.SZ,X600299.SH,X000959.SZ,X002466.SZ,X600583.SH,X000792.SZ,X000630.SZ,X000408.SZ,X600098.SH,X600352.SH,X000883.SZ,X600219.SH,X000983.SZ,X000539.SZ,X000027.SZ,X600021.SH,X000723.SZ,X000825.SZ,X002092.SZ,X600623.SH,X601699.SH,X600578.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.264612294071041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247818879186122,0,0,0,0,0.0928949261822488,0,0,0,0,0.0423485486865752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195541628396383,0,0.0179841531024594,0,0,0,-0.00449292020489039,-0.00247776663584362,0,0,0,0,0,0
X600028.SH,0.315297461382928,0,0,0,0,0,0,0,0,0.252832706225246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756354764584212,0.0219741591741965,0,0,0,0,0,0,0,0.00328441971573607,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.0595624100418215,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.03327551606674,0.116804400134901,0,0,0.168516819154768,0,0.00856050142438758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136296960480545,0,-0.0265321887303246,-0.0186328500839525,0.00786724371362923,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,-0.0196502224578851,0,0,-0.0174011043861616,0,0,0,-0.0606877013773719,0,0,0,0,-0.0387539433389587,0,0,0.21695692663139,0,-0.048600733609671,0,0,0,0,0,0,0,0,0,0,-0.0418454297052694,0,0,0,0,0,0.0789804234214141,0,0,0,-0.196374543073109,0,0.477074679209852,0,-0.00754384385591287,0.00723758102395612,0,0,0,0,0,0
X600011.SH,0,0,0,0.0179075251734418,0,0.101187993054456,0,0,0,0,-0.0392778449500475,0,0.230855196401127,0,0,0,-0.0545430693196012,0,0.512243239469952,0,0,0,0,-0.0980446591153379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209046501767838,0,0,0.0718056762952225,-0.0173058141958664,0,0,0,-0.0145275515237168,0.00564948843991646,0.0145890403363447,0,0,0,0,0
X600585.SH,0,0.00252606723066163,0,0,0,0,0,0,0.201429753749743,0,0,0,0,0,0,0,0,0,0,0.0533456359114426,0,0,0,0.0783950591016636,0,0,0,0,0,0,0,0,0,0,-0.192535838478731,0,0,0,0,0,0,0,0,-0.0619947056539981,0.118022520115704,0,0,0,0,-0.0955123301355278,-0.00257729186013091,0.00224806933602436,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0666477766007215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19957211846039,0,0,0,0,0,0.0094086154042491,0,0,0,0,0,0.0683955790320001,0,0,0,0.0987551008707764,0,0,0,0,0,0,0.0910014643957934,0,0,0,-0.0197660760091459,0.00478901438288558,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0.10474727548632,0,0,0,0,0,0,0,0,0,0,0,0.0942123297001846,0,0.0813232890945805,0,0,0,0,0,0.102769072046528,0,0,0,0,0,0,0.0508400552247367,0.167144474532988,0,0,0,0,0,0,0,0,0,0,0,-0.00210868579490972,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.350111039863083,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0332131928485705,0,0,0,0,0,0,0,0,0,0,0,0,0.318787162268303,0,0,0,0,0,0,0,0,0.0191923542647806,0,-0.189857503848221,-0.0102841040957644,0,0,0,0,0,0,0
X600688.SH,0,0.425330748708179,0,0.0455534001749672,0,0,0,0,0.0132808313057459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502808932642893,0,0,0.147531748635017,0,0,0,0,0,0,0,0,0,0,0.0234172396042445,0,0,0,0,0.0030568785798666,0,-0.0928232461089534,0.00529231577863377,-0.00228781786549114,0,0,0,0,0,0
X600547.SH,0,0.0685158489356038,0,0,0,0.0255296450651324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800041892579247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663154771285331,0,0,-0.0493140383304741,0,0,-0.102348250265732,-0.0131656933397699,0.00683763269668638,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.110736286105066,0,0,0,0,0,-0.15410313583288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395682895074139,0,0,0,0,0,0.0172433566016066,0,0,0,0,0.0392759494895285,0,0,0.531026183483092,0,0,1.0842021724855e-19,0.00508551355011419,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.126448574298093,0,0,0,0,0,0,0.0130549104107573,0,0,0,0.077460392487418,0,0,0,0.007995945296004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158646899470457,0,0,0,0,0,0,0,0,0,0,0.0955426035138028,0.0635592838288528,0,0,-0.0118449689647886,0.00579803575526933,0,0,0,0,0,0
X600309.SH,0,0,0,-0.203964217319048,0,0,0,0,-0.0667019113536255,0,0,0,0,0,0,0,0,0.0753259270031334,0,0,0,0,0,0,0,0,0,0,0,0.0823575472231347,0,0.263063545615246,0,0,0,0,0.334957472152752,0,0,0,0,0,0,0,0,0,0.0173569159436304,0,0,0,-0.0374589456389972,0.00514678617412415,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,-0.0368067341559385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184375099350644,0,0,0,0,0.0215739612400993,0,0,0,0,0,0,0,0,0,0,0,0.035983072490339,0.0762004212642342,0.000819065359902856,0.0505263875586049,0.201614531398089,0,0,0.00130171367380649,0,-0.00976113742740881,0,0,0,0,0,0
X300072.SZ,0,0,0,0.119912143892409,0,0,0,0,0,0,0,0.1130677607824,0,0,0,0,0,0,0,0.102594990333049,0,0,0,8.67361737988404e-19,0,0.0308805277587154,0,0,0,0,0,-0.046143541963303,0,3.46944695195361e-18,0,0.00266185405289009,0,0,0,0.00913780235100901,0,0,0.0366687896701902,0.0450861048191594,-0.0258340000086246,0,0.196020969472859,0,0,0.0304288175317369,0,0.0125938474891162,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0551343714959917,0,0,0,0.0610462286023264,0,0.0276852621623978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361696973333529,0,0,-0.110985810751882,0,0,0,0.0593314339378073,0.0516272089434295,0,0.0643971177721161,0.0219642021486995,-0.007360754778759,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0.0148719071536838,0,0.0130035752821711,0,0.0260010445556463,0,0,0,0,0.0185114872934394,0,0,0,0,0.0777385211006581,0,0,0,0,0.00166608161053283,0,0,0,0,0,0,0,0,0.102391535193568,0,0,0,0,0,0,0,0.177529203552049,0,0,0,0.00693306857922248,0,0,0,0,0,0
