,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X600585.SH,X002460.SZ,X002466.SZ,X600019.SH,X000792.SZ,X600011.SH,X601898.SH,X600660.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X600547.SH,X002271.SZ,X600886.SH,X601600.SH,X600795.SH,X000877.SZ,X600426.SH,X600362.SH,X600027.SH,X600176.SH,X601991.SH,X601699.SH,X600803.SH,X000983.SZ,X600995.SH,X000786.SZ,X600160.SH,X000408.SZ,X000629.SZ,X600489.SH,X600378.SH,X000723.SZ,X600096.SH,X000807.SZ,X600219.SH,X002080.SZ,X600348.SH,X600157.SH,X000933.SZ,X600688.SH,X000630.SZ,X000932.SZ,X300037.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0170918530529638,0.335323434506839,0,0,0,0,-0.00290189104182724,0,0,0,0,0,0,0,0,0,0,0.0423564389018768,0,0,0,0,0,0,0,0,0.0584976124353368,0,0,0.109923314871336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048938701732252,0,0,0,0,0,-0.00352886215926015,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.487024316603579,0,0,0,0,0,0.0383911218511994,0,0,0,0,0,0,0,0,0,0,0.0176806189565355,0,0,0,0,0.0910766824072964,0,0,0,0,0,0,0.00473574762873345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00261387546079232,0,0,0,0,0,0,0
X600028.SH,0.211375601168035,0,0,0,0.0800766666485458,0,-0.00976269755275938,0,0,0,0,0,0,0,0,0,0.0205307395257438,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0645202184504897,0,0.0795666031739712,0.0466455779308202,0,0,0,0,0,0,0,0,-0.0370549647707702,0,0,0,0,0,0,0,0.0219302299924996,0,0,0.00356468836621067,0.00898375045139816,-8.67361737988404e-19,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171110475826352,0.218284972332841,0,0,0,0,0,0.0370746617826071,0,0,0,-0.0645098375578804,0,0,0,-0.0180033747753543,0.185291908089986,-0.14367975077054,0,-0.0529836364289182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0.638570295692563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692773555070757,0,-0.0733208973186827,0,0,0,0,-0.0405906214323292,0,0,0,0.0109450925893994,0,0.097078049898573,0.134803729577882,0,0,0,-0.0188179886439859,0,0,0,0,0,0,0,0,0,0,0.188312903495263,0,0,0,0,0,0.00717602627731419,0.0574890207701768,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183410246997634,0,0,0,0,0,0,0.296718303900375,0,0,0.0231326302015652,0,0.0709177356101624,-0.0408903995231194,0,0,0,0.280301049903835,0,0,0,0,0,0,0,0,0,0.0335465706647568,0,0,0.0239802704022783,0,0,0,0,0,0,-0.0171432395580837,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.531309925121426,0,0.088990745855089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00357458918938941,0,0,0,0,0,0.0564717244259938,0,0,0,0,0,0,0,0,0,0.111285815931684,0,0.00616890051903425,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.568301797793087,0,0,0.0641057271276235,0,0,0,0,0,0,0,0,0.0644526496901046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221038210047164,0,0,0,0,0.13213864157457,0,0,0.0288865119118945,0,0,0,0,0,0,0,-0.0213289153782082,-0.0122191184274756,0,0,0,0,0,0
X600019.SH,0,0,0.0513211954831818,0,0.0351021271714175,0.147290551162127,0,-0.0138595688622192,0,0,0.0883105193330535,0.061109356927344,0,0,0,0,0,0,0,0,0.0924225937926054,0,0,0,0,0,0,0,0,0,0,0,0.0783468096706371,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839912399341843,0.173244778298371,0.018228461747372,-0.0579401856222152,0,0.00244251940848974,-0.0071943504727338,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.276467614797489,0.0875109797101086,0,0,0,0,0,0.139853949606163,0,0,0,0,0.0175035677249292,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550515130577851,0,0,0,0,0,0,0,0,0,0,0.00470053954248185,0,0,0,0,0,0.168130969156122,0.0459943338486328,-0.00159366566057115,0,0,0,0,0,0,0
