,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X600019.SH,X601898.SH,X600011.SH,X600547.SH,X600585.SH,X601600.SH,X600660.SH,X600886.SH,X000792.SZ,X600795.SH,X600362.SH,X000708.SZ,X002466.SZ,X600010.SH,X002460.SZ,X600111.SH,X600027.SH,X000301.SZ,X601699.SH,X600426.SH,X600489.SH,X000983.SZ,X600160.SH,X600803.SH,X000877.SZ,X601991.SH,X000786.SZ,X000933.SZ,X600985.SH,X600176.SH,X000630.SZ,X000807.SZ,X601168.SH,X000408.SZ,X002128.SZ,X600612.SH,X000932.SZ,X600219.SH,X600096.SH,X000883.SZ,X600295.SH,X002353.SZ,X600348.SH,X000027.SZ,X002271.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002466.SZ,0,0,0,0.0647062663157632,-0.0151846131543024,0,0,0,0,0,0,-0.141394778941443,0,0,-0.0265276856221638,0,0,0,0,0.804534872277891,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.0793206460112437,0,0,0,0,0,0.0389005511273354,0.0807892586550352,0,0,0,0,0,0,0,0,0,0,0,0.0379884528800932,0.0164929804637094,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114464866436638,0,0,0,0,0,0,0.0590512674339436,0,0,0,0,0,0,0,0,0,0,0.0353502342051938,0,0,0,0,0,0,0,0,0,0,0.0645768745044847,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.876157013845508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443065432396544,0.0318081225516271,0,0,0.0298715470067953,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0312905719054976,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.0328763755538085,0,0,0,0,0.0157423889468732,0,0,0.5209600366792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435650941098644,6.93889390390723e-18,0.132006823220758,0,0,0,0,0,0,0,0.0620939789468236,0,0,0.136403261069938,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.0521921360391935,0.521961482777023,0,0,0,0,0,0,0.178548862392712,0,0,0,0,0.0854231454810374,0,0,0,0,0,0,0,-0.0528378075690431,0.00378118896632251,0,0,0,0,0,0,0.215355715841647,0.0485295788978597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00673444235684808,0,-0.287485304309522,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086608596257792,0.198713005698473,0,0,0,0,0,0,0,0,0,0,0.14161154319348,0,0,0,0,0,0,0,0,0,0.00213169883190003,0,0.061518432582854,0.00794146661266263,0,0,0,0,0,0,-0.0214992636926856,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,-6.93889390390723e-18,0,0.207711110115359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478025006376109,0,0,0,0,0,0,0,-0.114301949427826,0,0,0,0,0,0,0,0,0,0,0,0.168806069979925,0.343626227087753,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0
X600426.SH,0,0,0.0662035856088791,0.149149297710432,0.0629812119682656,0,0.0167366261973601,0,0,0,0,0.213991629506118,0,0,0,0,0,0,-0.0344039601775419,0.138269962127421,0,0,0,0.0255898385119017,0,0.0189458701095134,0,0,0,0,0,0,0,0,0.431170441950082,-0.0875930933105152,0,0,0,0.103403844722737,0,0,0,0,0,0,0,0,0,0,0,0.0119172562564109,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.601102903822429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0781987440191982,0.028516135813191,0.0155083788242684,0.01819744301485,0,0.0256946765889801,0,0,0,0,0,0.00458984873174477,0,0,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.165488670413704,0,0.137028333721444,0,0.0191359710895366,0,0,0,0,0,0,0,0,-0.0540785750769004,0,0,0,0.123420463876664,0,0.169013283487655,0,0,0,0,0,0,0,0,0,0.299882158036246,-0.032880507491346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123560705455277,0,0,0.0567931252931806,0,0,0,-0.0528884435875564,0,0,0,0,0,0,0,0,0.386189749306668,0,0.0705325067039347,0,0,0,0,0,0.0186052605217502,0,0,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,-0.00453237610102341,0,0,0,0,0,0,0,0.151442513752794,0,0,-0.0314890662843532,0,0.108140142959278,0,0,0,0,0,0.0304669455682932,0,0,0,0,0,0,0,0,0,0.103454816969518,0,0,0,0.0855943376223832,0,0,0,0,0,0,0,0,0,0.0153971418472196,0.0763370487825057,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388468782097731,0,0,0,0,0,0,0,0,-0.0280795451443592,-0.0990371771019104,0,0.170564118737229,0,0,0,0,0,0.150202950665438,0,-0.0594707270215409,0.0515869027622538,0,0,-0.284653786287743,0,0,0.232653345877565,0,0,0,0,0,0,0,0,0.0501097739748859,0,0,0,0,0,0
X601991.SH,0,0,0,-0.0136069719636203,0,0,0,0.0955534408544837,0,0,0,-0.0547498426329774,0,0,0.268851253343381,0,0,0,0,0.0980475712656426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0166511216155936,0,-8.67361737988404e-19,0,0,0,0,0,0.109243515050978,0,0.291205768535949,0,0,0.0794152585054348,0,0,0,0.0257512988902331,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939796557313345,0,0,0,0,0,0,0,0,0,0.0148704369697524,0.0163070578290514,0,0.130855808355448,0,0,0,0,0.302510256326668,0,0,-0.0639017922244774,-0.116350328166865,0,0,0.0296934419136286,0,0,0,0.100664830460641,0.0179047280317574,0.182038766315615,0,0,0,-0.0545312293858808,-0.00583308005238174,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.00891413877756297,0,0,0,0,0,0,0,0,0,0.10844236608342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717957705160038,0,0,0,0,0,0.562459888935909,0,0,0,0,0,0,0.0383635063838608,0,0,0.028750812974589,0,0,0,0,-0.0614942654636866,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188760804568308,0,0,0.320571832415054,0,0,0,0,0,0,0,0,0,0,0.0709555776392316,0,0,0,0,0,0,0,0,0.0622394461818973,0.386093126746026,0,0,0,-0.0193944888574036,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21299462780514,0.0874474823085085,0,0,0.0970633028051282,0.119476796560094,0,0,0,0,0,0,0.100696787256265,0,0,0,0,0.0804065044107276,0,0,0,0,0,0,0,0,0,0,0,0,0.213467968523414,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.516765641969619,0,-0.0210851965885417,0,0,0,0,0,0,0,0.101292010286793,0.12693398692112,0,0,0,0,0,0,0,0,0,0,0.0977301346799705,0,0,0,0.0189983356865345,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0.389032587614012,0,0,0,0,0.116451204457902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274649734207822,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109048341903008,0,0,0,0,0.0240455271838717,-5.42101086242752e-20,0,0,0,0,0,0
X601168.SH,0,0,0,0,0.0143501795199872,0,0.136165629851336,0,0,0,0.0828897684190978,0,0,0,0,0,0.0305939542557195,0,0,0,0,0,0,0,0,0,0,0,0.094412086636465,0,0,0,0.0927218308486898,0,0,0.581061201297272,0,0,0.0402576322470184,0,0,0,0,0,0.0237255577005556,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.0717935129640377,0,0,0,0,0,0,0.313613406518611,0,0.299528936935866,0,0,-0.0948966751028665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571456860327946,0.417877048896802,0,0,0,0,0,0,0,-0.28349505915826,0,0,0,-0.0364442307489907,0,0,0.0308443022827238,0,0,0,0,0,0
X002128.SZ,0.0119936630664235,0,0,0,0.131624684876825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156082101565989,0,0,0,0,0,0,0,0,0.153837658664092,0,0,0,0,0,0,0,0,0,0,0.0261702734823983,0.0201016874993992,0.0412918126775555,0.0900517393954202,0,0,0,0,0,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0.0488296620836812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188573107574759,0,0,0,0,0,0,0,0,0,0.0335281077590237,0,0,0,0,0,0,0.277973554941528,0.174586818227361,0,0,0,0.261806062700616,0,0.0934252383546373,0.113545791569915,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0.0642346978624851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207561805835393,0.164413280241082,0,0.11442887723645,0,0,0,0,0,0,0,0.0667890435726339,0,0,0.0180680302496018,0,0,0.0649610299760329,0,0.0780014110793575,0,0,0,0,0,0,0.0363295876360747,-0.0846489335020558,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191784787491812,0,0,0.0150529894273458,0,0,0,0,0.0209046532791097,0,0,0,0,0,0,0,0,0,0.13175093872633,0.278517125883088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00117064567136893,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263642084476386,0.00480669542042161,0,0,0,0,0,0,0.195817015973924,0,0,0,0,0.213793598168296,0,0,0,0,0,0.241590227479204,0,0,0,0,0,0,0,0.163729287914653,0,0,0.00265989587970222,0,-8.67361737988404e-19,0.0363177762326979,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440596937943777,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336130594585982,-1.73472347597681e-18,0.154612114337064,0.13601389959984,0,0.0359480736220401,0.0345773660904881,0,0,0.153269942761431,0,0,0.0349768744229419,0,0,0,0,0,0,0,0,0,0,0,0
X600295.SH,0,0.114068667982624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02804915393784,0,0.116432382852066,0,0,0,0,0.172506231958518,0,0,0,0,0.0764400087658979,0,0.0235477837112692,0.0205841513001437,0.108572957134392,0,0.0402258930618125,0,0,0,0,0,0,0,-0.00747701243338715,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00205288613270664,0,0,0,0,0,0,0.0482958942452709,0,0,0,0,0,0,0,0,0,0,0,0,0.133801795967696,0.167452326546714,0,0.0422254819955228,0,0,0,0.317290647104211,0,0,0,0,0,0,0,0,0.104565047093961,0,0.026612304154395,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.0355820347892976,0,0,0,0.0363323288241154,0,0,0,0,0,0,0,0,0,0,0,0.0885003803087323,0,0,0.256929511724276,0,0,0,0.0437203915586881,0.0526388038161458,0,0,0.193341739900974,0,0.16308632356243,0,0,0,0.0304031990881226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198792966221252,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.0164452243454553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607174424784837,0,0,0.14812634164189,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.00801171915578801,0.232696529690662,0,0.0942092800204368,0,0,0,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473616965340573,0.0284240982323051,0,0,0,0,0,0,0.12359486291232,0,0,0,0,0,-0.0617115108550075,0,0,0.136359713767264,0,-0.0655341680804584,0,0,0,0,0,0,0,0.146371799739596,0,0,0,0,-0.0832174315343671,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.0312354192093827,0,0,0,0,0,0,0,0,0.172323250506714,0,0,0,0.0290650050705498,0,0,0,0,-0.193155031343003,0,0,0,0,0,0,0,0,0,0,0.000693015606573835,0,0,0.0271400433184833,0,0,0,0,0.13920426553184,0,0,0,-0.0347672052225324,0,0.119361728190497,-0.234374580842294,0,0,0,0,0,0
Slope,0,0,0,-0.0579985842869271,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080504712549913,0,0,0,0,0,0,0,0,0,0,0,-0.0992524337216207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79639894349179,0.256720588799145,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0.1557133606813,0,0,0,0,0,0,0,0,0,0,0,0,0.0761671256652679,0,0,0,0,0,0,0,0,0,0,0.0770905340632824,0.148759466689572,-0.279571110531717,0,0,0,0,0,0,0,0,0,0.25730287320818,0,0,0,0,0,0,0.555068207940121,0,0,0,0,0,0,0
RealEstate_excess,0.199143894441929,0,0,0,0,0,0,0,0,-0.0731435958246909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.120118399054342,0,0,0,0,-0.0648473364544606,0,-0.242621095653793,-0.145509573273471,0,0,0,0,0.12630643434145,-0.0858407501269211,0,0.236519093147629,0,0,0,0
MKreturn,0.11019360006039,0,0,0,0,0,0,0,0.0479415782567813,0,0,0,-0.156665328885553,0,0,0,-0.149159241146486,0,0,0,0,-0.0899813917488275,0,0,0,0,-0.065954122353672,0,0,0,0,0,0,0,0.0442746688293336,0.0452974598717809,0,0,0,0,0,0.109720825489777,0,0,0.0215956090114696,0,0,0,0,0,-0.139918900141285,0.0170543169561951,-0.0283976856199427,0.191824559390922,0,0,0,0,0
MKvol,0,0,0,0,0,-0.0105305382813192,0,0,0.0297436741738826,0,0,0,0,0,0,0,0,0,0,0,0,0.00736269142563574,0,-0.000679126030689339,0,0,0,0,0,0,0,0,0,0,0.0032896643578071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133799605668236,-0.00206052489230518,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.000606553579451962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000535057177887364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000576281984380661,0.00159245847261803,-0.00162573598739834,-0.000582106444146132,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00754437397254695,0,0,0,0,-0.00383741212587366,0,0.00260300082262767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000516219896557916,0,0,0,0,0,0,0,0.0132732290363309,0,-0.00614296264008885,0.0318771673634809,0.0157609556522277,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,-0.00957421485629405,0.00953769658333428,0.00923076684983156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00357011231891388,0,0,0,0.0033614089746136,0,0,0.0010250939147963,0,0,0,0,0,0,0,0,0,0.00545761114480533,0,0,0,0,-0.00300349177834768,0,0.00121915858906984,0,0,-0.0194920499745708,0,0,0,0
