,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X600660.SH,X002271.SZ,X000708.SZ,X601898.SH,X000301.SZ,X002466.SZ,X601600.SH,X600547.SH,X600362.SH,X600188.SH,X600111.SH,X600010.SH,X000786.SZ,X600426.SH,X600886.SH,X600011.SH,X600176.SH,X601991.SH,X600803.SH,X600795.SH,X000027.SZ,X600352.SH,X000825.SZ,X600219.SH,X002353.SZ,X600489.SH,X000898.SZ,X601699.SH,X000408.SZ,X600688.SH,X002080.SZ,X000932.SZ,X000807.SZ,X600801.SH,X600315.SH,X300037.SZ,X000959.SZ,X000983.SZ,X600399.SH,X002409.SZ,X000830.SZ,X600157.SH,X600027.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0.00345743386296789,0,0,0,0,0,0,0.092838796191025,0,0,0,0,0,0.0461309132730089,0,0.0487256634432138,0,0,0,0,0,0,0.0174162427686749,0,0.0064249941824709,0,0.0297739724407247,0,0,0,0,0,-0.0176642447635116,0,0,0,0,0,-0.0613135707341575,0,0.073626340994393,0.0286218537547513,0,-0.0687804948101677,0,0,0,0,0,-0.00642475203741609,0,0,0,0,0,0
X600028.SH,0,0,0.0800219907864835,0,0,0,0.0540607553382353,0,0,0,0.0827625857895581,0,0,0,0,0,0.0614953347148924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0172111348377147,0,0,0.0219573832130204,0.00149499932350769,0,0,0,0,-8.67361737988404e-19,0,-0.0111697891453552,0,0,0,0,0,0.0745785293224457,0,0,0,-0.00285025301165486,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.0149565959005122,0,0,0,0,0,0,0.124472027907829,0,0,0,0,0,0,0.0967723039466219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0371562746878991,0,0,0.119713938539788,-0.026991873984278,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693505517165964,0,0,0.249269244266865,0,0,0.0849119936182815,0,0,0,-0.042596979124424,0,0,0,0,0,0,0.0378485828436383,0,0,0,0,0.05259737651141,0,0.0230434879075565,0,0,0,0,0,0.146165435974359,0,0,0,-0.062909393578424,-0.0213886535852086,0,0,0,-0.0419157758251762,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333926600315555,0,0,0,0,0,0,0.00863000395050783,0,0,0,0,0,0,0,0,0,-0.0219942665451573,-0.0337036239191879,0.0151586293734644,0,0,0.0506900969563453,0,0.249353563783203,0,0,0,0,0,0,0,0,0,0,-0.0952507238481899,0.107793889008609,0,0,0,-0.00947282082492712,0,0
X002460.SZ,0,0,0,0,0,0,0,0.185017651838184,0,0,0,0.0784355207855253,0.42424535719987,0,0,0,0,0,0,0,0.00843741562391615,0,0,0,0,0,0,0,0,0,0.0243144600519948,0,0,0,0,0,0,0,0.0651338151271108,0.158124155084086,0,0,0.117716366253902,0,0,0,0,0.0687927923064041,0,0,0,0,0,0,0,0,-0.0204957057528127,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073151100863953,0,0,0,0,0.0712164027009983,0,0,0,0,0,0.120077250309772,0,0,0,0.236365607160471,0,0,0,0,0,0.123051866117977,0,0,0,0,0,0.126917220896559,0,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.14025901624101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00820183880822782,0,0,0,0,0,0.0211901937257607,0,0.111774423969415,0,0,0,0,0.362257446853907,0,0,0,0.118500351773005,0,0,0,0,-0.0203124897752414,0,0,0,0,-0.0704789162432898,0,0
X002271.SZ,0,0,0,0.214113230161964,0,0,0,0,0,0,-0.123046998523631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092658355622127,0,0,0,0,0,0.0928677491524517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039161253505813,0,0
X000708.SZ,0,0,0,0.0522460936231153,0,0,0,0.0143619163137112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344246347580156,0,0,0,-0.00453643769092777,0,0,0,0,0,0.076098629780993,1.73472347597681e-18,0,0,0,0.152018866279866,0.087696401942573,0,0.0959547307664231,0,0,0,0,0,0,0,0,0,0,-0.0806947229066589,0,0,0,-0.0248856075394928,0,0
