,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X002466.SZ,X600585.SH,X000792.SZ,X601898.SH,X600019.SH,X600011.SH,X600111.SH,X600660.SH,X600010.SH,X000708.SZ,X000301.SZ,X600547.SH,X600795.SH,X600886.SH,X000877.SZ,X002271.SZ,X601600.SH,X600426.SH,X600362.SH,X600027.SH,X601991.SH,X600176.SH,X600803.SH,X600160.SH,X601699.SH,X000983.SZ,X000408.SZ,X600348.SH,X000629.SZ,X000723.SZ,X600378.SH,X600995.SH,X600096.SH,X600219.SH,X600489.SH,X000786.SZ,X600157.SH,X600399.SH,X000831.SZ,X600688.SH,X002353.SZ,X000807.SZ,X600985.SH,X600141.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.516260623141644,0,0,0,0,0,0,0.107053287152487,0,0,0,0,0,0,0,0,0,0,0,0,0.0348710420053547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138390239528749,0,0,0,0,-8.67361737988404e-19,-0.0104340439869878,0,0,0,0,0,0
X601088.SH,0,0,0,0.0417041519547687,0.267361785363694,0,0,0,0,0.123752669608154,0,0.04697841730608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220787224970502,0,0.1920705916772,0,0,0,0,0,-0.0392073741047585,0,0,0,0.0955088748662669,0,0,-0.0173610562381119,0,0,0,0,0,0,0,0.00970436081185563,0,0,0,0,0,0
X600028.SH,0.123556276432609,0,0,0,0,0,0,0,0,0.00210106737043427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0944564963175226,0,0,0.0556269413909098,0,0,0,0,0,0,0,0,0,0,0,-0.0143920908661423,0,0,0,0.0313459104859699,0.0238173712422706,0,0,0.00290236978475394,0.0125180662273006,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,-0.0634311727635231,0,0,0,0,0,0,0,0,0,0.0550017491094712,0,0,0,0.184651743063618,0,0,0.0101239845906225,0,0.053976039357062,0,0,0.0323857316765968,0,0.0100443047732716,0,0,-0.0790781484438427,0,0,0,0,0.0297531856872742,-0.0102127708034593,0,0.0241539937320608,0,0,0,0,0,0,0,0,0,0,0.021175659584409,0,0,0,0,0,0
X600188.SH,0,0.82177937069733,0,0,0,0,0,0,0,0.126695481839559,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0999576002462239,-0.214564230236271,0.0626746000930136,0,0,0.0364691903089907,-0.0150076714812211,0,-0.013096187906847,0,0,0,0,0,0,0,0,0,0,0,0.0207710768515139,0,0,0,0,-0.020034107192259,-0.0136246211507039,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.418614037606305,0,0,0,0,0,0.0805283137788358,0.0409623172813713,0,0,0.047950359543532,0,0,0,0.0556879360937068,0.0602166339334665,0,0,0,0,0,0,-0.102663037609608,0,0,0,0.08045289667931,0,0.0824850545945351,0,0,0.0170319639789086,0,0,0,0,0,0.0237583183911542,0,0,0,0.0315370771747026,0,0,0,0.00340135952975044,0,0,0,0,0,0,0
X002466.SZ,0,0,0,-0.133195192475533,0,0.629197969647875,0,0,0,0,0,0,0,0,0,0,0,0,0.0457064627680211,0,0.0681447287650309,0,0,0,0,0,0,0,0,0,0.0949729505968467,0,0.402388864594827,0,0,0,0,0,0,0,0,-0.179026316890712,0,0,0.111080549205657,0,0,0,0.0337202351167446,0,0,0.00842544913155768,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0.0732172844263961,0,0,0,0.0353881443079488,0,0,0.0725912950721807,0,0.0466961306305612,0,0,0,0,0,0,0,0,0,-0.0362644890970224,0,0.0210941897973642,0,0,0,0,0,0.035721670534588,0,0,0.377020004514579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.217433225208985,-6.93889390390723e-18,0,0,0,0,0,0.125322784867138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246683327548934,0,0.0298392664206779,0,0,0,0,0,0,0.12550256994558,0,0,0,0,0,0.169933331737493,0,0,0,0,0.0286412293988155,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.209628483084634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0231323161409142,0.130676165108703,0,0,0,0,0,0.0746195155841699,0,0.153343419715995,0.263829377770238,0,0.0912859111671183,0,0,0,0,0,0,0,0,0,0,-0.0789703356285524,0,0,0,0.0544373330926634,0,0,-0.0400495300101881,0.0254204343058627,0,0,0,0,0,0
X600019.SH,0.0502196560785946,0,0,0,0,0,0,0,0,0,0,0.131368660440801,0,0,0,0,0,0,0,0,0,0,0.164159987689926,0.0554014953173495,0,0,0,0,0,0,0,0.0557053156547444,0,0,0,0,0,-0.0592193055594601,0,0.00832284868395394,0,0.0445267601209389,0,-0.00225223007572606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,-0.114546922901518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244633999136276,0.29601730759013,0,0,0.034293389402183,0,0,0,0,0,0,0,0,-0.0198062812194072,0,0,0,0.265657941389035,0,0,0,0,0,-0.0618900123757583,0,0,0.0262759172068631,-0.0286007780648155,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.127016449368933,0,0,0.166207776102886,0,0,0,0,0,0,0,0,0,0,0,0.00756953037901549,0,0,0,0,0,0,0,0,0,0,0,0.0125581598175008,0,0,0.153169850627527,0,0,0,0,0,0,0,0,0.212078782815676,0,0,0.0545812846119738,0,0,0,0.0235181343668611,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.113487945247419,0,0.0587253403706038,0,0,0,0.0175359107920115,0.0430918805309635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368113857678081,-0.00859503053544674,0,0,0,0.126189491594193,0,0,0.00573990961930891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021913175072633,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0.0558845814151186,0.199466248272776,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0620144689074378,0,0,0,0,0,0,-0.0359578892000009,0,0,0,0,0,0,0,0,0.314174360015361,0,0.0936450050782732,0,0.0272478427915624,-1.73472347597681e-18,0,0,0,0,-0.0107634641277914,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.145148807422435,0,0.0217282928508562,0,-0.00306250676503836,0,0,0,0,0,0,0.0723345799750772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0429977958017927,0.146617964162434,0,0,0,0,0,-0.0205584875977607,0,0,0,0.00245038497024141,0,0,0,0,-0.1541085248379,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148602833836662,0,0.174903089168346,0,0.275196822982303,0,0,0,0,0,0.116211393045712,0,0.0867473600317493,0,0,0,0,0,0,0,0,0,-0.0579703628081297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138786515704215,0,0.0407577413371622,0,0,0,0.0149512944517916,0,0,0,0,0,0,0,0,0,0,0,0.387236960959546,0,0,0,0,0,0,0,0,0,0,-0.0250374193433235,0.0255389010304324,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.291918472827302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0992673577764597,0,0,0,0,0,0,0,0,0,0,0.0826662707349154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0621849257702618,0,0.0491171710063038,0,0,-0.0507484468939212,0,0,0,0.12180891617205,0,0,0,0,0,0.0436646881396918,0,0,0,0,0,0,0,0.0582816723626314,0,0,0,0,0,0,0,0,0,0,-0.0836460092912964,0,0.0127332547467499,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0.111513437195955,0,0,0,0.0487441961650211,0,0.154926451007953,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763758755332984,0,0,0,8.67361737988404e-19,0,0,-0.0505883247082044,0,0.195040420908179,0,0,0,0,0,0.146034545070503,0,0,0.00892612259277013,0,0,0,0,0,0,0.0350786105962417,0.0144795562705402,0,0.0328715642684382,0,0,0,0
X002271.SZ,0,0,0,-0.354111438879956,0,0,0,0,0,0,0,-0.0474074690598938,0,0,0,0,-0.138020079076857,0,0,0,0,0,0,0,0,0,0,0,-0.0783722256006938,0,0,0,0,0,0,0,0,0.29500469171382,0,0,0,0.647866272850888,0,-0.0804162086132675,0,-0.109796089673764,0,-0.0371934236616565,0.194476154985849,0,0,-0.00744213263879429,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.15278452052546,0.0459669000478843,0,0.0811940038376381,0,0,0,-0.0326041083471682,0,0,0,0.0136784786092709,0,0,0,0.427439358639019,0,0,0.0359071583869969,0,0,0,0,0,0,0,0.0300024073067503,0,0,0,0.0199384858123983,0,0,0,0,0,0,0,0.206571038771026,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.280378042093613,0.0679547919857257,0,0,0.0355175684206678,0,0,0,0,0,0,0,0,0.0629116785686604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312263434302395,0,0,0,0,0,0,0,0,0,0.0996284728798875,0,0,0,0,0,0,0,0,0,0.0181951202369603,0.0188531698007874,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.0280773449621436,0,0,0,0,0,0,0,0,0,0,0,0,0.0506718654951689,0,0,0,0,0,0,0,0.00352255496805813,0.0207596429997183,0,0,0.0129184716636179,0,0,0,0.104353928274228,0.0421163582681757,0,0,0,0,0,0,0,0.168886363049583,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.11303963687047,-0.0174489815316795,0,0,-0.228841794054936,0,0,0.631879616490888,0,0,0,0,0,0,0,0.0338162758069428,0,0,0,0,0,0,0,0,0,0,0.00666258019555486,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195948827242834,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0.505802838559826,0,0,0,0,0,0,0.164991938031436,0,0.0399287086787808,0,0,0,0,0,0,0,0,0,0,0,0,0.127302540576432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173232210315399,0,0,0.182378761390389,-0.0588676337996274,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0.153079529942938,0.053374284274228,0,0,0,0,0,0,0,0.222363083528623,0,0,0.181490623542255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252207003932641,0,0,0.00759334835847647,0,0,0,0,0,0,0.024006067777359,0.0023225759251088,0,0,0,0,0,0
X600803.SH,0,0,0,0,0.195160357221677,0,0.00674810978240424,0,0,0.130879654643807,0,0.274185216864701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105716158616396,0,0,-0.0530709301510932,0,-0.0684541670768015,0,-0.0587381680354119,0,0,0,0,0.0400734195162315,0,0,0,0,0,0,0,0,0,0,0,0
