,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600188.SH,X600019.SH,X600660.SH,X600547.SH,X601600.SH,X600886.SH,X600585.SH,X600011.SH,X600795.SH,X000792.SZ,X600362.SH,X600489.SH,X600010.SH,X600111.SH,X000708.SZ,X600027.SH,X600803.SH,X002460.SZ,X000301.SZ,X601991.SH,X600426.SH,X000983.SZ,X600160.SH,X600219.SH,X601699.SH,X002466.SZ,X000786.SZ,X000807.SZ,X000630.SZ,X600176.SH,X002128.SZ,X600096.SH,X000408.SZ,X601168.SH,X600985.SH,X000933.SZ,X000877.SZ,X600378.SH,X000883.SZ,X600995.SH,X600352.SH,X600299.SH,X002353.SZ,X600688.SH,X600863.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.00470337268416139,0,0.0253666419543975,0,0,0,0.116244679527751,0,0,0,0,0,-0.00625530691193353,0,0,0,0,0,0.878972816058716,0,0,0,0,0,0.044474715784322,0,0,0,0,-0.0248025819557048,0,-0.0867810977649429,0,0,0,0,0,0,0,0,0,0,0,0,0.00650517309620706,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0896107196118094,0,0,0,0,0,0,0,0.0548996099325967,0,0,0,0.0685239729886493,0,0,0,0,0,0,0,0,0,0,0,0,0.0762711324159631,0,0.147092817124428,0,0,0,0,0,0.0447195171227956,0,0,0,0,0,0,0,0,0.00992107511986394,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0.0158359739232135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.115637460717228,0,0,0,0,0,0.500911163901393,0,0.0654006974779834,0,0,0,0,-0.00212398147754349,0,0
X600426.SH,0,0,0,0.6731042046683,0,0,0,0,0.0172531368927226,0.120522436939502,0,0,0,0,0,0,0,0,0,0.0951711662377185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1430425236947,0,0,0,0,0,0,0,0.0146332929763967,0,0,-0.0392654071821313,0,0.108794690712454,0,0,0,0,0,0,0,0,-0.00821508380448275,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706997111426234,0,0,0,0,0.235015561334808,0,0,0,0.119148150077058,0,0.0360744002940784,0,0,-3.46944695195361e-18,0.242040639034698,0,0,0,0,0,0,0,0,0,0,0,-0.0119101926772325,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0.0177353834309806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14092236228975,0,0,0,0.184280759370506,0,0.328853047230467,0,0,0,0,0,0,0.0386306040387134,0,-0.253663361491704,0,0,0,0,0,0,-0.0475435079429926,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.0765887633287994,0,0,0,0,0.0942344391140665,0,0.12410204208442,0,0,0,0,0.134096996003427,0,0.0190405977404634,0,0,0,0,0,0,0,0,0,0.0540358109992056,0,0,0.0971803443603794,0,0.287379457877855,0,0.050130415929499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.0955481854103664,0.243051349412945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0403255384550041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169368181476529,0.269920841722706,0,0,0,0,0,0,0,0,0,0,0,-0.0486465217766282,0,0,0,0.00330651069058241,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633384513771619,0,0,0,0,0,0,0,0,0,0,0,0.0162601246872053,0,0.0599378641503295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237822831542213,0,0,0,-0.0149239209249178,0,0
X000786.SZ,0,0,0,0.0592359125683084,0,0,0,0.37641341084907,0,0,0,0,0,0,0,0,0,0,0,0,-0.00358071607707141,0,0,0,0,0.0710820688974883,0,0,0,0,0,0,0,0,0.341396325524814,0,0,0,0,0,0,0,0,0,0,0,0,0.00790760936559483,0,0,0,0,0,0,0,0,-0.0217241011823985,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.201216184092678,0,0,0,0,0,0,0,0,0,0,0.0646325237899155,0,0,0,0,0,0,0.0173047452533592,0,0,0.041431019144599,0,0,0,0,0,0,0,0.166031048288621,0,0.233677555854564,0.0316531870220054,0.0377865870004172,0,0,0,0,0.0389721934505787,0,0.0993921641803768,0,-0.0159227123839092,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.0394065690852511,0.0313553975743134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688964150161987,0,0,0,0,0,0,0,0,0,0.360474279908216,0,0.20077922256433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115654613971779,0,0
X600176.SH,8.67361737988404e-19,0,0,0,-0.262014493585576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243873998507236,0,0,0,0,0.154578662532632,0,0.204805304424051,0,0,0.116514821699583,0.298078680057729,0,0,0,0,0,0,0,0,0,0.0413188713224971,0,0,0,0,0,0,0,-0.108157502531076,0,0,0,0,0,0,0.0296185911654706,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0.238835378903532,0,0,0,0.0989252475728523,0,0,-0.037966517615339,0,0,0,0,0.0994355488336409,0,0,0,0,0.302491258442685,0.0386263545391519,0,0,0,0,0,0,0,0,0,0,0,0,0.11237847458425,0,0,0,0,0,-0.085199697517032,0,0,0,0,0,-0.0703052179105179,-0.0511288695442607,0,0,-0.0230537912191496,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.184082840426561,0,0,0.0675731620339239,0,0,0,0,0,0.367226143549798,0,0,0.0279363080451287,0,0,0.11255686957323,0,0,0,0.0561166842579292,0,0,0,0,0,0,0,0,0,0,0,0,-0.108595671891741,0,0,0,0,0.00718276721704421,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682704034147227,0.0311711803976541,0,0,0,0,0,0,0,0,0,0,0.0413484992675034,0,0,0,0,0,0,0,0,0,0,0.201892233232006,0,0.0698829833375785,0,0,0,0,0,0,0.175900401311909,0,0,0,-0.000448717695562174,-0.0707858111610457,0,0,0,0,0,0
X601168.SH,0.00440889126004756,0,0,0,0,0,0,0,0,0.379767521366284,0,0,0,0,0,0.599661390058468,0.142183542379718,0,0,0,0.079044860526044,0,0,0,0.11007185508297,0,0,0,0,0,0,0,0,0.00255180588261841,0,0.0254094199832178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.057199698055898,-4.33680868994202e-19,0,0,0,-0.0173283121629601,0,0
X600985.SH,0,0,0,0,0,0.109441251275338,0,0,0,0.0838774132308622,0,0,0,0,0,0,0,0,0,0,0.0642653929035917,0,0,0,0,0,0,0,0,0.482577264645699,0,0,0,0,0.0529909641183254,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231318922423986,0,0
X000933.SZ,0,0,0,0,0,0.27469105683792,0,0,0,0.0805719389378237,0,0,0,0,0,0,0,0,0,0,0,0,-0.00203633633678812,0,0,0,0,0.111557632158737,0,0.211610009916826,0,0,0.131573945462827,0.0820573572910523,0,0,0,0,0,0,0,0,0.019292090234035,0.0714177919657994,0,0,0,0.259686741763368,0,0,0,0,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0487349661302821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106505727259173,0,0,0,0.0187345960185505,0,0
X600378.SH,-0.0682980808767405,-0.0115708285973389,0,0,0,0,0,-0.170473952364269,0,0,0,0,0,0,0,0,-0.0463919520929113,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487465067635325,0,0,0,0,0,0,0,0,0,0.286281824033427,0.00753653738206755,0,0,0,0,0.301175268261718,0,0,0,0,-0.093482510847884,0,-0.0403338630155815,0,0,0.0375383799093502,0,0
X000883.SZ,0,0.342942957625931,0.0182567519862378,0,0,0,0,0,0,0.265413694885048,0,0,0,0,0,0,0,0,0,0,0,0,-0.0780558957559065,0,0,0,0,0,0,0,0,0.0409476807907213,0,0,0,0,0,0,0,0,0,0.0633566887761209,0,0,0,0,0,-0.00537514563821513,0,0.317878148825276,0,0,0.0706505786883157,0,0,0,-0.00215278211020085,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10342066621067,0,0,0,0,0,0.187764602657084,0,0,0,0,0,0.047096872410623,0,0,0,0,0,0,0,0,0,0.142118495288301,0,0.0232250381804042,0,0,0,0,0,0,0,0,0.0349916209343324,0,0,0,0,0.0526448371279856,0,0
X600352.SH,0,0,0,0.0321409282094672,0,0,0,0,0,0,0,0.103491848730507,0,0,0,0,0,0,0,0.185817828328024,0,0,0,0,0,0,0,0,0.0258873759895573,0,0.0969421308635962,0,0,0,0,0,0.0371720131492974,0,0,0,0,0.018983236160561,0,0,0,0,0,0.0834259918320554,0,0,0,0,0,0,0,0,0.0185904218578479,0,0
X600299.SH,0,0,0,0.0083354815588661,-0.0213562058504817,0,0,0,0,0,0,0,0,0,0.193982634720117,0,0.0924720421241243,0,0.139246202592874,0,0.036286462962027,0,0,0,0,0.0772195482273701,0,0.0868367369928227,0,0,0,0,0,0,0.103208856987827,0,0,0,0,0,0,0,0.011249289973591,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.0673925110495392,0,0,0,0,0
X002353.SZ,0,0,0,0,0,-0.12367647918771,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104582536823642,0,0,0,0,0,0.231384715300243,0,0.0195528009968961,0,0,0,0,0,0,0.19874935360516,0,0.0974755315400038,0.18310118260683,0,0,0.231556548424143,0,0,0,0.0337856451731293,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0.0555750799087129,0,0,0,0,0.00865840661295868,0,0,0,0,0,0,0,0.0204310136824561,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631636333494613,0,0,0,0,0.040586400841852,0,0,0,0,0,0,0,0,0,0.00512281612619547,0.0294051079972815,-0.0439649496810535,0,0,0.0471029532524926,0,0
X600863.SH,0.119468590767142,0,0,0,0.0701131058355547,0.0317405230074465,0,0,0.0444291972572462,0.0300589819663731,0,0,0,0.269258513436449,0,0,0.0289430852024804,0,0,0,0.017570051422259,0,0,0,0.108129658689722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152091140215819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212321700685078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114113420666101,0,0,-0.102353959559034,0,-0.0730963434375515,0,0,0,-0.0319617169628686,0,0.0234018399225649,-0.0883106889394044,0,0,0,0.0174136935607324,0,0
Slope,0,0,0,0,-0.0561105351978626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167431515252778,0,0,0,0,0,0,-0.0433168643399283,0,0,0.0860330646195954,0,0,0,0,0,0,-0.100094174418976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.736586041308589,0.131303209486295,0,0,-0.0927535008218084,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356605920596245,-0.0389870951214788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.037688327546604,0,0,0,0,0,0,0,0,0,0,0,-0.335980006652724,0.768791008578649,0,0,0,0,-0.167586754729863,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.139178528338925,0,0,0,0,0,0,-0.0525137196531053,0,-0.0796026360039835,0,0,0,-0.0740288984527192,0,0,-0.0728997727681339,0,0,0,-0.0104670309421958,0,0.175947673352867,0,0.0384526808988331,0,0,0,0,0,0,-0.0190285689717387,0,0,0,3.46944695195361e-18,0,0,-0.310799221905417,0,0,0,0,0,-0.0186036827481277,0,0,0,0,-0.00737123746735324,0,0
MKreturn,0,-0.0180521198988662,0,0,0,0,0,0,-0.0230019273830514,0,0,0,-0.014033151971437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193750010107101,0,0,0,0,0,0,0,0,0,0,0,0.0159209654447223,-0.0857951084366443,0,0,0,0,0,0,0,0.0161842814348307,0,-0.032013211435708,0.0479949705372713,0,0,-0.0167172147359583,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0.00197633437055845,0,0,0,0.00111473402092594,0,0,0,-0.0010458133431106,0,0,0,0,0,0,-0.000494945307386766,0.000847490564875991,-0.000578576543425584,0,0,0,0,0,0,0,0,0,0,0,0,-0.000800165694873452,0,0,0,0,0,0,0,0.000229411580805453,0.000290459087245793,-8.470329472543e-22,0,0,0,-0.00356513623668459,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0225287948894082,0,0,0,0,0.00781472694851482,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00105906981955428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.7762635780344e-21,0,0,0,0,0,0,0.00254051607098309,0,0.00790508251274428,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110182438045121,0,0,0,0,0,0,0,0,-0.0212418822252149,0,0,0,0,0.00612327502310564,0,0
