,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X600585.SH,X002460.SZ,X600660.SH,X600019.SH,X000708.SZ,X002271.SZ,X002466.SZ,X600547.SH,X600176.SH,X000786.SZ,X600362.SH,X000301.SZ,X600426.SH,X600011.SH,X600111.SH,X600886.SH,X601898.SH,X601600.SH,X600010.SH,X600486.SH,X600352.SH,X002080.SZ,X600188.SH,X002353.SZ,X601991.SH,X600801.SH,X600803.SH,X600795.SH,X600489.SH,X600219.SH,X600688.SH,X300037.SZ,X600299.SH,X600516.SH,X600027.SH,X601168.SH,X600399.SH,X002409.SZ,X000932.SZ,X600157.SH,X601992.SH,X000723.SZ,X000027.SZ,X000898.SZ,X300073.SZ,X002497.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0,0.0639290614638543,0,0,0,0,0,0,0,0,0,0,0.195420912734704,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0654643976946964,0.00506923781058684,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0.0570142459301737,0,0,0,0,0,0,0,0.0876702971689449,0,0,0,0,0,-0.00151300804110527,0,0,0,0,-0.030306650530188,0,0
X601600.SH,0,0,0,0,0,0,0,0.211477620368484,0,0,0,0,0,0,0.164723132474481,0,0,0,0.0388727857038544,0,0.115999564765809,0,0,0,0,0,0,0,0,0,0,0,0,0.191219459612133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00805425131682676,0.10776304582544,0,0,-0.0446643547829222,0,0,0,-0.0155209259612618,0,0
X600010.SH,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.034295410782007,0,0,0.0268126232323129,0,0.0219082334719878,0,0,0,0,0,0,0.0722826699689539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368873317562925,0,0,0.0131895439896631,0.131584814688335,0,0,0,0,0,1.0842021724855e-19,0,0.0050597895296238,0,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0373022368840661,0,0.0590329614727621,0,0,0,0.047519888180319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169344356799447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0903691158399601,0.140444576437781,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.134413897990976,-0.0317548833332416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420665243415768,0,0,0,0,0,0,0.000243589019768302,0,0,0,0.0855526329976529,-0.0179421943415524,0,0,0.102358142974371,0,0,0,0,0,0,0,0.0127341834787967,0.0731971285135884,0,0,0.015644615248566,0,0,0,-0.00688469917160891,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0788077071518892,0,0,0,0.128096064417812,0,0,0,0,0,0,0,0,0,0,0,0,0.0586917336650917,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073864297403983,0,0.106081153924469,0,0,-0.103008053235387,0,0,0,0.0793047410416945,0,0
X600188.SH,0,0,0,0.4392050983314,0,0,0,0,0,0,0,0,0,0,0,0.0264258924700609,0,0,0.143154165798022,0,0,0,0,0,0,0,0,0.0116402358672859,0,0,0,0,0,0,0,0,0,0,0,0.0881546528922363,0,0,0,0,0,0,0,0,0,0,0,-0.0263423686122705,0,0,0,0,-0.00456716863589494,0,0
X002353.SZ,0,0,0,0,0,-0.0403798088008829,0,0,0,0,0,0,0,0,0,0.056802991448043,0,0,0.215427520264111,0,0,0,0,0.113706626680752,0,-0.0444632659335794,0,0,0,0,0,0,0,0,0,-0.0420568746776834,0,0,0,0,0,0,-0.0727027497957729,0,0,-0.0305344565549305,0,0,0,0,0,0.015670544805612,0,0,0,0,0.0166957518791799,0,0
X601991.SH,0,0,0,0,0,0,0,0,-0.020324054702208,0,0,0,0,0,0,0.0919901987568465,0,0.149282210336672,0,0,0,0,0,0,0,0.114958080327772,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365120745566677,0.0306274403430751,0,0,0,0,0,0.0869257887985263,0,0,0.0129728345875463,0,-0.0333829163486773,0,0,0,0,0.00278666319994272,0,0
X600801.SH,0,0,0,0,0.339684644143475,0,0,0,0,0,0,0,0,-0.03101207331812,0,-0.0554934751923572,0,0,0,0,0,0,0,0,0,0,0,-0.00305136294529606,0,0,0,0,0,-0.104705616862297,0,-0.0607141675388941,0.0629460745395739,0,0,0.0796716930987835,0,0,0.168020580898612,0.0634346300261676,0,-0.0142664908659826,0,0,0,-0.0173434177429048,0,0,0,0,0,0,-0.00955329778571854,0,0
X600803.SH,0,0,0,-0.106601728519756,0,0,0,0.137983801119266,0,0,-0.00792564440512536,0,0,0.0695265747298438,0,0.0829160542072729,0,1.73472347597681e-18,0.0162288495648155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211205111628454,0,0,0,0,0.0498357273511031,0,0,0,0,0,0,0,0,0,0,0.00335312972038437,0,0,0,0,-0.00511179036559159,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.0460041222804239,0,0,0,0,0,-0.0051711241348205,0.0769175651364246,0,0,0,0,0,0,0,0.00601457587606061,0,0,0,0,0,0,0.01598196818546,0,0,0,0,0,0,-0.0380053943385779,0,0,0.0382639907891847,0,0,0,0,0,0,0,0.0316137479692392,0.0179737297187754,-0.0374172847958454,0,0,0,-0.0145695563823979,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.711253177117596,0,0,0.0571134537046015,-0.0864532405051567,0,0,0,0,0,0,0,0,0,0.0392856363780118,0,0,0,0,0,0,0,0,0,0.0549807811603922,0,0,0,0.00368059874234221,0,0,0,0,0,0,0,0,0,0.0377982441577934,0.0105170766672011,0.00516680205602317,0,0,0,0,-0.0167025525113439,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0.0357100872193842,0,0,0,0.18162328885514,0,0,0,0,0,0,0.119765676867322,0,0,0,0.0632830659175578,0,0,0,0,0,0,0,0,0,0,0.154702424208454,0,0,0.0913433893914078,0,0,0,0,0,0,0,0,0.0784294101149556,0,0,-0.082453370460529,0.159135846965166,0,0,0,0,0,0
X600688.SH,0,0,0,0,0.0523899718448602,0,0,0,0,0,-0.0332185330770415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140164821702117,0.0214250249661218,0,0,0,0,0,0,0,0,0,-0.155569841369659,0,0,0.0122685454595552,0,0,0,0.24465978938822,0.0409013686786769,0,0,0.0222352083425736,0,0,0.0136077311507184,0,0,0,0,-0.00655826074380153,0,0
X300037.SZ,0,0,0,0,-0.219374436773131,0,0,0,0,0,0.0833855896535134,0,0,0,0,0,0,-0.221134361922615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329971740627816,0,0,0,0.18406028693571,0,0,0.272525708527435,0,0,-0.0529979787141435,0,0,0,0,0.00428867314486324,0,0
X600299.SH,0,0,0,0,0,-0.0605571243246876,-0.10691766387298,0,0,0,0.0952702893744889,0,0.199859421571293,-0.140199355274708,0,-0.0105222021594716,0,0.0410114529384487,-0.0500137160066386,0,0,0,0,0,0.0650720216350721,0,0,0.0284564217192237,0,0,0,0,0,0.0136627368910335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442551805034593,4.33680868994202e-19,0,0,0,0,0.0153153610588267,0,0
X600516.SH,0,0,0,0,0,0.102940847699842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267755394022173,0.0350736621879952,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0755612274864417,0,0,0,-2.16840434497101e-19,0,0.0513155234858603,0,0,0,0,0,0,0.0201225607231048,0,0,0.00196543876034768,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,-0.0120344928367966,0,0,0,0,0,0,0,0,0,0,0,0.0259516827631364,0,0,0,0,0,0,0,0.10222699814212,0,0.0473790936290635,0,0,0,0,0,0,0,0,0,0,0,0.00182511696616484,0,0,0,0,0,0.0995479509949943,0,0,0,0,0.00458890773849055,0,0,0,0,-0.012503139716654,0,0
X601168.SH,0,0,0,0,0,0.250587692593714,0,0,0,0,0,0,0,0,0.520583757238852,0,0.179733383096589,0,-0.162268841410202,0,0,0,0.192033245009851,0,0,-0.0508042511851719,0,0,0,0.0416557370208853,0,0,0,0,0,-0.0125291269181131,0,0,0,0,0,0,0,0.114365186086337,0,0,0.0737099716787644,0,0,0,0,-0.00427910920896457,0,0,0,0,0,0,0
X600399.SH,0,0,0.00663884848770359,0,0,0.0293538930932558,0.248711890201883,0,0.14563341517222,0.171472103271062,-0.115915086332591,0.12255843998163,-0.159111703446021,0,0,0,0,0,0,0,0.0280450161929818,0,0,0,0,0,0,-0.0771874906612152,0,0,0,0,0,0,0,0.0849859377746804,0,0,0,0,0,0,0,0,0,0,0,0.0855169231467114,0,0,0,-1.73472347597681e-18,-0.0128621430469044,0,0,0,-0.0183631488566046,0,0
X002409.SZ,0,0,0,0,0,0,0,0,0,0,-0.0247125849121633,0,-0.0914351655133678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00903856323797736,0,0,0,0,0,0,0,0.236584428880315,0.00692792025267272,0,0,0.0461133293480469,0,0,0,-0.0185201837746122,0,0
X000932.SZ,0,0,0,0,0,0,0,0.413824243053201,0,0,0.0860001963451689,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0929594488712789,0,0,0,0,0,0,0,0,0,-0.000107656933697325,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0219277994354134,0,0,0,-0.00193401518486895,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016589527414436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111081053743042,0,0,0.205920471633855,0,0,0,0,0,0,0.102017049473427,0.237667799673365,0,0,0,0,0,0,-0.0319479053034507,-0.0524393158668823,0.058147242549379,-0.00114146960815339,1.0842021724855e-19,0,0,0,-0.00460588059020381,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000416817353477465,0,0,0.0105882320836825,0,0,0.0509320207541744,0,0,0,0,0.106089804703926,0,0.00679602464444878,0,0,0.00243118592803252,0,0,0,0,0,0,0,0,0,0,0,-0.0152346193433817,1.0842021724855e-19,0,0,0,0.00912964353575574,0,0
X000723.SZ,0,0,0,0,0,0.159962572923918,0,0,0,-0.259994581899488,0.16971139421528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325154834819339,0,0,0,0,0,0,0,0,0.00247633439805604,0,0.274002134560594,0,0,0,0.0606002708437302,0,0,0,0,0,0,0,0,0,0,-0.0066500602151688,0,0,0,-0.011416178366274,0,0
X000027.SZ,0,0,-0.0450243137386598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661521689215877,0,0,0,0,0,-0.0368946511245044,0,0,0,0.170252231997797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248225506128837,0,0,0,0,0,-0.0099246198904747,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.0975872500639965,0,0,0,0,0,0,0,-0.0602319702240315,0,0,0,0,0,0.194113600400455,0,0,0,0.0655980343214369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347044192454375,0,0,0,0,0,0,0.0136091678883211,0,0,0,0,0,0,-0.0166188566094698,0,0
X300073.SZ,0,0,0,0,0,0,0.163519764303866,0,0,0,0.0623531884161768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0898380245304591,0,0,0,0,0,0,0.0975018875098688,0,0.281398156857834,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876643087492033,0,0,-0.04336002228823,0,0,0,-0.00436526177018451,0,0
X002497.SZ,0,0,0,0,0,0.320748892862155,-0.00671877753494726,0,0,0.125135678791387,0.0896131586400234,0,0.129932512429143,0,0.239230022601545,0,0,0,0,0,0,0,0,0,0,0.0585774015083177,0,0,0,0,0,0,0,0,0,0.149082540442448,0,0,0,0.00280822289817919,0,0.181357373769279,0,0,0,0,0,0,0,0,0,-0.0647351514226446,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0261401451253023,0,0,0,0,0,0,0,0,0,0,0,0,0.00234758300987964,0,0,0,0,-0.0284590726088882,0,0,0,0,0,0,-0.0204571229614429,0,0,0.0360462155864932,0,0.220892129289557,0,0,0,-0.083985671736513,0,0.0581230988283198,-0.122870451848442,0,0,0,-0.0234403121027534,0,0
Slope,0,0,0,0,0,0,0,-0.150609888943247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012643573347172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49183919918151,0,0,0,0.109301699891649,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827393467589122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.271586339954721,0,0,0,0,-0.283096465943291,0.646940545200858,0,0,0,0,-0.148740189844838,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0135475915674273,0,0,0,0,0,0,0,-0.00474404235999286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0319592651911234,0,0,0,0,0.0797849799700124,0,-0.0163638215174796,0,0,0,0,-0.0308766798702941,0,0,0,0,-0.0136171241308057,0,0,0,-0.00183896650172535,0,0
MKreturn,0,0,0,0,0,-0.0623613740836899,0,0,0,0,0.00808444646885727,0,0,0,0,0.00286377819165847,0,0,0,0,0,0,0,0,0,-0.0403157896858373,0,0,0,0,0,0,0,0,0,0,0.0147990239449503,0,-0.0654695183117431,0,-0.0173833200169463,0,0,0,0,0,-0.0332822333641081,-0.0783018673768191,-0.0223277764877286,0.0428206023398177,0,-0.00226885808953157,0.00224145372556117,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000802491659553541,0,0,0,0,0,0,0,0,0,0.00126146928330231,0,0,0,0,0,0,0,0,0,0.000500682102586666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000510553105683039,0,0,0,0,-0.00151678050896633,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.172330076354804,0,0,0,0,0,0,0,0,0,-0.279295321053713,0,0,0,0,0,0,0,0,0,0.00259530675473875,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.0715054948764531,0,0,0,0,0,0,0,0,0,1.54327873490714,-1.29308851863865,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.00118546649695432,-0.000292286869584035,0,0,0,0,0,-0.00198805545701242,-0.00129537868621997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000382834130647255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00369402237591721,0,0,0,-0.00245376836600099,0,0,0,0,-0.00197366049851037,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000974475999993815,-0.00176569785229079,0,0,0,0.00138705966234573,0,0
