,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601600.SH,X601898.SH,X600188.SH,X600688.SH,X601991.SH,X002466.SZ,X600660.SH,X600362.SH,X600795.SH,X600516.SH,X600547.SH,X300072.SZ,X600886.SH,X002460.SZ,X000898.SZ,X600111.SH,X601992.SH,X600176.SH,X000786.SZ,X000553.SZ,X600352.SH,X600299.SH,X600027.SH,X000709.SZ,X000792.SZ,X000825.SZ,X002271.SZ,X000408.SZ,X601158.SH,X600489.SH,X601699.SH,X600808.SH,X600219.SH,X600426.SH,X002470.SZ,X000883.SZ,X000630.SZ,X600315.SH,X600157.SH,X000830.SZ,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.176978858679473,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0698033463544184,0,0,0,0,0,0.0340715718883922,0.130059274654703,0,0,0,0,0,0,0,0,0,0,0,0,0.102325781104468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0.264171314022464,0,0.0935357145273235,0,0,0,0,0,0,0,0,0,0.0390618138699551,0,0,0.122972176339091,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007653181748324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283555395475532,0.0239453184214842,0,0,0,0,0,0
X601088.SH,0,0.109819798280471,0,0.240577126588645,0,0,0,0.0188173951719497,0,0,0,0,-0.00534990082431988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16183681771681,0,0,0,0,0,0,0,0,0.388911469775132,0,0,0,0,0,0,0,0,0,0,0,0.00496079650708275,-0.00931344739148027,0,0,0,0,0,0
X600019.SH,0,0,0.565387673771719,0,0,-0.0432105181021161,0,0,0,0.133986536286081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123895232681662,-0.0410605313056859,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,-0.0153743808069011,0.153348956739084,0,-1.0842021724855e-19,-0.0121966583074738,0,0,0,0,0,0
X600585.SH,0,0,0.54291304058969,0,0,0,0,0,0,0.021613419210598,0,0,0,0,0.0443095118289115,0,0,0,0,0,0.0229006993564907,0,0,0,0,0.111133126741438,0,0,0,-0.00849796366238315,0,0,0,0,0,0,0,0,0,0,0.0217789034111671,0,0,0,0,0.0276875772526241,0,0.0980602587513018,0,-0.0105123167828775,0.0289784006607305,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.162379437728781,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.084289211939124,0,0.0275199321060085,0,0,0,0.0564870142900096,0.028332344429274,0,0,0.120728916480709,0,0,0.322826452750647,0,0,0,0,0,0,0,0.115518364949184,0,0,0,0,0,0,0,0,0,0,0,-0.0159474876338559,-0.0321686357131643,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.104147885041861,0,0,0,0,0,0,0,0,0,0,0,0.055023163797016,0.163735776907024,0,0,0,0,0.0468281723414064,0,0,0,0,0.00500358754520392,0,0,0,0,0,0,0,0,0.0602660202962646,0,0,0,0,0.00881278499322389,0,0,-0.0230491375531267,0.0164444697578963,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.759767014441673,0,0,0,0,0,0,0,0.159508271447396,-0.345122875323742,0,0,0,0,0,0,0,0,0,0.0705405187100464,0,0,0,0,0,0,0,0,0,0,0,0,-0.31528721446581,0,0,0.0107701175085828,0,-0.0449555160516797,-0.390626916498726,0,0.0154679078476364,0,0,0,0,0,0,0
X601898.SH,0,0.0323731997023578,0,0,0,0,0,0,0,0.0341212633457539,0,0,0,0,0.392938558853429,0,0,0,0,0,0,0,0,0,0,0,0.046195119891952,0,0,0,0,0.0754464229220883,0,0,0,0,0,0,0.0984046824281544,0,0,0,0,0,0,0,0.066772615070671,0,0,0.010279024239184,0,0,0,0,0,0,0
X600188.SH,0,0,0,0.611878877999438,0,0,0,0.0182851771445958,0,0,0,0,0,0,0,0,0,0,0,0,0.0721278971558603,0,0,0,0.304168255834813,0,0,0,0,0,0,0.0111092536478683,0.143278733962526,0,0,0,0,0.0784337070580337,0,0,0,0,0,0,0,0,0.0959900800004779,0,0,-0.0280624446761069,0.0185847773943038,0,0,0,0,0,0
