,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X002460.SZ,X600585.SH,X600019.SH,X600111.SH,X002466.SZ,X000301.SZ,X600010.SH,X002271.SZ,X600660.SH,X000708.SZ,X601600.SH,X601898.SH,X600188.SH,X600362.SH,X600547.SH,X600426.SH,X600219.SH,X600011.SH,X600176.SH,X600886.SH,X000825.SZ,X000408.SZ,X000786.SZ,X000932.SZ,X600803.SH,X002409.SZ,X000959.SZ,X000898.SZ,X300037.SZ,X600399.SH,X601991.SH,X600795.SH,X000807.SZ,X002080.SZ,X600549.SH,X002192.SZ,X000027.SZ,X600352.SH,X600489.SH,X600486.SH,X000630.SZ,X000830.SZ,X600808.SH,X002407.SZ,X002497.SZ,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.322546256520983,0,0,-0.044009816721317,0,0,-0.00386514382170067,0.0568861897008187,0,0,0,0,0,0.0542607446970238,0,0,0,0,0,0,0,0,0,0.00895578552346241,0,8.67361737988404e-19,0,0,0,0.0364696942278036,0,0,-0.0821998529563411,0,0,0,0,0,0,0.0817454708830916,0,0,0,0,0,0.0601024724267212,0.016044557917865,0,0.0144500959133644,0,2.16840434497101e-19,-0.043508545978514,0,0,0,0,0,0
X600028.SH,0.141650200159705,0,0,0,-0.0317995338058031,0,0,0,-0.00886642628373835,0.018141352648586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728846265904051,0,-0.0314623795886658,0.0292052071291376,0,0,-0.0258118939993801,0,0,0.0351488364467157,0,0,0,0,0,0,0,0,0.0574862256822568,0,0,0,0,0,0,0.0317296380447452,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.157392232430172,0,0,0,0.0011735648280993,0,0,0,0,0,0,0,0.29462447791726,0,0,0,0,0,0,0.0010444711874538,0,0,0.0867743869640542,0,0,0,0,0,0,0.0131288946062859,0.0748296275234501,0,0,0,0,0,0.027969993128508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0.113742119787726,0,0,0,0,0.0358839913048166,0,0,0,0,0,0,0,0,0.0207801282154489,0.00420960206413353,0.19473684044187,0,0,0,0,0,0.00801990431113104,0,0,0,0.0700923088928108,0,0,0,0,0,-0.0722579396069463,0,0,0,0.0752652141558195,0,0,0,0,0,0,0,0,0,0,0,0,0.00295289058990928,0,0.00384448488545426,0,0,0,0,0,0,0
X002460.SZ,0,0,0.201519893411306,0,0,0,0,0,0.184795299955487,0.0711501604694996,0,0.198196615706938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920672012659695,0,0,0,0,0,0,0.373554769565931,0,0,0,0,0,0.0331187099967234,0,0.102137902126411,1.38777878078145e-17,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,-0.109493301634438,-0.0267579775256296,0.111384864200139,0.0315295014412745,0,0,0,0,0,0,0,0,0,0,0,0.0871430763243368,0,0,0,0.107165595745169,0,0,-0.00490875367689964,0.0850332556647679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186617846035014,0.082471650261538,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,-0.0201419619851314,0,0.0641962158669496,0,0,0,0.127149809951332,0,0.00167346948481313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370371094908624,0,0,0,0,0,0,0.0151237494377907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.183590528643408,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139076088822287,0,0,0,0,0,0,0,0.125049804626597,0,0,0,0,0,0.191162808891554,0.104945701942207,0.0295384825081677,0,0,0,0,0,0,0,0.0323246785929351,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.134423275569351,0,0,0,0,0,0,0.0155773296241325,0,-0.367155312341579,0.242604650387239,0,0,0,0,0,0,0.207852642797068,0,0,0,0,0,0,0,0,0.0479236295385249,0,0,0,0,0,0.313516048390544,-0.0265771604949039,0,0,0,0,0,0,0,0.122989842976671,0,0,-0.24174249442912,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0.181743538616721,0.147907440687323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735901428537575,0,0,0,0.0420729436931977,0,0,0,0.16250122060839,0,0,0.0615295021409574,0,0,0,0,0.263330136162856,0,-0.106491509590444,0,0,0,0.0173269520770806,0.127413704444017,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.250845381148526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677587225811788,0,0.0870731095965614,0.0452040993758154,0,0,0.11288825061006,0.101855647249365,0,0,0,0,0,0,0.0729923097719625,0,0,0,0,0,0.177350608107538,0,0,0,0,0.030549564469659,0,0.0610414234491629,0,0,0,0,0,0,0
X002271.SZ,0,0,0.0274879122576021,0,0.126434799740292,0,0,0,0,0.097202616759805,0,0,0,0,0,0,-0.0946911121451307,0,0,0,0,0,0,0,0.128258702120332,0.0579686618765183,0,0,0,0,0,0,0.0358435771528534,0,0,0,0.0400202274893084,0,0,-0.0361004334207991,0,0,0,0.122708789784579,0,0,0.0324202615377988,0,0,0,0,0.169193851843109,-0.0737946450735658,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168928753481748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166931381401597,0,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.304366745206486,0,0,0,0,0,0,0,0.0244403250573315,0,0,0,0,0,0,0,0,0,0,0,0.158074732434986,0.0297448756350758,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.0429128385218713,0,0,0,0,0,0.122993765963481,0,-4.33680868994202e-19,0,0,0,0,-0.0147386379659389,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.105911611283752,0,0.00445046310316184,0,0,0.0680114010203446,0,0,0,0,0,0,0,0,0,0,0.0179244647338332,0,0.071187288507607,0,0,0,0,0.0573623715193505,0,0,0,0,0.599624527238316,0,0,0,0,0,0,0,0,0,0,0.0232907913861716,0,0,0,0.0587509920267345,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0692585317845553,-8.67361737988404e-19,0,0,-0.0377706150276948,0,0,0,0,0,0,0.281648796718861,0,0,0,0,0,0,-0.0118807197512445,0,0,0.100313056871469,0,-0.104071208796268,0.3379987914818,0,0.0238720620914948,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245458238123732,0,0.164550535211605,0,0,0,0,0,0,0,0,0,0.187236142198324,0,0,0,0,-0.274202378402847,0,0,0,0,0,0,0,0,0,0,0,0,0.145026792578266,0,0,-0.0306007161895969,0.201090537071891,0,-0.0809138969029524,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.00320442090206172,0,0,0,0.0160891100791711,0,0,0,0,0,0.164180412267492,0,0,0,0,0.118777965403745,0.0395004240393078,0,-1.73472347597681e-18,0,0.133477432173742,0,0,0,0,0,0,0.0659459961448175,0,0,0,0,0,0,0.0289408549615102,0,0,0,0,0,0.321581956553117,0,0,0,0,0,0,0,-0.0481254948660693,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,-0.0385229126860536,0,0,0,0.112157489922356,0,-0.0225471496985898,0,0,0,0,0,0.0100016512861175,0,0,0,-0.0122682991066915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270348165897443,0.050339948778926,0,0,0,0,0,-0.0327415403647578,0,0,-0.0371483520675222,0,0,0,0,0,0
X600426.SH,0,0,0.0251857996535777,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.027975997766416,0,0,0,0,0,0,0,0.119206932458256,0,0,0,0,0,0,0,0.113962744115205,0,0,0,0,0,-0.04745829791587,0,0,0,0,0,0.363334367175268,0,0,0,0.0169980964289644,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0775291521840522,0,0,0,0,0.0267323902056092,0,0,0,0,0.155552600215324,0,0,0,0,0,0,0,0,0,0,0.0597854349827317,0,0,0,0,0,0,0,0,0,0,0.16839615386282,0,0,0,0,0,0,0,0.266153334745774,0.0174886191109319,0,0,0,0,0,0,-0.0563174959358219,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.0347424518338325,0,-0.105923731684995,0,0,0.0382450024980065,0,-0.0218826741445002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0565358708791326,0,0,0,0.0231227567725146,0,0,0.0868484753047865,0,0.0244671339608691,0,0.0282165936035975,0,0,-0.00661977794181693,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0.0977013191745935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676666872572654,0.0615349409646468,0,0,0.0922981103805241,0.056787545157453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0279202789845217,-0.042521740195268,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0.0934786631315075,0,0.0246414143753442,0.00786111772384575,0.0260923747182133,0.0974936075600467,0,0,0,0,0,0.109668222924689,0,0.05975716556822,-0.0712004981044848,0,0,0,0,0,0,-0.0398512836714563,0,0,0,0,0,-0.0365901688467327,0,0,0,0,0,0,0,0,0,0,0,0,0.0800131376694268,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0.0463431522381353,0,0,0,0,0,0.166523053281136,0.151573696696174,0,0,0,-0.0193080385333324,0,0,0,0,0,0,0,0,0,0,0,0.433082718784606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0875036972025642,0,0,0,0,0.0111224136393477,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.0897244969483029,0,0.244943351421292,0,-0.380744726279231,0,0,0,0,0,0,-0.403030574359691,0,0,0,0,0,0,-0.255424506089345,0,-0.016297964272926,0.223013932914941,0.0309523797775066,0,0,0,0,0,0,0,0,0.0384939876693476,0,0,0.317005029957112,0,0,0,0,0.244810476930781,0,0,0,0.155762279783102,0.0310369365918484,0,0,0,0,0,0
X000786.SZ,0,0,0.0659979166600193,0,0,0.165232652295374,0.187151728433429,0,0,0,0,0.107421969287203,0,0.0824212854809924,0,0,0,-0.138477763853238,0,0,0,0,0.215776757623775,0,0,0,0,0,0.262931295258774,0,0,0,0.0165975885331502,0,0,0,0,0,0.0266734253774984,0,0,0,0,0,0,0,0,0.1677821699803,0,0,0,0.0200245261279726,0,0,0,0,0,0,0
