,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X002271.SZ,X600660.SH,X000708.SZ,X600547.SH,X601898.SH,X600362.SH,X601600.SH,X002466.SZ,X000301.SZ,X600111.SH,X000786.SZ,X600010.SH,X600886.SH,X600011.SH,X600188.SH,X600176.SH,X600426.SH,X000027.SZ,X601991.SH,X600803.SH,X600219.SH,X600795.SH,X600489.SH,X600352.SH,X600801.SH,X000807.SZ,X000932.SZ,X000408.SZ,X000898.SZ,X600315.SH,X600688.SH,X002353.SZ,X002080.SZ,X000825.SZ,X300037.SZ,X600157.SH,X000959.SZ,X000966.SZ,X000883.SZ,X600486.SH,X600027.SH,X601168.SH,X600516.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0.0579004736053494,0,0,0,0,0,0,0,0,0.05590319379346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0902294488872193,0,0,0,0,0.412545752660977,0.0950231956712645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.0184710241415601,0,0
X002466.SZ,0,0,0,1.73472347597681e-18,0,0.485558720327307,0,0,0,0,0,0,0,0,0,0.0615001164478774,0,0,0,0,0,-0.0149921120278989,0,0,0,0,0,0.231427462157707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0543222777766612,0,0,0,0,0.166008447942396,0,-0.109904833849394,-0.00131128566547063,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0.0628183116927384,0,0,0.159525368210949,0,0,0,0,0,0.0752784625880387,0,0,0,0.00614056969305406,0,0,0,0.231407228169696,0,-0.0296759711351375,0,0,0,0,0,0,0,0.0961911454198428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148748853756569,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.391464094280962,0,0.139737585194305,0,0,0,0,0,0,0.217158423235796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164811519471177,0,0,0,0,0,0,0,0,0,-0.0608771199939934,0,0,0,0,-0.0619033646593617,0,0
X000786.SZ,0,0,0,0.400676008769974,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0724328782425816,0,0,0,0,0.0591818801432081,0,0,0,-0.0568824140094077,0,0,0,-0.0178277867174551,0,0
X600010.SH,0,0,0,0,0,0.219953427881802,0,0,0,0,0,0.0818265870716982,0,0,0,0,0.0282353061714693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126080769631875,0,0,0,0,0,0,0,0.0760458089467765,0.0699883191910595,0.0639894317902099,0,0,0.172102043080158,0,0,0,0,0,0,0,-0.0240163640033467,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00434239602763977,0,0.002013133243643,0,0,0.0554005979765925,0.0559959923143824,0,0.101777656493713,0.0577699066434086,0,0,0,0,0,0,0.113252822621455,0,0,0,0,0,0,0,0,0,0,0,0,0.0766574725437312,0,0,0,0,0,0,0.00863307384303762,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248454138277822,0.148239598157551,0,0,0,0,0,0,0,0.0490433669198663,0,0,0,0,0,0,0,0,0,0,0.00756119820720789,0.0397897590311988,0,0,0,0.0491674970081134,0,-4.33680868994202e-19,0.00166385846549777,0,0,0,-0.0302763869029026,0,0
X600188.SH,0,0,0,0,0,0,0,0,-0.264530051382536,0,0,0.35140233131473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153955613433138,0,0,0,0,0,0,0,0,0,0.197738353989792,-0.0693933127712005,0,0,0,0.444267301621352,0.0997370952643357,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116246271050726,0.0884535382408031,0,0,0,0,0,0,0,0.100215854261858,0,0,0,0,0,0,0,0,0,0.145237631961026,0,0,0,0,0,0.346422085350857,0,0,0,0,-0.0273297126229358,0,0.0470389661813721,0,0,0.147977702567293,0,0,0,0,0,0,-0.0166096651105403,0,0
X600426.SH,0,0,0,0.175097528036768,0,0,0,0,0,0,0,0,0.126159609322699,0,0,0.0360945836780338,0,0,0,0,0,0,0.138651370289739,0,-0.00542512291114257,0,0,0,0,0,0,0,0.0766229130766612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0197994692278557,0,0,0,0,-0.0283933853532617,0,0
X000027.SZ,0,0,0,0,0,0.116196471750393,0,0,0,0,0.131917074872137,-0.244986390179172,-0.127729563883538,0,0,0,0.20315256931523,0,0.280539197180369,0,0,0,0,0,0,0.479919799033529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242348241701574,0.176085784381815,0,0,0,2.16840434497101e-19,0,-0.0223605881392531,0,0,0,0,-0.04453989696891,0,0
X601991.SH,0,0,0,0,0,0,0,0,-0.0565080202233376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269773664084581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0606121336192371,0,0,0,0,-0.0310152424856625,0,0,0.103652118999419,0,0.0148180737994169,0,0,0,0,-0.0408478019560107,0,0
X600803.SH,0,0,0,0,0,0.0733808362710398,0,0,0.140276561451555,0,0,0,-0.00641904047935053,0,0.0436100797804925,0,0,0,-0.0582161725074959,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,-0.0242996824599134,0,0,0.107960697718519,0,0,0,0,0,0,0.263436125285916,0,0,0,0,0,0,0,0,0,0.0504984221788225,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.125782376665095,0,0,0,0,0,0.106905602384629,0,0.127984425871495,0,0,0,-0.128020529586985,0,0,0,0,0,0.0232970049985985,0,0,0,0,0,0,0,0,0.298019203222425,0,0,0,0,0,0,0,0,0,0.104495017131593,0,0,0,0,0,0,0,0,0,-0.101848235556106,0,0,0,-0.0219571627948217,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058926068013833,0,0,0,0,0.271734709662859,0,0,0,0,0,0,0,0,0,0,0,0.131561212473716,0.0169416797485639,-0.0127487830108369,0,0,0,0,0,0,0,0,0,0,0.108608813718386,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0
X600489.SH,0,0,0,0,0,0,0,0.108516527628926,0,0,0.125064325371565,0,0,0,3.46944695195361e-18,0.0849139597216839,0,0,0,0,0,0,0.0390612404777516,0,0,0,0,0.131890548579851,0,0,0,0,0,0,0.0164370196045489,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175346412513089,0.0356021096284144,0,0,-0.00369893560764232,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031505382264167,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,-0.0980466481940825,0,0,0,0,0,0,0.0701268472152852,0,8.67361737988404e-19,0,0,0,0.159424032286403,0,0,0,0,0,0,0,0,0,0.0719307235056626,0,0,0,0,0,0,0,-0.0291582296456859,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340994114681724,0,0,0.0266189254575479,0,0.0336181739151733,0,0,0,0,0.0935951677751154,0.0583750877863969,0,0,0,0,0,0,0,0.0338791784138848,0.0290385614307053,0.0196019784467359,0.16361886480432,0,0,0,-0.0449230178213069,0.0717149018772392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0.0404414054332056,0.1781932530599,0,0,0,0,0,0.136097341086404,0.559047697407364,0,0,0,0,0,0,0,0,0.0273352674608469,0,0,0,0,0.217389977667861,0,0,0,0,0,0,0,0,0,0,0,0,0.0228176381675625,0,0,0,0,0,0,0,0,0.114314285993306,0,0,0,0,0,0,-0.0209505971137985,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00388812783262621,0.116130347588227,0,0.0777682071657212,0,0,0,0,0.176093453006154,0,0,0.0471070157639742,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.634858634307687,0,0,0,0,0,0,0,0,0,0.0345116305159111,0,0,0,0.0859544787660875,0,0,0,0,0,0,0.00683717796060536,0,0
X000408.SZ,0,0,0,0,0,0.0155526787249665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164945668372576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198848817776684,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0.313106527894154,0,0,0,0,0,0.0568774210912768,0,0.0286913397359409,0,0,0,0.0497840953898647,0,0,0.0995948061964657,0,0,-0.0462813281142153,0,0,0,0,0,0,0,0,0.0838488173050955,0,0,0,0,0,0,0.100425138753119,0,0,0,0,0,0,0,0.140161660902665,0,0,-0.0298446781031392,0,0,0,0,0.0204114570589867,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0.202761975610917,0,0,0,0,0,0,8.67361737988404e-19,0,-0.0305223700266504,0,0,0,0,0.0706249359007606,0,-0.0833376217443815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0716250770752515,0,0,0,0,0,0,-0.00204897923471742,0,0,0,0,0.00133078835267883,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0248252063146539,0,0,0,0,0,0,0,0.0530649747976617,0,-0.0146364055733174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147283590573236,0,0,0,0,0,0,-0.0160489060473116,0,0
X002353.SZ,0,0,0,0,0,-0.0310995187432076,0,0,0,0.126431886596681,0,0,0,0,0,0,0.0590700306702409,0,0.303950565434075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0379080245428473,0,0,0,0.11846524596783,0,0.213822634427691,0,0,0,0,-0.0450771293515215,0,0.334244871354281,-0.0829284682857293,0,0,0,-0.00747343236512178,0,0,0,0,-0.0594904542630489,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0.196659118062173,0,-0.0232829712030363,0,0,0,0,0.0463694296315465,0.100120206171239,0,0,0,0,0.147081923961503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0388028441151771,0.0738166967410223,0,0,0,0,0,0,0,0,0,-0.0232256324704121,0,0
X000825.SZ,0,0,0,0,0,0,0.20331618642372,0,0,0,0,0.0891509747576835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338843338948752,0,0,0,0,0,0,0,0.194111060034892,0,0,0,0,0,0.0957013493629791,0,0.0579253600289517,0,0,0,0,-0.0122472121083473,0,0
X300037.SZ,0,0,0,0.0882116339355436,0,0.220485220683429,0,0,0,0,0,0,0,0,0,0,0.0461206278641286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0354921753256432,0,0,0,0,0,0,0,-0.144996415161198,0,0,0,0.0304636120417568,0,0.0823800390858255,0,0,0.052528190281898,0,0,0,0,0,0,-0.0221336300355812,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0.085710136292605,0.0066464825468718,0,0,0,0,-0.00540976141105196,0,0,0,0,0.0474432989814751,0.0363260996210759,0,0,0,0,0.0623588453876686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367663909728658,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246200283140418,0,0,0.0126583143101411,0,0,0,0,0,0,0,0.034546963849496,0.0230951015272893,0,0.154409233149363,0,0,0,0,0,0,0,0,0.0327900058240014,0,0,0,0.0246576415599969,0,0,0,0,0,0,0,-0.0124751374887728,0,0
X000966.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738307613908536,0,0,0,0,0,0,0,0,0.252545592381214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592826289740151,0,0,0,0,0.0295660456768224,0,0
X000883.SZ,0,0,0,-0.109021930581302,0,0,0,0,0,0,0,0,-0.136292619538799,0,0,0,0.151948475248231,0,0.0162087106757396,0,0,0,0,0,0.467048098990636,0,0.111620492373772,0,0.860647489573652,0,0,0,0,0,0,0.0935743791913644,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0673078386971381,0,0,0.0129172904475127,0,0,0,-0.068613730977071,0,0
X600486.SH,0,0,0,0,0,0,0,0,0.206170823844769,0,0,0,0,0,0,0,0,0.0704355941789001,0.0186023989437359,0,0,0,0.432011814950233,0,-0.0352274692794389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115543800719194,0,0,0,0,-0.0527179723699404,0,0,0,-0.158238545213635,0,0,0,0,0,0,0.0123824463915546,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586731503501232,0,0,0,0.0361189453796621,0.297284059010355,0,0.0321305721906959,0,0.0066752714912935,0.0314563355233572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0681497322171567,0,0,0.0163899341770845,0,0,0,0,0,0,0,0,0,0,0,0,-0.015930172555763,0,0
X601168.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.556335481633545,0,0,0,0,0,0,0,0,0.031313672366674,0,0,0.118999617010477,0,0,0,0,0.00315539368653148,0,0,0.0476734870897956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500753677214864,0,-0.140537179615526,0,0,0,0,-0.0387071760091017,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150063138779215,0.199219655768758,0,0,0,0.217872052948756,0.147043085751313,0.128721945203485,0,0,0,0,0,0,0,0,0,0.0430564979829666,0,0,0,0,0,0,0,0,0,0,0.166734077093629,0,0.0606634500638978,0,0,0,0,0,0.0582996996262545,0,0,0,0,-0.0370012939518401,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.0369799031387031,0,-0.0495146045695117,-0.0180420209708614,-0.117355091424492,0,0,0,0,0,0,0,0,0,0,0,-0.0131192356820883,0,0,0,0,-0.0299057634622565,0,0,0,0,0,0,0,0,0,0.0611260016305201,0,0,0,0,0.0276566643806728,0,0,0,0,0,0,-0.0609787398384847,0,0,0,0,0.00539925128369718,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0890657129771235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0935387097242283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.766528673249016,0,0,0,-0.103402728713084,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600505195003131,-0.00953358251052261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694496556750761,0,0,0,0,0.124316639473456,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0865051429920954,0,0,0,-0.000475834250749417,-0.0655668826416006,0,0,0,0,0,0,0,0,0,0,0,0,-0.0172893946109981,0,0,-0.0136812915447653,-0.0202651838086063,0,8.67361737988404e-19,0,0,0.0729445474717278,-0.00835027821608507,0,0,0,0.164102820703331,0,0,0,0,0.0265483231368431,0,0,0,0,0.00905373090849923,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013402525662188,0,0,0,0,0,0,0,0,0,0,0,-0.0270334708049873,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00190365118573605,-0.00114023736583042,0,-0.00115454236210628,0,0,0,0,0,0,0,0,0,0,0.00127795339563159,0,0,0,0,0,0,0,0,-0.000546412521011,-0.000571481589020031,0,0,0,0,0,0,0,0,0,0,0,0,-0.00463467114910283,0,0,0,0.00102809925728966,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0937526351312842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.829719997751084,0.843588254037066,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00318978432033691,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164925229231251,-0.0115112069015278,0,-0.0173613942203199,0,0,0,0,0,-0.00442457241242658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00274085936024695,0,0,0,0,0,0,0,0,0,0,-0.0164161158545067,0,0,0,-0.025863507837036,0,0
