,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X601898.SH,X601600.SH,X600010.SH,X601991.SH,X600795.SH,X600886.SH,X600362.SH,X600188.SH,X600111.SH,X600688.SH,X600027.SH,X600309.SH,X601992.SH,X600583.SH,X000792.SZ,X601158.SH,X600157.SH,X000898.SZ,X600352.SH,X000709.SZ,X600547.SH,X002353.SZ,X600489.SH,X000831.SZ,X000630.SZ,X000539.SZ,X600660.SH,X600008.SH,X002470.SZ,X600219.SH,X000825.SZ,X600808.SH,X000027.SZ,X600315.SH,X000629.SZ,X600098.SH,X600549.SH,X600021.SH,X600578.SH,X600307.SH,X601699.SH,X000983.SZ,X000960.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600188.SH,0.208165600404117,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378051053515986,0.184723162356106,0,0,0.181798285742621,0,0,0,0,0,0,0,0,0,0,0,0,0.007466504664289,0.291482535404935,0,0,0,0.00975357102439147,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.17092057247571,0,0,0,0,0,0.00762015924434637,0,0,0,0,0.056525366745858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471827248174368,0,0,0,0,0.0266803485859394,0.325560599255297,0.0145785293103748,0,0,0,0.0296620603879137,0.0323073445845687,0,0.0445148472195729,0.0154499922682592,0,0,0,0,0,0
X600688.SH,0,0.590854088801517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.0159626175939948,0,0,0,0,0,0,0.0480346074942783,0,0,0,0,0,0,0.0584007049764338,0,0.125713686649616,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.118625208822114,0,0,0,0,0.0103604527765896,0.0917115859687269,0.46848490346397,0.023716458012785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125183638413797,0,0.0275405997237971,0,0,0,0,0,0,0,-0.00670581961265561,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.171183543239836,0.0875656702821207,0,0,0.141622496666583,0,0,0.0576188246046114,0,0,0,0,0,0,0,0,0,0,0.0303611812877513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00622516583072286,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.0587612137476894,0.0746906393119742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469088468833118,0,0.0465488610950169,0.0591219756536608,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232558923154413,0,0,0,0,0,0,0,0,0,0,0.0403641998528179,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0.0249130799026975,0.176642400453612,0.0493461810022496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309441070974447,0,0,0,-1.73472347597681e-18,0,0,0.0615289589755885,0.0276241820224705,0,0.138791172009538,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706798536279876,0,0,0,0,0,0,0,0,0,0,0,0.0393880596797354,0,0.0606811720774823,0,0,0.138080850078492,0,0.130308163542829,0,0.10257830497182,0,0,0,0,0.0217358845233286,-0.0014867502687072,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.0890804795042121,0,0,0,0,0,0.111812041829813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.549307860274375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381142765681143,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.0107835939344192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21781692531883,0,0,0,0.012221043300114,0.00213533812245639,0,0,0,0,0,8.67361737988404e-19,0,0,0.37665964944643,0,0,0,0.0182892522101253,0,0,0,0,0,0
X000898.SZ,0,0,0,0.0665247868990492,0,0.0961824022491966,0,0.0796292822008198,0,0,0,-6.93889390390723e-18,0,0.105550641234129,0,0,0,0,0,0,0,0,0,0,0,0.274700998156482,0,0,0,0,0,0,0,0,0,0,0.175851404021588,0.0417129864058341,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00975985543165262,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,-0.067412017591325,0,0,0,0,0,0,0,0,0.167741598909156,0,0,0.205339530676352,0,0,0.191485138942572,0,0,0,0,0,0.0316275475928147,0.347522823883525,0,0,0,0,0,0,0.0364473765489259,0,0,-0.0840129625808803,0,0,0,0,0,-0.216156446236407,0,0,0,0,0,0,-2.16840434497101e-19,-0.0262356531096902,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405030224281451,0,0,0,0,0,0,0,0,0,0.0180457656001982,0,0,0.0962115072189688,0.119469314584402,0,0,0,0.190830793614277,0,0.00321719775973634,0.0799221967536168,0,0,0,0,0,0.00707266759238085,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.0499080770973076,0,0,0,0,0.017569780326384,0,0,0,0,0,0,0,0.0298524543461538,0,0,0,0,0,0,0.764922374711023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00706810787349176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123179575822046,0,0,0,0,0,0,0.0616727836443521,0,0,0.0569733668941057,0,0.0385433168792077,0,0,0.0688520407839464,0,0,0,0.082806067785535,0.0763502651807675,0,0,-0.0269163671251778,0,0,0,0.079594105960923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0.028560219766666,0,0,0,0,0.130853257257521,0,0,0,0,0.0774884420362541,0,0,0,0,0,0,0,0,-0.0115752146077256,0,0,0,0.0565207291828376,0.508858906902135,0,0,0,0,0,0,0,0,0,0,0.0142180786928065,0,0,0,0,0,0,0,0,0,0,0,0,-0.00606297489052669,0.0030542986400829,0,0,0,0,0,0
X000831.SZ,0.02396072246899,0,0,0,0,0,0,0.206862613596231,0.0142610390144774,0,0,0,0,0.0145117664751795,0.304691924176904,0,0,0,0,0,0,0,0.0180008313833189,0,0,0,0,0,0,0,0,0,0,0.0319217952411375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0.0337965369354257,0.0288950456419469,0,0,0,0,0.534072530774417,0.151653556505086,0,0.0206332842910381,0,0,0,0,0,0,0,0,-0.00929756007782098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00713027392061421,0,0,0,0,0,0
X000539.SZ,0,0.0380446440534132,0,0,0,0,0,0,0,0,0,0.0771664994479128,0,0,0,0,0,0,0,0,0.0634923405437388,0,0,0,0,0,0,0,0,0,0,0,0.027398533765787,0,0,0,0,0.25033880028951,0.217483209804166,0,0,0,0,0.130512609929622,0,0,0,0,0,0,0,0.00360888238721398,0,0,0,0,0,0
X600660.SH,0,0,0.139504039915853,0,0,0,0,0,0,0,0,0,0,0,0,0.0906399666652086,0,0,0,0,0,0,0,0,0,0.0723981527679723,0,0,0,0,0,0,0,0,0,0,0,0.0914956073808454,0.0280186719844491,0,0,0.0267813956929855,0,0,0,0,0,0,0,0,0,0.0120912328770256,0,0,0,0,0,0
X600008.SH,0,0.0110191318193617,0,0,0,0.0476286674851278,0,0,0,0,0,0,0,0.147966078519552,0,0.175147676133232,0,0,0,0,0,0.335488362971178,0,0,0,0,0,0.0552545679502876,0,0,0,0,0,0,0,0.115453274513666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0541717641913588,-0.0162442755040095,0,0,0,0,0,0
X002470.SZ,-0.068704563710061,-0.0336058977472361,0,0,0,0,0,0,0.0279834562007672,0,0,-0.0204992429304974,0,0,0,0,0,0,0.10412885224045,0,0,0,0,0,0,0,0,0.208539141721376,0,0,0,0,0,0,0,0,0,0,0,0,0.0286348304272136,0,0,0.0711811048382308,0,0,0,0,0,0,-0.0456396655708657,-0.0133982300867048,0,0,0,0,0,0
X600219.SH,0,0,0.336264133013752,0,0,0,1.73472347597681e-18,0.055035753440304,0,0.0590872180595207,0,0.0448825221745198,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358181082194129,0,0,0,0,0,0,0,0.194173144993183,0,0,0,0.092116077869865,0,0,0,0,0,0,0,0,0,0,0,0,-0.0516573394179562,-0.00670989983475904,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0.0805150124933532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206577450580279,0,0.439094325006519,0,0,0,0,0,0,0,0,0,0,0,0,0.152795692380722,0,0,0,0,0,0,0,0,0,0,0,0,0.0272258251296887,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0.0996410548491245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179042779953227,0,0.195542827941405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144640328773255,0.266829148893001,0,0,0,0,0,0,-0.000629569732735252,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0328213856584383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734853781052361,0,0,0.0984574149783674,0,0,0,0.034146111087505,0.196455022214059,0,0.0161386931115448,0.268968143637144,0,0,0.0240693622528073,0,0,0.0246090339089904,0.0298864718859311,0,0,0,0,0,0
X600315.SH,0,0,0,0,0.141507529029711,0,0,0,0.0764320554324823,0,0,0,0,0.0455175113619113,0.320144505179605,0,0,0,0.00812576045623046,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200875239117639,0,0,-0.055927014581839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506085696902636,0.0340571508221597,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0.103265354008617,0.140288507694937,0,0.112392708873267,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249419149765058,0,0,0,0,0,0,0,0,0,0,0,0.00511409020429533,0.0587528741509543,0,0,0,0,0,0,0.0293652336104536,0,0.124276659552732,0,0,0,0,0,0.0136605560570606,0,0,0,0,0,0
X600098.SH,0.119460622415028,0,0,0,0,0,0,0,0.0708302021546937,0,0,0,0,0,0,0,0,0.0383157397375288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603617528465176,0.0207169129345469,0.365770054941088,0,0.147799335066215,0,0,0,0,0,0,0,0,0,0,0,0,0.0109347411001835,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0.0993322780961744,0,0,0,0,0,0.142263795477838,0,0.00656553802661272,0,0,0,0,0,0,0,0,0.0316885933041796,0,0,0,0,0,0,0,0,0,0.118685857229781,0.0437439425597227,0,0,0,0,0.029720795689231,0,0,0,0.0576425284677887,0.0815326219963467,0,0,0,0,0.00530376429343199,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0.254578190473548,0,0,0,0.0138970410100731,0,0,0,0,0,0,0,0,0,0,0,0,0.0837029711542496,0,0,0,0,0.315251451675385,0,0.127998232964652,0,0.0158892277183874,0.0311453323643113,0.12283084456307,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00879586886797301,0,0,0,0,0,0
X600578.SH,0,0,0,0.449456402908158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009451172237894,0,0,0,0.258862751883542,0,0,0,0,0,0,0,0.0771316343773012,0,0,0.0271886474621471,0.0398356346949927,0,0,0,0,0,0.000180692453442946,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148568058206684,0,0,0,0,0,0,0,0.01655897778144,0,0,0.350815383888071,0,0,0,0.15455760563898,0,0,0,0,0,0,0,0,0,-0.00409496471789695,0.0184893702753847,0,0,0,0,0,0
X601699.SH,0,0,0,0.0736589522759613,0,0,0.115698393067577,0,0.0525721136657921,-1.73472347597681e-18,0,0,0,0.0994286868133959,0,0.0278340338201814,0.0595531504081493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00792148792690332,0,0,0.347685587660694,0,0,-0.0161209239465359,0.00428931019469641,0,0,0,0,0,0
X000983.SZ,0,0,0.0784018384548086,0,0,0.00901922971914513,0.296857366285874,0,0.0379501204704953,0,0,0,0,0.00677013804402114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049895302576741,0,0,0,0,0,0,0.0546645664150455,0,0.36458555734964,0,0,0,0,0.00341131125427151,0,0,0,0,0,0
X000960.SZ,0,0,0,0,0,0,0,0.0896321813252014,0.00147952925137101,0,0,0,0,0,0.0558829982737213,0,0,0,0.105733402882195,0,0,0,0,0,0.00279666821579513,0,0,0.0653125223466875,0,0,0.238916536185611,0,0,0,0,0,0.155699824106763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181920283234605,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.045123744088521,0,0,0,0.0145484506956993,0,0.0964374433579672,0,0,0,0,0,0,0,0,0.000964889129039882,-0.0523900477982686,0,-0.0636165821180499,0,-0.0307018757699593,0,0,0,0,0.0743553015044427,0,0,0,0,0,0,0,0,0,0,0,0.0408748206261615,0,-0.0323467097409204,0,0,0,0,0,0,0.0387514618606522,0.00646084034514363,0,0,0,-0.0309708363806643,0,0
Slope,0,0,0,0,0,-0.457482237506718,0,0,0,-0.109183626158267,-0.746873956055545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130162212163258,0,0,0,0,0,0,0,0.246332864877237,0,0,0.0250709372502884,0,0.019690440109193,0,0,0,0,0.484997597246929,0,0,-0.236777169792333,0,0,0,-0.99375001353102,0,0
TED,0.030759311868758,0,0,0,0,-1.07503547594013,0,0,0,0,0,0,0,0,0,0,-1.55096549242668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.397310367869671,0,0,0,0,0,0,0,0,-1.75413512295577,0,0,0,0,-5.73322532058518,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.389026274659752,0,0,0,0.0117994382398734,0,0.205104594942439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260468995378522,0,-0.317842041430268,0,-0.0840384948567118,1.73472347597681e-18,0,0,0.0974097713466277,0,0,0,0,0.0447665417012894,0.0256888648143567,0,-0.28576163493581,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426527480330009,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182553085514286,0,-0.0843267823738012,0,0,0,0,0,0,-0.142808027692284,0,0,0,0,0,0,0.0479208545933058,0,0,0,0,0,0,0,0.0136530224363257,-0.259025627382869,0,0,0,0,0
MKvol,0,-0.00510770717518427,0,0,-0.0025022265670876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0023282792396502,0,0,0,0,0,0,0.00376329789910477,0,0,0,0,0,0,0,0,0,0,0,0,0.00597440450413402,0.009539924179514,0,0,0,-0.000960484989263991,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0290036368639487,0,-0.0138485612192707,0,0,0,0,0,0,0.0234632530949265,-0.0610623292634217,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00347548976053121,0,0,0,0,0,0,-0.000229769014065677,0,0,0,0,0,0,0,-0.00881618480393481,0,0,0,0,-0.00116831698986873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006672911987819,-0.0030857190162116,0,0,0,0.0794365014286232,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0.00159975599540948,-0.00107956307125121,0,0,0,0.00217422935355716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00226137299891777,0.00270251548659255,0.0024370108742559,0,0,0,0,0
