,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600688.SH,X600027.SH,X600886.SH,X600362.SH,X600157.SH,X600111.SH,X601992.SH,X600188.SH,X000709.SZ,X600299.SH,X000898.SZ,X000792.SZ,X600660.SH,X601158.SH,X600309.SH,X000539.SZ,X000883.SZ,X002466.SZ,X600583.SH,X600352.SH,X000027.SZ,X600623.SH,X000630.SZ,X600160.SH,X600578.SH,X002470.SZ,X000629.SZ,X600489.SH,X600547.SH,X600022.SH,X600098.SH,X000959.SZ,X600176.SH,X600021.SH,X600808.SH,X000825.SZ,X000060.SZ,X300072.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545485899970044,0,0,0,0,0,0,0,0,0.105479312631777,0,0,0.00540628630521545,0,0.10237957013842,0.108878844749147,0,0,0,0.115728691409266,0,0,0,0,0,0.192240103985366,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.303480525977717,0,0,0,0,0,0,0,0,0,0.0361002951682916,0,0,0,0,0,0,0,0,0,0.0875409762723864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158749413937793,0,0,0,0.269852229470596,0,0,0,0.00665154752105484,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0.0293023909643729,0,0,0,0,0,0,0,0,0,0,0,0,0.391624439268118,0,0,0,0,0.0101480805698188,0,0,0,0,0,0,0,0.0610098156093192,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0649221220769236,0,0,0,0.148035520078943,0,0.0889960380454521,0,0,0.0264222544610462,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.457373882916265,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0485795488581371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423593120131021,0,0,0,0,0,0.276650390474379,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.186369807196921,0,0,0.240822496209116,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321878818687208,0,0,0,0.0578735635821717,0.0954978992191204,0,0,0.0237856122764544,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614902956900472,0,0,0.156146301906622,0,0,0.0235652349735664,0,0,0.140671477309481,0,0.0705510258020395,0.2478293099168,0,-0.0991878221437595,0,0,0,0,0,0,0,0,0,0,0.20705415262529,-0.00281851122378599,0,0,-0.0143298300931296,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.0945596939118214,0,0,0,0.0152544644688985,0,0,0,0,0,0,0,0.530355909771859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190809089978457,0,0,0,0,0,0,0,0,0,0,0,0,0.0512926287918852,0,0,0,-0.0117337120576199,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236134736838476,0,0,0,0,0.321033751224416,0,0,0.206816146176637,0,0,0.101402091234807,0.108202624552767,-0.0456281526508444,0,0,0.0504025736484194,0,0,0,0,0,0,0,0.032004735641865,0,0,0,0,0,0,0.0364844901285011,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227961813011785,0.102842063348496,0,0,0,0,0,0,0,0,0,0,0,0.0931290402467576,0.101779574927093,0,0,0,0,0.0534785428811976,0,0,0,0,0,0.00562603349214502,0,0,0,0,0,0,0,0,-0.00879292865734303,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0.100412459830803,0,0,0.114430662260308,0,0,0,0,0,0.0540067029959013,0,0,0,0,0,0,0,0,0,0,0.20299673008653,0,0,0,0,0,0,0,0,0,0.0839227572959437,0,0,0,0.229225978988002,0.0397963755439969,0.00142529200034616,0,0,-0.0286822481690789,-0.0292434161768571,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630581515938606,0,0.177393704527171,0,0,0,0,0,0,0,0,0,0,0.169470472069486,0,0,0.0170382927018523,0,0.0255444227842583,0,0,0,0,0,0,0,0,0,0.173704423431844,0.00387518462792743,0,0,-0.00875132315697962,0.015489292247689,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635293389329357,0,0,0.339216744988369,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0465901152062279,0,0,0.0463547561197049,0,0,0,0,0,0,0.191293608520979,0,0,0.0204052907616644,0,0,0,0,0,0,-0.00308751982733825,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0312466833824702,0,0,0,0,0,0,0.122596057843879,0,0,0,0.00162487499151841,0,0,0,0,0,0,0,0,0.0239104694802971,0,0,0.0846783510776597,0,0.0729862163825096,0.0835989522793838,0,0,0,0.000855030105960184,0,0,0.166054511939873,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0.301632692408694,0,0,0,0,0,-0.105264961976477,0,0,0.0397384253172587,0,0.416891026423125,0,0,0,0,0,0,-0.101225171078786,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.199186328617495,0,0.281162889590261,0,0,0.0731757183253228,0,0,0,0,0,0.175081456350076,0.0380013638165807,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0863336852872761,0,0,0,0.00329411660541605,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35940164077264,0.00774678013657987,0.0473956561647232,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145692215907902,0,0,0.0237324865913809,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145302254287516,0,0,0,0,0,0,0,0,0,0,0,0,0.133191906413416,0,0,0.141763064802981,0,0,0,0,0.19367432998737,0,0,0,0,0.0514386831420794,0.0856967834718901,0.0364740027181901,0,0,0,0,0,0,0.0235450509048858,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.195393236107202,0.20784167071258,0,0.15112771742829,0,0,0,0,0,0,0,0,0,0,0,0.218881537053262,0,0.0921300882447808,0,0.0340591877319296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00292129340783907,0,0,0,0,0,0
X600623.SH,0,-0.124171335913886,0,0,0,0,0,0,0,0,-0.021941303179601,0,0,0,0,0.360526943520262,0,0,0,0,0,0,0,0,0,0,0,0,0.0521636047182246,0,0,0.137565719245744,0,0,0.0360131998244221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424464845864063,0,0.109243714065242,1.73472347597681e-18,0,0,0,-0.135079501142418,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163419296830083,0,0.0857368347110158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0673039422786389,0,0.154472760812386,0,0,0,0,0,0,0,0,0,0,0,0,0.300674847409838,0,0,-0.0539470368300675,-0.0129484584828761,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247499401398423,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.490482383531977,0,0,0,0,0,0.206482482974724,0.0552097832462177,0,0,0.140090613225219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638364948070442,0.299914205049677,0,0,0,0,0,0,0.187422967121661,0,0.0534749785975467,0,0,0,0,0,0,0,0,0.0118711900145015,0,0,0,0.00217540191297412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.422896343743213,0,0,0.090025186230505,0.218481001620838,0,0,0,0,0,0,0,0,0,0.00880336121141231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0196515270871974,0,0,0.0594992245611673,-0.086758847508595,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337233887557469,0,0.130464354676725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191516023163462,0,0,0,0,0.583115615905584,0,0,0.0586087864248868,0,0,0.0221751563932157,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0629065814685903,0,0,0,0.91834620281012,0,0,0,-0.0198300548752394,0,0,0,0,0.0890607061456761,0,0,0,0,-0.0143174332540135,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155413420388859,0,0,0,0,0,0,0,0,0,0,0,0,0.0281349122864991,0,0,0,0.028497014053515,0,-2.16840434497101e-19,0,0,0.0658976250450872,0,0,0,0,0,0,0,0,0.333090745852201,0.134242138820178,0,0,0,-0.00259548004015741,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186214437343993,0,0,0,0,0,0,0.0742053353677441,0,0.0333086824159993,0,0,0,0,0,0,0.156067076121864,0.160283756645407,0,0.163751223313133,0,0.0148909567931031,0,0,0,0,0,0,0,0,0,0,0,0.0288381815977041,0,0,-0.0246253801447797,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144518395383132,0,0,0,0.303373689611735,0,0,0,0,0,0,0,0,0.00371399333301206,0,0,0,0,0,0.0600333814557662,0,0,0,0.0337981157412648,0,0,0,0,0,0,0.117343548724241,0.0530247881909349,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00805298804970704,0.1029400024906,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184339061956364,0,0,0,0,0,0.155489111516796,0,0,0,0,0,0,0,0,0,0.00774765429260351,0.0876791041732466,0,0.0773826694748288,-0.0462617005302153,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0.101391987723582,0,0,0,0.324896879362991,0,0,0,0,0,0,0,0,0,0,0,0,0.0157615264787241,0,0,0.0568799172594301,0,0,0.0935408619092903,0,0,0,0,0,0,0.0786835480821039,0,0,0,0,0,0.0689755433471357,0.0181685424237939,0,0,-0.0192870388851499,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204001433724836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255903842916616,0,0,0,0,0,0,0,0,0,0,0,0.437956225689518,0,0,0,0,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0.207205875930159,0,0,0,0,0,0,0,0.263258944827928,0,0,0.00761326157875999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163944236429277,0,0,0,0,0,0.102662963193494,0,0.0926411532054093,0,0,0.130133194366926,0,0.0552246853896754,0,0,0,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0.190825506242993,0,0,0.154323002026043,0,0,0,0.297806154694311,0,0,0,0,0,0,0,0,0,0.0621564753414576,0,0,0,0,0,0,0,0,0,0,0,0.0812299120434258,0,0,0,0.107326134918928,0,0,0,0,0,0.0959469082860342,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306190537070312,0,0,0,0,0.0475224331640778,0,0,0,0,0,0,0,0,0,0.125135677421792,0,0.0386953036232776,0,0,0,0,0,0,0,0,0.222342718795759,0,0,0,0,0,0,0,0,0.0752450276180997,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.0534540333017476,0,0,0,0,0,0,0,0,0,0,-0.0583192737642179,0.0487038719966972,0.0607697126105037,0,0,0,-0.0426198383999452,0,0,0,0,0,0,0,0,-0.0641045626333279,0.00942949734433279,0,-0.0558585147062644,0,0,0,0,-0.0404108315351603,0,0.075237424559075,0,0,0,0,0,0,0.0381555796954028,0,0,0.00377117738958023,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.621491192357859,0,0,0,0,0,0,0,0,0,0,0,-0.0364016945160061,0,0,-0.278302890401671,0,0,-0.26869627435788,0,0,-0.233200394436037,0,0,0,0.272222102384609,0,0.0756408999535757,0.330733899039065,0.124888754268561,0,-0.387060613086121,0.577358310183139,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112535043151035,0,0,0,2.01467729300459,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117258688801442,0,0,0,-0.414259343618259,0,-0.220625121933892,0,0,0,0,0,0,0,0,0,0,-0.0260590054349547,0,-0.141980912673173,0.0587615945004645,-0.00589461960059873,0.36311797256125,0,-0.181352464190006,0,0,1.45872530144965,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.000774686456028448,0,0,0,0,0,0,0,-0.120032696551838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.0335778888024732,0,0,-0.012905727075809,-0.0177840375211751,0,0.255329114371218,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0619845284444268,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0347611623200298,0,0,0,0,0,0.00984017995366285,0,0,0,0,0,0,0,0,0,0,0.0618097492752626,0,0,0,0,0,0,0,0,-0.309917622458147,0,0.134175428287254,-0.0403008718987609,0.526544496585362,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00314523992259603,0,0,0,0,0,0,0,0,0,0,0,0,0.0134106056854976,-0.0126051603468452,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152220163933153,-0.0151535758973423,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00643448105280256,0,0,0,0,0,0,0.00367115044752555,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00129206862843165,0,0,0,0,0,0
