,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X600660.SH,X000708.SZ,X002271.SZ,X600547.SH,X002466.SZ,X000786.SZ,X600176.SH,X600362.SH,X000301.SZ,X600011.SH,X600426.SH,X600111.SH,X601600.SH,X600886.SH,X601898.SH,X600010.SH,X600188.SH,X600352.SH,X600486.SH,X002080.SZ,X601991.SH,X002353.SZ,X600219.SH,X600801.SH,X600489.SH,X600795.SH,X600803.SH,X600688.SH,X300037.SZ,X600299.SH,X601168.SH,X002409.SZ,X600157.SH,X600027.SH,X601992.SH,X600399.SH,X600516.SH,X000932.SZ,X002497.SZ,X300073.SZ,X000898.SZ,X000027.SZ,X000830.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0198778478064785,0,0,0,0,0,0,0,0.05371165237609,0.0178729616805813,0.0605666335264422,0,0,0,0,0,0,0.0595321321140195,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045801313946177,0,0,0,0,0,0,0.00967193261126004,0,0,0,0,0,0,-0.00191535994193455,0,0,0,0,0.00132430214762055,0,0
X600028.SH,0,0,0,0,0,-0.053950674883856,0,0,0.0198874131964289,0,0,-0.000629125200613562,0,0,0,0,0.0867302768686267,0.0820259534589596,0,0,0.10871901084027,0.0940420455663116,0,0,0,0,0.0076884294879285,0,-0.0218440696785553,0,0,0,0,0,0,0,0,0,0,0,0.0223376061320585,0,0,0,0,0,0,0.0860229491419008,0,-0.0375698723272769,0,-0.00913348989029131,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0911754089996822,0,0,0,0,0,0,0.110767686745457,0,0.316138190422549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00965144945170205,-8.67361737988404e-19,0,0,0,-0.00524414034075922,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026580388521691,0,0.144523225376042,0,0,0,0,0,0,0,0.255042957673328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226571876635502,0,0,0,0.0021983209164212,0,0
X600585.SH,0,0,0,0,0,0.0749838982093153,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0180536061179472,0,0,0,0,0,0,0,0,0,0,0.0669911200838405,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00618108168644753,0,0,0,0,0.0071069113364536,0,0
X002460.SZ,0,0,0,0,0,0,0,0.0859618954459025,0,0,0,0.25055798514253,0,0,0,0.0275538789641199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109393215918361,0,0.0381292024575933,0,0,0,0,0,0,0,0.33705473995135,0.289422646458677,0,0,0,0,0,-0.0652421456606923,0,0,0,-0.00672485999956855,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.214840616255898,0,0,0,0,0,0,0,0,0,0.234427790883559,0,0,0,0,0,0,0,0,0,0,0.148200917900232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00153122400237631,0,0,0,0,0,0,0,-0.0373459435135202,0,0,0,0.00136164906950817,0,0
X600660.SH,0,0,0,0,0,0.0377135939140287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057732467396395,0,0,0,0,0,0,0.107412872390159,0,0,-0.0355035907975409,0,0,0,0.0195375060922686,0,0
X000708.SZ,0,0,0,0,0,0,0.0370692195247962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028423874372652,0,0,0,0,0,0,0,0.109055547078405,0,0,0,0,0,0,0,0.0579235929670767,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001542353252949,0,0,0,0,0.00134652660478351,0,0
X002271.SZ,0,0,0,0,0,0.033300723340093,0,0.113745565191,-0.0225556522052317,0,0,0.0698843245375035,0,0.180985361964413,-0.0426936912931436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101705301931948,0,0,0,0.0939038504909015,0,0,0,0.040344598943551,0,0,0,0,-0.00812207793037027,0,0,0,0,0,0,0
X600547.SH,0,0,0,0.0118033149174343,0,0,0,0,0,0,0,0,0,0,0.0475058918444484,0,0,0,0,0,0,0.0255639035668233,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0.335373920774316,0,0,0,0,0,0,0,0,0,0,0.142240371239894,0,0,0,0,0,0,0,0,0,-0.010812477762502,0,0,0,0.0126258659507983,0,0
X002466.SZ,0,0,0,0,0,0,-0.414009042641509,0,-0.232811624086722,0,0,0,0,0.237668888283724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.089153234520633,0,-0.18939932621278,0,0,0,0,0.258755144461009,0,0,0,-0.0915658786380805,0,0,0,0,0,0.147476542245273,0.1720210624828,0,0,0.126249301990769,0,0,0,0,0,0,0.0671357843966354,0,0
X000786.SZ,0,0,-0.112905843330537,0,0,0.120420569525666,0,-0.0532209690182295,0.00185246559646367,0,0,0,0,0,0,0.0193352588452406,-0.152586890334769,0,0,0,0,0,0,0,0,0.161039350743069,0,0,0,0,0,0,0,0,0,0,0,0,-0.0744918814998014,0,0,0,0,0,0,0,-0.0150603678390809,0.261579862838263,0,0,0,0.0344028983663134,0,0,0,0,-0.0131914744321945,0,0
X600176.SH,0,0,0,0,0,0.094382766955713,0,0,0,0,0,-0.079108322335096,0.143457169893862,0,0.0316823333235315,0,-0.108025249678909,0,0,0,0,0,0,0,0,0,0.109891325722384,0,0,0,0,0,0,0,0,0,0,0.0590405071895754,0,0,0,0,-0.0798788854032489,0,0,2.16840434497101e-19,0.371869408582712,0,0,0.113997510803881,0,0,0,0,0,0,0.00776563164074726,0,0
X600362.SH,0,0,0,0,0,0.0378387721980304,0,0,0,0,0,0,0,0,0,0,0,0.0648269512900713,0,0.237943369937979,0,0.200790083736516,0,0.02842604305693,0,0,0,0,0,0.254004236195805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-0.00636792291068621,0,0
