,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X002460.SZ,X600585.SH,X000792.SZ,X601898.SH,X600011.SH,X000301.SZ,X600019.SH,X600111.SH,X600660.SH,X000708.SZ,X600010.SH,X600886.SH,X000877.SZ,X600795.SH,X600547.SH,X601600.SH,X002271.SZ,X601991.SH,X600803.SH,X600027.SH,X600426.SH,X600176.SH,X600362.SH,X000983.SZ,X601699.SH,X600348.SH,X000408.SZ,X000723.SZ,X000629.SZ,X600096.SH,X600141.SH,X600160.SH,X000786.SZ,X600219.SH,X600157.SH,X002353.SZ,X002080.SZ,X300073.SZ,X000933.SZ,X600985.SH,X600378.SH,X600549.SH,X600801.SH,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.0868070059728557,-0.054683905206231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10131381083163,0.17158411502742,0.00262000451341978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.0346658468145072,0.303078624000554,0.118501701144562,0,0,0,0.256945982169182,0.177624475795083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027383851863248,0,0,-0.0314217293661709,0,0,0,0,0,0,0,0,0,0,0,0,-0.0504966173873342,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0.0635032248798276,0,0,0,0,0,0,0.0249696715532757,0,0,0,0,0.0297645677998872,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509808660496604,0,0,0,0,0,0,0,0,0,0,0,0.0215346081154514,0,0,0,0,0,0,0,0,0,0.00383088711810972,8.67361737988404e-19,0,0,0,-0.0324420305306727,0,0
X600309.SH,0,0.0493772707724226,0,0,0.0530736652368756,0,0,0,0.00953303301073152,0.101486848249278,0.079998163546737,-0.026937421112324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399751065083333,0.0210288391096986,0,0,0,0,0,0,0,0,0.0353299139468955,0,0,0,0,0,0,0,0,-0.00956275895840126,0,0
X600188.SH,0,0.0242991172023165,0,0,0,0,0,0,0,0.570334964556484,0,0.00208875423119379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218426967711663,0,0,0,0,0,0.0277507778530744,0,0,-0.0328618484428557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107652588396421,0,0
X002466.SZ,0,0,0,0,0,0,0.498767812316341,0,0,0,0,0.0111663005366078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382307022752153,0,-0.123880730750467,0.124560186043805,-1.38777878078145e-17,0,0,0,0,0,0.0310261193147754,0,-0.101945082732937,0,0,0,0,0,0,0,0,0,0,0,0.00321033846715296,0,0
X002460.SZ,0,0,0,0,0,0.222119812265412,0,-0.268469737383283,0,0,0,0.0303642723905525,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0657558406572486,0,0,0.277458818745117,0,0,0,0,0,0,0,0,0,0,0.0605784262282483,0,0,0,0.0358189401386479,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.026907791297474,0,0,0,0,0,0,0,0,0.0127158069225957,0,0,0.00193462476265917,0,0,0,0,0,0,0.0122196299856272,0,0,0,0.0517236634616657,0,0.0658480870454361,0,0.00732823056336081,0.0254464471881702,0,0,0,0.037378875499837,0,0,0,0,0,0.38277920956562,0,0,0.0488014026187734,0.00736421875702118,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.0958416765039897,0.219595537697902,0,0,0,0.114836854652955,0,0,0,0,0,0.0956994666317128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452178393111083,0,0,0,0,0,0,0,0.228070623570688,0,0,0,-0.0418091878456622,0,0,0,0.0613591750696935,0,0,0,0,0.00696491497272573,0,0,0,-0.052692853189112,0,0
X601898.SH,0,0.0271333682799406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40070460240546,0,0,0,0,0,0.174031816714101,0,0,0,0,0,0.25001466471659,-0.0752648550950522,0,0,0,0,0,0,0,0,0,-0.0120795044679369,0,0,0,0,0,0
X600011.SH,0,0,0,0.0729164675043291,0,0,0,0,0,0,0,-0.182873933030129,0.192791804797212,0,0,0,0.0835383550616471,0,0,0,0,0,0,0,0,0.514268491393412,0,0,0,0,0,-0.081840747006312,0,0,0,0,0,0,0,0,0.282005246792851,0,0,0,0,0,0,-0.107306247315127,0,0,0,0,0,0,0,0,0,0,0
X000301.SZ,0,0,0,-0.179123043027511,0,0,0.216792029427955,0,0,0,0,0,0,0,2.77555756156289e-17,0.0786771495906445,0,0,0,0,0,0,0,0,0.330700195126864,0.0500926499171602,0,0,0,-0.10430081462059,0,0.0117697421355024,0,0,-0.0417444907642446,0,0,0,-0.23295001190721,0,0,0,0.365024260888299,0,0,0,0.0608900733551538,0,0,0,0,0,-0.0399230763057985,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.0333448508392659,0,0,0,0.0661098113163973,0.058150319223068,0.0269591677120163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0224602784819162,0,0,0.0813977123316146,0,0,0,0.17556359837144,0,0,0,0,0,0.100893571720107,0,0,0,0,0,0,0,-0.0341651062826217,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0777893651340639,0,0,0,0,0,0,0.098845994305417,0,0,0,0,0,0,0,0,0.348258188500274,0.0589704806641576,-0.0569279122974469,0,0,0.157039019447099,0,0,0,0,0,0,0,0,0,0.0691793275774311,0,0,0,0.00908886713170025,-0.0659082699406444,0,0,0,0,0,0
X600660.SH,0,0,0,0,-0.0511198052681277,0,0,0,0,0,0,0.0502919112884443,0,0,0,0,0,0,0,-0.154798424195376,0,0,0,0,-0.00510628785584127,0,0,0,0,0,0,0.119199080472399,0,0,0.0221342012284274,0,0,0,0,0.104704656424239,0,0,0,0.16836059597735,0,0,-0.0484329335459087,0,0,0,0,-0.0916218262417895,-0.0301529563177584,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0346511871532243,0,0,0,0,-0.109804867906681,0,0,0,0,0,0,0.106848839453889,0,0,0.0941658895217166,0,0,0,0,0,0,0,-0.0794554422392443,0,0,0,0,0,0,0,0.0283274020282229,0.198027134015451,-0.0172556913250721,0,0,0.047565109291646,0,0,0,0.00368119110339376,0.033692884569409,0,0,0,-0.005264106905988,0,0
X600010.SH,0,0,0,0.127062724240693,0,0,0,0,0,0.0101873042535764,0,0.070271817030447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0258375361694579,0,0.0395905625287283,0,0,0,0,0,-0.0865387879093171,0,0,0.234443319713042,0,0.0367990179896039,0,0,0.078092607418999,0,0,0,0,-0.0866786384001576,0,0,0,0,0,0
X600886.SH,0,0,0,0.0433026155656208,0,0,0,0,0.238532648410541,0,0,-0.012621402333059,0,0,0,0,0,0,0,0.0468989267920292,0,0,0.0958842180871719,0,0,0.121575599439044,0,0,0,0,-0.00923283380282752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0518891062910072,0,0,0,0,0,0,0,0,-0.0142650344487748,0,0
X000877.SZ,0,0,0,0,0,0.016353334490212,0.0277138555207302,0,0,0,0,0,0,0.0242092715849038,0,0,0,0,0,0.00984069646646225,0,0,0,0.0586253501144146,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630096818466607,0.257100692914363,0,0,0,0.0885172518106993,0,0,0,0,0,0,0,0,0,-0.0151712772552464,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0780026383825866,0,0,0,0.0669233780922011,0.297183536286656,0,0,0,0,-0.0930731182300607,0,0.20054361366105,0,0,0,0,0,0.0685161436676906,0,0.0623179065903445,0,0,0,0,0,0,0,0,0.00467598799898363,0.0377206278938286,0.143723683656879,0,0,0,0,0,0,0,0,0,0,-0.132630776762475,0,0,0,0.0805669952824264,4.33680868994202e-19,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0.0188078094367659,0,0,0,0.0586312982291094,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.000723304118375824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158060134987475,0,0.0280650097838187,0,0,0,0,0,0,-0.0321749104659045,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.050603995465616,0,0,0,0,0.0525057528144925,0,0,0.118361375876489,0,0,0,0,0,0,0,0,0,0,0,0,0.144840780528254,0,0.0246886996287704,0,0,0.0175033943105917,0,0,0,0,0.113995898613983,0,0,0.158468390934639,0,0,0,0,0,0,0,0,-0.0160912581676677,-0.0218895704952209,0,0,0,-0.0287888743950638,0,0
X002271.SZ,0,0,0,0,0,-0.189387601068493,0,0,0,0,0,0,0,0.184622431905182,0,-0.126297243819489,0,0,0,0,0,0,0,0,0,0,-0.0780295388389664,0,0,0,0,0.149435814762628,0,0,0,0,0,0,0.989456386627288,0,-0.408951688315031,0,-0.0475826974708103,0,0,0,0,0,0,0,0,0,0.0609462098861721,0,0,0,6.93889390390723e-18,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0.10601002972177,0,0,0,0,0,0.0390729424832563,0,0,0.124351518008535,0,0,0,0,0,0.135027281262475,0,0,0,0.01284625451138,0,0,0,0,0.0353118706216776,0.0166720122460243,0,0.0987569776758994,0,0,0,0,0.150454116262961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0.138968716164479,0,0,0,0,0,-1.0842021724855e-19,-0.00765177618158807,0,0,0,0.0241310805277814,0,0,0,0,0,0.209791787343902,0,0,0,0,0,0,0,0.045439057679147,0,0.0264938184115116,0,0.00836140470162231,-0.043480748328825,0,0,0.0949229947680386,0,0.0187071980907645,-2.71050543121376e-20,0,0.0649974415137963,0,0,0,0,-0.115966437349853,0,0,0,0.0981076901280094,0.00992747447613054,0,0,0,0.0329414931011233,0,0
X600027.SH,0,0,0,0,0,-0.0338443314795914,0,0,0,0,0.131147754161245,0.0189620484649805,0,0,0,0,-0.134182511147407,0,0,0.160552665254766,0,0,0,0.108408702806151,0,0,0,0,0,-0.0767417986145211,0,0,0,0,0.0751574212376417,-0.0682939272346753,0,0,0,0,0,0,0.0905386332307705,0,0,0,0,0,0,0,0,0.0566966858179806,0.023636159262197,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,-0.0257545050119806,0,0,0.0384210698818967,0,0,0,0.0269583402076968,0,0.198893807394522,0,0,0,0.021690363211133,0,0,0,0.0342824766304449,0,0,0,0,0,0,0,0,0,0,-0.0619087298682898,0.088998755226963,0,0,0,0,0,0,0,0,0,0,0,0.057666700562352,0,0,0,0.00864465250488492,-0.00423385936020502,0,0,0,0,0,0
X600176.SH,0,0,0,0.151935420193559,0,3.46944695195361e-18,0,0,0,0,0.0681209172685123,0,0,0,0,0,0.117918625319927,0,0,0,0,0,0,0,0,0,0,0,0,0.0824008235620249,0,0,0,0,-0.00841448729207839,0.0441217153896993,0,0.0527872546502013,0.107206654736194,0,0.0867455177349741,0.0911512265912791,0,0,0,0,0,0,0,0,0,0,-0.0350271574325686,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0.0109267713482167,0,0,0,0,0,0,0,0,0,0.031955573926287,0,0,0,0,0,0,0,0,0,0.0658913083591624,0.0920089564355791,0,0,0.0317764838024234,0,0,0,0.0653130720564531,0,0,0.00492636701412307,0.0738458830424467,0.034890908032792,0,0,0.0216046442281434,0,0,0,0,-0.0326548910547449,0,0,0,0,0,0
X000983.SZ,0,0.140200310337757,0,0,0.196309821282049,0,0,0,0,0.261951786404075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315695463431958,0.0205609138127327,0,0,0,0,0,0,0.0200947589525251,0,0,0,0,-0.00892878652716064,0,0.335532353717533,0,0,0,0,0,0.117175634288108,0.0299524493771411,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.17758643688272,0,0.0144868476737144,0,0,0.185636787807222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214285263685353,0,0.120399107995171,0,0,0,0,0,0,0,0,0,0,0,0,0.165692503833949,0,0,0.0460523829821018,0,0,0,0,0,0,0,0,0.0369208236379659,0,0
X600348.SH,0,0,0,0,0.375637898301357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0889063283634026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382176829551603,0,0.0279256545922686,0,0.148949866820361,0,0,0,0,0,0.159409926553802,0,0,0,0,0.0189454481181089,0,0,0,0,0,0
