,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X600019.SH,X600011.SH,X600886.SH,X601600.SH,X600547.SH,X600585.SH,X600660.SH,X600795.SH,X000792.SZ,X600362.SH,X600489.SH,X600027.SH,X000708.SZ,X600160.SH,X600803.SH,X600010.SH,X600111.SH,X601991.SH,X000983.SZ,X002460.SZ,X600426.SH,X601699.SH,X000301.SZ,X002128.SZ,X000933.SZ,X000807.SZ,X000786.SZ,X000630.SZ,X600219.SH,X000877.SZ,X002466.SZ,X601168.SH,X600985.SH,X600176.SH,X000408.SZ,X000883.SZ,X600096.SH,X002353.SZ,X000027.SZ,X600348.SH,X600282.SH,X600612.SH,X600483.SH,X002409.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0233791842864496,0,0,0,0.194489895421094,0.585292078039227,0,0,0,-0.0923103592002357,0,0,0,0,0,0,0,0,0,0.145591385772772,0,-0.0292686576278231,0,0,0,0,1.38777878078145e-17,0,-0.0694480689176478,0,0,0,0,0,0,0,0,0,0,0,-0.00390536501979981,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0.143023597149425,0,0,0,0,0.129832162033976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422105271701263,0,0,0,0,0.130277189477308,-0.0798682828356236,0,0.0413984250443535,0,0,0,0,0,0,0,-0.0770488136466109,0,-0.0160864284670217,0,0,0,0.0125748251166898,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0878636371933182,0,0,0,0,0,-0.0667176791361722,0.143384843951201,0,0,0,0,0,0.08535016383437,0,0,-0.0462213769492848,0,0,-0.0970722045245171,0,0,0.0620805056616886,0,0,0,0,0,0,0,0,0,-0.00576216681241117,0.0402300358086404,0,0,0,-0.0256405385148291,0,0
X600795.SH,0,0,0,0,0,0,0,0.229549128266804,0,0,0.0357541858350352,0,0,0,0,0,0,0.359075169334424,0,0,0.0064866191301693,0,0,0.153469338136604,0,0,0,-0.0869491017235157,0,0,0.0337422449112849,0,0,0,0,0,0,-0.0213951439859052,0,0,-0.0329427873218267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952387832033265,0,0,0.101358620336661,0,0,0,0,0,0,0,0,0.228008445089656,0,0,0.0298044332580296,0,0,0,0,0,0,0,0.110867911470525,0,0,0,0,0,0,-0.0372877996824755,0.0854560833321396,0,0,0,0,0,0,-0.0556235804422299,0,0,0,0,-0.0184943616877126,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0.115572858055903,-0.0692741766709723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0268925944710349,0.599449695768014,0,0,-0.00407176183938019,0.205698001868143,0,0,0.0699540239754469,0,0,-0.0297314898670244,0,0,0,0,0,0,0,0,-0.0244317896316852,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.688100629136176,0,0,0,0,0,0,0,0,-0.0951529291527854,0,0,0,0,0,0,0,0.117318062742944,0,0,0,0,0,0,0,0.029051959911166,0,0.0474255065259291,0,0,0,0,0,0,0,0,0,0,0,-0.0172408643118252,0,0.0511948385989083,-0.0359738479690416,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.641650581769503,0,0.0165295792651158,0,0,0,0.0462179488627554,0,0,0,0.226805319973993,0,0,0,0,0,0.0298242975812842,0.061004289531794,0.0356120285162209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132670167473381,0,0,0,0,0.0297654669006196,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0.0565619441966979,0,0,0,0,0,0.14455784354794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0632386406335277,0,0,0.00579567297470662,0,0,0,0.241858697437201,0,0,0.0704002529921314,0,0.0289929726892888,0,-0.0710808591100235,0,0,-0.0704136266114671,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1947376117609,-0.152168054226075,0,0,0,0.146161608223559,0,0,0,0,0,0,0,0.210417902143224,0,0,0,0,0,0,0.280110290726766,0,0.07222588337579,-0.0167106037991601,0,0,0,0,0,0
X600803.SH,0,0,0,0,0.043369480673116,0,0,0,0,0.0413737871714651,0,0,0,0,0,0,0,0,0.010026975590335,0,0,0,0,0,0,0,0,0,0,0,0.0514095538602362,0,0,0,0,0,0,0.059245501660865,0,0,0.00308296374158012,0,0,0,0,0,0,0,0,0,0,0.161447905564091,-0.00486159385219125,0,0,0,-0.0391428389359885,0,0
X600010.SH,0,-0.115986711657523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398747109251238,0,-0.124109216845025,0,0.502192865166179,0,0,0.0044801869251951,0,0,0,0,0,0,0,0,0,0.117585348983979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303375095831878,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.140579231595029,0.00824709014170492,0,0,0,0,0.0675556066997159,0,0,0,0,0,0.563948033832159,0,0,0,0.0875153735061966,0,0,0,0,0,0,0,0,0,0.125801715723695,0,0,0,0.0601513285517484,0,0,0,0,0,0,0,0,0,0,0,0.009020941544818,-0.0416472543238215,0,0,0,-0.00180660275350441,0,0
X601991.SH,0,0,0,0,0,0,0,0.070470536629348,0,0,0,0,0,0.10641754004061,0,0,0,0.292787636105429,0,0,0,0,0,0,0,0.0188200938972838,0,0,0,0,0,0,-0.0180615762093071,0,0,0,0,0,0,0,0,0.1970033586057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0785977445381906,0,0
X000983.SZ,0,0,0,0,0,0.0644805326595213,0,0,0,0,0,0,-0.0365264029716834,0,0,0,0.0726573632870212,0,0,0,0,0,0,0,0,0,0,0.337851017646246,0,0,0,0,0,0,0,0,0,0,0.251533404886692,0,0.0664791605940635,0,0.0266149386286191,0,0,0.00438384056898098,0,0,0,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0700977058750411,0,0,0,0,0.0457973892880696,0,0,0.0469405388121258,0,0,0,0,0,0,0,0.00780174063818496,0,0,0,0.011280070070896,-2.71050543121376e-20,0.808479274206209,0.0181834618622574,0,0,0,0,0.0542950084312344,0,0,0,0,0,0,0,0,-0.0492534815047973,-0.00314889321991915,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,-0.0518041678673303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152727732932815,0,0,0,0,0,-0.00853712584352029,0,0,0.24591679598637,0,0,0,0,0,0,0,0,0,0,0,-0.0363386419400952,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.166467025072729,0,0,0,0,0,0,0,0,0,0,0,0.0720171607697113,0,0,0,0,0,0,0,0.280763059919592,0,0,0,0,0,0,0.0424979412131933,0,0,0,0,0,0,0.35102418749826,0,0,0,0,0,0,0,0,0,0,0,0,0.0572363850614349,-0.105989430860243,0,0,0,-0.0201824973037774,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0.127427561371869,0,-0.0607385918592047,0,0.0748901549590703,0,0,0,0,0,0,0,0,0,0,0.0210213037165663,0,0,0,0,0,0,0,0,0,0.223065816234679,0,0,0.0858283347926706,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317773521862461,0,0,0,-0.0773850173942123,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173454687584705,0,0.013378285642166,0,0,0,0,0,0,0,0.0507035448475628,0,0,0.295270639975769,0,0,0,0,0,0,0,0,0,0.0766965611408932,0,0,0,3.46944695195361e-18,0.232765987170499,0,0,0,0,0,0,0.0268019789932026,0,0,0,-0.0732877821652595,0,0
X000933.SZ,0,0,0,0,0.216234700408375,0,0,0,0,0.0957923936150426,0.126197014502961,0,0,0,0,0,0,0.190894647561649,0,0.0326459466914743,0,0,0,0,0,0,0,0,0,0,0,0.321062992263891,0,0,0,0,0.0864896588549778,0,0,0,0,0,0,0.0481334795548555,0,0,0,0,0,-0.031082476285046,0,0.0486849229657053,-0.085929277156824,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.344459471002546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253074107964759,0,0,0,0,0,0,0.221204746957463,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339360107525911,-0.0292561618497861,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.185730146114769,0,0,0,0,0,0,0,0,0,0,-0.0174315563040097,0,0,0.390239500186621,0,0,0,-0.086353161170883,0,0,0,0,0,0.0994994081942775,0,0,0.132674261974912,0.11623668640013,0,0,0,0,0,0,0,0,0,0,0,0,-0.00534392032628307,0,0,-0.0166315094331014,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0.163363902069821,0,0,0,0,0.459337563918322,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169896533809794,0,0,0,0,0.185549188742612,0,0,0.0881681031404235,0,0,0,0,0,0,0,0,0.0388620013989785,0.0157372610521514,0,0,-0.0388635938047088,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.144175966074741,-4.33680868994202e-19,0,0,0,0,0.0951220181474393,0.0827450954810857,0,0,0.025807972011398,0,0,0,0,0,0,0,0.00917839324843332,0,0,0.0267147357700153,0,0,0,0,0,0,0.206962724368912,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377822966469908,0,-0.0124785765877961,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000302052073367892,0,0,0,0,0,0,0,0,0,0,0.552415662164184,0,0,0,0,0,-0.186372423156118,0,0,0.0972825775829355,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0626840676223941,0,-0.460520937879095,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0331299388949467,0,0,0,0,0,0,0,0,0.868081593498997,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798389722854312,0,0,0,0,0,0,0,0,0,0,-0.0568187902142564,0.00596928644986946,0,0,0,0,-0.0839085322984892,0,0
X601168.SH,0.170854655994298,0,0,0,0,0,0,0,0,0.220117020534434,0,0,0,0,0,0.509777958033783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215679263259939,0,0,0,0,0,-0.130326572244867,0,0,0,0,0,0,0,0,0,0.0569088533898828,0,0.0260440441095762,-0.0358095652778549,0,0,0,-0.00775181950292474,0,0
X600985.SH,0,0,0,0,0.105011470162325,0,0,0,0,0.0412304123586691,0,0,0,0,0,0,0,0.0523279290047636,0.0195238553826627,0,0,0,0,0,0,0,0,0.39825119258052,0,0,0,0,0,0,0,0,0,0.0638712531079988,0,0.063611422455329,0,0,0,0,0,0.0601127117136884,0,0,0,0,0,-0.0349604935535574,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,-0.105570495577245,0,0,0,0,0,0,0,0,0,0,0,0.08806736869932,0,0,0,0,0,0,0,0,0,0.0598980560806718,0,0,0,0,0,0.0312313764933605,0,0,0,0.658154828128261,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800586403271156,0,0
X000408.SZ,0,0,0,0,0,0,-0.310963299268839,0,0,0,0,-0.0916285003764567,0,0,0,0.1951057046966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416854685622624,0,0,0,0,0.196400769980484,0.0293235241169147,0,0,0,0,0,0.0221421403086926,0,-0.00457794027167924,-0.0247382841315678,0,0,0,-0.0215392759676656,0,0
X000883.SZ,0.0659227142210917,0,0,0,0,0,0,0.151132222759884,0.232525292257685,0.167945550217019,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0560088686705717,0,0,0,0,0,0,0,0,0,0.0751574492884773,0,0,0,0,0.0327785521769033,0,0.0660651412447669,0,0.0692453489374773,0,0,0,0,0,0,-0.0891265380294197,0,-0.0328399918014079,0,0,0,0,0.0208569537049605,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0.0497478128108491,0,0,0,0,0,0,0,0,0.135871977593011,0,0,0,0,0,0.176847622725488,0.0820704946836146,0,0,0,0,0,0.0635830286923628,0,0.163497933988657,0.00366652689605984,0.07632407791304,0,0,0,0.0235003593777159,0,0.0525796679695287,0,0.0212574476461087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0.0178557508568458,0,0,0,0,0,0,0,0,0.0254475109203039,0,0,0,0,0,0,0.170043607811427,0,0,0,0.0780259283717394,0,0.121744623360005,0,0,0,0,0,0.0150252701993969,0,0.208826417941763,0,0.0923101804395341,0,0,0,0,0.122098087697928,1.73472347597681e-18,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0.0549973760953362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0880122814033175,0,0,0,0.114506441582258,0.0100999299516148,0,0,0.147599079288405,0,0.126653234816288,0,0,-0.00179401434425315,0,0.0201136103176816,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0209213459048866,0,0,0,0,0,-0.0170479388799338,0,0
X600348.SH,0,0,0,0,0.0636417879078973,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680307446590232,0,0,0,0.0188707383041344,0,0,0,0,0,0,0.0893966385906072,-0.0326038939000161,0,0,0,0,0,0,0,0.300494319647284,0,0,0,0,0,0.142364117026865,0,0,0,0,0,0,0,-0.00914169290464194,0,0,0,-0.00935783507457011,0,0
X600282.SH,0,0,0,0,0,0,0,0,0,0.0837039155856155,0,0,0,0,0,0,0,0,0.0046231203116342,0,0,0,0,0,0,0,0,0,0,0.18855772284496,0,0.00997476599737379,0,0,0,0,0,0,0,0.106344864885966,0,0,0.0252915308563622,0,0,0,0,0.0184359639266533,0,0,0,0.0263594260846748,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.0149962676855089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361877483759054,0,0,0.0481992294271747,0,0,0,0,0,0,0.0140789708386791,0.241677616141562,0,0,0,0,0,0,0,0,0,0,0.0142065738891485,0.0407812658206834,0.0956862411683955,-8.67361737988404e-19,0,0,0,0.0630612287875952,0,0
X600483.SH,0,0,0,0,0,0,0.0327222755883165,0.338377070589489,0,0,0,0,0,0.0102346678650133,0,0,0,0,0.117965305039391,0,0.0270909386430793,0,0,0.129822369212692,0,-0.0277136102480916,0,0.00932665908611392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470239002951863,0,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259358109882067,0,-0.228886464690869,0,0,0,0,0,0,0,0,0,0,0,0,0.138693287135018,0,0,0.0577661172626408,0,0,0,0,0,0,0,0.0198850541606665,0,0.163984302241363,0,0,-0.01571162470228,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.431964384529756,0,0,-0.0481888777654057,0,-0.0394601850665248,0,0,0,-0.067064858851337,0,0,0,0,0,0,0,0,0,0,0,0.0524436797513126,0,0,0.216629080680234,0,0,0,-0.0296236293777648,0.025110498420183,0,-0.236300579281315,1.35525271560688e-20,0,0,0.315054988001837,0,-0.0794653517304484,0,0.128330736672723,0,0,0.0182103442960077,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.123096572729824,0,0,0,0,0,0,0.0922831248415352,0,0.127679440950331,0,0,0,0,0,0,0,0,0,0.0322356543879228,0,0,0,0,0,0,0.217428325846036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14651538839433,0,0,0,-0.661559411173512,0,0
TED,0,0,0,0,0,0,0,0,-0.0589710361725378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138672364275486,0,0,0,0,0,0,-0.119097533579648,0,-0.0401713092300806,0,0,0,0,0,0,-0.0301387525300215,0.622871263888364,0,-0.147344924280621,0,0,0.105814484890001,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,-0.0878631846982002,0,-0.0324875564484016,0,0,0,0,0,0,0,-0.178270982280191,0,0,0,0,0,0,0,0,0,-0.00193254128239975,0,0,0,0,0,-0.0586901962331781,0,0,0,0,0.0884714350666681,0,0,-0.00707392449801725,0,0,0,0,0,0.00857552725489761,0,0,-0.0108242077801973,0,0,0,-0.0410534856253353,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0.0115937516611235,0,0,0,0,0,0,0,0,-0.0324563120897922,0,0,0,0,0,0,0,0,0,0,0,-0.0667651421765597,0,0,0,0,0,0,0,0,0,0.0536672083110288,0,0,0,0,0,0,0,0,0,0,0,0.061849085980363,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116763320147261,0.00564957833051333,0,0,0,0.00443436502174017,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00744833728811912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.355341717408137,0.403516284204047,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.00281242332382523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00169670836250373,-6.8958399097135e-05,0,0,0,-0.0239865804740827,0,0
CarbonVol_Hubei,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.00819692775976864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168734740915655,-0.0148738775704631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121317498351449,0.023630956653358,0,0,0,0.045790747948784,0,0
