,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X002271.SZ,X600011.SH,X000708.SZ,X600660.SH,X002460.SZ,X600886.SH,X000786.SZ,X600801.SH,X600176.SH,X601898.SH,X600362.SH,X600010.SH,X601600.SH,X600489.SH,X600188.SH,X600352.SH,X601991.SH,X600426.SH,X600795.SH,X600111.SH,X600688.SH,X600027.SH,X600299.SH,X601992.SH,X002080.SZ,X600803.SH,X000932.SZ,X002466.SZ,X000301.SZ,X002353.SZ,X600219.SH,X600486.SH,X600529.SH,X000723.SZ,X002075.SZ,X000027.SZ,X002409.SZ,X600612.SH,X601158.SH,X600315.SH,X000878.SZ,X000898.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.0531991793001866,0,0,0,0.0654863807698256,0,0,0,0.144897110417789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209162564828542,0,-0.0309579546550715,0,0,0,0,0,0,0,0.0060629903669913,0,0,0,-0.00654110299258845,0.0062667072484198,0,0,0,0,0,0
X600028.SH,0,0,0.0392867560552585,0,0,0,0,0,0.0284395159601702,0,0,0.05998905099042,0,0,0,0.0401283632368196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.00544470153258583,0,0,0.0202533247078692,0,0,0,0,0,0,0.0217373793757755,0,0,0,-0.0240036436856961,0.0148903227723971,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.026013440253231,0.000691766886855181,0.0216413233654459,0,0,0,0,0,0,0,0,0,0.330017366335731,0.107258824860811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0273694553787727,0,0,0,0,0,0,0,0,0,0,0,-0.00521581321572342,0.00914411687499975,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0389342916833302,0,0,0,0,0,0.0764705040598919,0,0,0,0,0.0314291991388665,0,0,0,0.223179013694587,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404490692025612,0.024062834487978,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.0426996584871509,0,0,0,0,0,0,0,0.00152320520540164,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.134543799389514,0,0,0.231756142008231,0,0,0.0199004425318696,0,0,0,0,-0.015795012186076,0,0.138251457328435,0,0,0,0.204540933214755,0,0,0,0,0,0,0,0,0,0.0910083955855352,0,0.0294910173518217,0,0,-0.0485054453856231,0,0,0,0,0,0,0,0,0,0,0,0.0104756679675959,-0.0460981097848523,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0527859907791465,0,0,0,0,0,0,0,0,0,0,0.0542105763511123,0,0.0826737533996777,0,0,0,0,0,0,0,0,0,0,0,0.144948168014829,0,0,0,0,0,0,0.0924087136203345,0,0,0.0916649748679767,0,0,0,0,0,0,0,0,-0.000293766895294837,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361844643304228,0,0,0,0,0,0,0,0,0,0,0.0079878383481667,0.07089443515086,0,0,0,0,0.0210465876437933,0,0,0,0,0,0,0.229050714911892,0,0,0.0481034346655136,0,0.101172687499687,0,0.0139195228228212,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.00135478372991459,0.0832143613495913,0,0,0,0,0,0,0.11648506831551,0,0.12148836480453,0,0.220244852190044,0,0,0.0293769546380735,0,0,0,0,0,0,0.0453659628834477,0,0,0,0,0,0,0.0423016724457917,-0.0232735528622648,0,0.199202962669644,0,0,0,0,0.0111937889244617,-0.0418444788383466,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0993543929289227,0,0.164182467746103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312514697462621,0,0,0.0105388431560257,0,0,0,0,0,0.0388858816542432,0,-0.0277416427530192,0.0740278814836031,0,0,0,0,0,0,0,0,0,0,0.0656350768925686,0.0114074142324394,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0.0320895106281339,0,0,0,0,0,0,0,0,0,0,0,0.0840278240823515,0,0.0771787096562832,0,0,0,0.0301987969656456,0,0,0,0,0,0,0.128871014555547,0,0,0.101361458765605,0,0,0.0510107456170527,0.271908056162602,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0240791272162135,0.0196937861425001,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.179464305802432,0,0,0,0,0,0,0,0,0.0817026782345479,0,0,0,0,0,0,0.0416920464576233,0,0,-0.0679722090214914,0,0,0,0,0,0,0,0,0,0,0,0,0.0342127939625792,0,0,0,0,0.114090247411699,0,0.127081718834552,0,0,0,0,0,0,0,0,0.0227247711462367,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.215109901108407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.480925103876383,0,0,0,0,0.0820246560179623,0,0,0,0.285460077435335,0,0,0.037071644727762,0,0,0,0,-0.0676607845402088,0.00918041693263731,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0.007783167138186,0,0,0,0.127861285505025,0.141253751689653,0,0,0,0,0,0.161950338003488,0,0.11617956906044,0,0,0,0,0,0,0,-0.0234954712471001,0.0169376450812225,0,0,0,0,0.0465859979570944,0,0,0,-0.0301435953904516,0.0172110852845769,0,0,0,0,0.00586981406096322,0,0,0,0.0270386975445299,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0.00435656080004234,0,0,0,0.190676450189408,0.0912866695869088,0,0,-0.263568402757619,0,0,0,0,0,0.307303236604816,0,0,0,0,0,0,0.0286771592404727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197239160600872,0,0,0,0.00765529421489223,-0.0123504465811997,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00691373489106955,0,0.22125028838523,0,0,0,0,0,0,0,0,0,0,0.0307306520557548,0,0,0,0,3.46944695195361e-18,0,0,0.027666232058733,0,0,0,0,0.0437288814024019,0.032766749596146,0.0576590935267471,0,0.125846278414722,0,0,0,0,0,0,0,0,0.0194207894154348,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.0752324588797127,0,0,-0.0319072860951521,0,0,0.0721808984610181,0.138292329642271,0,0,0,0,0,0,0,0,0,0.00677070696447259,0,-0.118295744577552,0,0.205598004983702,0,0,0,0,0,0,0,0.0653787605362169,0,0,0,0,0,0,-0.0460974886761972,0,0,0,0.370569886837066,0,0,0,0.0152854218946756,-0.00709128070196747,0,0,0,0,0,0
X601898.SH,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0198183970062658,0.0448672438275296,0,0,0,0,0,0.0323324342822418,0,0,0,0.25985518007023,0,0,0.0640218217257811,0,0,0,0,0,0,0,0.00610661607123704,0.0124236496072173,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332864644674429,0,0,0,-0.0266946876875468,0.0197578467194335,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0114436521329835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0918249487692577,0,0,0,0,0,0,0,0,0,0,0.0348748565318706,0,0,0,0,0,0,0.0892643886355544,0,0,3.46944695195361e-18,0,0,0,0.578202498039837,0,0.000502518088052036,0,-0.0281663146237357,-0.00356872390966384,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0.0363692495387365,0,0,0,0,0,0,0,0.393160872894392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342567945068328,0,0,0,0,0,0,0,0,0,0.0123314923877218,0,0.0413332233352826,0,0.00706226235409299,0.0175318696528234,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.026035017276053,0,0,0,0,0,0,0.220346230319567,0,0,0.235499544078038,0,0,0,0,0,0,0.0327436598245951,0,0,0,0,0.0340862528728332,0,0,0.0486011063069461,0,0,0,0,0,0,0,0,0,0,0.120909088113152,0,0.188183375332809,0,-0.0215432690044242,0.00487006614847656,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.960375183364936,0,0,0,0.00435810932983351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195583288439771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113800360992426,0.0576876309325534,0,0,0.0326510490165109,0,0,0,0.00895997476366397,-0.0147519584323437,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452475667153595,0.147741833112922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0412796020033638,0.182690462787457,0,0.0799304451485602,0,0,0,0,0,0.0680671267304809,0,0,-0.00238211734569197,0.0182176947315278,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0.0700587744833594,0.121128117501472,0,0.022457022196302,0,0.150113456384456,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.127898647557717,0,0,0,0,0,0.0288674062122099,0,0,0,0,0,0,0.0146490075228686,0,0,0,0,0,0,0,0.0526756662634095,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0.0176087991081114,0,0,0,0,0,0,0.298588956117252,0.0187600059969612,0,0,0,0,0,0,0.0512843589725275,0,0,0,0,0,0.0120027197837226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351740138138502,0.00789183257938309,0,0.00664356034394084,-1.35525271560688e-20,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.234157191778397,0,0,0,0,0,0,0.0835673617032115,0,0.240808203715298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206350366469539,0,0,0,0,0,0,0,0.102006876771739,0,0,0,0.163259584610849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.215844998140767,0,0,0.00718280788345102,0,0.108112529246822,0,0,0,0,0,0,0,0,0,0,0.0882997560697672,0,0,0,0,0,0.00806718303858449,0.00643645598277246,0,0,0,0,0,0,0,0.0352517409612714,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0.0982253859176478,0,0,0.0634474523728808,0.0355381634216042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204643295365925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765882951816223,0,0.332925861258085,0,0.00515450396369127,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496505876823569,0,0,0.0746618295843338,0.232228454734456,0,0.0655901325205533,0,0.00310430403417552,0,0,0,0,0,0,0,0,0.0593365646232439,0,0,0,0,0,0,-0.0144346388060679,0,0,0.11062489366757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096659946534085,0,0,0,0,0,0,0,0,0,0.123799286358474,0,0.106516442659939,0,0,0,0,0,0.0634611113349668,0.10240748100377,0,0,0,0,0,0,0.0421070075572713,0,0,0,0.0146814361561695,0.00260833498482327,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.0404188477908168,0,0.0134565428310538,0,0,0.0925254718131089,0,0.0531144751298651,0,0,0,0,0,0.0186145430929203,0,0,0,0,0,0,0,0,0,0,0,0.111245463552509,0,0,0,0,0,0,0,0.0498676892268109,0,0.0445437460914392,0,0.126293472339029,0.0709583413897005,0,0,0,0,0,0,0.0117375554154674,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00798230068303781,0,0,0.00343044693901655,0.157435029259995,0,0,0,0,0,0,0,0,0,0,0,0.0384230297166248,0,0,0,0,0,0,0,0,0.0718217341244898,0,0,0.0835309052919734,0,0,0,0.0508832108611701,0,0,0,0.0101526710485444,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143274426875804,0,0.0775279863046956,0,0,0,0,0,0,0,0,0,0,0,0,0.188525417553996,0.0218729376591629,0,0,0,0,0,0.0607780511406169,0,0,0,0.217301072485363,0,0.0633373272705263,0,0,0,0,0,0,0,0,0,-0.0759336524174758,-0.0303088292741568,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0.20467348401977,0,0,0.0536477324046802,0.143407497037565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120149123106276,0,0,0,0,0,0,0.246214358358647,0,0,0,0,0,-0.0540222781491941,0,0,0,0,0,0,0,-0.0147527537260775,0,0,0,0.0709228821331337,-0.00501155311110026,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0.0820185369172025,0.0579077017340992,0,0,0,0,0,0,0,0,0.137322642456013,0,0,0,0,0,0,0,0,0.283072483150561,0,0,0.0383924613841692,0,0,0,0,0.0140984666232904,0,0,0,0,0,0,0.0485972737284261,0.0144455727085616,0,0.0345115207009501,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0.558396119700229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182596177328038,0,0,0,0,0.288813897730311,0,0,0,0,0,0,0,-0.0980901325577099,0,0.217394672794079,0,0.166421958481476,0,0,-0.132244187416769,-0.225854133599974,0,0,0,-0.0205043620391553,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,-0.0327704678249808,0,0.177904664317645,0,0,0,0,0,0.180645989031004,0,0,0,0,0,0,0,0,0,0,0,0.0965828801752083,0,0,0.0740297954083743,0,0,0.0547258648646619,0,0,0,0,0.0337563041016164,0,0,0,0.0986903143172384,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.00762810476694606,0.00720981181854559,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.198836716548986,0,0,0,0,0,0.0706669248011463,0.210693434374169,0,0,0,0,0,0,0,0,0.16927804269904,0,0,0,0.108799579645423,0,0,0,0.0635875761920934,0,0,0,0.0273356429638017,0.0128066392923334,0,0,0,0,0,0,0,0,0,0.0436001739049409,3.46944695195361e-18,0,0,0,0,0,0,0,-0.00158382104464765,0,0,0,0,0,0
