,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X002271.SZ,X000708.SZ,X002460.SZ,X600660.SH,X600011.SH,X600886.SH,X000786.SZ,X600010.SH,X601898.SH,X600362.SH,X600801.SH,X601600.SH,X600176.SH,X600489.SH,X600188.SH,X600352.SH,X600426.SH,X601991.SH,X600795.SH,X600111.SH,X600688.SH,X002080.SZ,X600027.SH,X600299.SH,X601992.SH,X000932.SZ,X600803.SH,X002466.SZ,X000301.SZ,X002075.SZ,X300037.SZ,X600219.SH,X600529.SH,X600315.SH,X600486.SH,X002353.SZ,X000027.SZ,X000883.SZ,X000898.SZ,X601158.SH,X000723.SZ,X600612.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141366231813291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00881666878423099,0,0,-0.00579818376604657,0.110558231255783,-0.00862356935187817,0,0,0.0246732222819703,0.127375618284434,0,0,0,0,0,0.0725101720431994,0,0,-0.0144874784866061,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.00268159550214108,0,0,0,0,0,0.0377269888691501,0,0,0,0,0,0.0372972674186294,0,0,0.0508278133079685,0,0.00939177342450567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405302256732949,-0.0248995409751872,-0.0109423987709751,0,0.00121136702047777,0,0,0,0,0,0,0,0,0,-0.00580548785577751,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.0202527632808265,0,0,0,0.0188668727386129,0,0,0,0,0,0,0,0.0757324129236954,0,0.00278186108217823,0,0,0,0,0,0,0,0,0,0,0.0740451049879508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000702860653380421,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0653971956719642,0,0,0,0,4.33680868994202e-19,0.0207588407117721,0,0.171117752563227,0,0,0.0152068808636091,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.00468229053802815,0,0,0,0,0,0,0,0.0850577957120266,0,0,0,0,0,0,0,0.1030622717557,0,0,0,-0.00531479172626554,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.0561803064478523,0,0,0,0,-0.125810442836679,0,0,0,0,-0.0918185088628988,0.378138071385821,0,0,0.240388526073998,0,0,0,0,0,0,0,0,0,0,0.118422556654487,0.0697783163972059,0,0.0651212682862581,0,0,0.0823635193347776,0,0,0,0,0,0,-0.0791242520416117,0.0476608385699838,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,-0.0667804152256083,0,0,0.0285501430419624,0,0.0363507826213529,0,0,0,0,0.113831575764978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618964280638428,-0.0119406005180882,0,0,0,0,0,0.301649647077973,0,0,0,0,0,0.00421539984533016,3.3881317890172e-21,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0510085076282329,0,0,0,0,0,0,0,0,0,0,0,0,0.586056776188968,0,0,0,0,0,0.191056701093981,0,0,0,0,0,0,0.0309029445895652,0,0,0,0,0,0.00950672614244228,0,0,0,0,0,0,0,0,0,0,0,-0.0151273490737002,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231361627668143,0,0,0,0.0660692712352006,0,0,0.0225964010731682,0,0,0,0,0,0,0.204126861239436,-0.0815873726654762,0,0,0.415273101249692,0,0,0.0414086270344304,0.151197118135132,0,0,0,0,0,0,0,0,0,0,0.0642158512322338,0,0,0,0,0,0
X000708.SZ,0,0,0,0,4.33680868994202e-19,0,0.0913352754598327,0,0,0,-1.73472347597681e-18,0,0,0.0532374797599071,0,0,0,0,0,0,0.079117488030047,0,0,0,0,0,0.0577313037446132,0,0,0,0,0,0,0,0.0682590282022531,0,0,0,0,0,0.175312142216946,0,0,0,0,0,0,0,0,0,0.067393374203166,-0.0200027608737792,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.225429572973551,0,0,0,0,0,0.0449122433651989,0,0,0,0,0,0,0,0,0.0208435461294647,0,0,0,0.0506782143562052,0,0.0617219614647127,0,0,0,0,0.0287289418134066,0.243744369880413,0,0,0.262337504165823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.044513957064909,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0233596303460477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524797007691634,0,0.0587475303229425,0.0384141436235183,-0.0658684350343279,0,0,0,0,0,0,0,0,0,0,0,0.108838210016829,0.261875275016838,0,0,0,0,0.017909609059103,0,0,0,0,0,0,0,0,0,0.0617704527530215,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.054422640644362,0,0,-0.00420246622019511,0.202329967599101,-0.0858222667386168,0,0,0,0.0605612634002583,0,0,0.244785950151965,0,0,0,-0.0154279414252317,0,0,0,0,0,0,0,0,0.673995843442212,0.0638373972769957,0,0,0,0,0,0,-0.112045307272788,0,0.0467860418445261,0,0,0,0,0,0,0,0.101048367850062,0,0,0,-0.0692120357361119,0.0935177838051445,0,0,0,0,0,0
X600886.SH,0,0,0,0,-0.0838099192518548,0,0,0,0,0.0935269123877212,0,0,0,0.0464793467900945,0,0,0,0,0,0,0,0.149433737132199,0,0,0,0.0179939395376086,0,0,0,0,0,0,0,0.056102608319383,0.0147328739961615,0,-0.0351042431462578,-0.0733970176201618,0,0,0,0,0,0,0.207764053798189,0,0,0,0,0,0,0,0.00306377034774531,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0.104594344626643,0,0,-0.0429245777475821,0,0,0,0,0.0714793745314674,0,0,0,0.246852196159483,0,0,0,0,0,0,0,0,0,0,-0.0804008217504843,0,0,0,0,0.298710745186935,0,0,0.0190911074900976,0,0,0,0,0,0,0,0,0,-0.000904691823497881,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0179251669805996,0,0,0,0,0,0,0,0,0.388200245248408,0,0,0,0,0,0.031843982603111,0,0,0,0,0,0,0,0,0,0,0,0.0116032991055152,0,0,0,0,0,0,0,0,0.133566588456799,0,0,0,0.0140778223626628,0,0.0118415930569679,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.0631093391018536,0,0,0,0,0.0131217293168858,0,0,0.0292988125517964,0,0,0,0,0,0,0.00656383235228916,0,0.244683609670246,0,0.0197130611143764,0,0,0,0,0,0,0,0,0,0,0.0669540503362109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205710025761213,-0.00676192345264333,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0348881547650001,0,0,0,0,0,0,0,0,0.249225772017526,0,0.11218635567364,0,0,0,0,0,0.12576991852357,0,0,0,0,0,0,0,0,0.0811275364970754,0.056825954537554,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0075850562550167,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508858787378126,-0.0628796286087968,0,0,0,0,0.0231979279025581,0,0,0,0.0779973971175601,0,0,0,0,0,0,0,0,-0.0182124381183391,0,0,0,0,0.128042380960751,0,0.0826650285866069,0,0,0,0,0,0,0,0,0,0,0,-0.0139990026586669,0.0371631041503,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.0858785375537019,0,0,0,0,0.172358479562052,0,0.0866362533154781,0,0,0.0333065584859413,0,0,0,0.0601728157996177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102411120576607,0,0,0,0,0,0,0,0,0,0,0.10395704392326,0,-0.00941093298590657,-0.0105101549485948,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.0999348595618218,0,0,-0.108126923880713,0,0,0,0,0,0.37838390451017,0.0646333268249767,0,0,0,0,0,0.0769152249100792,0,0,-0.165138902399111,0,0.202160174975175,0,-0.0284067625313002,0,0,0,0,0,0,0,0,0,0,0,0.104946105327452,0,0,0,0,0,0.126200753924185,0.092642435480301,-0.0401020154615929,0.0339250071181624,0.00917958621636594,0,0,0,0,0,0
X600489.SH,0,0,0,0,0.0398817670099817,0,0.910555107156803,0,0,0,0.0382698702818801,-0.0908175177373279,0,0,0,0,0,0,0,0.0286578361231373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025856902182209,0,0,0,0,0,0,0,0,0,0.0152294649275462,0.143180789942304,0,0,-0.0195569815503386,-0.00823259462588562,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.0234621551594878,0,0,0,0,0,0,0,0,0,0,0.435179933659403,0,0,0,0,0,0,0,0,0,0,-0.00951579761462825,0,0,0,0,0,0,0,0.0827880085364096,0,0,0,0,0,0,0,0,0,0,0,0,0.267089939754406,0,0,0,0,0.0246060972356142,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0126932250766059,0,0.17104540855428,0,0,0,0,0,0,-0.0207592729892694,0,0,0.349556860004732,0,0,0,0,0,0,0,0.166191548634462,0,0,0,0,0.180349990954733,0,0,0,0,0,0,0,0,0,0,0,0.0570350213932235,-0.0430636098141748,0,0,0,0,0,0
