,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600010.SH,X600585.SH,X601898.SH,X600688.SH,X600547.SH,X601600.SH,X600795.SH,X600362.SH,X300072.SZ,X600188.SH,X601991.SH,X600157.SH,X600027.SH,X601992.SH,X600111.SH,X600886.SH,X600660.SH,X600309.SH,X600489.SH,X000898.SZ,X600299.SH,X000792.SZ,X000723.SZ,X601158.SH,X002075.SZ,X000959.SZ,X000709.SZ,X002466.SZ,X600583.SH,X000408.SZ,X000630.SZ,X000883.SZ,X600623.SH,X600352.SH,X600219.SH,X600098.SH,X000983.SZ,X000539.SZ,X000027.SZ,X600021.SH,X000937.SZ,X000060.SZ,X002470.SZ,X601699.SH,X002092.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.396020360167652,0,0,0.0183022390873445,0,0,0,0,0,0.0179920675439915,0,0,0,0,0,0,0,0.0625695251745764,0,0,0,0,0,0.0628681382888474,0,0,0,0,0,0,0,0,0.026084111937244,0,0,0,0.0770528411327601,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00893903757606634,0,0,0,0,0,0,0
X600028.SH,0.442274709202657,0,0,0,0,0,0.327564927434487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00692936169263124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0347464540508182,0,0,0,0.0397281990452368,0,0,0,0.00872015611554147,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.113067859995063,0,0.0490234744663278,0,0,0,0,0,0,0,0,0,0,0,0.100023653295426,0,0,0.113096080009824,0,0,0,0,0,0,0,0,0,0,0.0512684077851748,0,-0.0541914107933406,0,0,0,0,0,0,0,0.117660427367712,0,0,0,0,0,-0.046358552931596,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0312091010268081,0,-0.0346205069422134,0,0.203856442526556,0,0.0542402331992069,0,0,0,0,0,0,0,0,0,0,-0.0641646740101164,0,0,0,0,0,0,0,0,0.0771472851763645,0,-0.0707879873994731,0,0,0,0,-0.00803025642251476,0,0,0,0,0,0,0,0,0.0692029505250551,0,-0.0479803512131832,0.0470207064807959,0.0287437519202928,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.112590773283587,0.0371490029686795,0,-0.095743237303498,0,0,0.100418654392631,0,0,0,0,0,0,0.0695958809021304,0,0,0,0,0.0501952533206065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303515580476154,0,0,0,0.101775297498149,0,0,-0.0541644007455611,0.0561400211937338,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0491679976297676,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.125200629455406,0,0.240811817852822,0,0,0.00202032870102783,0,0,0,0,0,0,0,0,0,0.0806647174378346,0,0,0,0,0,0,0,0.0623480397280656,0.0344847935554886,0,0,0,0,-0.00138425157544213,0.00131795383824596,0,0,0,0,0,0
X600585.SH,0,0.182414643403071,0,0,0.0385433122831489,0,0,0,0,0,0,0,0,0.00418158576810657,0,0,0,0,0,0,0,0.0892040609600446,0.143357280153028,-0.0356448738419555,0.168350766568743,0,0,0.0535366457000757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0473690196927686,0,0,0,0,-0.00615511052883551,0.0268975520125568,0,0,0,0,0,0
X601898.SH,0,0,0.194425640661467,0,0,0,0,0,0,0,0,0,0.0510131563585571,-0.027663718440832,0.0878762677761345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115890143560122,0,0,0,-3.46944695195361e-18,0,0,0.192772040795696,0.0348741610643785,0,0,-0.000950864022743744,0,0,0,0,0,0
X600688.SH,0,0,0,0,0.0262692442594434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157746917647968,0,0,0,0,0.154331154872691,0,0,0,0,0,0,0.197958509178087,0,0,0,0.00531162621514593,0,0,0,0,0,0,0,0,0.0225547760088006,0.0734878583989217,0,0.0742428870234827,0,0,-0.00026407427856166,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.098281085391757,0,0,0,0,0,0,0,0,0,1.00526964145158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0247478401558659,0,0,0,-0.0342443674549057,0,0,0,0.0226703077602906,0,-0.0121327627928142,0.00119245150240122,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243679279211699,0,0,0,0.103529783531622,0,0,0,0,0,0,0.252160720835235,0.0536887467673931,0.0236898337252652,0.103131579042414,0,0,0.0651830834508818,0,0,0,0,0,0
X600795.SH,0,0,0,0,-0.113661137106617,0,0,0,0,0,0.0539696441142796,0,0,0,0,0,-0.0918348249052438,0,0.0425467713181734,0,0,0,0,0,0.0150317057711517,0,0,0,0,0,0,0,0,0,0,-0.0119595150027809,0,0.0651509473058931,0,0,0.0182907886360411,0,0,0,0,0,0,0,0,0.0709961025182885,0,-0.0157569532418009,0.0136569985911208,0.125773320053755,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0.0312273137734708,0,0,0.134710692952337,0,0,0,0,0,0,0,0,0,0,0,0,0.120928544187699,0,0,0.0585014831707458,0,0,0,0,0.382420788300675,0,0,0,0.178369562938354,0,0,0,0,-0.0619254015447899,0.251911435324209,0,0,0,0.0749582758011908,0,0,0.00410451474974427,0.00925715274097772,0,0,-0.0268391328393988,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173002546034829,0,0,0,0,0,0,0,0,0,0,0,0,0.0226051598337097,0,0,0,0.131392383489581,0,0,0.0434759829991963,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.0629925457652293,0,0,0,0,0.113810336918648,0,0,0,0.0820056633256814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238943406074882,0,0,-0.0470700213209382,-1.0842021724855e-19,0,0,0.150930985307517,0,0,0,-0.0314979450431779,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,-0.00450600105060564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060276310097447,0,0.0902458222814644,0,0,0,0,0,0,0,0,0,0.0397185665685893,0.075290620250636,0,0,0,0.0150982116339622,0,0,-0.0612851675060567,0,0,0.0253645519450091,0,0.0220501413520169,0,0,-0.00112047324525687,0,0,0,0,0,0
X600157.SH,0,-0.167967872626106,0,0,0,0,0,0,0,0,0,0,0,0,0.476519256962414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465890924953488,0,0,0,0.0354786481338283,0,0,0.0522469126163063,0,0,0,0,0,0,0,0,0,0,0,0.0845129853836414,0,0.00597625594363283,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0529413094678263,0,0,0,0,0,0.129418839571769,0,0.0228359304917051,0,0,0,0,0,0,0,0.00773569513852541,0.0280391901398359,0,-1.35525271560688e-20,0,0.0947099451787105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196577550565889,0,0,0,0,0.0223006170063963,0,0,0,0,0,-0.0109530240763859,0.0118257840914759,0,0,0,0,0,0
X601992.SH,0,0,0.181153849427945,0,0,0,0,0,0,0.0651389341983373,0,0,0,-0.00837499877212232,0,0,0,0,0,0,0,0,0,0,0.0413370760302604,0,0,0,0,0,-0.0159029582009128,0,-0.191901627205801,0,0,0,0,0.302691963274635,0,0,0,0,0,0,0,0,0,0,0,0,0.163725230771012,0,-0.00390486620641994,0,0,0,0,0,0
X600111.SH,0,-0.0187068627729884,0.120133685263917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158685094287139,0,0,0.0552442504520988,0,0.199465999442912,0,0,0,0,0,0,0,0,0.071007469687905,0,0,0,0,0,0,0,0,0,0.017406177170176,0.0797199282850064,0,0,0,0,-0.0399763699612951,0,0,0,0,0,0,0
X600886.SH,0,0.142891294313555,0,0,0.00932385726946675,0,0,0,0,-0.0288449800676319,0.0648715022271158,0,0,0.06957694894246,0,0,0,0,0,0,0,0.0571964077941776,0.12665600301163,0,0,0,0,-0.0334629268982493,0,0,0,0,0,0.0406170672949404,0,0,0,0.0354368502547024,0,0,0.114585919187115,0,0,0,0,0,0,0.00500620533818246,0,0,0,0,0.0122448673981008,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0321841704188872,0.0431482517121198,0,0,0,0,0,0,0,0,0,0,0,0,0.117192946913367,0,0,0,0,0,0,0,0,0,0.147244981772714,0,0,0,0,0,0,0.0169934727599584,0,-0.0556175720584988,0,0.107323327133242,0,0,0,0,0,0.101076808184202,0,0,0,0.0597744453959962,0,0,0,0,-0.201614971725114,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0.144918114389566,0,0,0.162179916035995,0,0,0,0,0,0,0,0,0,0,0,0,0.0723290971750219,0,0,0,0.13929107937009,0,0,0,0.0829961170175426,0,0,0.0178631577779939,0,0,0.169264139445156,0,0,0.0161632313589629,0,-0.12816892985392,0,0,0,0,0.101069765037137,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.769440148415801,0,0,0,0.0107186606287633,0,0,0,0,0,0,0,0,0,0,0.0253794895178281,0,0,0,0.0346353059533572,0,-0.0819163366999877,0,0.00710972743657498,0,0,0,0,0.134344753973859,0,0,0,0,0,0,-0.0866613032475266,0,0,0,0,0,0.0640977258799214,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.108844813031652,0,0.153911621221611,0,0,0,0.111718485425058,0,0,-0.0850650721532384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726669337324748,0,0,0,0,0,0,0,0,0,0,0,0,0.117695351921809,0,0,-0.157430456642814,0,0.0485165661940552,0.566138537904121,-0.0453645654630328,0.0840923754465746,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0.187144822474703,0,0,0,0,0,0,0.0216372836305105,0.0606772747848998,0,0,0,0,0,0,0,0,0,0,0.0476564369665197,0,0.126891427191173,0,0.0591474017047946,0,0,0,0,0,0,0,0,0,0,-0.0197881987360872,0,0,0,0,-0.12961893037675,0,0,0.0619833217244722,0,0,0,-0.0525799038889135,0.00790135782644186,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0743438574000645,0.0229909131493823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470820149048603,0,0.114999931435122,0,0,0.0176773096480254,0.0760571984949461,0,0,0,0,0.0484145286975731,0.024990664622095,0,0,0,0.00482618587434956,-0.00990106606964736,0,0,0,0,0,0
X000723.SZ,0,0,0,-0.863037394469606,0,0,0.0402853432967729,0.110401925936458,0,0,0,0,0.0458996790916764,0,0,0,0,0,0,0,0,-0.16367904309273,0,0,0,0,0,0,0.140519765659078,0,0,0,0.044940407946942,0,0,6.04592893998971e-05,0,0.244541913208655,0,0,-0.152234168169895,0,0,0,0,0,0,0,0,0.154467663144469,0,0,0,0,0,0,-0.0643623258965096,0,0
