,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X601898.SH,X600011.SH,X600585.SH,X600547.SH,X600660.SH,X600886.SH,X601600.SH,X000792.SZ,X002466.SZ,X002460.SZ,X600795.SH,X600111.SH,X000708.SZ,X600010.SH,X601699.SH,X000301.SZ,X600426.SH,X600362.SH,X000877.SZ,X000983.SZ,X600027.SH,X600489.SH,X002271.SZ,X600803.SH,X601991.SH,X600160.SH,X600176.SH,X000807.SZ,X600985.SH,X000630.SZ,X000786.SZ,X000408.SZ,X000932.SZ,X600612.SH,X000933.SZ,X300037.SZ,X600219.SH,X002128.SZ,X600348.SH,X000629.SZ,X600688.SH,X600157.SH,X601168.SH,X600995.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.610025134989636,0.187016514885273,0,0,0,0,0,0,0,0,0,0,0,0,0.0941660289277926,0,0,0,0,0,0,0,0,0,0,-0.0151775572701019,0,-0.11668070168459,0,0,0,0,0,0,0,0,0.0086694275826874,0,0.0484905420265124,0,0,0,0,0,0,0,0,0,0,0,-0.0103743250050982,0.0231902456679139,0,0,0,0,0,0
X600028.SH,0.510879128035648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000108620539348982,0,0,0,0.0297216973539354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00462367581653388,0,0,0,0.0189787915303401,0,0
X601088.SH,0.0778745540670425,0.128067715422175,0,0,0.0731277164990832,0,0.161830120650059,0,0,0,0,0.0913577090252329,0,0,0,0,0,0,0,0,0.128831357483842,0,0,0,0,0,0,0,0,0,0,0,0.0190532363128586,0,0,0,0,0,0,0,0,-0.104107572525788,0,0,0,0,0,0,0,0,0,0.00565389285924393,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.106205618995303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266216050036779,0.160699690728734,0,0,0.0164140681113654,0,0,0,0,0.00416302522320797,0,0,0,0,0,-0.0787107841205588,0.267348561809664,0,0,0.191049376951992,0,0,0,0,0,0.189961510982858,0,0,-0.0658325068864558,0.013505545426737,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.274969838679611,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645903638193292,0,0,0,0,0.226237223587223,0,0,0,0,0,0,0,0,0.0899758815048533,0,0,0,0,0,0.26874804995786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.0810056722376556,0,0,0,0,0,0,0,0,0.0433453060728247,0,0,0.0224487211776113,0,0,0,0,0,0,0,-0.0318879798232043,0,0,0.0176813229442555,0,0,0,0,0.0604133801406553,0,0,0.221253477668058,0.330738032304174,0,0,0,0,0,0,0,0,0,0,0,0,-0.00307200450744673,0,0,0,0,0,0,0
X601898.SH,0.0635576988008136,0,0.0618824823471682,0,0.153782396253107,0.113355616346131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12304060177106,0,0,0,0,0,0,0,0.0153533398198799,0,0,0,0,0,0,0,0.00550677301747843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000355327244007718,0,0,0,0,0.0535898489509769,0,0
X600011.SH,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.0391970487795836,0,0.17677091973673,-0.0742409282914408,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371819000063382,0,0,0,0.0546361611893941,0,0.0591436623742565,0,-0.0442062543628739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00183158341719936,-0.0128569156770706,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.00063219878128969,0,0,0,0,0,0,0,0,0,0,0,0.0911179482955202,0,0.34465234247478,0.00336989749723094,-0.0642362775625223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00973455817422095,0.00802838980244572,0,0,0,0,0,0
X600547.SH,0.13868330214156,0,0,0,0.0456764741110679,0,0,0,0,0,0,-0.0554796296525834,-0.142116142765511,0,0,-0.0861938527850715,0,0,0,0,0,0,0,0,0,0,0,0.414706136237327,0,0,0,0,0,0,0,0,0,0,0,0.0152603629651424,0,0,0,0,0,0.0868185564273735,0,0,0,0,0,0.0230108182661754,-0.0351296151001257,0,0,0,0.0208041279662187,0,0
X600660.SH,0,0,0,0,0,0.077317379662344,0,0,0,0,0,0,0,0,0,0,0,0,0.0205619722945105,0,0,0,0,0,0,0.0316634250769581,0,0,0,0,0,0,0,0,0,0,0.136780510707528,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0909465181263459,0.00314633007461141,0.0169450620958522,0,0,0,0.0749872720921721,0,0
X600886.SH,0,0,0.183147361854166,0,0,0.0380863988879569,0,0.0866959966709297,0,0,0,0,0,0,0,0,0.200324355832256,0,0,0,0,0,0.0192284609526983,0,0,0,0,0,-0.0977271418053414,0.282023239373649,0,0.0373288195568134,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.298440395291311,0,0,0,0,0,-0.0427529551015483,0.0657507141882186,0,0,0,-0.0216998133411427,0,0
X601600.SH,0,0,0,0,0,0.155914987371333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714611466813681,0,0,0.413192548011453,0,0,0,0,0,0,0.0621405839863529,0,0.309481610560513,0.0343843956853399,0,0,0,0,0.126357133549002,0,0,0,-0.00499408237555823,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.0575264743624564,0,0.0355400039071677,0,0,0,0,0,0,0.33052531390883,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125974596599891,0,0.0337436254933531,0.0651918546108358,0,0,0,0,0,0.139433326251177,0,0,0,0,0,0,0,0,0,0,0,0,-0.0668933285522288,0.00483289394110075,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.753779328062575,0,0,0,0,0,0,0,0,0,0,0,0,0.107874908290793,0,0,0,0,0,0,0,0,0,0,0.0302874478484445,0,0,0,0,0,0.0400713198879113,0,0,0,0,0,-0.00153006988908138,0,0,0,0,0,0,0
X002460.SZ,0.0244462401152194,0,0,0,0,0,0,0,0,-0.200859833442849,0,0,0,0,0.798891354029808,0,0,0.046550767507604,0,0,0,0,0,0,0,0,0,-0.109395178921914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00058531788433131,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.107112383337465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362053937874073,0,0,0,0,0,0,0,0,0,0,0,0.160998071119278,0.218409512909669,0.0242954393386966,0,0,0,0,0,0,0,0,0,-0.0613419450057149,0.0159251013018878,-8.67361737988404e-19,0,0,0,0.0718904590113711,0,0
X600111.SH,0.115144860151038,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247447640795794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0732572197310995,0,0,0,0,0.0135761965303515,0,0,0,0,0,0,0,0,0.111717673533037,0.0801017174583649,0,0,0,0.127385928827483,0,0,0.0256913291300501,-0.0168695648049951,0,0,0.0165614773178332,0,0
