,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600547.SH,X600010.SH,X601898.SH,X601991.SH,X600660.SH,X600688.SH,X600886.SH,X601600.SH,X600795.SH,X600362.SH,X600027.SH,X600188.SH,X000898.SZ,X601992.SH,X600176.SH,X002466.SZ,X600111.SH,X600516.SH,X600352.SH,X000709.SZ,X600299.SH,X600489.SH,X002460.SZ,X601158.SH,X600808.SH,X000629.SZ,X600219.SH,X600801.SH,X000539.SZ,X000883.SZ,X000825.SZ,X000786.SZ,X300072.SZ,X600612.SH,X000408.SZ,X000553.SZ,X000301.SZ,X600583.SH,X600021.SH,X002470.SZ,X000630.SZ,X000027.SZ,X002110.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.1977366037781,0,0,0,0,0,0,0,0.0635212063120462,0,0,0,0,0.0170123264075233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920838636080415,0.164711088590168,0,0,0,0,0.0400768578236791,0,-0.0169697853265078,0.0165899582951026,0,0,0,0,0,0
X600028.SH,0.18564320763144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0.0116878032604509,0,0.120242272473982,0,0,0,0,0.137758775260576,0,0,0,0,0,0,0,0,0.0927257003998469,0.124959419765307,0,0,0,0.228222944647527,0,0,0,0,0,0,0,0.00658390314295414,0.118968959233096,0,0,0,0,0,0
X601088.SH,0.151097536073656,0,0,0.254903950287306,0,0,0,0,0,0.385018253353631,0,0,0,0,0,0,0,-0.0623913848545466,0.104595954590246,0,0,0.0512424926663542,0,0,0,0,0,0,0,0,0,0.0188986229795611,0.0156327593489317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131458773153252,-0.0015734391989199,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0376706598896534,0,0,0.124898398301019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0821352311255681,0,0,0,0,0,0,0.0316331833531587,0,0.572438711319472,0,0,0,0,0,0,0.0654685286524191,0,0,0,0.0610852155436633,0,0,0,0,0,-0.0187616685723642,0.0448335967840856,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.0790840436760634,0,0,0,0,0,0,0,0,0,0,0,0,0.557644490406376,0,0,0,0,0.105076718475817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606749709273909,0,0,0.00861487290149164,0,0,0,0,0,0
X600011.SH,0,0,0,0.03575832319971,0,0,0.21900115088286,0,0,0,0,0,0,0,0,0,0,0.654625512982235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014722331245538,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281755497278798,0,0,0,0,-0.0178337856478164,0.0510754735725954,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.239209438797144,0,0,0,0,0,0,0,0,0,0,0,0,0.252868376766369,0,0,0,0.0524030006232573,0,0,0,0,0,-0.239607027312276,0,0,0,-0.077425809286877,0,0,0.182584624460497,0,0,0,0,0,0,0.0100935098223192,0,0,0,0,0,0,0.267613874807698,-0.137931990807451,-0.0421888819926363,0.134075772617435,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.00240103718652819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279736373256538,0,0.0576538295998712,0,0,0,0.574204194863409,0,0,0,0,0,0,0,0,0,0,0.00522152627817397,0.065233210485863,0,0,0,0,0,0,0,0,0.0254912533431073,0,0,-0.00265987748519584,0,0,0,0,0,0
X600010.SH,0,0.0551849848718213,0,0,0,0,0,0,0,0.157514527360952,0,0,0,0,0,0,0,0,0,0,0.0567090176669378,0,0,0.340975146154428,0.0219808878326403,0,0,0,0,0,0,0,0.151691098738806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012263833529122,0,0,0,0,0,0,0
X601898.SH,0.152251512178719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260865924642944,0,0,0,0,0,0,0.0189807957775724,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0988409904689385,-6.93889390390723e-18,0,0,0,0.0896529843996639,0.227973353302028,0,-0.00824245038689782,0,0,0,0,0,0,0
