,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600660.SH,X600547.SH,X601600.SH,X600585.SH,X600886.SH,X000792.SZ,X600795.SH,X600362.SH,X000708.SZ,X600010.SH,X002460.SZ,X600111.SH,X600027.SH,X000301.SZ,X002466.SZ,X600426.SH,X600160.SH,X601699.SH,X600489.SH,X000983.SZ,X601991.SH,X600803.SH,X000786.SZ,X000877.SZ,X600985.SH,X000630.SZ,X000807.SZ,X600176.SH,X000933.SZ,X002128.SZ,X601168.SH,X000408.SZ,X600219.SH,X600612.SH,X600096.SH,X000883.SZ,X002271.SZ,X000932.SZ,X000027.SZ,X600348.SH,X600282.SH,X600295.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.398324426302727,0,0,0,0,0.0692276198121641,0,0,0.124866620237358,0,0,-0.121174243792851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192410364448899,0,0,0,0,-0.0332466508556054,0.0242376024874479,0,0,0,0,0,0,0,0,0,0,0,0,0.0454654244177918,0,0,0.0139698788130394,0,0,0,0,0,0
X601088.SH,0.0404657076101407,0,0,0,0.185581882347561,0.0258145586008992,0,0.091712221922734,0,0,0,0,0,0,0,0,0,0,-0.0101600125622221,0,0,0,0,0,0,0,0,0.238654792323327,0,0,0,0,0.0131559492022108,0,0,-0.0255838368987304,0,0,0,0,0,0,0,0,-0.00333808510008305,0,0,0,0,0.0770351948453231,0,1.0842021724855e-19,-0.0196916427167645,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.116190812113926,0,0.0237836403442601,0,0,0,0,0,0,0,0,0,0,-0.13110982138858,0,0,0,0,0,0,0,0.0472617389987289,0,0,0,-0.106911663814415,0,0,0,0.149672102650585,0,0,0,0.0370995431438424,0,0,0,0,0,-0.0466585123747297,0.0343132416808703,0,0,0,0,0,0,0.0325357202075596,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316012435262521,0,0.0398561140927271,0,0.0415381865301704,0,0,0.0972263839629693,0,0,-0.0322291814291054,0,0,0,0,0.152050799275823,0,0,0,0,0.121716190537813,0,0,0,0,0,0,0,0.031796997658197,0,0,0,0,0,0,0,0,-0.0427876612425968,0,0,0,0,0,0
X600188.SH,0.0622351618034957,0,0,0,0,0.186482845963119,0,0,0,0.0191867655265785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23215606058661,0,0,0,0,-0.134115554789285,0,0,0,0,0,0.00749156481391256,0.0616184203454829,0,0,0,0,0,0,-0.0365253223890866,0,0,0.216457844021635,0,0,0,-0.0113975989831899,-0.00251533458023746,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.214997953429761,0,0,0.0455866859619812,0,0,0,0,0,0,0,0,0,0,0,0,0.218391544454253,0,0,0,0,0.0953569330065165,0,0,0,0,0,0,0.364650755062614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0216954547250654,0.202133521596886,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0.0816225131057777,0,0,0,0,0,0.0792082764838506,0,0,0,0.0141930274874035,0,0,0,0,0.0335440893988507,0,0,0,0.00743129263799578,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0316656683506668,0,0,-0.0692765740226024,0,0,0,0.0525857900602863,0,0,0,0,0,0,0.0049636418211514,0,0,0,0,0,0
X600011.SH,0.0764427894909754,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407079633435267,0,0.0666467807376647,0,-0.0179263197679179,0,0.139458741868351,0,0,0,0,-0.0159594865358971,0,0,0.208612410802067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0619329775993736,0,0,0,0,0,0,0,0,0,0,0.21036045648911,0.0173195156457721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035040349744737,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,-0.0448300792452743,0,0,0,0,0,0,0,0,0,0.00426448978889169,0.0602177438571886,0,0,0,0,0,0,0,0,0,0.682231816132661,0,0,0,0,0,0,0,0,-0.00382937279549505,0.119069578938221,-0.0793724686503015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033038994152642,-0.0346847290814998,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213361568822083,0,0,0,0.207044875306555,0,0,0.0324107626598976,0,0,0,0,0,0,0,0.0678352183938351,0,0,0.188361678629829,0,0.0869488803160375,0,0.189542164286729,0.0105213052575804,0,0.105624236355362,0,0,0,0,0,0,0.094609641829112,0,0,0,0,0.101414781782229,0,0,0,0,0
X600585.SH,0,0,0,0.0986832051284353,0,0.121367971586932,0,0,0,0.0242268173371153,0,0,0,0,0,-3.46944695195361e-18,0,0.0567690386798297,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.0151067393716222,0,0,0,0,0.104386367198152,0,0,0,0,0,0,0.0236556371271435,0,0.166828088623327,0,0,0,0,0,0,-0.0139022238406125,0,-0.0468426245551177,0,0,0,0,0
X600886.SH,0,0,0,0,0.0489615298562003,0.0553505070813819,0,0,0,0,0,0,0,0,0.290460779610453,0,0,0,0,0,0.0257978577641357,0,0,0,0.0115117227705727,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103614720222244,0,0,0,0,0,-0.106450699033564,0,0,0,0,0,0,-0.0285997535928285,0,0,0,0,0,0,0
