,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600019.SH,X002460.SZ,X600011.SH,X002466.SZ,X000792.SZ,X601898.SH,X000708.SZ,X000301.SZ,X600111.SH,X601600.SH,X600660.SH,X600010.SH,X002271.SZ,X600547.SH,X000877.SZ,X600886.SH,X600426.SH,X600795.SH,X600362.SH,X601699.SH,X000983.SZ,X600176.SH,X600027.SH,X600803.SH,X601991.SH,X600160.SH,X000786.SZ,X600995.SH,X000807.SZ,X000629.SZ,X600489.SH,X000408.SZ,X600096.SH,X000933.SZ,X600219.SH,X600378.SH,X000932.SZ,X000723.SZ,X002080.SZ,X600141.SH,X600348.SH,X000831.SZ,X600688.SH,X600801.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.119982001166565,0,0,0,0,0,0,0,0,0,0.0755112836267578,0,0,0,0.142477911711342,0,0,0,0,0.0591041704001897,0,0,0.000832162290105429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0150487149477462,0.0248227107011182,0,0,0,0,0,0,4.33680868994202e-19,0,-0.0223021536300788,0.0245648998711603,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0.0508057256212771,0,0,0,0,0.0275940103960807,0,0,0,0.0815816451179079,0,0,0.0693636567077555,0,0,0.115290093254126,0,0,0,0,0,0,0,0,0.115807440386684,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.0359503713767897,0.0457991292922364,0,0,0,0,0,0,0,0.0357825481263827,0,0.00368639942507584,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.0825865425049555,0,0,0,-2.16840434497101e-19,0,0,0.13000155123099,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118160372705956,0,0,0,0.0552137849479077,0,0,0,0,0,0,0,0,0,0,0,-0.0380652327150577,0,0,0,0,0,0,0,0,0,-0.0326590589010259,0.038035974902629,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246245766857201,0,0,0,0,0,0.0207827847917883,0.0264473822425246,0,0.227597710160188,0,0,0,0,0,0,0,0,0,0,0,0,0.0584363327574548,0,0,0,0,0,0,0.177036129248505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13385591204631,0,0.00961314495417249,0.139945543350548,0,0,0,0,0,0,0,0.107762451611803,0,0,0,0,0.223580217585359,0,0,0,0,0,0,0.126415754400103,0,0,0,0,-0.00356932327734808,0.00587025802281132,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.00629141348854861,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06357636082002,0,0.313946288008532,0,0,0,0.0865149801237435,0,0.0227660882717508,0,0,0,0,0,0,0,0,0,0,0,0,0.00069161610759257,0,0,0,0,0,0,0,0,0,0.221639737261353,0,-0.00670245638583288,0.0163633555803875,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435266970138103,0,0,0,0,0,0,0.00317268294976696,0,0,0,0,0.0249510950860914,0,0.264507763080096,0,0,0,0,0.138201687018305,0,0,0,0,0,0,0,0,0,0.0787517678268072,0,0,0.0122326689727469,0,0,0,0.115097323969695,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.609402766445541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0388827028502239,0,0,0,0,0.0869685603514294,0,0,0,0,0,0,0,0,0.0937089513292575,0,0,0,0,0.00818530078952619,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.610157607878705,0.115187947172646,0,0,0.0884812629183512,0,0,0,0,0,-0.038726192179438,-0.0308264698039717,0,0.13126629804388,0,0,0,0,0,0,0,0,0,-0.00470459624977117,0.0226741722252448,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.506711422894577,0,0,0,0,0,0,0.0752627753534806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0726074226272002,0,0,0,0,0,0,0.048342698346903,0,0,0.124375387598115,0,0,0,0,-0.0425471904711305,0,0,0.00579933568863284,0,0,0,0,0,0
X000792.SZ,0,0,0,0.0264564069532573,0,0,0,0,0,0.0830223852754515,0,0,0,0,0.0281511207852097,0,0,0,0,0.149027275398927,0,0,0.101017435669758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.0211067999691609,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.0885268337809862,0,0,0,0,0,0,0,0,0,0,0.202666855849351,0,0,0,0,0,0,0,0,0,0,0.0796889523126192,0,0,0,0,0,0,0,0,0.0610785714938505,0,0,0,0.0990921256516241,0,0,0,0,0,0,0.00388507657002134,0,0,0,0,0,-0.00541710687843692,0,0,0,0,0,0
X000708.SZ,0,0,0,0.0371264324626741,0,0,0.205866892944266,0,0,0,0,0,0,0,0,0.0349976727194444,0,0,0,0,0.129107528883067,0,0,0,0,0,0.00527059481307856,0,0.00775301202725645,0,0,0,0,0,0,0,0,0,0,0,0.0129065867611496,0,0,0,0,0,0,0.0212924571198477,0,0,0,0,0.0146140082307933,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175149030134698,0,0,0.356347560061821,0.0696842247911695,0,0,0,0,0,0,0.174954105449783,0,0,0,-0.161468366920926,0.0580009714371588,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.0580692061876728,0,0,0,0,0,0.0305311125096306,0,0,0,0.0131439451461806,0,0,0,0,0,0,0,0,0,0.143187878934158,0,0,0,0,0.0617953307920353,0,0,0,0.0417817588500075,0,0,0,0,0,0,0,0,0.396070709192265,0,0,0,-0.0130930580079051,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712082434069575,0,0.168992112819821,0,0,0,0.289134966421619,0,0.0719734283650684,0,0,0,0,0,0,0,0.132496250017664,0.0297586797175125,0,0,0,0.0228895817824895,0.0464168713254654,-0.044617642757218,0,0,0,0,0,0.172514869640794,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121146272467119,0,0,0.0395390800166229,0,0,0,0,0,0,0.124361341419274,0,0.0728632893580967,0,0,0.0344447681242118,0.0301304832156056,0,0,0,0.0555876691705426,0,0,0,0,0,0,0,0,0,0,0,-0.0194965338315294,0.00625269852590915,0,0,0,0,0,0
X600010.SH,0,0,0,0.00310351800409946,0,0,0,0,0,0,0,0,0,0.0271902822610168,0.149613938890983,0,0,0,0.0602109482125955,0.0227370518149017,0,0,0.00250713970799979,0,0,0,0,0,0,0,0.0409138797876553,0,0,0,0,0,0,0,0,0.0346752519685151,0,0,0,0,0,0,0.0935069621037994,0.0743892202484085,0,0.113708656815151,0,-0.00407107762486903,-0.00589058336865706,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.0352132267890055,0,0,0,0,0.135781891655437,0,0,0,0,0,0,0,0.0382315294284961,0,0,0,0.0358883296921875,0.137886231971124,0,0,0,0,0.614267165234629,0,0,0,0,0,0,0,0,-0.0999692330556535,0,0,0.116820797066764,-0.0641182173352212,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0.137696761912161,0,0,0,0,0,0.0355356455307986,0,0,0.163358848261948,0,0,0,0,-0.0264580285026092,0,0,0,0,0,0,0,0,0,0,0.477557908010265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.198399175252796,0,0,0,0,0,0,0.159456092954894,0,0,0,0,0,0.0363099534117845,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219747882091448,0,0,0.141712482910937,0,0,0,0,0,0,0.0850320831567214,0,0,0.119714265353897,0,0,0,0,0,-2.16840434497101e-19,0.017235873320987,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.131134574857795,-0.0431155044736447,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660740162742643,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0401002168052829,0,0.0162221073807796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0321730684702655,0.029925321786598,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.0340528743058716,0,0,0,0.00203534863847629,0,0,0,-0.391275123803834,0.0139416107702024,0,0,0,0,0.22193421992416,0,0,0,0,0,0,0,0,0,0,0.0412096841724144,0,0,0,0,0.303548552561159,0,0,0,0,-0.280050992929306,0,0,0,0,0,0,0,0.0502554646548231,0,0,0,0.0148696756464158,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0112523890329579,0,0,0,0.209921028348041,0,0,0,0,0.0642610672596861,0,0,0,0,0,0,0,0,0,0,0,0.112859501896501,0.060770153322153,0,0.194678194236536,0.12781844961085,0,0,0,0,0,0,0,0,-0.177743868568215,0,0,0,0,0,0,0,0,0,0,0,0,-0.00684680193855738,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368417553887826,0,0,0,0.0736372812914853,0,0,0,0,0,0,0,0,0,0.0923581503065454,0,0,0,0,0.0734571426116711,0.0295376886379329,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0266584120891982,0.0246104356344257,0,0,0,0,0,0
X601699.SH,0,0,0,-0.140756568281246,0.484501706378717,0,0,0,0,-0.136680325958291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327767528422386,0,0,0,0,0,0,0,0,-0.0494089520489855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00634793495133028,0,0,0,0,0,0
