,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X601898.SH,X600547.SH,X601600.SH,X600660.SH,X000792.SZ,X600886.SH,X002466.SZ,X002460.SZ,X600010.SH,X600111.SH,X000301.SZ,X000708.SZ,X600426.SH,X002271.SZ,X600362.SH,X600795.SH,X000877.SZ,X000983.SZ,X601699.SH,X600027.SH,X600489.SH,X600803.SH,X600176.SH,X601991.SH,X000807.SZ,X000786.SZ,X600160.SH,X000932.SZ,X000630.SZ,X000933.SZ,X600219.SH,X000408.SZ,X000629.SZ,X002080.SZ,X600688.SH,X600612.SH,X000539.SZ,X600985.SH,X300037.SZ,X600157.SH,X600096.SH,X002128.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.866677208274334,0,0,0,0,0,-0.0482704364266078,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0.0306528306377276,0,0,0,0,0,0.0376596390269836,0,0,0.0979958910559563,0,0,0,-0.0251197825011061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.49447140827638,0,0,0,0,0,0,0,0.161176221749731,0,0.0266541935995005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543372779585536,0,0,0.0122382222286303,0,0,0,0,0,-0.0618682858518414,0,0,0,0,0,0,0,0.0424510495658676,0,0,0,0,0,0
X601088.SH,0.00257739498226583,0.172018060326926,0,0,0.101496919149041,0,0,0,0.105391043919465,0,0,0,0,0,0,0,0,0.0932726303262862,0,0.015212482289995,0,0,0,0.00658841986000007,0,0.0915292922236576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000490714811166345,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.00542451446800491,0,0,0,0,-8.67361737988404e-19,0,0.0190152433004554,0,0,0.192503144526338,0,0,0.0127939237271847,0.0275545679839875,0,0.0862104694047823,0,0,0,0,0,0,0,0,0,0,0.0627562645940706,0,0,0.0583491011700711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0208750962905209,0,0,0,0,0,0
X600188.SH,0,0,0.738668241454456,0,0,0,0,0,0,-0.0471806716724781,0.0818234000529082,0,0,0,0,0,0,0,0,0,0,-0.0187042854301563,0,0,0,0.00872194127948679,0.223530581712462,0,0,0,0,0,0,0,-0.0281098899899066,0,0,0,0,0,0,0,0,-0.215570734893924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,-0.0123070050058009,0,0,0,0,0,0,0,0,0,0,0,0.302377125056558,0,0.118780042350442,0,0,0.124595009131779,0,0,0,0,0.0479630243848339,0,0,0,-1.73472347597681e-18,0,0.159100407376754,0,0,0,0,0,0,0,0,0,0.0136202813960931,-0.180033208534293,0,0,0,0,-0.0154255651710323,0.0525249258998116,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.11183491776095,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0423884760183845,0,0,0.239113379294981,0,0,-0.056185346640394,0,0,0,0,0,0.0576045346775695,-0.0142698751780145,0,0,0.143029852802841,0,0,0,0.104843965540465,0,-0.0313411201516586,0,0,0,0,0,0,0,-0.0255633069830607,0.0214798951867568,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154640311881982,0,0,0,0,0,0.422220522578898,0,0,0,0,-0.144141459892596,0,0,0,0,0,0,0,0,0,0,0,0.166025773278842,0,0,0,0,0,0,0,0.0405782063639403,0,0,0,0,0,0
X601898.SH,0.0744927303196374,0.105892941951838,0,0,0,0,0,0,0,0,0.0224756914767405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115701250216038,0.163684371725947,0,0,0.0943167814777062,0,0,0,0,-0.0581935429173722,0,0,0,0,0,0.0892901971493819,0.0233174872594245,0,0,0,0.214015796400807,-0.0500495372017248,0,0,0,0,-0.0109249830862423,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,-0.020804193369787,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022178662403709,0.0173543964799225,0,0,0,0,0,0,0.345731376947632,0.0324205946507665,0,0,0,0,-0.0138571039738289,0,0,0,0,-0.088642032544559,0,-0.126250436408469,0,0.13465139125929,0,0,0,0,0,0,0,-0.0102539360104823,0,0,0,0,0,0,0
X601600.SH,0.0384924926700462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1273646145658,0,0,0.0656939425231569,0.0380813716211933,0,0,0,0,0,0,0,0,0,0,0.454510385213875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0136133241811062,0,0,0,0,0,0,0
X600660.SH,0,0,0,0.0404026027167611,0,0,0,-0.0260270127250226,0,0,0,0,0,0,0.108118871423736,0,0,0,0,0,0,-0.0107620595872999,0,0,-0.0365072702895174,0,0,0,-0.0404340775148904,0,0,0,0,0,0,0.184143431371456,0,0,0,0,0,0,0,0.109110899708586,-0.0913301682068374,0,0.0227690429138966,0,0,0,0,0,0.0197579185707821,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21835367714917,0.124026582002306,0,0.0545044657230708,0.0486598202524073,0.0851584853030667,0,0,0,0.0570407288682309,0,0,0.0169527728927792,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00923036916166365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.135223829500385,0,0,0,0,0,0,0,-0.158036122935206,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234509105074951,0,0.127411148713748,0,0,0,0,0,0,0,0,-0.0349289100263687,0,0,0.0356604421536027,0,0,0,0,0,0,0,0,0.00802283184195782,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.676474502114286,0,0,0,0,0,0.105634046007888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270660459599211,0,0,0,0,0,0.108071200069775,0,0.0319472684263828,0,0,0,0,0,0,0.0226111868640728,-0.0522328608455087,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.04551655367819,0,0,0,0.755712636011512,0,0,0,0,0,0,0.00275350924527493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0816626217923783,0,0,0,0,0,0,0.0862641739881569,0,0,0,0,-0.0297742046131276,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0108712198107276,0,0,0,0,0.0117221042917832,0,0,0,0,0,0,0.35291534926256,0,0,0,0,0,0,0,0,0,0,0,0.0248712645965784,0,0,0.00367661859347957,0,0,0,0,0,0,0,0.1472639666165,0,0,0,0.026526438718273,0,0.00516896403103449,0,0,0,0,-0.0238633359137555,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0122578177839998,0,0,0,0,0,0.190600711389708,0,0,0,0.138108754211174,0,0,0,0,0,0.117561755676881,-0.0398698560867888,0,0,0,0,0,0,-0.0329423931996024,0,0,0,0,-0.0746418931072856,0,0,0,0,0,0,0.482036372736088,0,0,0,0.0965095306609769,0,-0.0300595077644029,0,0,0,0,0.0931169892060657,-0.108868335331146,0,0,0,0,0,0
X000301.SZ,0.0252624823201265,0,0,0,0,0.0910082720969079,0,0,0,0.15583883831831,0,0,0,0,0.056866089513166,0.213277665326793,0,0,0,0.0584869524738109,0,0,0,0,0.0569725072068407,0,0,0,0,0.0159764155445659,0,0,0,0,0,0.0467576796902906,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.0134058339939081,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0.00355323016446639,0.255624290908327,0,0,0,0,0.0395597278602552,0,0,0,-3.46944695195361e-18,0.0646832480393305,0,0.0365082912170866,0,0,0,0.116238514863342,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0673228267157377,0,0,0,0,0,0,0,0,0.0391200027005284,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.272843076816313,0,0,0,0,0,0,0,0,0,0,0,0,0.0434831777057278,0,0,0,0.0328136219953113,0,0,0,0,0,0.0565105261425224,0,0,0,0,0,0,0,0,0,0.0104473010031501,0,0,0.117395915474963,0.0552883518870413,0,0,0,0,0,0,0,0,0,0,0.0333860213932681,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0.255266308710582,0,0,0,0,0,0,0,0,0,0,-0.133028235070071,0,0.227266590458085,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395142935428319,0,0,0,0,0,0,0,0,0,0,0,0.227311739394889,0,0,0,0,0,0.0783442381914973,0,0,0,0,0,0,0
X600362.SH,0,0.0631639859620785,0.125577729082918,0,0,0,0,0,0,0.0117446518914349,0.146004126062609,0,0,0,0.0307331880643591,0,0,0.0540034412183471,0,0.184627065319602,0,0,0,0,0,0,0,0,0.126840487107163,0,0,0,0.00602472017289519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00857895750419101,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.100252485184627,0,0,0,0,0.04196594314735,0,0,0,0,0,0,0,0,0,0,0,0.0767472674118664,0,0,0,0.368686816130282,0,-0.0614032462403041,0,0,0,0,8.16484999814834e-05,0,0,0,0,0,1.73472347597681e-18,0,0.112866541006892,0,0,0,0,0,0.0169157550436399,-0.0292095385563166,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.0597507719891302,0,0,0,0,0.0286174658083876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11006366499652,0,0,0,0.0646468710369912,0.0483833274259031,0,0.0837684159228507,0,0,0,0,0,0,0,0,0.013920315126049,0,-0.129588072906133,0.060922042674381,0.176619813365522,0,0,0,0,0,0,0.0344995059392322,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.237858603916263,0.0838009379988328,0,0,0.228772084488726,0,0,0,0,0,0,0,0,0,0,0.14020467195663,0,0.0251363206395677,0,0,0,0,0,-0.0621546202133628,0,0,0,0,0.0249211429347424,0,-0.054776684133709,0,0,0,0,0,0,0,0,0,0,0.0778982746145624,0,0,0,0,0,-0.0101684605029115,-0.026070026180156,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.287371390905956,0,-0.221202073856364,0,0.12767795654062,0.0607502628881732,0,0,0,0,0,0,0,0,0,0.237204612526214,0,0,0,0,0,0.0336752930825475,0,-0.23897908840139,0,0,0,0,0,0,-0.0887426057315572,0,0,0.208517121141493,0,0.226456813317037,0,-0.14872119556337,0,0.0277241677829938,-0.00959108160396282,0,0,0,0,0,0,-0.0632942280771506,0,0,0,0,0,0,0
X600027.SH,0.123285095156154,0,0,0,0,0,0,0.655821747269018,0,0,0,0,0,0,0,0,0,0.0042351147628475,0,0,0,0,0,0,0,0,-0.0280610470851707,0,0,0.158418114305531,0,0.116904867188207,0,0,0,0,0,0.0728658826494023,0,0,0,0,0,0.0441966596796189,0,0,-0.00451017466883646,0,0,0,0,0,-0.0147337750266694,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.659613046621839,0.0846392012549492,0,0,0,0,0.0195983761815837,0,0,0,0,0,0,0,0,0,0.0675030716551615,0,0,0,0,0,0,0,0.0171780159134779,0.124595422472626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0101583813434276,0,0,0,0,0,0
