,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600362.SH,X600188.SH,X601158.SH,X600299.SH,X600583.SH,X601992.SH,X000027.SZ,X600309.SH,X000539.SZ,X000630.SZ,X000898.SZ,X600352.SH,X000709.SZ,X600021.SH,X000883.SZ,X000792.SZ,X600660.SH,X002470.SZ,X600098.SH,X600623.SH,X601918.SH,X600489.SH,X600863.SH,X000629.SZ,X600307.SH,X600578.SH,X600022.SH,X300072.SZ,X600008.SH,X000060.SZ,X600547.SH,X600808.SH,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.540943894892668,0,0,0,0,0,0.0290821247378905,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0977342380341829,0,0.0079752729356591,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692852904166496,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0184632544630089,0,0,0.0593304171590091,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641284433087481,0,0,0,0,0.0259093799381902,0,0,0.0507308134221632,0,0,0,0,0,0,0.0621911293640617,0,0,0,0,0,0,0.0361453076500117,0,0,0,0.0222406218857765,0,0,0,0,0,0,0,0,0,-0.0138454841163775,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.59326021886915,0,0,0,0,0,0,0,0,0.00242746858685694,0,0,0,0,0,0,0,0,0,0,0,0,0.164035963476701,0,0,0,0.0255871186862183,0,0,0,0,0,0.0360665083249363,0,0,0,0,0,0,-0.0189507575156324,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0.099201795269619,0.260305971755972,0,0,0,0,0,0.100546012258783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0961261384518905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0188072974706028,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282476583853675,0,0,0,0.0342005206706389,0.130242370082222,0,0.0286622492621545,0,0.13854357045893,0,0,0,0.112882071962186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518528559921297,0,0,0,0,-0.0134359541380045,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.131477707694842,0,0,0.0904917320520131,0,0,0.00469109441777534,0.154770454951324,0,0,0,0,0.0561795451555201,0.043939787129231,0,0,0,0,0,0,0,0,0,0,0,0,0.0271890016715822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0754578057974238,0,0,0,0,-0.0183067057133515,0,0,0,0,0,0,0
X600585.SH,0,0,0.182777109452909,0,0,0,0,0,0.396401243202752,0,0,0,0,0,0,0,0,0,0,-0.0455030365129304,0,0,0,0.224493953608262,0,0,0,0,0,0,0,0,0,0,0,0.0167483827763335,0,0,0,0,0,0,0,0,0,0,-0.0265122871757134,0,0,0,-0.0125003371974401,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.0723068529816198,0,0,0,0.204068841334971,0,0,0,0.0139859586301557,0,0,0,0.0647194865597773,0,0,0,0,0,0,0.203585534580197,0,0,0,0,0,0,0.17423853960389,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0257955381267263,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.11749235733944,0,0.009945940226706,0,0.0522351245603707,0,0,0,0,0,0,0,0,0,0.0912977386820763,0,0,0.16631538297554,0,0,0.0328612557367795,0,0,0,0,0,0.0254858903922894,0,0,0,0,0,0,0,0,0,0,0.030339266952711,0.097494922209434,0,0,0,0,-0.0120830160583503,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.180986118857866,0,0,0,0,0,0,0.253434708729636,0,0,0,0.134103024379699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267718765234683,0.0606128846957709,0,0,0,0.138153757640835,0.0487413235918299,0,0,0,0,0.0300195898101554,0.0250669393923987,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134917977352503,0,0,0,0,0,0,0,0.423439165250654,0,0,0,0,0,0,0.0315230149207992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0885813469731277,0,0,0,0,0,-0.00888376462985717,0,0,0,0,0,0,0
X601991.SH,0,0,0,0.275296037625648,0,6.93889390390723e-18,0,0,0,0,0.0452247321882609,0,0.0603672011091197,0,0,0,0,0.112445300468318,0,0,0.086796367908574,0.135391291591162,0,0,0,0,0,0,0,0,0,0.0657311277087792,0,0.00177642698023399,0,0,0,0,0,0,0,0.077579611813731,0,0,0,0,0,0,0,0,-0.000901493841943072,0,0,0,0,0,0,0
X600027.SH,0,0,0.164668976183838,0.0804317746516099,0.0212275885102948,0,0,0,0,0,0.0506183162081579,0.207088321162928,0,0,0,0,0,0,0,0,0,0.137464251052931,0,0,0,0,0,0,0,0,0.0562711286862082,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780654915752757,0,0,0,0,0,-0.0227166944814705,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643819520546507,0,0,0,0,0,-0.0202766406073092,0.304073657678782,0,0,0,0,0,0,0,0.0774363336381433,0,0,0,0,0,0,0,0,0,0,0,-0.197174301875642,0,0,0,0,0,0,0.0651937227660296,-0.157621188547649,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.0321093624547434,0,0.514949943576301,0,0,0,0,0,0,0,0,0,0,0,0,0.110511048366917,0,0,0,0,0,0,0.0122005566358708,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0601245715323617,0,0,0,0,0,0,0,0,0,0,-0.0208283271512736,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.180638867545535,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11868900796424,0.121901027269538,0,0.0661568001559007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114858837567565,0,0,0,0,0,0,0,-8.67361737988404e-19,0.149227352522628,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0284452439870498,0,0,0.0363015995296632,0,0.0990376804979217,0,0,0,0,0,0.0556341374198059,0,0.0199971770673172,0.0716732143448083,0,0,0,0.105189356260834,0,0,0,0,0,0,0,0,0.162859651943004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199217589821402,0,0,0,0,-0.00312410207372048,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.0761647690325537,0,0,0,0,0,0.26674472404444,0,0,0,0,0,0,0,0,0,0,0,0.0492473553673851,0,0,0,0.07546052834915,0,0,0,0.0509010092039082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241167473749372,0,0,0,0,-0.0148275056313229,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.11342423654648,0,0,0,0,0.113160456503355,0,0,0,0,0,0,0,0.188244179306114,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671302575139516,0,0,0,0,0.317962900152164,0,0,0,0,0,0,0,0,0.0260477551498172,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171170105802988,0.0832372683154362,0,0,0,0,0,0.0421289236247623,0.0766344527702862,0,0,0,0.0602311964325932,0,0.291881341481413,0.0202886654550394,0,0,0,0.167588514994631,0,0,-0.00621616035141648,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0.294325164457307,0,0,0,0.0620647433095087,0,0,0,0,0.0856151738258327,0,0.157367732050424,0,0,0.0682243787172008,0,0,0,0,0,0.0233573929128857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939013278919712,0,0,0,0,0,0.0438725665036017,0,0,0,0,0,0
X601992.SH,0,0,0,0,0.0825828183063962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100840188496244,0,0,0,0.0965989824221133,0,0,0.210224814461356,0,0,0,0,0,0,0,0,0,0,0.161262944689069,0.204143347888122,0,0,0,0,-0.0255740494266881,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.0515724827973095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418973671457566,0,0,0,0,0,0.304050262077029,0.0623912785014235,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.00383989114292838,0,0,0,0,0,0,0
X600309.SH,0,0,0.092047548088157,0,0,0,0,0,0,0,0,0.0208700607407572,0,0,0,0,0,0,0,0.0832755846779915,0,0.278327180768633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264760789207302,0,0,0,0.12248359522426,0.0660454824984471,0,0,0,0,-0.0117716765784455,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0.283204075734446,0,0,0,0,0,0.14104817296994,0,0,0,0,0,0,0,0,0,0,0,0.0571432857573588,0,0,0,0,0,0.0714337846425317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206903833013728,0.270666681580162,0,0,0,0,-0.015724449599766,-0.0139638908443386,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542069395389372,0,0,0.0105910801815209,0,0,0,0,0,0,0,0,0,0,0.0704028557587957,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.261400566712722,0,0.00789854710254063,0.104026529821493,-0.0682520027773296,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0833364616755319,0.276670179997066,0,0,0,0,0.0234950328977458,0,0,0,0,0,0,0.130745763934584,0,0,0.0974533696739912,0.0818479010092734,0,0,0,0,0,0,0.0783825923335129,0,0,0,0,0,0,0,0,0,0,0.26336505544671,0,0,0,0,0,0,0,0,0,0,-0.0276850282587688,0,0,0,0,0,0,0
