,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X601600.SH,X600795.SH,X600688.SH,X601991.SH,X600027.SH,X600188.SH,X600886.SH,X600362.SH,X600111.SH,X600157.SH,X601992.SH,X600299.SH,X002075.SZ,X600660.SH,X000709.SZ,X601158.SH,X000898.SZ,X600623.SH,X000792.SZ,X002466.SZ,X600309.SH,X000883.SZ,X000539.SZ,X600583.SH,X600578.SH,X000027.SZ,X600547.SH,X600352.SH,X000630.SZ,X600489.SH,X600160.SH,X000629.SZ,X002470.SZ,X600098.SH,X600176.SH,X000959.SZ,X300072.SZ,X600021.SH,X600022.SH,X000825.SZ,X000983.SZ,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0.139555642767819,0,0,0.0273502504618671,0,0.0777772604529215,0,0,0.0575524580150201,0.0248313440306898,0,0,0.00766455702903495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416051324204612,0,0,0,0,0,0,0,0,0,0,0.102855597591242,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0.168683830418051,0,0,0,0,0.0156082242640348,0.0545782014148967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136347398060814,0,0,0,0,0,0,0,0.00928476464454359,0,0,0,0,0,0,0,0,0,0.06239504934014,0,0.0149992658064295,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.348263466927175,0,0,0,0,0,0,0,0,0,0.0479859300005987,0,0,0,0,0,0,0,0,0.0189287959458605,0,0,0,0,0,0,0,0,0,0,0,0,0.031332887217282,0,0,0,0,0,0,0.0687040285614742,0.125753641129984,0,0,0,0,-0.00680512707587973,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0798211529152643,0,0,0,0,0,0.0107214821959899,0,0,0.0487552367275316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214712387281811,0,0,0,0,0,0.044175214753236,0,0.0861939122209689,0,0,0,0.147828945106958,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134136792516373,0.146311871371148,0.256224383468942,0,0,0,0,0,0,0,0,0,0.0661849633183402,0,0,0,0,0,0,0.0253256604838334,0,0,0,0,0.0184658525171862,0.0240459154409134,0,0,0,0,0,0,0,0,0.171460212721151,0,0,-0.0104682399449368,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174772076923186,0,0,0,0.582214302725611,0,0,0,0,0,0,0,0,0,0,0.00832698569477323,0,0,0.0203719814021881,0,0,0,0,0.0774886047073892,0,0,0.143614104239133,0,0.0321695035587389,0.0281979670201653,0,0.00185735005893961,-0.0533761687578092,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.169097243979248,0,0.110960076996715,0,0,0,0,0,0,0,0,0.0508337733208275,-1.73472347597681e-18,0.016281862053257,0,0,0,0,0,0,0,0.0391694003427838,0.00978253416331974,0,0,0,0,0,0,0,0,0,0,0,0.0872114748896829,0,0,0,0.00581997927550675,0,0,0,0,0.00851096099749139,0.0739905512610439,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.0374292855360941,0,0,0,0,0,0,0.0273763535140306,0,0.0476513801171815,0,0.0162722332353611,0,0,0,0,0.0980468074443313,0,0.0501804636071704,0,0,0,0,0,0,0.0821970499916044,0,0,0,0,0,0.130573036348628,0,0.0904033746907145,0,0,0,0,0,0.17178616862928,0.0315529592856165,0.104687412892488,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.165486720161821,0,0,0,0,0,0,0,0.217122634129743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291051148548733,0.210939654075791,0,0,0,0,0,0,0,0,0,0.0772172820752043,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073771121295282,0,0,0,0,0.0550401710555194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255646103670707,0.0582024175785036,0,0.108707076272475,0,0,0,0.275368627444751,0,0,0,0,0,0,-0.0043451604886352,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.313546564363998,0,0,0,0,0,0.0274459035123259,0,0.0933841199680762,0,0,0,0,0,0,0,0.162511683306843,0,0,0,0.0191999180818428,0,0,0,0,0,0,0,0,0,0,0.0355392771285582,0,0,0.00202868687237763,0,0.0241314481581718,0,0.0980548275754058,0,0,0,0,0,0,-0.0133690962715971,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0.157264474225447,0,0.109314032991604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345179705317896,0,0,0,0,0,0,0,0,0,0,0,0,0.0610155899013248,0,0,0,0,0,0.342385798074334,0,0,0,0.011505877464852,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0287031863315961,0,0.0454781086859219,0,0,0,0.149505017954287,0,0,0,0,0,0,0,0,0,0,0,0,0.110828952405562,0,0,0,0,0.0349257814402868,0.0457688646229109,0,0,0.0432299569556037,0,0,0,0,0,0,0,0.0800299180086801,0,0,0,0.173993618885271,0,0,0.0819577196841329,0,0,0,-0.00246355843761377,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.428286483545862,0,0,0,0,0,0,0,0.0750283308837278,0,0,0.125247037678625,0,0,0,0,0,0,0,0.0224757703485806,0,0,0,0,0,0,0,0,0,0.100724317417192,0,0,0,0,0,0.0770675443400941,0.088731031719668,0,0,0,0,0,0,0,0,-0.0157658449240306,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208460531483759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588093494428768,0,0,0,0,0.0030019265757985,0.0249973999443606,0.030397258633707,0.0661439631016598,0,0,0,0.139865620360188,0,0,0.0406910267323406,0,0,0,-0.00120402441636892,0,0,0,0,0,0
