,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600019.SH,X600111.SH,X600011.SH,X002466.SZ,X600010.SH,X600660.SH,X600188.SH,X002271.SZ,X000877.SZ,X601600.SH,X000301.SZ,X000708.SZ,X601898.SH,X600547.SH,X600886.SH,X000723.SZ,X600362.SH,X600176.SH,X600426.SH,X000408.SZ,X601991.SH,X000786.SZ,X002080.SZ,X600219.SH,X600795.SH,X600803.SH,X600027.SH,X600399.SH,X600688.SH,X300037.SZ,X300073.SZ,X600021.SH,X600801.SH,X002326.SZ,X600141.SH,X600486.SH,X000825.SZ,X600157.SH,X600516.SH,X600352.SH,X000959.SZ,X600489.SH,X000831.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000723.SZ,0,0,0.0246647961112912,0,0,0,0,0,0.0304028492500222,0,0.0092166334689737,0.143574617155483,0,0.13235500340444,0,0,0,0,0,0.132044345944754,0,0,0,0,0.0411694223776232,0,0,0,0,0,0,0,0,0,0,0,0,0.0650759645841758,0,0,0.0497933077038712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,-0.00826536196311686,0.027463510435459,0,0,0.0783289081685553,0,0,0.0201914193278095,0,0,0.0122012887956189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142208478693985,0,0,0,0,0,0,0,0,0,0.135108580869844,0,0,0,0,0,-0.0162372680927452,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165640035079993,0,0,0,0,0,0,0,0,0,0,0,0,0.07755942402719,0,0,0.09831744354971,0,0,0,0.116357113110764,0,0,0,0,0,0.0767869003189518,0,0,0,0,0,0,0,0,0,0,0,0,0.00731380271950789,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0.161310223589167,0.0783683917226448,0,0,0,0,0.0155452383513872,0,0,0,0.197684919002787,0,0,0,0,0,0,0,0,0.0254677558767633,0,0,0,0,0,0,0,0,0,0,0,-0.0110603741234484,0,0,0,0,0.0810134967539302,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.0556645549527565,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0.103039696356106,0,0,0,0.118164677156137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138691548545506,0,0,0,0,0.0721441951309847,0,0.0319825468754678,0,0.0218916533190518,0,0,0,0.175759179248798,0.136340333471234,0,0,0,0.0306985930087415,0,0,-0.0109712357712605,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0668719319041323,0,0,0,0,0.126953881655568,0,0,0,0,0,0.00853900702076747,0,0,0,0,0,0,0,0,0,0,0,0,0.0534105101335445,0.119213899715735,0,0,0,0,0,0,0.287144718876455,0,0,0,0,0,0,0,0,0,0,0,0,-0.0371737476137893,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293709355771248,0,0,0,0,0.171936362876803,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135806563127421,0,0,0,0,0,0.154951235645369,-0.0930156165594054,-0.0200812978592044,0,0,0,0,0,0,0,0,0,-0.0530201507890448,0.050477708358583,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0.127533362696363,0,0,0,0,0,0,0.0188241632398201,0,0,0,0,0,0,0,0.180008228962822,0,0,0,0,0,0,0,0,0.0127046232574819,0,0,0,0,0,0,0,0.4447237868447,0,0,0,0,0,0,0,0.0348920791339673,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360667400755034,0,0,0.101545769673843,0,0,0,0,0.0620562704435948,0,0,0,0.0328587587895978,0,0,0,0,0,0,0,0,0,0.0106354703628792,0,0,0,0.108488207939786,0,0.0174037898022577,0,0.0886040547505366,0,0.0645821968847538,0,0.0681994316937514,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.0377319704922644,0.0434221387048919,0,0.0114810066053598,0,0,0,0,0,0,0,0.00579900654062,0,0,0,0,0,0.141520187795589,0,0.0474592370093622,0,0,0,0.238979436595313,0,0,0,0,0.0377130874529988,0,0,0,0,0,0,0,0,0.0625061382458148,0,0,0,-0.0384319651959446,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,-0.0858838508693062,0,0,0.0569096450026168,0,0,0,0.00796075788384265,0,0,0,0,0,0,0,0.193145674133505,0,0,0,0.136571540741533,0,0,0,0,0,0,0,0,0,0,0,0.0345766067760388,0,0.0543570657454865,0,0,0,0,0,0,0,0,-0.0269162708906492,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0.275648605543051,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.00657209642163814,0,0,0,0,-0.0269490292733001,0,0,0,0,0.676032730033243,0,0,0,0,0,0,0,0,0,-0.0115006481620504,0,0,0,0.110262071224769,0,0,0,0,0,0.0151810655531056,0,0,0,0,0,0,0
X600399.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0507757410360087,0.112842329867961,0,0,0,0,-0.0725367033868502,0,0,0,0,0.109390683181794,0,0,0,0,0,0,0,0,0.0472336398463929,0,0.0407241367744091,0,0.159123584386798,0,0,0,0,0,0,-0.0702550303823366,0,0,0,0,-0.0832756548099294,0,0,0,0,0,0
X600688.SH,0,0,0.129561132661219,0,0,0,0,0,0,0,0.128218220023221,0,0,0.106481854615332,0,0,0.075367785415031,0,0,0.0650619224123068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542394735524729,0,0.187927238202689,0,0.0603299015152258,0,0,0,-3.46944695195361e-18,0,0.00511418526218764,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0.08765667575592,0,0,0,0,0,0,0,0,0,0,0.0532064937034056,0,0.119661023944385,0,0,-0.0720176724411499,0,0,-0.0773376467721969,0,0,-0.339591461557319,0.0640281655670009,0,0,0,0.0163766925193395,0.12194005486275,0,0,0.247555197698055,0,0,0,0.147660010761026,0,0,0,-0.121275705278605,0,0,0,0.00374367658283658,0,0,-0.0799719464894201,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0,0.0949581704819488,0,0,0,0,0.119554208841585,0,0,-0.0571760555252417,0,0,-0.023260281421601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23807082792229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0.552954563306145,0,-0.208803871282114,0,0.0587087200794176,0,0,0,0,0,0,0,0,0,0,0,0,0.118785496087285,0.685688099686131,-0.109835612005411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.225810876520621,0,0,0.138471367646394,0.0880409474128765,0,0,0,0,0.0206914191872669,0,0.259774568048123,0,0,0,0,0,0,0.0962082784223725,0,0,0,0,0,0,0,0,0.077880686674293,0,0,0,0,0,0,0,0,0,0,0,0,0.157582215400639,0,0.101317277295078,0.0424065991399149,0,0,0,0,0,0,0,0,0,0,0
X002326.SZ,0,0,0,0,0,0.164041044234698,0,0,0.142771471808503,0,0,0.0623958046362873,0,0,0,0,0,0.374377854201952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.209754621102623,0,0,0,0,0,0,0.0376017187404202,0,0,0,0.340009846612571,0,0,0.0453928626427641,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0,0,0,0,0,0.0558194795150615,0,0,-0.0136375152687867,0,0,0.488956410304537,0,0,0,0,0.0240379727185829,0,0,0,0,0,0,0.192256730007661,0,0,0,0,0,0,0.09346421696343,0.169537726802511,0.170092070107318,0,0.0449361410002062,0,0,0,0,0,0,0,0,0,0,0,0.0210889986730282,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0,-0.119922874953606,0,0,0,0,0,0,0,0,0.0575933583694878,0,0,0,0,0,0,0,0,0,-0.0168775374460528,0,-0.0387289437593469,0,0,0,0,0.064301132633857,0,-0.0329413629924558,0.0747717365321886,-0.0949663215872113,0,0,0,0,0,0,0,0,0,0,0,0,0.0497352578365416,-0.0416527247446343,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0334642059345335,0,0.0451007092278664,0,0,0.111666005651143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0698061312329261,0,0,0,0,0,0.052398953048146,0,0,0,0,0,0.181946496328218,0,0.0402763482953418,0,-0.0841765753438247,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806474697838045,0,0,0.0166455935287799,0,0,0.0159362931943211,0,0,0.0924096529903186,0,0,0,0,0,0,0.0553711463778646,0,0,0,0,0,0,0,0,0,0.0909709604908038,0,0.0620302155134884,0,0,0,0,0,0.0858831579282976,0,0,0,0,-0.00968411576733937,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0.167168465961291,0,0,0,0,0.19330721430284,0,0,0,0,0,0,0.266921006106272,0,0,0,0,0,0,0,0.16306968822677,0,0,0,0,0,0,0,0,0,0,0,-0.0239949410424494,0,0.138675918835973,0,0,0,0,0,0,0.0150981508109039,0,0,0,0,0.00235493323071675,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019417051292128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418460096815523,0,0,0,0,0,0,0,0.0822653287809168,0,0,0,0,0,0,0,0.0456937858992451,0,0,0,-0.0397008152547159,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0.168535451888007,0,0.064425855702612,0,0,0,0,0,0,0,0,0,0,0,0,0.0377183941878907,0,0,0,0.0898304999968638,0,0,0,0,0,0,0,0,0,0,0.0146803967593109,0,0.302115599992417,0,0.0189093058605319,0,0,0,0,0,0.0102340626084384,0,0,0,0,0,0,0
X600489.SH,0,0,0.0402634242204579,0,0,0,0,0,0,0,0,0.0367680044774533,0,0,0.00162267058327556,0,0.0457054613834318,0,0,0,0.270519911688872,0,0.0289052024703349,0,0,0.0112229247462687,0,0,0,0,0,0,0,0,0,0,0,0,-0.0460508015212003,0.0681280191190834,8.67361737988404e-19,-0.00985534373113696,0,0,0,0,0,0,0,-0.013200253387611,0,0,0.00983941588691073,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0.0957082811102173,0,0.574460973654853,0,0,0,0,0.149971591867509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222390319986156,0,0,0,0,0,0,0,0,0,0,0,0.0238284209580331,0,0,0,0,0,0,0,0,0,0,-0.0236419098804712,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.0763193578780164,0,0,0,0.000557145504379919,0,0,0,0,0,0,0,0,0,0.0781249762047034,0,0,0.0355974090523337,0,0,0.157680486405388,0,0,0,0,0,-1.0842021724855e-19,-0.0765565530717197,0,0,0,0,0,0,0,0,0,0,0,0,-0.0900079848524643,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.0335062950034357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0713939271564318,-0.152150289230483,0,0,0,0,0,0.189146997344384,0,0,0,0,0,0,1.18429674946704,0,0,0,1.17334697110068,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407583412205779,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.0282152826956867,0,0,0,0,0,0,-0.0102254241350608,-0.0196143465756709,0,0,0,0,0,0,0,0,-0.0329674287541153,0,0,-0.0290129485066383,0,-0.0468727246742255,0,0,0,0,0,0,0,0,-0.0484596454810459,0,0,0,0,0,0,0,0,0,0,0,0,0.142164643780816,0,-0.00650691861568267,0,0,0,0,-0.174422149950266,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.0939244336375545,0,0,0,0.0221677762354973,-0.063753571036561,0,0,0,0,0,0.0496021433366701,0,0,0,0,0,-0.0235968626961258,0,0,0.0479431451782902,0,0.0458207499056771,-0.0514691555661821,0.0530924386162365,-0.0204593044748814,0,-0.000846157091873327,-0.0238078629849403,0,0,-0.0386721552431742,0,0,0,0,0,0,0,0,0,0,0,0.00902352077800466,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,9.66993284741929e-05,0,0,0,0,-0.000388259165430155,0,0,0,-4.8271936594379e-05,0,-0.00143461817366002,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00130671191460841,0,0,0,0,0,0,-0.000948952366751201,0,0,0,0,0,0,0,0,0,0,0.00387630764195973,0,0,0,0,0.00551086551808846,0,0
CarbonVol_Shenzhen,0,0,-0.0373540618548757,0,0,0,0,0,0,0,0.0160613706993179,0,0,0,0,0,0,-0.0170821855671965,0,-0.00769312187734283,0,0,0,0,-0.0415073678302276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112591319832597,-0.0825873104270177,0,0,0,0,0,0
CarbonVol_Guangdong,0.00411162464540432,0,0,0,0,0,-0.00876508183585984,0,0.00428565831018836,-0.00838087782851393,0,-0.00476223143390391,0,0,-0.00154181857175484,0,0,0,0,0,0,0,0.00595760801462168,0,0,0,-0.0113746809574552,0,0,0,0,0,0,0,0,0,0,0.000837182713793975,0,0,0,0,0,0,0,0.00269984407175211,0,0,0,0,0,0.00620423728291621,0,0,0,0,0.0372748264183814,0,0
CarbonVol_Hubei,0,0,0,0,0.000480487731226666,0,0,0,0,0.00775845541030736,0,0.0054957173489755,0,0,0,0,0,0.00120977846452336,-0.0244472259541672,0,0,0.00521796068415617,0,0,0,0,0,0,0,0,0,0,0,0,-0.0020594640803367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149717716378607,-0.024051452252444,0.0334945771644836,0,0,0,0,0,0
