,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002460.SZ,X002271.SZ,X000708.SZ,X600660.SH,X600547.SH,X601898.SH,X600362.SH,X000786.SZ,X601600.SH,X600010.SH,X000301.SZ,X600886.SH,X600111.SH,X600188.SH,X600176.SH,X600011.SH,X002466.SZ,X600426.SH,X600803.SH,X601991.SH,X000932.SZ,X600801.SH,X000898.SZ,X600352.SH,X000027.SZ,X600219.SH,X600795.SH,X600489.SH,X600688.SH,X600486.SH,X000723.SZ,X600157.SH,X002080.SZ,X000807.SZ,X600516.SH,X000883.SZ,X600027.SH,X000825.SZ,X300037.SZ,X600299.SH,X002353.SZ,X601168.SH,X000630.SZ,X601992.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.31713629123871,0,0,0,0.0166614372242436,-0.00423820295669185,0,0,0,0,0,8.67361737988404e-19,0,0.0639123908294601,0.0110440102235929,0.0092175964226342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480998782216384,0,0,0,0,-0.000675755899302287,0,0,0,0,-0.00884468563773391,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0673600084768128,0,0,0,0,0,0.0160509868638532,0.0451088288397223,0,0,0,0,0,0,0.0180416944006801,0.101437685386931,0,-0.0828639707532413,0,0,0.111489718179688,0,0,0,0,0,0,0,0,0,0,0.0664894144864725,0,0.010075590846176,0,0,0,0,0,0,0,0,0,-0.00549976455418342,-0.0177508937330791,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.0876635353166098,0,0,0,0,0,0,0,0,0,0,0,0,0.115583116487195,0,0,0.0296158778158064,0,-0.0382560604335308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135131151098342,0,0.0357552297464571,0,0,0,0,0,0,0,0,0,0.0162691432666009,0,0,0,0,0.00225945242087703,0,0
X600309.SH,0,0,0,0,0,0,0.0813367629979996,0,0,0,0,0,0.0522144594002652,0,0,0,0,0,0.10793068026386,0,0.045260429432875,0,0.153807535345268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0324271584937751,0,0,0,0,0,0,0,0,0,0,-0.0176973785405514,0,0,0,0.0320127139006755,0,0
X600585.SH,0,0,0,0,0,0,0,0.00308885011845494,0.0410752486330931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341853140536667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.013256176778352,0,0,0,0,-0.0217572404911735,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216884031353464,0,0,0,0.202007267642367,0.116376792173706,0,0,0,0,0,0,0.250738507513554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234919903647896,0,0,0,0,0,0,0,0,0,0,0,0,-0.0206483282035717,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13621810418276,0,-6.93889390390723e-18,0,0.217652617089546,0,0,0,0.145632664767287,0,0.12944530621087,0,0,0,0,0,0,0,0,0.346362372071841,0,0,0,0,0,0,0,0,0.167916803498793,0,0,0.217890719886085,0,0,0,0,0.0106096059633334,0,0,0,-0.00549937456495428,0,0
X002271.SZ,0,0,0,0.0619532019195518,0,-0.244337591381663,0.0341100608529803,0,0,0.0976373665488728,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264953467538372,0,0,0,0,0,0.0914816170178724,0,0,0,-0.10038437590302,0,0.0125465699193631,0,0,0,0,0.0831423867557224,-0.00465941891191608,0,0,0,0,0,0,0,0,0,-0.0382131613881862,0,0,0,0,-0.0458644204305077,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0.11313262165392,0,0,0,0,0,0,0,0,0.196043010412038,0,0,0,0,0,0,0,0,0,0,0,0,-0.427110361300761,0,0,0,0,0,0,0,0,0,0,0,0.0843719948030278,0,0.283189229903621,0.0467902699108705,0,0,0,0,0.0060621711384042,-0.0996344932627368,0,0,0,-0.0834783836638065,0,0
X600660.SH,0,0,0,0,0,0,0.0838581013017444,-4.33680868994202e-19,0,0,-0.0565002904323831,-0.0828693760210213,0,0.0413367897503518,0,0,0.138217435556758,0,-0.0837507608863158,0,0.0236811211439168,0,0,0,0.0696615382173843,0,0,0,0,0,0,0,0,0,0,0.393301329295252,-0.0103603956316831,0,0.153874426375001,0.0324574014761212,0,0,0,0,0.085579200973232,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,-0.0389548361942895,0,0
X600547.SH,0,0,0,0,0,0,0,0,-0.0548041182444678,-0.0125670966219276,0,0,0,0,0,0.0043995228435364,0,0,0.128754873387623,0.0301370435801924,0,0,0,0,0,0,0,0,0,0,0.0792859984320269,0,0,0.179544561530067,0,0,0,0,0,0,0,0.039338640792203,0,0,0,0,0,0,0.0913703164266181,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,-0.00391792627775612,0,0,0.221404913967936,0,0.156924717381347,0,-0.0490824925380266,0,-0.0440622629703291,0.0907707799187239,0,0,0.10375063629105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0754892938138072,0,0,0,0,0,0,0,0,0,0,0,-0.0197699587662119,0.0307385131887496,0,0,0,-0.00334419972393339,0,0
X600362.SH,0,0,0,0,0,0,0.0852135122411355,0.0800914369393237,0,0,0,0.0725700647143043,0,0,0,0,0.0298075660968118,0,0,0,0.0861238607543021,0,0,0,0,0,0,0,0,0,-0.0115844661426911,0.0220020650282904,0,0,0,0,0,0,0.0932167363203606,-8.67361737988404e-19,0,0,0,0,0,0,0,0.3001298650812,0.376030380630173,0,0,0,0,0,0,0,-0.0317545019353065,0,0
X000786.SZ,0,0,0,0,0,0,0.0226949283091597,0,-0.157988300178094,0,0,0,0,0,0,0,0.215822015349642,0,0,0,0.117560823261653,0,0.0284429285236597,0,0,-0.10503470736373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169442484291989,0,0,0,0,0,-0.0607215432491688,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.0255651606894763,0,0,0,0,0,0,0.184867522471059,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14479517295393,0,0,0,0,0,0,0,0,0,0,0,0,0.313463996719035,0,0,0,0,0,0,0,0,0.0475331338760451,0,0,0,-0.00908648768070837,0,0,0,-0.0493656767979133,0,0
X600010.SH,0,0,0,0,0,0,0,-0.136588446842906,0,0,0,0,0,0,0,0,0.0401439979512972,0,0.115639279384597,0,0,0,0.0344534713082302,0,0,0,0,0,0.130247708344827,0,0.0708235513789653,0,0,0,0,0,0.159079858054409,0,-0.14328746834095,0,0,0,0,0,0,0,0.0138009387292975,0.203349904937788,0,0,0,0,0,0,0,0,0.0285038133476251,0,0
X000301.SZ,0,0,0,0,0,0,0.00689469340770595,0,0,0.114714656873875,0,0,0,0,0,0,0,0,0.223387074124803,0,0.154322844080233,0,-0.15617517928956,0,0.500716574803288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255010595807353,0,0,0,0,-0.0236634613358424,0,0,0,-0.082084276037824,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.0317944060811363,0,0,0.0296700975404921,0,0,0,0,0,0,0.0224359560449979,0.0228470633717149,0,0,0,0,0,0,0,0,0,0,0.0516175176763289,0,0,0,0,0,0.0219829811172857,0,-8.67361737988404e-19,0.0848835418677007,0,0.0206313730554162,0,0,0,0,0,0,0,0,0,0.00179418227486967,0.0187114301578186,0,0,0,-0.0028400836133323,0,0
X600111.SH,0,0,0,0.184693583781666,0,0,0,0,0,0,0,0,0,0,0,0.37731041381284,0.00527987189192257,0,0,0,0,0,0,0,0.201750567044584,0,0.196019730284544,0,0,0,0,0,0,0,0,0,0.0763211758861808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361591575628901,0,0,0,0,-0.0226080308933135,0,0
X600188.SH,0,0,0,0,0,0.133078996783639,0,0,0,-0.155544540063111,0,0.185026482699846,0,0,0,0,0,0,0.0409782228346337,0,0,0,0,0,0,0,0.00734304676112858,0,0,0,-0.146136222031129,0,0,0,0,0,0,0.028162381374717,0,0.151342942785761,0,0,0,0,0,0,0,0,0,0,0,-0.00426608095515155,0,0,0,0,0.00912922090289121,0,0
X600176.SH,0,0,0,0.0885769564032081,0,0,0,0,0,0.0916484756679759,0,0,0,0,0,0,0,0,0.274171396982135,0,0,0,0,0.38308228840327,0,0,0,0,0,0,0,0,0,0,0,0.0495797800477841,0,0,0,0.120851479228356,0,0,0,0,0,0,0,0,0,0,0,-0.0186546685025742,0,0,0,0,-0.00693954179403005,0,0
