,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600188.SH,X600019.SH,X600547.SH,X600660.SH,X600886.SH,X601600.SH,X600011.SH,X600585.SH,X600795.SH,X000792.SZ,X600489.SH,X600362.SH,X600010.SH,X600111.SH,X000708.SZ,X600027.SH,X600803.SH,X002460.SZ,X000301.SZ,X601991.SH,X600426.SH,X000983.SZ,X600160.SH,X600219.SH,X601699.SH,X000786.SZ,X002466.SZ,X000807.SZ,X000630.SZ,X002128.SZ,X600176.SH,X600096.SH,X000408.SZ,X600985.SH,X601168.SH,X000933.SZ,X000877.SZ,X000883.SZ,X600378.SH,X600352.SH,X600995.SH,X600688.SH,X600299.SH,X002353.SZ,X600863.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.215208699270736,0,0,0.0327752522437293,0,0,0,0,0.256226451821589,0.181984415353958,0,0,0,0,0.0888301141072137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0205275118337304,0,0.0682299444309504,0,0,0,0,0,0,0,0,0,0,0,-0.043410357710508,0,0,0,0,-0.0333469250763231,0,0
X600028.SH,0.308914509003194,0,0.142063178478535,0,0.00624287824509182,0,0.123927542639354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0480219256687345,0,0,0,0,0.139600857900877,0,0,0,0,0,0,0,0.0115573292151369,0,-0.00183649398942763,0,0,0,0.0419608693382744,0,0
X601088.SH,0,0.312682131708293,0,0,0.0303601224119699,0.219637792811525,0,0,0,0,0,0,0,0.0277638032874797,0,0,0,0,0,0,0,0.0408241349268097,-0.000931720541158467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0140454362272771,0,0,0,0,0,0,0,0,-0.0233250574947456,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,-0.126323667516827,0,0,0,0,0,0,0,-0.0540807243983309,0,0,0,0,-0.125345556492345,0.0948365635013231,0,0,0,0.36889965923542,0,0,0,0,0,0,0,0,0.261793604321759,0,0,0,0,0,3.46944695195361e-18,0,0,0.111930333868921,0,0,0,0,0.0179649805915913,0,0,0,-0.0727001460456387,0,0,0,-0.00914173116855073,0,0
X601898.SH,0.0632207346121515,0.266315132396026,0.00558178702650837,0,0,0.164499773260933,0,0,0,0,0.106374196595873,0,0,0,0,0,0,0,0,0,0.123777888042754,0,0,0,0,0,0,0,0,0.0886034654213953,0,0,0,0,0,0,0,0,0,0.105477383061758,0,0,0.0181265582401951,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075063800744718,0,0
X600188.SH,0,0,0,0,0.133774291783919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589829044455625,0,0,0,0,0,0,-0.0674706818519571,0,0.245664283936635,0,0,0,0,-0.00575699068450759,0,0,0,0,0,0,0,0,0.0171323293755928,0,0,0,8.67361737988404e-19,0,0
X600019.SH,0,0.47012609207166,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.269668150187696,0,-0.0216446869194399,0,0.0441576831826245,0,0,0,0,0.0975218440446974,0,0,0,0,0,0,0,0,0,0,0,0,-0.0220245104655763,0,0,0,0,0,0,0,0,0,0.0620648378730012,0,-0.0526883588616745,0,0,-0.0335942591100486,0,0
X600547.SH,0,0,0,-0.132391704653745,0,0,0,0,0,0,0,0,0,0,0,0.665709466607588,0,0,0,0,-0.0637725420812152,0,0,0,0,0,0,0.187328361067768,0,0,0,0,0,0,0,0,0,0,0,0.0564238489337737,0,0.00744878730946579,0,0,0,0,0,-0.275315718500075,0,0,0,0,0,0,0,0,0.0290870613619705,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116425362496677,-0.129151971912862,0,0,0,0,0.025186409997793,0.126672248229757,0,0,0,0.208732335435735,0,0,0,0,0.0878773314170536,0.104304851479207,0,0,0,0,0,-0.0072017079854398,0,-0.0802237522567501,0,-0.0174785738976612,0,0,0,0,0,0,-0.0293246095544693,0,0,0,-0.0562377808078924,-0.104595776954467,0,0,-0.0335183195396439,0,0
X600886.SH,0,0,0,0,0.0159712513358596,0,0,0,0,0,0,0,0,0.277917259266154,0,0,0,0,0,0,0,0.00627100479206889,0,-0.0253989790658949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024483986935727,0,0,0,0,0,0,0.174616351500332,0,0.013500642223415,0,0.172777123096699,0,0,-0.0239692133771276,0,0
