,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X002460.SZ,X000792.SZ,X002466.SZ,X600019.SH,X601898.SH,X600111.SH,X002271.SZ,X600011.SH,X000877.SZ,X600660.SH,X000708.SZ,X000301.SZ,X600010.SH,X601600.SH,X600547.SH,X600886.SH,X600176.SH,X600426.SH,X600362.SH,X600795.SH,X000983.SZ,X000723.SZ,X600096.SH,X600803.SH,X000786.SZ,X000408.SZ,X601699.SH,X601991.SH,X600486.SH,X600219.SH,X600141.SH,X600801.SH,X000807.SZ,X600295.SH,X002353.SZ,X600027.SH,X600985.SH,X601666.SH,X002080.SZ,X000932.SZ,X000830.SZ,X600157.SH,X600688.SH,X000683.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0.184007639889598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17595372672276,0,0,0,0,0,0.156993014134368,0,0,0,0,0,0.0975207110128736,0,0,0,0,0,0,0.0290063814504718,0,0,0,0.183913109912668,0,0,0,0,0,0.046154300842143,0,0,-0.0427413425091179,0,0,0,0,0,0
X600111.SH,0,-0.140483198630585,0,0,0,0,0.213387434029639,0,0,0,0,0,0,0.0419398519023401,0.0609712849652858,0,0,0.137552012793683,0.253065887589264,0.265865939497322,0,0,0,0.0612820853990701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0366750713356565,0,0,0,0,0.00563884724843853,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209617838043309,0,0,0,0,0,0,0,0,0,0.0592960160017074,0,0,0,0,0,0,0,0,0,0,0,0.204982673207018,0,0,0,0.0161897592046747,0,0,0,0.228972869052251,0,0,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.199165582978628,0,0,0,0,0,0,0,0,0.21018781428102,0,0,-0.146796890469445,0,0,0.0717436482923123,0.0252743816291247,0,0,0,0,0,0,0,0,0.743947268635686,0,0,0,0,0,0,0,0,0,0.0615042363498736,0.0873664769370395,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134587573824173,0,0,0,0,0,0,0,0,0,0,0,0.0243302309546904,0,0,0,0,0,0,0,0,0.229656441091886,0,4.33680868994202e-19,0,0.0467353266386715,0,0,0,0.138526850581505,0,0,0,0,0,0.0131767476118703,0,0,0,0,0,0,0
X600660.SH,0,0,0,0.104436298764204,0,0.0571816529386257,0,0,0.207575817725724,0,0,0,0,0,0,0,0,0.0806663928349263,0,0,0,0,0,0,0,0,0,0,0.0313452772594443,0.286705756075816,0,0,0,0,0.0962087528310179,0,-0.25937588692441,0,-0.0475817029415643,-0.0328933528161628,0,0,0,0,0,0,0,0,0,-0.0780800394512114,0,0.0327219846355216,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326982031237077,0,0,0,0.0426840096082322,0,0.0529530630294925,0,0,0,0,0,0,0.300341157405142,0,0.0457776614201269,0,0,0,0,0,0,0,0,0,0,-0.0731609328385754,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0.689538946411229,0,0,0,0,0.0972560265423772,0,0,-0.296873649042817,0,0,0,0,0,0,0,0,0,0,0,0,0.081892858674178,0,0,0,0,0,0,0,-0.0059029025387466,0,0,0,0.184320965387249,0,0,0,0,0,0,0.0198027043954776,0.000968688044924622,0,0.423027446251061,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0.198337675551323,0,0,0,0,0,0.0897902584222589,0,0,0,0,0,0,0,0,0,0.170144594450974,0,0,0,0,0,0,0,0,0,0,0,0,0.0147851489357598,0,0,0,0,0.149090863747086,0,0,0,0.0116018877411092,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341882195794352,0,0,0,0,0,0,0,0,0,0.0102158698956888,0.152281107778852,0.01472241626946,0,0.389704798393113,0.0373421676081639,0,0,0,0,0,0.0430292065150353,0,0,0,0,0,0,-0.00755484593441236,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.144206117947379,0,0,0,0.114218815542535,0,0,0.213725059051656,0.0600708361404566,0,0,0.011223782761458,0,0,0,0,0,0,0.0253851975725871,0,0.0324259708647728,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0367180593753156,0.037459079312453,0,0,0.255247418409434,0,0,0,0,0,0,0,0,0,0,0,-0.0212913512190869,0,0,0,0,0,0.0427585100497613,0,0,0,0,0,0.0653185524119861,0.0542479277490405,0,-0.062950704892959,0,0,0,0,0,0,0.104122056990153,-0.0131989431407428,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.150545298918695,0,0,0,0.0048563845484553,0,0,0,0,0,0,0,0,0,0,0.0155394884185641,0,0,0,0,0,0,0.109978946886547,0,0,0,0,0,0,0,0,0,0,0.143858218476019,0,0,0,0,0,0.0119112684176601,-0.0717348247454141,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0.0719001904432865,0.019093377454041,0,0,0,0,0.0387621635031985,0,0,0,0,0,0.0584252210431371,0,0.0664343649942148,0,0,0,0,0,0,0.0433798512910713,0,0,0,0,0,0,0,0,0.243657043481269,0,0,0,0,0.151223028683896,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.00485750733110619,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290978149898053,0,0,0,0,0,0,0.0516830876602707,0,0.0221047104414075,0,0,0,0.0261617102206456,0,0,0,0,0,0,0.166787360072618,0,0,0,0,0,0,0,0,0,0.10202837111155,0,0.00696779871989643,-0.0783104651188684,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.0185575820285386,0,0,0.130153980590776,0,0,0.0645221993168286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579143731393454,0,0,0,0.0769010252645558,0,0,0,0.188512781464672,0.130582997963134,0,0,0.0326259560248989,0,0,0,0,0,-0.00825121538576307,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0.289759443420275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.043176337966877,0,0,0,0.414149558323191,0,0,0,0.082546359366,0,0,0,0,0,0,0.250954738586053,0,0,0,0,0,-0.0335986068157255,0.0613660278851728,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0.164143114750217,0,0,0,0,0,0,0.0143243536271509,0,0,0.119254022563752,0,0,0,0,0,0,0,0,0,0,0,0.20457970114019,0,0,0,0,0.014333376739568,0,0,0.196075101594143,0,0.030102305966415,0,0,0,0.179908921300247,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0.269134585670806,0,0,0,0,0,0.0411816796677861,0,0,0,0,0,0.00359236744149266,0,0,0,0,0,0,0,0,0,0,0,0,0.593929567760659,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18241849497878,0.0119033206043364,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14602360980197,0,0,0,0,0,0,0.0483041767089216,0,0,0,0,0,0,0,0.151438397451608,0,0,0,0,0,0,0,0,0.0435939094111056,0,0.123459966486665,0,0,0,0,0,0,-0.152332782332845,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0.100991100727599,0.0868661462720495,0.329899481107049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122801916964487,0,0,0,0,0,0,0,0,0.000824386854514103,0,0,0,0.0112122175820687,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0.0977047970873251,0,0,0,0.413719883545693,0.288278051347302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0942446039152187,0,0,0,0,0,0,0,0,0.111750569002029,0,0.046707483685501,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142736400600054,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.127503610558658,0,0,0,0,0.131501772255346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437645698384174,0,0.0281901657100104,0,0,0,0,0,0,0,0,0,0.0371024255916659,0.046878852579316,0,0,0.168659946651438,0.207168407661289,0,0,0,0,0,0,0,0.00135004606999665,0.0618023615354413,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.116708945969328,0.064642308772816,0,0,0,0.0760960112475107,0,0,0.0250004938677972,0,0,0,0.0056410576459276,0.0506035642032005,0.171211303389259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0.15521313606852,0.0242569596842104,0,0,0,0.0191179929961508,0,0,0,0,0,0,0.10075588593787,0,0.0829338186392178,0,0.0981128948986679,0,0,-0.0469516908566463,0,0,0,0,0,0,0,0,0.0758670589401129,0,0,0,0,0,0,0,-0.00813635861618702,0,0.0178198994370187,0,0,0,0,0,0,-0.0964592073639551,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.11343945073467,0.0161390411013431,0,0,0,0,0,0,0,0,0,0,0.424493372792983,0,0,0,0,0,0,0,0.0908342078345796,0,0,0,0,0,0,0,0,0,0,0,0.0820980880599087,0,0,0,0.0052794091291111,0,0.000531395240184071,0,0,0,0,0,0,-0.08421105432833,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0,0.061580879380786,0.0718143054961555,0,0,0,0,-0.0662731874456153,0,0,0,0,0,0,0,0,0,0,0.0879998488876906,0,0.0154088566686588,0,0.358303054442143,0,0,0.189373601008705,0,0,0.0969130727130425,0,0,0,0,0.00508180156720503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.193309692171286,0,0,0,0,0,0,0,0.00922083751450797,0,0,0,0.0720434677704976,0,0,0,0,0,0,0,0,0,0.0287510653088782,0,0,0,0,0,0,0,0,0,0,0,0,0.0265513481305386,0.0660537449549064,0.0867758757386904,0,0,0,0,0,0,0,0,0,-0.0125218326698742,-0.0349285959568455,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829076002311492,0,0,0,0,0,0,0,0,0.0252626267347167,0,0,0,0.0545224737271934,0,0,0,0,0,0,0,0,0,0,0.246922247285647,0,0,0,0,0,0,0,0.0340149445599236,-0.0310788377919132,0,0,0,0,0,0
X600295.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151090831602739,0,0,0,0.0964924000089826,0,0,0,0,0.187401579204264,0,0,0,0,0,0,0,0.224447423710724,0,0,0,0,0,0,0,-0.0223810718133599,0,0,0,0,0.329550526619489,0,0,0,0.138169693200648,0,-0.0328847491235763,-0.113239758786183,0,0,0,0,0,0
X002353.SZ,0.329858784427519,0,0,0,0,0.0414878010776298,0,0,0,0.12439247403889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367171065066473,0,0,0,0,0,0,0,0.132004809766031,0,0,0,0.092158012720179,0,0,-0.0222945207137262,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.130270006646257,0.178372537922775,0,0,0.0554684459749868,0,0,0,0,0,0,0,0,0.204948303767288,0,0,0,-4.33680868994202e-19,0,0,0,0.226226917527205,0.0249728427937163,0,0,0,0.011505203121776,0,0.0101029889252507,0,0,0,0,0,0,0,0,0,0,-0.0182193288991677,-0.0204186905909346,0,0,0,0,0,0
X600985.SH,0,0.180856770099879,0,0,0,0,0,0,0,0,0.201138250333694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349562343472399,0,0,0,0,0,0,0.0618801253508978,0,0,0,0,0,0,0.0661611489527387,-0.0406310507449147,0,0,0.312690729718308,0,0,0,0,0,0,0,0.00101474525310336,0,0,0,0,0,0,0
X601666.SH,0,0,0,0,0,0,-0.0895920150240082,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57602199033444,0,0,0,0,0,0,0,-0.112177676491668,0,0.273603476682645,0,0,0,0,0,0,0.0515610687080612,0,0.0165004092957306,-0.268070077521531,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0.0969072270096504,0,0,0,0,0.0135599190122371,0,0,0,0.107644646908205,0,0.050755051746059,0,0.0671670128495798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546321816434597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173245114536112,0,0,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0.331517070853678,0,0,0,0,0.204738091690378,0,0,0,0.0994681723000348,0.166830903389845,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0743660340801291,0,0,0,0,0.137027565975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,-0.00901257969240087,0,0,0,0.0440548776225951,0,0,0,0,0,0,0.0268394123148901,0,0,0,0,0,0,0.0302370645218457,0,0,0,0,0,0,0,0.3219217291134,0,0,0,0,0.00566622234744879,0,0,0.158005119498571,0,0,0,0,0,0,0,0,-0.00854815196131256,-0.0232164332737732,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200420839949124,0,0,0.150883848261215,0,0,0,0,0,0,0,0,0,0,0,0,0.0872817597574839,0,0,0,0,0.0862528652338458,0,0,0,0,0,0.013760159419319,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222304715908864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231660903128681,0.0257029930760682,0,0.160268858766135,0,0,0,0,0,0,0,0,0,0,0.00923683466001126,-0.0656259792155455,0,0,0,0,0,0
X000683.SZ,0,0,0,0,0,0.211533835329566,0,0,0,0,0,0.0296910710909494,0,0,0,0,0,0.0259327321110919,0,0,0,0,0,0,0,0,0,0,0.0527183905089542,0,0,0,0,0,0,0,0.285080014849481,0,0,0,0.0307022168161879,0,0,0.177166210322768,0.0932437406285306,0,0,0,0,0,0,0,-0.0480403926088095,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111358038517316,0,0,0.164669923796209,-0.165046654438732,0,0,0,0,0,0,0,0.0729698153520061,0.00475773996438665,0,0,0,0,0,0,0,0,0,0,0,0,0.0675343879202413,0,0,0,0,0,-0.0267404960871187,-0.0559995643544603,-0.150031501207255,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0790163578036584,0,0,0,-0.0394983222238026,0,0,0,0,0,0,0,0,0.778189945645768,0,0,0,0,0,0
TED,0,0,0,0,0,-0.0434068949627514,0,0,0,0,0,0,0,0.11054787327025,0,0,0,0,0,0,-0.0901251246660817,0,0,0,0,0,0,0,0,0,0,0,0.0474278895274574,0,0,0,0,0,0,0,0,0,0.157215786102545,0,0,0,0,0,0,0,0,0.193526563680281,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.0284685681275764,0,0,0,0,0,0,-0.0640742524531742,0,0,-0.11833246985822,0,0,0,0,0,0,0.0454016560680193,0,0,0,-0.0109100794642757,0,0,0,-0.038689892944061,0,0,0,0.197030126280281,0,0,0,0,0,0,0,0,0.104651913775848,0,-0.0182108757906811,0,0,0.00027390034009379,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0806507904585778,0,0,0.132713066346068,0,0,0,0,0,-0.233206693979851,0,0,0,0,0,0,0,0,0,0.0114096678234235,0,0,0,0,0,0.0306462902042487,0.0944871692314803,0,0,0,0.0196288932702529,0,0,0,0,0,0,0,0,-0.0210229523484833,0.00411376245864792,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0.00991039043681531,-0.00412708617276556,0,0,0.00661853972167807,6.7762635780344e-21,0,0,0.010068513444766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00321970041610588,0,0,0,0,0,0,0,0,0,0,0.00129866109868798,-0.00587239537061765,0.0175049432115954,-0.0378384331115149,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0600462554264681,0.0306820943167214,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00487270054904601,-0.00569919156718411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00214372291088992,0,0,0,0,0,-0.00455284436096685,0,-0.0590262295854881,0.0336263157929485,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,-0.0139366358871763,0,0.00672898953355841,0,0,0,0,0,0,0,0,0,0,-0.024764478801071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012234844055525,0,0,-0.0069573682107751,0,0,0,0,0,-0.00496841858527057,0,-0.035775088726905,0.0142166849557597,0,0,0,0,0,0
