,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002460.SZ,X600886.SH,X002271.SZ,X601898.SH,X600010.SH,X000792.SZ,X601600.SH,X600801.SH,X600660.SH,X600362.SH,X600188.SH,X600688.SH,X000786.SZ,X600795.SH,X600352.SH,X601991.SH,X601992.SH,X600027.SH,X600111.SH,X600299.SH,X002466.SZ,X600489.SH,X600176.SH,X000723.SZ,X000401.SZ,X000898.SZ,X600426.SH,X601158.SH,X600219.SH,X600516.SH,X000553.SZ,X000932.SZ,X000883.SZ,X000709.SZ,X002353.SZ,X600583.SH,X000027.SZ,X600126.SH,X000630.SZ,X600612.SH,X600486.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43605121464845,0,0,0,0,0.0886683654677271,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.11626572993735,0,0,0,0,0,0,0,0,0.00299488779451269,0,0,0,0,0.0110170751598228,0,0,0,0,0,0,-0.00591450126904955,0.00964127851280972,0,0,0,0,0,0
X600028.SH,0.29850394335923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625718297591775,0,0,0,0,0.0475481743585962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432736595048913,0,0,0.0166256872699607,0.00714810137221648,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102883677647583,0,0.0622929095365803,0,0,0,0.0793637033418319,0.152958130637107,0,0,0,0,0,0,0.106001845720002,0.151838584146735,0,0,0,0,0,0,0,0,0,0,0,0.00788702247335699,0,0,0,0,0,0.00700208677914089,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.077263963001837,0,0,0,0,0,0.464412401132632,0,0,0,0,0.0417049394165181,0,0,0,0,0,0,0,0.0135394804519702,0,0.00246946196482597,0,0.0992242801761962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132182027431288,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.111325097703998,0,0,0,0,0,0,0,0,0.114618945913653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765138473517796,0,0,0.121661888860254,0,0,0,0,0.0465801802332528,0,0,-1.73472347597681e-18,0,0,0.00153902791806896,0,0.0251684251515077,0.0187256831326616,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,-0.0186032756672778,0,0,0,0,0,0,0,0,0,0,0.0234268898365769,0,0,0,0,0,0,0,0,0,0.844787868762967,0,0,-0.102673351484117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322743626447687,0,0.00563159284053951,0.0164711252164917,0.00548105395253136,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.00140129125799269,0,0,0,0,0,0,0,0,0.0481301016856351,0.155210067228249,0.210534652914204,0.0932214818142259,0,0.0137575193829393,0,0,0,0,0,0,0,0.00544255559081044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764946181612617,0,0,0,0,0,0,0,0.00382520904501454,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0305800352533281,0,0,0.0524763710191096,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0.269376198137604,0,0,0.220109236342671,0,0.0676755545883426,0,0,0,0,0,0,0,0,0,0,0,0,0.0886995811318192,0,0,0.278467291806804,0,-0.0432079604481988,0.00751836008292419,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0826994489594282,0,0,0,0,0,0.0513201796594477,0,0,0.498596737377392,0,0.141168839370151,0,0,0,0,0,0,0,0,0,0,0.0903009604898973,0,0,0,0,0,0,0,0,0,0,0,-0.00363944921558775,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250046694500517,0,0,-0.112568835452147,0,0,0,0,0,0,0,0,0.0325417906172883,0,0,0.160967208241298,0,0,0,0,0,0,0,0,0,0,0.233414732711339,0.35296383304358,0,0,0,0,0,0,0,0.040980957923633,0,0,0,0,0,0
