,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X600010.SH,X601898.SH,X601600.SH,X600688.SH,X600547.SH,X600362.SH,X600795.SH,X600309.SH,X601991.SH,X300072.SZ,X600188.SH,X601992.SH,X600157.SH,X600027.SH,X600660.SH,X600886.SH,X600111.SH,X000898.SZ,X600489.SH,X000709.SZ,X601158.SH,X600299.SH,X600339.SH,X000959.SZ,X002466.SZ,X000630.SZ,X600583.SH,X000792.SZ,X000408.SZ,X600352.SH,X600219.SH,X000883.SZ,X600098.SH,X000983.SZ,X000825.SZ,X000539.SZ,X002092.SZ,X000027.SZ,X000723.SZ,X600021.SH,X600808.SH,X601699.SH,X600549.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.274189726615263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596002237333231,0,0,0.034057655060095,0,0,0.0744319969414901,0,0,0,0,0,0.0362685570474483,0,0,0,0,0,0,0,0,0.0354035449959079,0,0,0,0,0,0,0,0,0,0,0,-0.00741520864433864,-0.0012655593616144,0,0,0,0,0,0
X600028.SH,0.627763453433716,0,0,0,0,0,0,0,0,0.106322392514519,0,0,0,0.106021880617904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222178687716677,0,0,0,0,0,0,0,0,-0.0428453995039316,0,0,0,0.0536544987487653,0.0638699609244242,0,0,0,0,0,0.00539423712885469,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00048030449272698,0,0,0.0656012520862224,0,0,0,0,0.0332826350053501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707517369226687,0,0.278163244740223,0,0,-0.0381603472554762,0.0144964882207274,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,-0.0547484709462328,0,0.28423338389604,0.0330459008743129,0,0,0,0.00695383520729189,0,0.266798907565564,0,0,0,-0.0608846901946474,0,0,0,0,0.0331610421976282,0,-0.0413234839647889,0,0,0,0,0.108327971988284,0,0,0,0,0,0,0,0,0,0.045663152369356,-0.020164554186062,0,-0.0204942994515157,0,-0.0132946261916109,0.0100639345537574,0.0378514992853013,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0452776859351654,0,0,0,0,0,0,0,0.218155696286386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298075127620987,0,0,0.0912567183313219,0,0,0,0.023630458880114,-0.0246993763447424,0.0148938218504426,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0103462861216788,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139390613587317,0,0,0,0,0,0,0,0,0,0,0,0,0.0628971860578065,0,0.162502612999153,0,0,0,0,0,0,0,0,-0.110042551130173,-0.00814812180014709,0.00863206015168205,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0576917396192615,0,0,0.0606715832632403,0,0,0.0101526685722438,0,0,0,0,0,0,0,0,0.184611240811897,0,0,0,0,0,0.0257688012845156,0,0,0,0,0,0,0,0,0.186007961951094,0.0777372381687284,0,0,0.0429970029582702,0,0,0,0,0,0,0,-0.0222522809389824,0.00701641256418005,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0.103077233365275,0,0,0,0,0.0771429628315679,0,0,0,0,0,0,0.0881792267676238,0,0,0,0,0.0218839740561061,0,0,0.0201682987781886,0,0,0,0,0,0,0,0.214047883658818,0,0,0.0402452673056373,0,-0.0214743460302375,0,0,0,0,0,-0.00269424350427283,-0.00198343167108269,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.0497806328061918,0,0,0,0,0.248110994747527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0668737433690272,0,0,0,0,0,0,0,0.23763101083297,0,0,0,0,0,0,0,0,0.157566149096812,0,0.145822043141089,0,-0.1437675741715,-0.0174562974473455,0.00580501163105237,0,0,0,0,0,0
X600688.SH,0,0.401773870615489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738008062986475,0,0,0,0,-0.0435083881469059,0,0,0,0,0,0,0,0.0672277001265074,0,0,0,0,0,0,0,-0.0673824853782275,0,0.181307155539897,0,0.0262963878396954,0.0392728817246985,0,0.0611931992900828,0,-0.0234631736232829,0,0.00309066146545184,0,0,0,0,0,0
