,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X600585.SH,X002460.SZ,X002466.SZ,X600019.SH,X000792.SZ,X601898.SH,X600011.SH,X000301.SZ,X600111.SH,X600660.SH,X002271.SZ,X000708.SZ,X600547.SH,X600010.SH,X601600.SH,X600886.SH,X000877.SZ,X600795.SH,X600426.SH,X600362.SH,X600027.SH,X600176.SH,X600803.SH,X601699.SH,X601991.SH,X000983.SZ,X600995.SH,X000786.SZ,X600160.SH,X000807.SZ,X000629.SZ,X000408.SZ,X600489.SH,X000723.SZ,X600219.SH,X600096.SH,X002080.SZ,X600378.SH,X300037.SZ,X600348.SH,X000933.SZ,X000630.SZ,X600157.SH,X000831.SZ,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.153622281440208,0,0,0,0,0,0,0,0,0,0.0011215054173202,0,0,0.0243174632320825,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104676578442523,0.106463306842294,0,0.0834090701162993,0,0,0,0,0,0,0,0,0,0,0,0.0412675319798851,-1.73472347597681e-18,0,0,0,0,0,0,0.0101080782471068,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.502064400744704,0,0,0,0,0,0,0.05625180996099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062978234872739,0,0,0,0,0,0,0.0133380392049026,0,0,0,0,0,0,0,0,-0.0251731272515387,0,0,0,0,0,0,0,0,0,0.00599851099887487,0,0,0,0,0,0
X600028.SH,0.321239485395623,0,0,0,0.0995230917750013,0,0,-0.0149253146445246,0,0,0,0,0.0192931306828548,0,0,0.0158394896577664,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567177441670879,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230515301001305,0,0,0,0,0,0.0101125284358351,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.190661907938649,0,0,0,0,0.163866227067507,0,0,0,0,-0.174408348117381,0.0132583278296967,0,0.036487986254387,0,0,0,-0.0123082828949783,0,0,0.306821488997462,-0.0916437580030112,0,-0.084997008158952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0217748602339519,0,0,0,0,0,0
X600188.SH,0,0.333686227778436,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0575057733777543,0,0,0,0,0,0,0.0455179541102499,0,0,0,0,0.116446602073455,0,0.0645285497857647,0.230510410142833,0,-0.0117046324700495,0,0,0,0,0,0,0,0,0,0,0,0.0786047572959595,0.188649006946822,0,0,0,0,0,0.00116079951285953,0.0321484085302903,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223333260356659,0,0.0817934031807013,0,0,0.115484458003053,0,0,0.0858145483246685,0,0,0,0,0.0741381417501297,0,0,0.293837647622163,0,0,0,0,0,0,0,-0.0232036173053555,0.111528208740407,0,0,0,0.0837715482681498,0.0100812035706618,0,0,0,0.0126933186740473,0,0.00269146904138982,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.581618914695946,0,0,0,0,0,0.00495346486363179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108957722800869,0,0,0,0,0,0.0359925557911881,0,0,0.137143863844572,0.0394758442823932,0,0,0,0,0,0,0.0079430991909213,-0.0098976788766753,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.639292541055381,0,0,0.0517973186278981,0,0,0,0,0,0.00667063787850328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110644320240059,0,0,0,0.066195660762469,0.119015605287782,0,0,0,0,0,0,0,0,0.0444335714469262,0,0,0,0,-0.0518609173038097,0,-0.0268013879658877,0.00233837925521153,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.00306534007111671,0.059116696600731,0,-0.0455077909555907,0,0,0.176593117662037,0,0,0,0,0,0,0,0,0.00720863712565691,0,0,0,0,0,0.0173722021790534,0,0,0,0,0,0,0.158082465827172,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140191113022568,0,0,0,0,0.010968166192214,-0.000720421328460811,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.0115761655152848,0.195539128974297,0.157258707313953,0,0,0,0,0,0.147172914738245,0,0,0,0,0,0,0,0,0,0,0,0.00346806462511308,0,0,-0.0304326178133412,0,0,0,0.0794863324700079,0,0,0,0,0,0,0,0,0,0,0.160250273653664,0,0,0,0,0.0428765106823205,0,0,0,-0.011784626115802,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.247241653126751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123231488567164,0,0.108419270603949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11470671787483,0,0,0,0,0,-0.0144486027474327,-0.00964114383562866,0,0,0,0,0,0
X600011.SH,0,0,0,-0.241148977761385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160685589788954,0,0,0,0,0.302222991791736,0,0.20952708180942,0,0.402589650384688,0,0,0,0.182265711293203,0,0,0,0,0,0,0,0,0,0,0,-0.0983460538294867,0,0,0,0,0,-0.0382225393654321,0.0240277587537635,0,0,0,0,0,0
X000301.SZ,0,0,0,0.325199338265758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148117058795802,0,0.264460455963466,0,-0.0691272196462255,0,0,0.0865789729771713,0,0.019774335687938,0,0,0,0,0,0,0,0,0,0.155605256632738,0,0.155882344589862,0.20065406706599,0,0.0300977152519133,0,0,0,0,0,0.0256728052747,0.0138127025644283,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.0339540517462048,0.0328799634361579,0,0,0.0732669374069201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274002958570871,0,0.0149088539332508,0,0,0,0.22485059666185,0,0.0318263191695927,0.0325549931772148,0,0.0767323078662515,0,0,0,0,0.182365191016321,0,0,0.00833028747942396,0.0270944833800705,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.100263087825503,0,0,0,0.00453270823039733,0,0,0,0.114288169172414,0,0,0,0,0,0,0,0.0640347573633898,0,0,0,0,0,0,0,0,0,0,0.0177974619906994,0,0,0,0,0,0,0,0,0,0,0.0392520084793603,0,0.0458883890502346,0,0,0.0571303220003665,0,0,-0.00240767998332176,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0.0812022933509759,0,0,0,0,0,0,0,0,0,0,-0.0640775333154893,0,0,0,0,0,0,0,0,0,0,0,0.11576782940264,0,0.646921154900276,0,0,0,0,0,0,0,0,0,-0.0333777666058852,0,0,0,0,0,0,0,-0.0383416183292433,0.00971843207231268,0.0300669277051575,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.29415219497699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400293644539999,0.0443815308993268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0339742074920257,0.0222123748209514,0,0,0,0,0,0
X600547.SH,0,0.164831924027314,0,0,0,0,0,0,0,0,0,0.00847270498447515,0,0,0,0,0,0,0,0,0,0.0196271059103904,0,0,0.101088462654342,0,0,0.106301920573918,0,0,0,0,0,0.00310955901239237,0,0,0,0.490397729475835,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148599738851352,-0.031660357159873,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14948669020504,0,-0.0396437425392576,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0761638749415917,0,0,0,0,0,0,0,0,0.00382665181641773,0,0.0749859481404926,0,0,0,0,0,0,0,0.210655459473616,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109160272949712,0,0,0,0.124309164759921,0,0,0,0,0,0,0.106432255579055,0,0.10365303952341,0.0164947195703392,0,0,0,0,0,0,0,0,0,0.196035176139321,0,0,0.0523638514075639,0,0,0.00723810581196275,-0.0253486739411401,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00186299646115175,0,0,0,0,0,0,0,0,0,0.153327125060548,0,0,0.0217144675636733,0,0,0,0,0,0,0.0704453086415225,0,0,0,0,0,0,0,0,0,0,-0.203011050653096,0,-0.0293522334438834,0,0,-0.0180146321989825,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0.045595748021825,0,0.0742953519356638,0,-0.0161264408611369,0,0,0,0,0.134946188794831,0,0,0,0,0.0282954933576233,0,0.183620077628047,0,0,0,0,0,0.0712622945949601,0,0,0,0,0,0,0.236707045516225,0,0,0,0,0,0,0,0,0.161832671806991,0,0,0,0,0,0,0,0,0,0.0119614059682493,-0.00826850860662109,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.500194209895989,0.02725007376961,0,0,0,0,0,0,0,0,0,0,0,0,0.0542390689354565,0,0,0,0.0284662734520458,0,0,0,0,0,0.0255629150574639,0,0,0,0,0,0,0,0,0,0,-0.0401553341252849,0,0,0,0,0.000417230613619492,0.0156578946392591,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.123798676003537,0,0,0,0,0,0,0,0.068536777403084,0,0,0.0809586669174182,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.194838361949417,0,0,0,0,0,0,0,0,0,0,0,-0.199903563112321,0,0,0,0,0,0,0,0,-0.0110989675879876,-0.0153832295656656,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.00738319133225777,0,0,0,0,0,0,0,0,0.0834947608106988,0,0,0,0.214789697868236,0.0453057143979329,0,0,8.67361737988404e-19,0,0,0,0,0,0.0739680401321041,0,0,0,0,0,0,0.197038618209488,0.0350632273355658,0,0,0,0,0,0,0,0,0,0.0561447670217072,0.0495551247256096,0,0.0345829417909699,0,0,0.0119594965046845,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.354718358866388,0,0,0,-0.0497546124472694,0,0,0,0,0,0,0.191217589069223,-0.127840925533621,0,0,0,0,0,0.225489098172997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146175390294104,0,0,0,-0.0962724702237442,0,0,-0.0886068920534595,0.0161007318525299,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.00876422144485601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0394824708334611,0,0,0.0830899457086293,0,0,0,0.169485009714527,0,0,0,0,0,0,0,0,0.343335774829478,0,0,0,0.0724043068139772,0,0,0.0568450747860638,0,0,0,0,0,0,0,0,0,0
X600803.SH,0,0.0853379237095629,0,0,0.451351590133846,0,0,0,0,0,0,0.042610599708261,0,0,0,0,0,0.162135998074214,0,0,0,0,0,0,0,0.0387337965042792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.088183951846247,0,0,0,0,-0.139128241399268,0,-0.0295576429581111,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.342141894178391,0,-0.069141553736271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0367087088463357,0,0.0293655508756549,0,0,0,0,0,0,-0.0688523364796157,0,0,0,0,0,0,0,0,0,0,0,0.113473732565965,0.195744046858336,0.0971659900651493,0,-0.106802316787511,0,0,-0.00584108202160917,0.0117943157596083,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0.00405403277229501,0,-0.252198723555779,0,0,0,0.409978639583463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00406428858046403,0,0,0,0,0,0,0,0,0.400528076802376,0,0,0.0832281367024614,0,0,0,0,0,0.0929115472881522,-0.059309796692051,0.0692570701440135,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.139567743781988,0,0,0,0,0,0,0,0.0471042349697573,0,0,0,0,0,0,0,0,0,0,0.225879260127781,0,0,0,0.176864965608703,0.279893267718138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0541074008149597,0,0.406336981724802,0,0,-0.00957685842923056,0,0,-0.0317280369446084,-0.0226120988284114,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593328568371946,0,0,0,0.0771639217863942,0,0,0,0,0,0.026591869722953,0,0,0,0,0.0528098261328947,0.137045533839606,0,0.0386053217451636,0.0669025728515555,0,0,0,0.0762609438158814,0,-0.0297343858327073,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.0538975259136097,0.249563784584768,0,0,0,0,0,0,0,0,0,0.485138754824364,0,0,0,0,0,0,0,0,0,0,0.136937426519626,0.0207404616617768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,-0.0173960961760045,0.000370570519513178,0,0,0,0,0,0
X600160.SH,0,0,0,-0.0354090672827365,0,-0.102460084216888,0.244577184722567,0,0,0,0,0,0,0,0,-0.0518150389015177,0,0,-0.133369877940319,-0.0774080627500061,0,0,0,0,0,0,0,0,0,0,0,0.203420728661906,0,0,0,0,0.0414979278929581,0,0,0,0,0,0,0.159384598506524,0.0679242090420012,0,0,0,0,0,0,-0.0221516967426654,0.0291526750696019,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.151634932477393,0,0,0.103369337674854,0.0532910572070247,0,0,0,0.0783702838131447,0,0.143830470221162,0,0,0,0,0,0,0,0.0339768707786793,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425137638681894,0,0,0,0.137796918222596,0,0,0,0,0,0.0117569371413581,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0891909193314111,0,0,0,0,0,0,0,0,0,0.045401465962568,0,0,0,0.0405177567264368,0,0.0511164809326397,0,0,0,0,0,0,0.191914008944859,0,0,0,0,0.0350347785848886,0.353149004465886,0,0,0,0,0,0,0.0367973026940691,0.00859630772374378,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139057283514948,0,0,0,0,0,0,0,0,0.0220282572439379,0.058134540918866,0,0,0,0,0.0142744615374142,0,0,0.0800029067954117,0.112015246206234,0,0,0,0,0,0,0.0149536853585407,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0304519290987832,0,0,0,0,0.481511048190015,0.0511522496807449,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0.0107319875865131,0,0.0150674554105807,0,0,0,0,0,0,0,0,0,0,0,0.0689517607571248,0,0,0,-0.001061438037209,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0.0411158906296305,0,0,0,0.258779403042843,0,0,0,0,0,0,0,0.125755151922854,0,0,0,0,0,0,0,0.0562686826145969,0,0,0.00536681624704868,0,0.0492124233157408,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463237877189586,0,0,0.0235560852407162,0.0108878592325641,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.150506784752989,0,0,0,0.0132407662351774,0,0,0,0.00889293673049994,0,0,0.183152059424472,0,0,0.0422430908516072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175508068577854,0,0,0,0,0,0,0,0,0.00075550968244799,0,0,0,0,0.0937677008930174,0,0,0.00463137677838152,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.201845728086437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354212776336966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238065689710024,0,0.222724959177636,0,0,0,0,0,0,-0.00406915778773546,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169521123226166,0,-0.0802941447635869,0.0918235945853612,0,0,0.171591408916509,0,0,0,0,0,0,0,0,0,0,0.135250724178593,0,0,0,0,0.119756693730449,0,0,0,0.0178652215300527,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0.132183448252321,0,0,0,-0.0722489482868438,0,0,0,0,-0.14338105156744,0,0.219233623702614,0,0,0,0,0,0,0,-0.0864005350486122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0599262148712971,0,0,0,0,0,0.0250769352231945,0.0370702954665465,-0.0188100566962962,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0.472285812458676,0,0,0,0,0,0.125618034434789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104817118908705,0.0308028816201072,0,0,0,0.226646009956808,0,0.0675365885909924,0,0,0,0,0,0.405026390415436,0,0,0.0607564451110729,0,0,0,0,0,0,-0.0481838352031721,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0,0,0,0,0.185443903315009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237372637944585,0,0,0,0,0,0,0,0,0,0,0.38851714542749,0,0,0.0673233599595069,0,0,0,0,0,0,0,0.0173612643932417,0.0372336506432734,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.518045583412231,0,0,0,0,0,0,0,0,0,0,0,0,0.14997414877187,0,0,0,0,0,0,0,-0.0727591103142216,0.132815061356752,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108839523173592,0,0,0,0,0,0,0.00960580586916397,0.00525298190848572,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,-1.38777878078145e-17,0,0,0.144010335264797,0,0,0,0.0572465184697091,0,0,0.0267497374074257,0,0,0,0.132843289795935,0,0,0,0,0,0,0,0,-0.0179040180419039,0.119191313985608,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0422705683136898,0,0,0,0,0,0,0.0226658021524665,0.00989453452270191,-0.0282360556373955,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661844000390267,0,0,0,0,0.0753765198798181,0,0,0,0,0,0,0.0300654541285826,0,0,0,0,0,0,0.0470486513361124,0,0,0.0113715598745231,0,0,0,0,0,0.102531281763105,0,0.00568957661838105,0,0,0,0,0,0,0,0.0113536200353224,0.00437516767824167,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,-0.0427179966290871,0,0,0,0,0,0.603102196992852,0,-0.14923391504445,0,-0.34931747377885,0.16872848075266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0441656661243683,0.177617659955615,0,0,0,0,0,0,0.0155569847926228,0,-0.0874462895318898,0,0,0,0,0,0,0,0.00193105945443205,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0.0967833309245841,0,0.010777877778474,0,0,0,0,0,0.233610355513504,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0201722518469546,0.0697103900236615,0.158444395277303,0,0,0,0,0.0261215986629285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0047734687146457,-0.000518086859880558,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-0.118092724334634,0,0,0,-0.0833618576200168,0,0,0,0,0,0,0,0,0,-0.036356555987586,0,0,-0.137291178517057,0.212282552095809,0,0,0,0,0,0,0,0,0,0,0,-0.119433960315305,0,0,0,0.00481770259525057,0.0963007032460539,0,0,0,0,0.00460735979164222,-0.164367522024801,0,0,0,0,0,0
Slope,0,0,0,0,0,0,1.57393275631401,0,0,0,0,-0.772134176934451,0.0728537849650179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134819188775954,0,0,0,0,0,0,0,0,0,0,0.846512433551626,0,0,-0.313699390874083,0,0,0.725371198637071,0,0,0,0,0,0,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120776929268393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335533765670681,0.453301555126778,0,0,0,0,0,-1.62976657307296,0,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0.100945603272262,0,0,-0.0850100527462983,0,0,0,0,0,0,-0.0408862600640256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046928886967429,0,0,0,-0.0261772472194827,0,0,0,0,0,0,0,0,-0.0495430565948999,0,0,0,0,0.0918001931605838,0,0,0,0,0.098083825288805,0.0271811291189462,-0.00723664880421414,0,0.0879481561311455,0,0,0,0
