,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X600688.SH,X600660.SH,X601991.SH,X600547.SH,X600188.SH,X601600.SH,X600886.SH,X600795.SH,X600362.SH,X000898.SZ,X600027.SH,X600111.SH,X601992.SH,X002466.SZ,X600516.SH,X600176.SH,X000709.SZ,X600299.SH,X000629.SZ,X002460.SZ,X600808.SH,X600352.SH,X000825.SZ,X600801.SH,X600339.SH,X300072.SZ,X002110.SZ,X600583.SH,X600426.SH,X600489.SH,X601158.SH,X600219.SH,X000786.SZ,X000553.SZ,X601699.SH,X000883.SZ,X000932.SZ,X000408.SZ,X000301.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600362.SH,0,0,0.0826423663348504,0,0,0,0,0,0,0,0,0,0,0,0.300240980494548,0,0,0,0,0,0,0,0.0730324564791239,0,0.07127624073297,0,0,0,0,0,0.0748620635694356,0,0,0,0,0,0.0839324686415024,0,0,0,0,0,0,0,0,0,0.00196938763764135,0,0,-0.0130531552199136,-0.00765419056373318,0,0,0,0,0,0
X000898.SZ,0,3.46944695195361e-18,0,0,0.378162049264495,0,0,0,0,0,0,0,0,0.0476656360024152,0,0,0,0,0,0,0,0,0,0.100342848154705,0,0,0,0,0,0.380229654062476,0,0,0,-0.0034134801206628,0,0,0,0.0566614848889034,0,0,0,0.0455759706573077,0,0,0,0,0,0,0,0.0105707194718385,0.0131835894675417,0,0,0,0,0,0
X600027.SH,0,0,0.15798575854823,0,0,0.463082296283436,0,0,0,0,0,0,0,0,0,0,0,0,0.146813717947485,0,0,0,-0.060356620594008,0,-0.0386414208462565,0,0,0,0,0,0,0,0,0.0212958508440104,0,0,-0.015308465585674,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0251689209969356,-0.107218121560078,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.00535179839690994,0,0,0,0,0,0,0,0.330157198849583,0,0,0.0114685706802465,0,0,0,0,0,0,0,0,0,0,0.0434496555399754,0,0,0.0722678622968756,0,0.080212666105788,0,0,0,0.00443886274600581,0,0,0,0,0,0,0,0,0,0,0,-0.0083943930714682,0.00211540851249426,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0093785810336801,0,0.0549806830058285,0.150624510136166,0.145575623969188,-4.33680868994202e-19,0,0,0.0870674424784868,0,0,0,0,0.0423657559949687,0,0,0,0,0,0,0,-0.0338159096175742,-0.0372222413338753,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.0802606820135049,0,0,0,0,0,0.315127437728387,0,0,0,0,0,0,0,0,0,0,0,0,0.0673400182581492,0,0,0,0,0.702828162463144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00675731171978711,0.0199935337296544,0,0,0,0,0,0
X600516.SH,0,0.324795661710149,0,0,0,0,0,0,0,0,0.0316813580963838,0,0,0,0,0,0,0,0,0,0,0,0.262317920956863,0,0,0,0.131214914338673,0,0,0,0.0677086058983246,0,0,0,0,0,0,0,0,0,0,0.1559963648085,0,0,0,0,0,0,0,-0.0354022893935306,-0.0459793922122573,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0288306683602464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324091071871495,0,0,0,0.0444231906081892,0,0.0948093307803217,0,0,0.278478772319903,0,0,0,0,0.489367206201689,0,0,0,0,0,0,0,-0.0330889117560915,0,0,0,0,0,0
X000709.SZ,0,0,0,0.032434490779135,0,0,0,0,0,0,0,0,0,0,0.252137412134738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00887783796495256,0,0,0.0264679816072735,0,0.0334095567812094,0,0,0,0,0,0,0,0,0,0,0,0,-0.020729329632869,-0.0233756646370904,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.00524623358446974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070359363730795,0,0,0,0,0,0,0.304811649384424,0,0,0,0.19301391778647,0,0.108182914455794,0.018708535990819,0,0,0,0,0.106917843561094,0,0,0,0,0,0,-0.0232507594431621,-0.0404166248715654,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,-0.0369584325511289,0,0,0,0,-0.00104744555032521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00136966822144707,0,0,0,0,0,-0.107920493235755,0,0.124919157597034,0,0.0580604348100873,0,0,0,-0.0203324334267245,0.000794005601782908,0,0,0,-0.625630984946972,0,0
X002460.SZ,0,0,0,0,-0.14509889085465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729694560631105,0.0688577209104023,0,0,0,0,0,0,0,0,-0.0212097351932784,0,0,0,0,0,0,0,0,0.0141815232010019,0,0,0,0,0,0,0,-0.0522101456331988,-0.0931010005284927,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210921584669975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122116858343406,0.399858125740391,0,1.0842021724855e-19,0,0,0,0,0,0,0,0.146425496912896,0,0,0,0.00205118145656458,-0.0103117030626996,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.0855294679385249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0921032523770415,0.252135103219596,0,0,0,0,0,0,0,0,0.0386243021614815,0,0.0466717322679814,0,0.0987348596903521,0.0338806538390673,0,0,0,0,0,0,0,0.079153683390035,0,0,0,0.0104522915503442,0,0,0,0,0,0,0
X000825.SZ,0,0,0.0800309237516637,0,0,0,0.00768007985030343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278693607109998,0,0.104283989602192,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0800428698757445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0291687033349322,-0.0409631338864166,0,0,0,0,0,0
X600801.SH,0,0,0,0.369008204868327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557192806595208,0,0,0,0,0,0.0285079835668378,0,0.378326418364121,0.102124835266568,0,0,0.211823997439711,0.0978198079082753,0,0,0,0,0,0,0,0.00413198032705288,0,0,0,0,0,0
X600339.SH,0.111549312591743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372161010412322,0,0,0,0,0,0,0,0,0.655627684034946,0,0.14505101148598,0,0,0,0,0,0,0,0,0.112395782820275,0,-0.0318134331639825,-0.0278450669562667,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,-0.0724128033969265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145709096814049,0.368535504488271,0,0.354413345806613,0.271301991434536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0616571765403064,0,0,-0.477450217558719,-0.0669992902734276,-0.0551712449933093,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.229201105786826,0,0,0,0,0,0,0,0,0.0444110787863853,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00316350525831765,-0.024216343400056,0,0,0,0.15467671771534,0,0,0,0,0,0,0,0,0,0,0,0,0.605630671804635,0,0,0,0.0237240703255041,-0.0180665411846077,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0431727632198007,0,0,0,0,0,0,0.125159247772068,0,0,0,0,0,0,0,0,0,0,0,0.00263312929183017,0,0,0,0,0,0,0.425466918289289,0,0,0,0,0,0,0.0478705910605696,0,0,0,0.267970266352349,0,0.0711454289853845,0,0,-0.00413046474159854,-0.0026405596960017,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0.390400779293972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103043709728286,0,0,0,0,0.245829442226934,0,0,0,0,0.111015356961056,0,0,0,0,0,0,0,0,0,0,0.116930887811315,0,0,0,0.00931557989486991,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.0612604203975248,0,0,0,0.387578854458926,0,0.105841430692929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0639386801243413,0.138759902557734,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499246921558706,0,-0.00635560787376068,1.0842021724855e-19,0,0,0,0,0,0
X601158.SH,0.119654062689791,0,0.048554529166272,0,0,0,0,0,0.0358954866523236,0,0.0464793715512221,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.133587520050382,0.00876796407867373,0,0,0,0,0,0,0.0854267504025263,0,0,0,0.0127553381842525,0,0.00610606461262471,0,0,0,0,0,0,0,0,0,0,0,0,-0.00798929237591418,-0.00696290555081664,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.106414019147959,0,0,0,0,0,0,0.150161235270904,0,0,0,0,0,0.0341561664308303,0,0.107811462500825,0,0,0.0321209757925217,0,0,0,0,0,0,0,0,0.0194481320638013,0,0.127026942770885,0,0,0,0,0,0,0,0,0,0,0,0,-0.00863525572247159,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0.107038572414722,0,0.00368134965819903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103875896197256,0,0,0,0,0,0,0.0442809970604389,0,0.731566573155207,0,0.147664147922517,0,0,0,0,0.128351707925651,0,0,0,0,0,0,0,0,0,0,0,-0.0375690654176522,-0.0705196738644586,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275743208429719,0,0,0,0,0.00478633066577461,0,0,0,0,0.656305649133945,0,0,0,0.218516173986334,0,0,0,0,-0.0150254145270501,0,-0.0960486323749258,-0.0353715363930719,-0.0656855923377076,0,0,0,0,0,0
X601699.SH,0,0,0.0906210613989643,0.00182186808254815,0.190282894161089,0,0,0,0,0,0,0,0,0.167358114732729,0.0941823938706564,0,0,0,0,0,0,0,0,0,0,0,0,0.113655923497461,0,0.0118740512065308,0,0,0,0,0.102080300537743,0.00110065381418163,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00261649940264659,-0.014070354485701,0,0,0,0,0,0
X000883.SZ,0.039467152237485,0,0,0,0,0,0,0,0.00956007764281239,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0935466120966065,0,0,0,0.0128925693622093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163573571560233,0.125134761838695,0,0,0,0,0.0459716194356374,0,0,0,0,0,0,-0.0258110717881887,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0.00417850567974166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349177800684724,0,0.249199994909164,0,0,0,0,0,0.580612711753993,0,0.00967549191805597,0,0,0,0,0,0,0,0,0,0,0,0,-0.00756577464786716,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114018454106695,0,0,0,0,0.263238901969892,0,0,0,0,0,0.0469250542649363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.039567842055613,-0.00840902490718301,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0.00637519049239549,0,0,0,0,0.110090179870843,0.0930659308567817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283872484607586,0,0,0,0.198791495921428,0,0,0,0,0,0,0,0,0,0,0,-0.0308296279218209,-0.0381260111514503,0,0,0,0,0,0
Change_TY3M,-0.166688984444144,0,0,0,0,0,0.0335632582731709,0,0,0,0,0,0,-0.302660653527071,0,0,0,0,0,0,0,0,0.231497962620414,0,0.0557236384246796,0,0,0,0,0,0,0,0,0,-0.222414078737868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0731605204038712,-0.143575265951809,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0.566620091903758,0,0,0,0,0,0,0,0.478936265461975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.361392771401689,0,-1.06409230935212,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07775237494594,0,0,0,0,0,-0.034891528289163,0,0,-0.079677722739664,0,0,0,0,0,-0.237793205610258,-0.393850460124899,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.29012911905473,-0.406398617464279,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0.0324014884225326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166357614410206,0,0,0,-0.063864004198974,0,0.0327153159066002,0,0,-0.119666514641348,0,0,0,0.0136349422661279,0,-0.0678809663298649,0,0,0,0,0,0.00738200475500391,-0.00668094916142049,0,0,0,0,-0.132626171323138,0
MKreturn,0,0,0,-0.157022621754339,0,0,0,0,0,0,0,0,0,-0.0722220080638427,0,0,0,0,0,0,0,0.123390297658303,0,0,0,0,0,0,0.0714366298189972,0,0,-0.150985150283674,0,0,0,0,0,0,-0.195621993422917,0,0,0.226848345366038,0,0,0,0,0,-0.0642008823816629,0.00448040211475797,-0.0230310398346345,-0.0394246663087123,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000191292228392224,0,0,0,0,0,0,0,0,-0.00155563699821304,0,0,0,0,0,0,0,0,0,0,0,0.00154762992045946,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211773059452504,-0.0106590310798214,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004625691471611,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00283324146964228,0,0,0,0,0,0,0,0,0,0,-0.0051400830935627,0.00167331115432092,0,0,0.0060234659542116,-0.00703374548016582,0,0,0,0,0,0
