,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600019.SH,X600011.SH,X601898.SH,X600547.SH,X601600.SH,X600660.SH,X000792.SZ,X002460.SZ,X002466.SZ,X600886.SH,X600010.SH,X600111.SH,X000301.SZ,X000708.SZ,X600426.SH,X002271.SZ,X600362.SH,X600795.SH,X000877.SZ,X601699.SH,X000983.SZ,X600176.SH,X600027.SH,X600489.SH,X600803.SH,X000807.SZ,X000786.SZ,X601991.SH,X000932.SZ,X000630.SZ,X600160.SH,X000933.SZ,X600219.SH,X000408.SZ,X000629.SZ,X002080.SZ,X600612.SH,X600985.SH,X600688.SH,X002353.SZ,X300037.SZ,X600096.SH,X000539.SZ,X601168.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0.0433971014555545,0,0,0,0.0407203404724836,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260554121160547,0,0,0,0,0,0,0,0,0,0,0,0.632350099046158,0.0102625885198717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116889325774447,0,0,0,0,0,0,0
X600660.SH,0,0,0,0.124771293353328,0,0,0,0,0,0,0.0075999134058747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.119744046191826,0,0,0,0,0,0,0,0.0234772374607467,0,0,0,0.0924661365325444,0,-0.161976663596791,0,0,0,0.0177026865431693,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378476741464603,0.0249986085526958,0,0,0.0239385590575899,0.0789853425678646,0.04432549754977,0,0,0,0,0,0.0573233797150358,1.73472347597681e-18,0,0.00784669593485365,0,0.0519871955945239,0,0,0.0768107045094485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00541467416389938,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817079016875204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138072337151829,0,0,0,0,-0.0296004002572953,-0.00712667833993325,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68354548793521,0,0,0,0,0,0,0,0.0988306457600116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286731613755103,0,0,0,0,0.110047632177901,0.0487639488990842,0,0,0,0,0,0,0,0,0.0240594031161503,-0.0402338286805488,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.16578895953725,0,0.0122839741073702,0,0,0,-0.118326793494002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492445974685649,0.331362228815799,0,0,0.0875819252168893,0,0,0,0,0,0,-0.0581606453547242,0,0,0,0,0,0,0,0,0,0,0.0374567309523036,0,0.0121029313726047,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.139515976025735,0,0,0,0.0284524258160419,0,0,0,0,0,0,0.236333593933758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523991052402371,0,0,0,0.0842936602194201,0,0,0,0,0.0833738937654752,0,0,0,0.00288123022142548,0,0,-0.00818426821884966,0,0,0,0,0,0
X600111.SH,-0.0157558455209057,0,0,0,0,0,0,0,0,0,0.109810594910524,0,0,0.148894311680766,0,0,0,0,0,0,0,-0.0210982924082071,0,0,0,0,0,0,0,0,0,0,-0.0946365001895943,0,0,0,0,0,0,0,0.60142057437993,0,0,0,0,0,0,0,0,0,0,0,-0.0275775907860805,0,0,0,0,0,0
X000301.SZ,0.0253124060414699,0,0,0,0,0,0,0,0,0,0,0,0,0.232888644553562,0,0,0.0456757140558501,0,0,0.0482650640684867,0,0,0,0,0,0,0,0,0.0109520443914359,0,0,0,0,0,0.11380269695979,0,0,0.0355668894480104,0,0,0,0,0,0,0.000878197846453974,0.0803398260803775,0,0,0,0.0901522598254652,0,-0.00523352070526174,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,-5.42101086242752e-20,0,0.204538580282722,0,0,0,0.025583410775204,0,0,0.0148522803392428,0,0,0,0.129518080882652,0,0,0,0.135748110297163,0,0,0,0.0451982290830488,0,0,0,0,0,0,0,0,0.113841273845517,0,0.00923114925507733,0,0,0,0,0,0,0,0,0,0,0,0.0336906142620499,0,0,0,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.229606368347159,0,0,0,0,0,0,0,0,0,0,0,0,0.111189529270412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155756942002458,0.0973736577439294,0,0,0,0,0,0,0.0183821103256735,0,0,0,0.0134836926495565,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,-0.0811130017297148,0,0,0,0,0,0,0.124513028331211,0,0,-0.166609147994528,0,0.323544895427788,0,0,0,0,0,0,0,0,0,0,0,0,0.276346882866677,0,0,0,0,0,0,0,0,0,0,0,0,0.0209408447626466,0.117313535964643,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0.0497834927832474,0,0,0.0608738591189535,0,0.0927630671985303,0,0,0,0.0772279002308653,0,0,0,0,0,0,0,0.0409106993698516,0,0,0,0,0,0,0,0,0,0,0.0171913833958402,0,0,0,0,0,0,0,0.0464734684638341,0,0,0,0,0,0,0,0.0142613686000035,0,0,0,0.243343451340625,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.118966088992864,0,0,0.027526176989397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581765028160734,0,0,0,-0.088553964804082,0.282842459183567,0,0,0,0,0,0,0,0,0,0,0,0,0.0915888029783691,0,0,0,0,-0.00104384436124001,0.0105920928257772,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0.369979003544757,0,0,0,0.00229633530985345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00769539661864489,0,0,0,0.0631200356391116,0.0959159378980885,0,0,0,0,0,0,0,0,0,0,-0.0755463513483867,0.104050493123843,0,0,0,0,0,0,0,0.0185918239625775,0.0132992489747431,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.213136313132321,-0.15568151045917,0,0,0.014062615751359,0.164003291340293,0,0,0,0,0,0,0,0,0,0.102128946052413,0,0,0,0,0,0,0.137460506456978,0,0,0,0,0.0384749117475931,0,0,0,0,0,0.0864971589968935,0,0.172976603792001,0,0,0.0203520697059209,0,0,0,0,0.0286143278050099,0,0,0,-0.0638913039870252,0,0,0,0,0,0,0
X000983.SZ,1.73472347597681e-18,0,0,0,0.17102025647286,0,0,0,0.0808607917591533,0,0,0,0,0.00455471967679811,0,0,0,0,0,0.110549945411015,0,0.0865288521933639,0,0,0,0.12177735499345,0,0,0,0,0.0456245620674125,0,0,0,0,0,-0.0370382994557317,0,0,0,0,0,-0.0243232373527594,0.0463170115401331,0,0,0,0,0,0,0,0,-0.00813529324131966,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,-0.0052386121002981,0,0,0,0,0.0568939997130562,0,0.076193907498838,0,0.109373657194068,0,0,0,0,0.0876455084409343,0,0,0,-0.0393041239130398,0,-6.93889390390723e-18,0.0251953178029189,0,0,0,0,-0.0435642176542969,0,0,0,0,0.221771712658276,0,0,0,0,0,0,0,0,-0.0283385013580769,0.0763360417756717,-0.137323820602741,0,-0.166466114972631,0,0,0,0
X600027.SH,0.115055406110313,0,0,0,0,0,0,0.50517517220449,0,0.0437526589936191,0,0,0,0,0,0,0,0.00723981575501604,0,0,0.0333008361401325,0,0,0,0,0,-0.040759974502049,0,0,0,0,0,0,0.309687852351484,0,0,0,0.0186822660568541,0,0,0,0,0.00932989881913265,0,0,0,0,0,0,0.0199806144338476,0,-0.037418560030926,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.498823492532398,0.070923022032443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121261178182382,0,0,0.0648552685841244,0,0,0,0,-0.0723090598809878,0.0661735421109651,0,0,0,-0.0245691874453237,0.0523089319921066,-0.07642341839801,0.234818360692418,0.0370447164640941,0,-0.00733497302090652,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0.29914628508547,0.0102423402765348,0,0,0,0.0463797980917388,0,0.200296902985127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148161949221327,0,0.378669258767808,0,0,0.151818349434649,0,0,0,0,0,0,0,0,0,0,0.351896932712275,0,0,0,0.00832162466756153,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0.0791193531602485,0,0,0,0,-0.0759051252229493,0.341522507857329,0,0,0,-0.0745913304995687,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.189262728978159,0,0.0414755999974001,0,0,0,0,0.172200330985719,0,0.36111634808186,0,0,0,0,0,0,0,0,0,0,0.000880914261846027,0,0,-0.0325626095094237,0.0360239880243932,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,-0.112543463418431,0,0,0,0,0,0,0,0,0,0,0,0.452602130842801,0,0,0,0,0.0842742671180632,0,0.0462094729497431,0,-0.0975056556792843,0.0608451152135139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212759978159742,-0.0620480490200234,0,0,-0.0198747160030252,-8.67361737988404e-19,0,0,0,0,0,0
X601991.SH,0,0,0,-0.0092348440417617,0,0,0,0,0,0,0,0,0,0,0,0.395692720806587,0,0,0,0,0,-0.00674295786729878,0,0.086837396576777,0,-0.0722181736716741,0,0,-1.73472347597681e-18,0,0.0723550295800186,0,0,0,0,0,0,0,0,0,0,0,-0.0153877587134339,0,0,0,0,0,0.135990076555604,0,0,-0.0250366596052343,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0.484049948749209,0,0,0,0,0.12591074366106,0,0,0,0,0,-0.0575649476905934,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,-0.0585185076633045,0,0,0,0.047321762779298,0,0,0,0,0.0216554858749385,0,0,0,0.057065846883361,0,0,0,0.229633998232236,0,0,-0.0489216750196128,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.0198867899852038,0,0,0.0764703996674032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166248279671741,0.187604497447288,0.178159336791565,0,0,0,0,0,0.18161885892184,0.108295298525064,0,0,0,0,0,0,0,-0.0521483680533288,0,0,0.0610632833046235,0,0,-0.014400105855749,0,0,0,0,0,0
X600160.SH,-0.112771387376095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0673053969040105,0,0,0,0,0,0.151081382948233,0,0.1474722018987,-0.0901625712299126,0,0,0,-0.0562931377073196,0,0,0,0,0.0232474817357292,0,0,0,0,0,0,0,0.281025451214018,0,0,0,0.0871099982308966,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267349434940255,0,0,0,0,0,0.630538638615278,0,0,0,0,-0.0168733474262342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0090240111502438,-0.0270174408705781,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.00911048566792963,0,0.126467438098766,0,0,0,0.258602246142231,0,0,0.0215566487886573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476567428890924,0,0,0,0,0.0431641547146295,0,0,0,0,0.0117247795487767,0,-0.0632830966690855,0,0,0,0,0,0,0.0827491357079994,0,-0.00166589772020908,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.115840826382234,0.141300685369059,0,0,0,0,0,0,0,0.127002526470472,0,0,0,0.13008244287118,0,0,0,0.0182070743909554,0.012823879705901,0,0,0,0,0,0.0478749035548448,0,0,0,0,0,-0.0109964964538274,0,0,0,0,0.0979103154704474,0,0,0.089841418766186,0,0.0208713941983048,0,0,0,0,0,0
X000629.SZ,0.0589768149819712,0,0,0,0,0.114918258229204,0,0,0,0,0,0,0,0,0,0,0.325861185123064,0.498433828856586,0,0,0,0.0167314112978397,0,0,0,0,0,0,0,0,0,0,0,0,0.122480274357787,0,0,0,0,0,0,0.0263504738076871,0.0694290185949781,0,0,0,0,0,0,0,0,0,-0.0238636551232052,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0.0884733516732574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0979254259613212,0,0,0,0,0,0.0174594080280809,0,0,0,0.230752535790253,0,0,0,0,0,0,0,0,0,0,-0.0210594594078661,0,0,0,0,0,0.0985322147036641,0,0,-0.0636993059442239,0.0738226155222095,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0.0400424605989062,0,0,0,0,0,0,0,0,0,0.0820675559096527,0,0,0,0,0,0,-0.0760136108378013,0,0,0,0,0,-0.0697718546688151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115542859400858,-0.152734898929292,0,0,0.0364236458813458,-0.0823871063211021,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0.106710058375068,0,0,0,0,0,0,0,0,0,0,0,0,0.00350814639850478,0,0,0.253340587544995,0.145467746984194,0.182603700965995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372685641932501,0,0,0,0,-0.0521889460499402,-0.0463890787948744,0.0910205634226017,-0.0749000721581127,0,0,0,0,0
X600688.SH,0,0.0800155621858535,0,0,0.117489691705199,0,0,0,0,0,0,0,0,0,0,0,0,0.0184613005814169,0,0.037575413800259,0,0,0,0,0.120481189707807,0,0,0,0.131370952757597,0,0,0,0,0.0191850558281888,0,0,0,0,0,0,0.0240175306447884,0,0,0.0552159301905102,0,0,0,0,0,0,0,0,0.00220676504267201,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0.212486863990874,0,0,0,0,0,0,0,0,0,0,0,0.0632022854443975,0,0,0,0,0,0,0.0788481664902814,0,0.309702083272769,0,0,0,0,0,-0.140066829814118,0,0,0.102210614047229,-0.00400516232146531,0,0,0,0,0,0.322976938754411,0,0,0.225295071371271,-0.0708943532220117,0,0.0328450844298805,0.0615470241599992,0,0,0,0,0
X300037.SZ,0,0,0,0,-0.0276889860521589,0,0,0,0,0,0,0,0,0.159899571668501,0,0,0,0,0,0,0,0.192937345399891,0,0,0,-0.126276029836768,-0.0849627583529009,0,0,0,0.0172195497107193,0,0,0.166890471159309,0,0,0.0651227919898344,0,-0.21147329679991,0,0,0.0490942196658807,0,0,0,0,0,0,0.00945110089052368,0,0,-0.059618085611827,0.114715909819613,0,0,0,0,0,0
X600096.SH,0,0,0,0,0.0518448097677974,0,-0.0673768851564863,0,0,0,0,0,0,0.344298003141381,0.0513531705064654,-0.0494466146417792,0,0,0,0,0,-0.0153537849142989,0,0,0,0.0688886292638363,0,0,0,0.00994869373070147,0,0,0,0,0,0,0.190044769112891,0,0,0,0,0,0,0,0,0,0.02393574306214,0,0,0,0,0,-0.0210966423813525,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0.0827305626145568,0,0,0.103329893881255,0,-0.38820488220873,0,0,0,0,0.0226267574649299,0,0,0,0,0,0,0,0,0.119580158163431,0,0,0,0,0.159223222638935,0,0.146863029986468,0,0,0,0,0,0,0,0,0,0,0,-0.0344584423595763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601168.SH,0.0939295607718443,0,0.00958586633217053,0,0,0,0,0,0.00437417793427296,0,0.178639174826483,0,0,0,0.0904002541458392,0,0,0,0,0,0.0532615414937246,0,0,0,0,0,0,0,0,0.158132385107478,0,0,0,0,0.0677883216163998,0.0644683014554161,0,0,0,0,0.0867717391006711,0,0,0,0,0,0,0,0,0,0,-0.00544818303585166,0,0,0,0,0,0,0
Change_TY3M,-0.0653668820259906,0,0,0,0,0,-0.0681185101350097,0,0,0.0139522453188817,0,0,-0.0763999732255889,0,0,0,0,0,0,-3.46944695195361e-18,0.112078211148946,-0.014124606051485,0,0,0,0,0,0,0,0,0,0,-0.0255198558810978,0,-0.127454406605567,0,0,0,0,-0.0875572697395554,0,-0.00831854136461076,0,0,0,-0.0869285210226883,0,0,0,0,0,-0.0691526750800038,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234229503456166,0,0,0,0,0,0,0,0,0,-0.000608418571072114,0,0,0,0,0,0,0,0,0,0,0.112319489241119,0,0,0,0,0,0.521594765650699,0,0,0,0,0,0,0,0,0,1.11805137883705,0.449600315772247,0,0,0,0,0
TED,0,0,0,0,0,0,0.347481500575762,0,0,0,0,0,0,-0.0730007621646954,0,0,0,0,0,0,0,0,0,0,0,-0.253426008937123,0,0,-0.104019540559652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000839095828573767,0,0,0,0,0,0.776846913869084,0,-0.146735922146506,0,0,0,0,0
RealEstate_excess,0.0485745566540919,0,0,0,0,0,0,0,0,-0.0167181544818746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252075079944295,-0.0821542281993702,0.159454015260214,0,0,0,0,0,0,0,0,0,0,0,0.108066166405095,0,0,0,0,0.0350716823949285,-0.0564821674893647,0.109966052372873,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.0685427416164575,0,0,0,0.0954541599472001,0,0,0,0,0,0,0,-0.00838337668406231,0,0,0,0,0.0291196955210581,0,-0.0621817314073424,-0.0601914100983926,0,0,-0.0572170363947876,0,0,-0.0252698262394932,0,0,0,0,0,0,0,0,0,0,-0.0693356162748051,0,0,0,0.0576051219113002,0,-0.00486135505103875,0,0,0,0,0,0
MKvol,-0.000532915572564283,0,0,0,0,0,0,0,0,0,0,0,2.27506847603997e-05,0,0,0,0,0,0,0,0,0,0,0.00049133706070267,0,0,0,0,0,0,-0.000758295096621127,0,-6.7762635780344e-21,0,0,0,0,0,0,0,-0.00251216551806212,0,-0.000814972479396641,0,0,0.00132997102058624,0,0,0.00150368661514018,0,0,-0.000740843599747972,-0.00153549699134396,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0112970643672315,0,0,0,0,0,0,-0.00176195495373866,0,0,-0.0121795139112532,0,0,0,0,0,-0.000386022775040889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00115372592982682,0,0,0,0,-0.00237551615993568,0,0,0,0,0,0,0,0,0,-0.00844429406546975,0.00854040061055985,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0.00548909123517667,0,0,0,0,0,-0.0455739010564061,0,0,0,0,0,0,-0.00661874431200658,0,0,0,0,0,0,0,0,0,0,0,0.0305659384149993,0.0136569475164297,0,0,0,0,0,0,0,-0.0206830565234012,0,0,0,0,0,-0.0059553389994722,0,0,0,0,0,0.0191496877818724,0,0,0.007634422342936,-0.0430524382618454,1.0842021724855e-19,0,0,0,0,0
CarbonVol_Hubei,0,-0.0104595468802674,0,0,0,0,0,0,0,0,-0.00914461436850135,0,0,0,0,-0.00657433789482109,0,0,0,0,0,0,0,0,0,0,0,0,0.0118654488316202,0,0,0,0,0,0,0,-0.00964670446922584,0,0,0,0,0,-0.00911928330346951,0,0,0,0,0,0,0,0,0,-0.0133008722541878,-0.000417642588749285,0,0,0,0,0
