,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601992.SH,X601898.SH,X600688.SH,X300072.SZ,X601600.SH,X600547.SH,X600309.SH,X600795.SH,X601991.SH,X600188.SH,X600660.SH,X600362.SH,X600886.SH,X000709.SZ,X002466.SZ,X600027.SH,X600157.SH,X600339.SH,X600111.SH,X000959.SZ,X600489.SH,X000898.SZ,X601158.SH,X600299.SH,X600008.SH,X002460.SZ,X600219.SH,X000408.SZ,X000883.SZ,X600352.SH,X600160.SH,X600578.SH,X000630.SZ,X000792.SZ,X600583.SH,X600176.SH,X000723.SZ,X000401.SZ,X000539.SZ,X000027.SZ,X000983.SZ,X000629.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0.0235437898004391,0,0,0,0.0154299510627998,0,0,0,0.151792596252384,0,-0.0107418681180303,0,-0.0111748553285283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290561167183887,-0.0449914916514764,0,0,0,0,0,0,0,0,0.0403958570137715,0,0,8.67361737988404e-19,0,0,0,0,0,-0.0150347502425264,0.00520957227318497,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.0454522111831517,0,0.00507472127376897,0.073116648599848,0,0,0,0,0.0101290147386963,0,0,0,0,0.00293165016420697,0,0,0,0,0,0,0,0,0,0,0,-0.043754803839904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043318601366255,0,0,-0.0115727655657534,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.11704159550955,0,0,0,0,0,0,0,0.0119305261878057,0,0.0425883035515837,0.11220341823297,0,0,0,0,0.00625890508187139,0,0,0,0.139654716752475,0,0,0,-0.00201075739058782,0,0,0,0,0,0,0,0,0,0,0,-0.0455262517446985,0,0,0,0,0,-0.00809837930885057,-0.000265713266721261,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.0156315749308091,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286259031092472,-0.0519425513446317,0.0651135556966794,0.402576689957321,0,0,0,0,0,0,0,0,0,0.0806375362701187,0,0,0,0,0,-0.0341002375736169,0,0,0,0,0,0.00173648017101717,-0.0211896904857575,0,0,0,0,0,0
X600011.SH,0,0,0.00709564170711858,0,0,0,0,0,0,0,0,0,-0.0563638844754541,0,0,0,0,0,0,0,0.0678164340019358,0,0.113738603869497,0,0.123043766270427,0,0,0,0,0,0,0.0687520085289568,-0.0383708866944996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540726994997469,-0.0141194359434382,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0234801193716819,0,-0.0714380775645932,0,0,0.0711027446525508,0,0,0,0,0,0,0,0,-0.133682753186617,0.0715111981004695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.172597578233954,0.0334489941882768,0,0,0.0803476827135418,0,0,0.00878467521758111,0.0012000274049744,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174633400163659,0,0,0,0,0,0,0.0841372270812371,0.163555405200784,0,0,0.0719246320696636,0,0,0,0,0,0,0,0,0,0,0,0,0.0394096237965774,0,0,0,0,0,0.018561307492448,0.0177907123614752,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548230148552222,-0.0336391023760604,0,0,0,0,0.116879640194196,0,0,0,0,0.158962593562182,0,0,0,0,0,0,0,0,0,0,0,0,0.421622977854363,0,0,0,0,0,0.0229868519041525,0.0323746823071107,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122031777558986,0,0,0,0,0,0.0494238754582487,0,0,0,0,0,0,0.0126239653644507,0.00328505072423145,0,0,0,0,0,0,0,0,0.222026963150965,0,0,0,0,0,0.14568754955811,0,0,0,-0.00166122047604266,0,0,0,0,0,0
X600688.SH,0.0559757140601439,0.361401129977897,0,0,0.0929302306896068,0,0,0,0,0,0,0,0,0,0,0,0,-0.00353940954397142,0.079713692620685,0,-0.00435567414720203,0,0,0.169330601414853,0,0,-0.00626684597926787,0,0,0,0,0,-0.0636626531098899,0,0,0,0,0,0,0,-0.0444530263664889,0,0,0,0,0,0,0.0215039858947283,0,0,-0.0054752933276167,0.00346471522107211,0,0,0,0,0,0
