,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X600585.SH,X002460.SZ,X002466.SZ,X000792.SZ,X601898.SH,X600019.SH,X600111.SH,X002271.SZ,X600660.SH,X000301.SZ,X000877.SZ,X000708.SZ,X600010.SH,X600011.SH,X601600.SH,X600547.SH,X600886.SH,X600176.SH,X600795.SH,X600426.SH,X600362.SH,X000983.SZ,X600096.SH,X600803.SH,X000723.SZ,X000408.SZ,X000786.SZ,X601699.SH,X600141.SH,X601991.SH,X600219.SH,X600486.SH,X300073.SZ,X002353.SZ,X002192.SZ,X002080.SZ,X000807.SZ,X600157.SH,X600801.SH,X600985.SH,X600295.SH,X600027.SH,X000959.SZ,X000630.SZ,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0,0,0,0,0.156677064549585,0,0,0.143926030689165,0,0,0,0,0,0,0,0.0317527097272642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197278188062755,0,0,0,0,0,0.0401918146536721,0,0,0,0.0683820759104042,0,0,0.0745868419672357,0,0,0.0067664826533804,-0.104742177746179,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418753217635093,0,0.0601472267268426,0.0547904736259722,0.020422046040895,0,0,0,0,0,0,0,0,0,0,0.081350864979062,-1.73472347597681e-18,0,0,0,0,-0.0724190056034194,0,0,0,0,0,0.0352763372172964,0,0,0,0,0.038664423948609,0,0.205352208460632,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00518710813103129,0,0,0,0,0,0,0,0,0,0,0.0284149918857971,0,0.195127725120772,0,0,0.262794829020057,0,0,0,0,0,0,0,0,-0.0422465224063721,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498022061593246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189657516453589,0,0,0,0,0,-3.46944695195361e-18,0,0.0646902231454908,0.156538664866641,0.0151175967254599,0.264434189085128,0,0.0320828610173169,0,0,0,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0.0262963571815169,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769215751270347,0,0,0,0,0,0,0,0.281476821572821,0,0,0.0880696516278233,0,0,0.161835764661897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697069453755098,0,0,0,0,0,0,0,0.0245099720646365,0,0.0117682465336899,0,0,0,0,0,0.024588112304023,0,0,0.0361902079813542,0,0,0.290141045389238,0,0,0,0.00199298185951864,0,0,0.267211340888439,0,0,0.0035330732936747,-0.00407445194018,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0.326739841491866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488423923991488,0.0231334513848677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00490753611354306,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0.167851702688227,0,0.125000144359351,0.117563187320674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060925037647032,-0.101775683148799,0.815796563035106,0,0,0,0,0,0,0,-0.00967938234943197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170076665552023,0,0
X600803.SH,0.2003320789667,0,0,0,0,0,0,0,0,0.0268590014064104,0,0,0,0.0683177051834767,0,0,0,0,0,0.156854005554978,0,0,0,0,0,0,0.0280427033613367,0,0,0,0,0,0,0,0,0,0.119558798010733,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0426397119368548,-0.0816331094982004,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664132398381542,0.147199350625359,0,0,0,0,0,0,0,0,0.057778235545033,0,0,0,0.0547462271746427,0,0,0,0,0,0.072464045614233,0,0,0,0,0,0,0,0.253714905255202,0,0,0,0,0,0,0,0,0,0.0360913038616081,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0.0823293760088175,0,0,0,0.215106703672743,0.076014891969135,0,0,0,0,0,0.0246068350171447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136914601222964,0,0,0,0.255541640234159,0,0,0,0,0,0.170559858900376,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0154121348527208,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.250350684336323,0,0,0,0,0,0,0.00938475940212872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224129779021434,0,0,0,0,0,0,0.0386835474050632,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0.164115387937803,0,0,0,0,0,0,0,0,0,0.0518755137584575,0,0,0,0,0,0,0.442393201419989,0.0225357994572422,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445225693311068,0,0,0.2729288464338,0.117225412500126,0,0,0,0,0,0.00460247406181781,0.0375650013572678,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14371156178709,0,0,0,0,0,0,0,0,0,0,0,0,0.562725584016343,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.00808090035167858,0,0,0,0,0,0,0,0,-0.00640920246788376,-0.0846726061025249,0,0,0,0.0286451673024994,0.0227889717524215,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2064016878391,0,0,0.0652928598867662,0,0,0,0,0,0,0,0.0256538846362794,0,0,0,0,0.0658423071018805,0,0,0,0,0,0.0256000467425881,0,0,0,0,0.0907284723318323,0.0129172025431036,0.0170054155984064,0.134461889868677,0,0,0,0,0,-0.00961266865842031,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139686867122619,0,0,0,0,0.364935056612698,0.150262225891154,0,0,0.0357240410649703,0,0,0,0,0,0.0422698288780374,0.0626639698359844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793000278190146,0,0,0.041602243570673,0,0,0,-0.0320580493414354,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179706252526582,0,0,0,0,0,0,0,0,0.0305183849300645,0,0,-0.00312290708687038,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.15440002807691,0,0,0,0,0,0,0,0.171668231727346,0,0,-0.0055873731947844,-0.0281978311684401,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0,0,0.422304823853807,0,0.0168073821038283,0,0,0,0,0,0,0,0,0,0.112884853235809,0,0,0,0,0,0,0,0,0.0257260752250941,0,0,0,0,0,0,0,0,0,0,0,0.0915246192433681,0,0,0,0,0,0,0,0,0,0,0,0.0128936954865172,0.114640296002814,0,0,0,0,0,0
X002353.SZ,0.579281707065641,0,0,0,0.0804290792303504,0,0,0,0,0,0.0701470811362905,0,0,0,0.0303741960105053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0835218694477856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002192.SZ,0,0,0,0.178158348104089,0,0,0,0.566516665740766,0,0,0,0,0,0,0.0868488213996177,0,-0.0923587172692614,0,0.0885834664264438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040554931468436,0,0,0,0,0,0,0,0,0,0,-0.0542107439834587,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0336859943432066,0,0.0674187965538945,0,0,0,0,0,0.135543406679523,0,0,0,0,0,0,0,0.0769212358871855,0,0.0517433365589986,0,0,0,0,0,0,0,0,0,0.102410282235175,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.00606377728036125,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.788234833003018,0,0,0,0,0,0,0,0,0,0,0,0,0.109456211920311,0,0,0,0,0,0,0.0554540559852865,0,0,0,0,0,0,0,0,0,0,0,0.039520255501747,-0.0539498804549524,0,0,0,0,0,0
X600157.SH,0,0,0,0,0.0220773147508438,0,0,0,0,0,0,0,0.0518814845362849,0,0,0,0,0,0.0176730254259243,0.0996964837280362,0,0,0,0.041343348289096,0,0,0,0,0,0.0697814487444944,0,0,0,0,0,0,0,0,0.149060926111647,0,0,0,0,0,0,0.051818944138615,0,0.0170586867974601,0.0756555959045723,0,0,0.0200492684165675,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0.0685255188681078,0,-0.0339879393668377,0,0,0,0,0.0619072563837012,0,0,0.0659540266987154,0,0,0,0,0,0,0,0.138005622753741,0,0,0.130703078772222,0,0,0,0,0,0.054412655654893,0,0,0,0,-0.0142638151130804,0,0,0,0,0,0,0,0.0102343114801474,0,0,0,0,0,-0.00952336967803732,-0.0662962192731536,0,0,0,0,0,0
X600985.SH,0,0.221275023931138,0,0,0.118555276303459,0,0,0,0.0550059231220542,0,0,0,0.183457094980935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0589106723707033,0,0,0,0.261250583134707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479452937055026,0,0,0,0.0238372192123993,-0.00444893163065717,0,0,0,0,0,0
X600295.SH,0,0,0,0,0.175593204443678,0,0,0,0,-0.0852338317600089,0,0,0,0,0,0,0,0,0,0,0.165739118690949,0,0,0,0,0,0,0,0,0,0,0,0.341824919951021,0,0,0,0,0,-0.0501478999505617,0,0,0,0,0,0,0,0,0.200503342943812,0.167117976069938,0,-0.0260338554146832,-0.0235312741768205,-0.0189577846722585,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244619569125895,0,0,0,0,0.147494110906099,0,0,0,0,0.00710816088626721,0,0,0,0,0,0.382401240175869,0,0.14037529076161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.97333421955282e-05,-0.011016235647953,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0.0898566809646807,0,0,0,0,0,0,0,0,0.181275673359579,0,0,0,0,0,0,0.0700200294142754,0,0,0,0,0,0.0292450329211837,0,0,0.319014624217145,0,0,0,0,0,0,0,0,0,0.02482945775396,0,0,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0.0408043804386684,0,0,0,0,0.14063907493907,0,0,0,0.190377914469056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535107898994117,0,0,0.0321585866321165,0,0.00163031326457126,0,0,0,0,0,0,0,0.293999448421721,0,0,0,0.217222736870139,0,0,0,0,0,0.0298759017306794,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0777068222471188,0,0,0.201204634463302,0,0,0,0.0360129840406605,0,0,0,0,0,0.0722922157773356,0,0,0.00157594672256728,0,0,0.0101814373915237,0.0394308913744516,0,0.0919922611206104,0,0,0,0,0,0,0.0405918503979404,0.00422135408906751,0,0.014460484437606,0,0,0,-0.0268050482696559,0,0,0,0,0,0
Change_TY3M,0.116688970348262,0,0,0,0,0,0,0,0,0.0400067677117738,0,-0.015712926790835,0,0,0.0969097364089737,0,0,0,-0.0440263581547905,0,0,0,0.145636895378234,0,-0.286021485020117,0,0.0115597590072841,0,0,0.131184229054285,0,0,-3.46944695195361e-18,0.0525334022308638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0291952308258046,-0.0684739104005739,-0.149123656712205,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.0573312416732759,0.035520465715057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0978679602923689,-0.0201752571993705,0,0,0,0,0.132491568675519,0.0517129116929878,0,0,0,-0.161404398417812,-3.46944695195361e-18,0,0,0,0,0,0,0,0.811508854652255,-0.0141263879987938,0,0,-3.21542200452547,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259465255907432,0,0,0,0,0,0.0609422739953036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221805635731293,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0.101435367003581,0,0,0,0,-0.161869920228407,-0.0754699464336361,0,0,-0.0692089384083036,0,0,0.0398615089975385,0,0.0403885199485671,0,0,0.0553601978795062,0,0,-0.0331724197845296,0,0,0,0,0.0136355950832285,0.0821740099688285,0,0.0543753771225701,0,0,0,0,0,0,0,0,0,-0.0107843590173761,0.022198441173604,-0.0380911044768347,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,-0.0470680566472145,0,0.00712475766804794,0,0.267937407190514,0,-0.133821392208363,0,0,0,-0.204605779736757,0,0,0,0,0,0,0,0,0,0.0536885049736676,0,0,0,0,0,0,0,0,0.0425254165961998,0,0,0,0,0,0,0,0,0,0.0340780430901048,-0.055457044887745,0.1710050530509,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00345822538665831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00397441261024683,0,0,0,0,0,0.0109712618827322,-0.0141639772591965,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00801907020591775,0,0,0,-0.0232500950609787,0,0,0,0,0,0,0,-0.130466269531916,0.0969888802487268,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00783537683226109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0577887698524641,0.0360964757448536,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0247704697020724,0,0,0,0,0,0,0,0,0,0,-0.00657543822773307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0427834261535707,0.0269652885323032,0,0,0,0,0,0
