,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X600660.SH,X600019.SH,X601600.SH,X600547.SH,X600886.SH,X600585.SH,X600011.SH,X600795.SH,X000792.SZ,X600362.SH,X600489.SH,X600010.SH,X600111.SH,X600803.SH,X000708.SZ,X600027.SH,X002460.SZ,X000301.SZ,X601991.SH,X600160.SH,X002466.SZ,X600426.SH,X600219.SH,X000983.SZ,X601699.SH,X000786.SZ,X000807.SZ,X000630.SZ,X600985.SH,X000408.SZ,X601168.SH,X600176.SH,X002128.SZ,X000933.SZ,X600096.SH,X000877.SZ,X000883.SZ,X600352.SH,X600378.SH,X002353.SZ,X600995.SH,X600863.SH,X600688.SH,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.3608474921741,0,0.13611043196341,0,0,0,0.0332505645123179,0,0.18353094907101,0,0,0,0,0,0.106640815635509,0,0,0,0,0,0,0,0,0,0,0,0.128710096921993,0,0,0,0,0.187580508575197,0,0,0,0,0.0505451927492502,0,0,0,0,0,0,0.0561455160671012,0,0,0,0,0,-0.037299202823101,0,0,0,0,0,0,0
X601088.SH,0.0285007496729356,0,0,0,0.2680839857411,0,0,0,0,0,0,0,0,0.198513153831985,0,0,0,0,0,0,0,0,-0.0500557355119671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514027691452549,0.0507009361303705,0,0,0.0113760686423853,0,0,0,0,0.0134873313655342,0,0,0,0,0,0,0,0,-0.0338156222134289,0,0
X600028.SH,0.278182076283555,0.156618182614582,0,0,0.117240730296143,0,0,0,0,0,0.10605024878804,0,0,0.232161141905893,0,0,0,0,0,0,0,0,0,0,0,0,-0.0526933994319592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165329825098643,0,0.0629774842262566,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247514503572532,0,0,0,0.00707457427202449,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.260605109344647,0,-0.0807398421981686,-0.0339044261861777,0,0,0,0,0,0
X601898.SH,0,0.455152992348941,0.196615544148704,0,0,0.146845595023788,0,0,0,0.0324370136701022,0,0,0,0,0,0,0.0599653494785471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0385684474668061,0,0,0.0992705943352321,0,0.106990079130869,0,0,0,0,0.110650255745873,0,0,0,0,0,0,0,0,0.0191514013810166,0,0
X600188.SH,0,0,0,0,0.178796817182796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0874172778429332,0,0,0,0.659421132700526,0,0,0,0,0,-0.0252784633510613,-0.0871917759725845,0,0,0,0,0,0.186962348148043,0,0,0,0.0379794378799248,0,0,0,0,0,0,0
X600660.SH,0,0,0,0.0714417672016685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.443894818783257,0,0.0132931219847729,0,0,0,0,0.441576801387592,0,0,0,0.121800836748843,0,0,0,0,-0.0224844704889884,0,0,0,0,-0.201981357674023,0,0,0,-0.0590842899834223,0,0,0,0,0,-0.107826262377988,-0.0450582079279178,-0.152954793811734,0,0,-0.0676408403748234,0,0
X600019.SH,0,0.0527164860382954,0.303158413208589,0,0,0,0,0,0,0,0,0.0781998482124197,0.0630890121592202,0,0.154048395456525,0,0.13142457820243,0,0,0,0.083762858334078,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0560580435094015,0,0,0,0,0,-0.031650975573484,-0.00349469366019972,0,0,0,0,-0.0296339756611059,0,0
X601600.SH,0.019783346299051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654946730046356,0,0,0,0.0087621179713013,0,0,0,0,0,0,0.218913541055887,0,0,0,0.373916742818896,0,0.180025483284433,0.0533141835047855,0,0,0,0,0,0,0,0.073221665708248,0,0,0,0,-0.0113912488822131,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0.104824656233317,0,0,0,0,0,0,0,0,-0.129038690170233,0,0.714807750265657,0,0,0.0299088764608976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342220924159858,0,0,0,0,0.0050474880760905,0,0,0,0,0,0,0,0,0,-0.0304388656624572,0.031361155080853,0,0,0,0,0,0
