,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002271.SZ,X600011.SH,X002460.SZ,X600660.SH,X600886.SH,X600801.SH,X601600.SH,X600362.SH,X601898.SH,X600010.SH,X600489.SH,X000786.SZ,X600352.SH,X600111.SH,X600176.SH,X600188.SH,X600529.SH,X601991.SH,X600299.SH,X600795.SH,X600688.SH,X600426.SH,X002466.SZ,X600027.SH,X002080.SZ,X601992.SH,X600612.SH,X600315.SH,X002409.SZ,X002353.SZ,X600486.SH,X600219.SH,X000301.SZ,X000932.SZ,X600126.SH,X000027.SZ,X000723.SZ,X600516.SH,X601158.SH,X000401.SZ,X000898.SZ,X000878.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0.0332102634585019,0,0,0,0,0,0,0,0,0,0,0,0.0193037843778231,0,0,0,0,0,0,0.0447124937669421,0,0,0,0,0,0,-0.014505496381202,0.0550085178193833,0,0,0,0,0,0,0.0545453538699544,0,0,0,0,0.0782314332623937,0,0,-0.00575768652410337,0,0,0,0.0768577052601544,0,0
X600028.SH,0,0,0,0,0.0527699850126207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184473165182094,0,0,0,0,0,0,0.119833331561854,0,0,0,0,0,0,0,0.0330588869154999,0,0,0,0.101902925963209,0,-0.00419410500178356,0.00759162111839665,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0436860441565357,0,0,0,0,0,0,0,0,0.0622458764951456,0,0,0,0,0,0.0204559038995853,0,0,0,0,0,0,0,0,0,0,0,0,0.102501920546161,0,0,0,0,0.0654668874946032,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.0788037270443283,0,0.00701088523950403,0.000989498743149947,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0398873167934974,0,0,0,0,0,0.0930893459900646,0,0,0,0,0,0,0,0,0,0,0.0386676826507844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371724122047559,0,0,0,0,0.0270427690319784,0,0,0,0,0,0.128441338319163,0,0,0.00479945588458517,0.00801671665213363,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.132899693298242,0,0.0660679727265688,0.0444644630947068,0,0.0423463616013444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222895568114511,0,0,0,0,0,0,0.0594112082775125,0,0,0,0,0,-0.054800887172496,0,0,0,0,0,0,0.0440228482686288,0,0.000830243103493507,-0.0142338505778631,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0140571255693538,0,0,0,0,0,0,0,0,0,0,0.690500722181087,0,0,0,0,0,0,0,0.116192837690019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0200920465030535,0,0,0,0,0,0,0,-0.0341281666904533,-0.00948219217766219,-0.0150225982801307,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14934127866025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000840556734409301,0,0,0,0.0311112640706185,0.110912715018879,0,0,0,0,0,0,0.11655130665032,0,0,0,0,0.0432572165042281,0,-0.000392523950592166,-0.0018300295605608,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.539674174241826,0,0,0,0.0542318151023508,0,0,0,0,0,-0.0216843488906142,0,0,0,0,0,2.16840434497101e-19,0,-0.0708050025746039,0,0,0,-0.0610859386873275,0,0,0,0,0,0.120924671383278,0,0,0.0123018079710072,0,0,0,0,0,-0.0151036318053025,-0.00722879546102477,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.0729127567651628,-0.0594193008574443,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0.0341679609474077,0,0,0,0,0.0241361751517809,0,0,0,0,0,0.060224210852339,0,0,0,0,0.137326145376038,0.128158972452194,0,0.273989327690386,0,0,0,0,0,0,0.102738489028771,0,0,0,0,0,-0.0191941594461587,-0.03395023481907,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0.0616363860282263,0,0,0,0.0292194678651533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129499329591919,0.101884002100765,0,0,0,0.0511041638647716,0,0,0.0186842703613509,0,0,-0.0380197387780217,0,0,0,0,0,0,9.05863416161825e-05,-0.0284062511346566,0,0.00784101898740332,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241813639799466,0,0.306630464585393,0,0,0.0406536505729961,0.15213753160369,0,0,0,0,0.187198936005888,0.153358920720684,0.0283821110831141,0,0,0,0,0,0,0,0,0,0,0,0.019240659805249,0,0,-0.0177671133080775,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0863091895010394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044815654685929,0,0,0,0,8.67361737988404e-19,0.0183778721444573,0.0943739870453671,0.176734177439227,0,0,0,0,0,0,0,0,0,0,0.0438394640206272,0,0,0.0124419048437438,1.35525271560688e-20,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0.077132490051797,0,0,0.0376756949401905,0.0195801283292813,0,0,0,0,0,0,0.00809861357901869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334347108500697,0,0,0,0.118826215823891,0.00846137895266827,0,0,0,0,0,0,0.0529172434455575,0,0.000492927002936892,0,0,0,0,0,0,0
X600801.SH,0,0,0.220670500152407,0,0,0,0,0,0.0814342096388741,0,0.0358020823436932,0,0,0,0,0,0,0,0,0,0,0,0.226222907077603,0,0,0,0,0,0,0,0.0435361774418014,0,0.043764086436076,0,0,0,0,0,0,0,0,0,0,0,0.0516137560399926,0.0674653394219291,0,0,0,0.0528620673148298,0,-0.00826858477745824,0.0302626922370505,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00243201446770333,0,0,0,0,0,0.248460057624332,0,0,0.0146863178925828,0,0,0,0,0,0,0,0,0,0.0468727567927444,0.0836206004120653,0,0,0,0,0,0,0,0.141067314387301,0,0,0,0.164551011494274,0,0.00729470929916625,-2.16840434497101e-19,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0.0543276839718179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.127343970242687,0,0,0,0,0,0,0,0,0,0,0,0.532951774995807,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.0264526440233521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528892277320557,0,0,0,0,0,0.121338221592636,0,0,0,0,0,0,0,0,0,0,0,0.0040638343619523,0,0,0,0,0,0,0.0395963908568086,0,0,6.63804323036369e-05,0.00250681667803204,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.132493150142002,0,0,0,0,0,0,0,0.104121006428065,0,0,0,0,0,0,0,0,0,0,0.0555779057365846,0,0,0,0,0,0,0,0.00911175185483916,0,0,0,0,0.0210760750480507,0,0.0961572056451334,0,0,0,0.0269434538347812,0,0,0,0.1192838722528,0,-0.00064100407836864,-0.00642019178759461,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.835182895210663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558777421799602,0,-0.00671602689008202,0.104608973368965,0,0,0,0,0,0,0,0.0561369421728532,0,0,0,0.0772760127837094,0,-0.00354738325414761,0.00281134451264949,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0863203924641385,0,0,0,0,0,0,0,0,0,0,0.240849885083228,0,0,0,0,0,0,0.0182822267999404,0,0,0.0441334013160085,0,0,0.0341137401357829,0,0,0,0,0,0,0.0394589787274662,0,-0.00607329816384874,-0.0090687154062749,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0.0770695099037259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716687025266413,0,0,0,0.141215452869257,0,0.0650367032721441,0,0.0526617331035507,0,0.00739176922758684,-0.00319343709434226,0,0,0,0,0,0
X600111.SH,0,0,0,0,-0.015336538074265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0762054119757973,0,0,-0.121638860242201,0.131883259433385,0,0,0,0,0,0.00660489726396335,0,0,0.458782802176115,0,0,0.197596521764526,0.0722298953252692,0,0.00383549653604593,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,-0.121068961282117,0,0.234223679816807,0,0,0,0,0,0.111031210814006,0,0,0,0,-0.12180852247079,0,0,0,0,0.145854560291414,0,0,0,0,0,-0.0402867412415266,0,0.115207529678446,0.0397047569543675,0,0,0,0,0,0.0146559499680461,0,0,0.159663091347435,0,0.125204690747084,0.0153606523954799,-0.00831661189590921,-0.00555477219865208,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.060189433386221,0,0,0,0,0,0,0.329192589336098,0.111593970930327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128070621210748,0.0351196186481893,0,0,0,0,0,0.00908894541884589,0.00440128113492643,0,0,0,0.0145529421527494,0,0
X600529.SH,0,0,0,0,0,0.262808290646011,0,0,0,0,-0.200354533413131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0997390761876519,0.180301203342108,0,0,0,0.53476140879818,0.369886890393922,0,0,0.16944804194782,-0.0482146639037298,0,0,0.110367873491919,0,0,0,0,-0.016283993430638,0,0,0,-0.00683864177194737,0.00556977298162512,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0295154089479894,0,0,0,0,0,0,0,0,0.0462492496450226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211112897415574,0,0,0,0,0,0,0,0,0.125401205604147,0,0,0,0.139366226043475,0,0.00287691094575903,-0.00810685935544613,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0.154034533819768,0,0,0,0.117405771438367,0,0,0,0,0,0,0,0,0,0.00281274225174341,0,0,0,0,0.116632475636807,0,0,0,0,0,0,0.0794429976944106,0.059477438126427,0,0,0,0,0.00426170995134141,0,0,0,0,0,0,0,0,-1.0842021724855e-19,-0.00141798283408552,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0518421036329406,0,0,0.0888188880930598,0,0,0,0,0,0,0,0,0,0,0,0,0.14614444183554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0629450761692572,-0.0319455876074884,0,0,0,0,0,0,0,0,-0.00628286901049017,0.000500662877722303,0,0,0,0,0,0
