,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X002271.SZ,X600011.SH,X000708.SZ,X600660.SH,X002460.SZ,X600886.SH,X600801.SH,X000786.SZ,X600362.SH,X601898.SH,X600010.SH,X600489.SH,X601600.SH,X600176.SH,X600352.SH,X600188.SH,X601991.SH,X600111.SH,X600426.SH,X600795.SH,X600299.SH,X600027.SH,X600688.SH,X601992.SH,X002080.SZ,X002353.SZ,X000932.SZ,X002466.SZ,X600219.SH,X000301.SZ,X600315.SH,X600529.SH,X600486.SH,X000723.SZ,X600612.SH,X002250.SZ,X002075.SZ,X000027.SZ,X002409.SZ,X601158.SH,X300037.SZ,X000959.SZ,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.0299804657487317,0,0,0,0,0,0,0,0.07810220105968,0.0719023538210413,0,0.0295116057169454,0,0,0,0,0,0,0,0,0,0,0,0,0.0107200934935442,0,0.0115691186030345,-0.0252126714026929,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0580446290307443,0,0,0,-0.00209396739722233,0,0,0,0,0,0
X600028.SH,0,0,0.00810752709722387,0,0,0,0,0,0.0503743407982201,0,0,0,0,0,0,0.0487127919832439,0,0,0,0,0.0149584264816429,0,0,0,0,0,0,0,0,0,0,0,0.102751808590321,0,0,0,0,0,-0.0186090730796644,0,0.00102239402828969,0,0,0,0,0,0,0,0.0391107015987923,0,0,0,0.0102153080806357,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0383193013631388,0,0,0,0,0.117869455107389,0,0,0,0,0,0,0,0,0,0.0363176295202389,0,0.15455988226801,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.00906857259461609,0,0.0259471229909636,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0122294508162065,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0199003530558799,0,0,0.0455750922232139,0,0,0,0,0,0,0,0,0,0,0,0.0933675882495708,0.0809759906938238,0,0,0,0,0,0,0,0,0,0,0.013476183043695,0,0.13852611443364,0.0342347575674551,0,0,0,0,0,0,0.0908680005722153,0,0.0328477602577131,0,0,0,0,0,0,0,0,-0.000363261950307397,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.163470447753567,0.0325287962254552,0,0.0660146573989933,0.0127170166506712,0,0,0,0.221339560602095,0,0,0,0,0,0,0,0,0,0.12648647814972,0,0,0,0,0,0,0.0439558842699134,0,0,0,0,0.0521889703060926,0,0,0,0,0,0,0,0.00416423425444074,0,0,0,0,0,0,-0.012488252327398,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0219611140080799,0,0,0,0,0,0,0,0,0,0,0.651085923360297,0,0.0325144033887187,0.0740956682392345,0,0,0,0,0,0.029538789124664,0,0,0,0,-0.0321523296341457,0,0,0,0,0,0,0,0,0.0524508322256282,0,0,0,0,0,0,0.0684628684570215,0,0,0.00842677254106696,-0.0149733845378359,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.065375523577821,0,0,0.0198149947891208,0,0,0,0,0,0,0,0.0466679816833274,0,0,0.0502769921227428,0,0,0,0,0,0,0,0,0,0.0240906017683414,0.211667280926752,-0.00893748389184312,0,0,0,0,0,0.115874799718568,0,0,0,0,0.043091456137612,0,0,0,0,0,0,0.0018673121464085,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.0460951215114331,0,0,0,0,-0.00963884015751111,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0192942816023144,0,0,0.00951858104682751,0.25691395715019,0,0,0,0,0,0,0,0,0.124212232100342,0,0,0,0.0896532485888599,0,0,0,0,0.181128990005961,0,0,-3.46944695195361e-18,0,0.186982059327289,0,0,0,-0.032071814947291,-0.00898624604159264,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,-0.00284255782053377,0,0,0,0,0,0,0.146899036490757,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.175904582782606,0,0,0.0916754024367296,0,0,0.0179102411895761,0,0,0,-0.0456702591827983,0,0.105409463527558,0,0,0,0,0,0,0,-0.0381786357072259,0,0,0.0422092039063074,0.0023995332404783,0,0,0,0.230005998817445,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029594418008286,0.112005619333297,0.279377932512888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252395245123423,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,-0.0069594564444907,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.152343462579407,0,0,0,0,0,0,0,0,0,0,0.0966896584719643,0,0,0,0,0,0.258313112417414,0,-0.156468820139206,0,0,0,0,0,0,0,0,0,0,-0.0614374593204421,0,0,0,-0.0671580737391611,0,0,0,0,0.069527613139767,0,0.070678940040345,0,0.167360344185108,0,0,0,-0.0091374146074555,0.02339323705077,0,0,0,0,0,0
