,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X600011.SH,X000708.SZ,X002271.SZ,X600660.SH,X600886.SH,X002460.SZ,X601898.SH,X600010.SH,X600801.SH,X000786.SZ,X600362.SH,X601600.SH,X600489.SH,X600176.SH,X600352.SH,X600188.SH,X601991.SH,X600795.SH,X600111.SH,X600426.SH,X600027.SH,X600688.SH,X600299.SH,X601992.SH,X000932.SZ,X000301.SZ,X002080.SZ,X600219.SH,X002466.SZ,X002353.SZ,X600486.SH,X600529.SH,X002075.SZ,X000723.SZ,X600612.SH,X600315.SH,X000027.SZ,X601158.SH,X000898.SZ,X002250.SZ,X000883.SZ,X002409.SZ,X600516.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0618460033782586,0,0,0,0,0,0.0836048864207184,0,0.0652947777666534,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702168823172872,0,0.017729627485742,0,-0.029754286728235,0,0.00358047644860088,0,0.00618668023212929,0,0,0,0,0,0,0,0,-0.00267992879530743,0.00467272741795432,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.0532406119781914,0,0,0,0,0.0328902305334212,0,0,0,0,0.0181087565320295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535583960708667,0.0064329851814081,0.0583276178506842,0,0,0,0,0,0,0.00692047447084948,0,0.104001856341693,0,0,0,0,-0.0132519176912525,-0.00679014859058005,0.0143130159631962,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0.0632491831741776,0,0,0,0,0,0,0,0,0,0,0.0376068479789321,0.169226031518329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0258214033806249,0,0,0,0,0,0,0.104381799635876,0,0,-2.16840434497101e-19,0,0,0,0.0251933316964797,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0102943136715214,0,0,0,0,0,0.0741056895986756,0,0,0,0,0,0,0,0.221901174314354,0,0,0,0,0,0,0,0,0,0,0,0,0.0472036210139611,0,0,0.00726193461929047,0.0245091587899491,0,0,0,0,0,0.0803856504309936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.027676978708428,0,0.120667758390875,0,0,0.0413141573949047,0,0,0,0.131952236540157,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0.0838122694588243,0,0,0,0,0.122845134269848,0.119124753557963,0,0,0,0,0.088327651185296,0,0,0,0.125118505396711,0,0,0,0,0.00362490191093535,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478997441236548,0,0,0,0,0,0.0427229969392556,0,0,0,0,0,0,0,0,0.0290095522482495,0,0,0,0,0,0,0.202957532527729,0,0,0,0,0,0,0,0,0,0.000744442092685385,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0459617851646746,0,0,0,0,0,0,0,0,0,0,0.238817460987546,0,0,0,0,0,0,0,0,0,0,0,0,0.0429332032264201,0,0,0,0,0,0,0,0,0.124375148374363,0,0,0,0,0,0,0,0.0754468480310171,0,0,-0.0187881198665352,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.0466780825013116,0,0,0,0,0,0,0,0.207972577578217,0,0,0,0,0,0.115174651535869,0,0,0,0,0,0,0,0,0,0,0.0445920381039899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763113295642822,0.0254788447498093,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486983211410508,0,0,0,0.185954771934734,0.0871804398366367,-0.00981405937959293,0,0,0,-6.93889390390723e-18,0.0321550369590746,0,0,0,0.0705985969998446,0,0,0,-0.0593961414247303,0,0,0.0918305866462012,0,0,0,0.26935678749998,0,0.0738320964170617,0,0,0,0,0,0,0,0,0.0182557638643591,0.00159181495014323,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.026500894349273,0,0,0,-0.0293640142328141,0,0.175543463781338,0,0,0,0,0,0,0,0,0,0.0500057511237805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203089149082521,0,0,0,0.215815878755099,0,0.188820128966872,0,0,0.0245232359280168,0.00292823461330254,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.110532792667323,0,0,0,0,0,0,0,0,0,0,0,0.0763565341604668,0,0,0,0,0,0,-0.0610127327672142,0,0,0,0,0,0,0,0,0,0,0,0,0.081554588247654,0,0.032570259007445,0.200409926914637,0,0,0,0,0,0,0.0866139965483015,0,0.103914777974544,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03128197452753,0,0,0,0.355722988493664,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173384826853117,0,0,0.0225475979506209,-0.000372284970154652,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.302001395190438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345552431283913,0.0194495747519216,0,0.143935920142255,0,0,0,0.0318392906519153,0.0412376624563578,0,0,0,0,0.220669777511765,0,0,-0.0444152076968955,0.00298061789002881,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.0322776158250734,0,0,0,0,0,0,0,0.00833761947055979,0.0544673841570344,0,0,0,0.318566862740099,0,0,0,0,0,0,0,0,0.132983896069611,0,0,0,0,0,0,0,0.0192023370070503,0,0,0,0,0,0,0,0,0,0,0,-0.0124632498279045,0.014870344132758,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429500103721696,0,0.141848100653989,0,0,0.0126522336134123,0,0,0,0,0,0,0,0,0,0,0,0,0.0774226030972226,0.0200943014233243,0,0,0,0.015389893440237,0,0,0,0,0,0.350056412330097,0,0,0,0,0,0.0054029234555909,0.0243077398828783,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22450807388713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328267736313099,0.0181180304065673,0,0.0354851560274528,0.0803878906794378,0.0346774293294566,0,0,0,0,0,0,0,0.134861529539009,0,0,0.0039634281257041,0.0136903761869656,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0.250279351721048,0,0,0,-0.244450373599977,0,0,0.0150781787730037,0,0,0.108855292114784,0,0,0,0,0,0.281639786938911,0,0,0,0,0,0,0.0810472323179897,0.231433689027805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452351538994255,-0.029656269530936,0,-0.068819682617484,0,0,0,0
X600362.SH,0,0,0,0,0,0.102080864294715,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.04797415380387,0,0,0.164177646543461,0.0819414452667227,0,0,0,0,0,0,0,0,0.245737681989001,0,0,0,0,0,0,0.0675941652355652,0,0.0161772562292152,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,-0.00105460416032147,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0233122357080549,0,0,0,0.0281532546017204,0,0.151730293125868,0,0,0.0926693284102041,0,0.060368171325636,0,0,0.244449546588108,0,0,0,0,0,0,0,0,0.0965848666385322,0,0,0.0507005895090891,0,0,0,0,0,0,0,0,0,0,0.124815346857532,0,0,0,0.137495106676478,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.820688106492251,0,-0.00499265241091489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.123865360984051,0,0.0253267575954177,0.0569633856669362,0,0.131638791738522,0,0,0,0,0,0,0.0324660738297355,0,0,0.0289255608051653,-0.00496403908985659,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.212620198140114,0,0,0,0,0,-0.0152729963156888,0,0,0,0,0.0548981273775036,0,0.137547195671239,0,0,0,0,0,0,0,-0.0237049283828894,0,0,0,0,0,0,0,0,0.134880012873292,0,0.0657633580560821,0,-0.0749914413059936,0,0,0,0,0,0,0,0,0,0,0,0,0.0500499161036479,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.0263458658842088,0.0510289136318305,0,0.0832179870579579,0,0,0,0.0433865940694677,0.0951024317111934,0,0,0.133846225645755,0,0,0,0,0.104798350289739,0,0,0,0,0,0,0,0,0,0,0,0,0.00859522892904343,0,0,0.0706927228708198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0.0438545503517113,0,0.122310549926118,0,0,0,0.215910437943311,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0633894763337277,0,0,0,0,4.33680868994202e-19,0,0,0,0.0812018325879429,0,0,0.00184556109220561,0,0,0,0,0,0,0,-0.0131860401856721,0.0330025697998707,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0105372303100011,0,0.332449174531045,0,0,0,0,0,0,0,0,0,0,0.0249158402015335,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260080545720802,0,0,0,0,0,0,0,0,0.0193737882125075,0,0,0.00533303693948887,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133812810132106,0,0,0,0,0,0,0.0706996296718029,0,0.106948558692481,0,0,0,0,0,0,0,0,0,0,0,0.0196812426313876,0,0,0,0,0,0,0.00428154726622949,0,0,0,0,0,0,0,0,0.00772777228005306,-0.00153516288578088,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.09492702733745,0,0,0,0,0,0,0,0,0,0,-0.0305420801486698,0.322911016425685,0,0,0,0.321984925447694,0,0,0,0,0,0,0,0,0,0,0,0,0.169805368522377,0.0166587702316153,0,0,0,0.0160979723367184,0,0,0,0,0,0,0,0,0,0,0,0.0181028559627108,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.215278479174762,0,0,0,0,0,0,0,0,0,0,0,0.128362669344397,0,0,0,0,0,0,0,0,0,0,0,0,0.0130559058575585,0,0,0,0.166104809096477,0,0.0282687894648531,0,0,0.105774833468184,0,0,0,0,0,0,0,0,0,0.0802321230458198,0,0,0.0046845127176498,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074482080059973,0.00117628708725321,0,0,0,0,0,0,0,0,0,0,0.0238141111999175,0,0.067963523738446,0,0.0299856330841738,0,0,0,0,0.020498975590802,0,0,0,0,0,0,0,0,0,0.00299460565632972,0,0,0.0282168939359555,-2.16840434497101e-19,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0.101044793399408,-8.67361737988404e-19,0,0.052253320349269,0,0,0,0.221369345573559,0,0.049139437589295,0,0.0226420349828931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0442321452063301,0,0.0319993620031028,0,0,0.122040981266274,0,0,0,0,0,0.0308988568730867,0,0.00532180557496539,5.42101086242752e-20,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.0448641847429909,0,0,0,0,0.00901374885612132,0,0,0,0,0,0.0849202387125653,0,0,0,0,0,0,0,0.164275993216676,0,0,0,0,0,0,0.0215177456381984,0,0,0,0,0.0577940870943918,0.112864922874267,0,0.0639081786578845,0,0,0,0,0,0,0.078767600273947,0,0,0.0279011146501307,-0.00102215348460584,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0748360413713405,0.139894828927406,0,0.00590094033956955,0,0,0,0,0,0,0,0,0,0,0.0737521463610644,0,0.0214475347618744,0,0,0,0,0,0,0.0304568773071846,0,0,0,0,0,0,0,0.0575537092037881,0,0,0.0148157900767997,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0182838560558377,0,0,0,0,0,0.350974692139585,0,0,0,0.244975337329888,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00326539395217044,0,0,0,0,0,0.0566182546503522,0,0,0,0,0,0,0,0,-0.0121625226612717,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0.198870505117362,0,-3.46944695195361e-18,0,0,0.0388289668858958,0,0,0.0615966687155586,0,0,0,0,0,0,0,0,0,0.145532425550608,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0.105494109023647,0,-0.0641929415133663,0,0,0,0,0,0,0.0676539696536559,0,0,-0.0254742613342926,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200346885318542,0,0,0,0.16001445714752,0,0,0,0,0,0.0882293015030221,0.198865900369034,0,0.0200201640078877,0,0,0.0343681214276998,0,0.26833532343446,0.0423502952523766,0,0,0.288908974228135,0,0,0,0,0,0,0,-0.257246161117255,0,0,0,0,0,-0.0406496800349569,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0575449725670008,0,0,0.0677611984234144,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.195679501685533,0,0.0261315313290408,0,0.260783079455527,0,0,0.0970724296427577,0.0679785842988137,0,0,0,0,0,0,0,0,0.00577068863577983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00264735732109526,-0.0175404632026791,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.258848057811752,0,0,0,0,0,0,0,0,0,0,0,0,0.235258059026022,0,0,0,0,0,0,0,0.290692308082787,0,0,0,0,-0.135651653520401,0.133658203833549,0,0,0,0,0,0,0,0,0.204960392088538,0,0,-0.00265122389659356,-1.73472347597681e-18,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.29458055724848,0,0,0,0,0,8.67361737988404e-19,0,0.0820848774495426,0,0,0.242605809024626,0,0,0,0.177647073538582,0,0,0,0,0,0,0,0,0,0.122391367504696,0,0,0.000331178193750321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220438686047802,-0.0102221533707774,0,0,0,0,0,0
X600486.SH,0,0,0,0,0.188891146670343,0,0,0.0414498203060366,0,0,0,0,0.0535115412191611,0,0,0,0,0,0,0,0.0254466250471578,0,0,0,0,0,0,0.0668728599376124,0,0,0,0,0,0,-0.0594746856585071,0,0,0,0.105134809239387,0,0.031422329284447,0.0504728632130309,0.0564509300778375,0,0,0,0,0,0,0,0,-0.0508374188463992,0.00382247752156683,0,0,0,0,0,0
X600529.SH,0,0,0,0,0,0.0669057893532446,0,0,0,0,0,0,-0.0475162538138161,0,0,0,0,0,0,0.0867558148792487,-0.0950153337293513,0,0,0,0,0,0,0,0,0.0552639422395259,0,0,0,0,-0.0794943910076942,0,0,0.551788052467131,0,-0.0577742005490904,0,0,0.399716161524961,0,0,-0.30845431466449,0,0,0.363845645181897,0,0,-0.00100532723964172,-0.0469766204176993,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0.0546283202929418,0,0,0.0762571191857746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.123415096507032,0,0,0,0,0,0,0.162290620351101,0,0.234337823810574,0,0,0.258301486434714,0,0,0,0,0.178358208105695,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0.0630400105251764,0,0,0,0.17503202939527,0,0,0,0.148550034725463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0528923927923367,0,0,0,0,0,0,0.0111562334515683,0,0,0,0,0,0,0.460546643225637,0,0.0360590612055682,0.00908986202166554,0,0,0,0,0,0
